gen,evals,gen_feats,explored,Pam50 svm balanced accuracy_min,Pam50 svm balanced accuracy_avg,Pam50 svm balanced accuracy_max,Pam50 svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,887,887,0.2,0.683099970922816,0.869170608714219,0.14590141033385254,0.0196078431372549,0.08987216554332343,1.0,0.1572645753645657
1,370,1272,1320,0.2,0.7097727696094482,0.8779767660509468,0.13686122712238577,0.01818181818181818,0.0812092474656186,1.0,0.09645016048319566
2,357,1320,1726,0.2,0.7286161346735784,0.8847885483305433,0.12836459045783877,0.01694915254237288,0.08390847777499781,1.0,0.10000008881536399
3,354,1344,2116,0.2,0.7411245616763737,0.8988158466048082,0.1258796671887931,0.014705882352941176,0.0854782789668064,1.0,0.09981582553737983
4,364,1330,2489,0.2,0.7542040883373377,0.9029255697422653,0.12431019524567179,0.014492753623188406,0.08515211975302298,1.0,0.09996577011430978
5,365,1292,2882,0.2,0.766345334749162,0.9029255697422653,0.12327806214469604,0.014084507042253521,0.08410798071445132,1.0,0.10087682221497428
6,363,1300,3271,0.2,0.7804939690253805,0.9082827125994083,0.12198989537520687,0.013888888888888888,0.08158756168503266,1.0,0.10083204542263567
7,353,1285,3649,0.2,0.787004574949554,0.9082827125994083,0.12447163029258586,0.013513513513513514,0.08223645175326266,1.0,0.10238527948670448
8,360,1216,4002,0.2,0.7948856764171589,0.9082827125994083,0.12380160558211756,0.013513513513513514,0.0818120177083873,1.0,0.10388390078345519
9,364,1195,4368,0.2,0.7985801885719334,0.9090829832133409,0.12447282199690658,0.013333333333333334,0.08292127828805028,1.0,0.10405128501708245
10,382,1120,4671,0.2,0.8037554189979575,0.912746269252336,0.12361195302468571,0.013157894736842105,0.08315967134637893,1.0,0.10389158648047907
11,362,1165,5031,0.2,0.8122555266005925,0.9146950502617459,0.12134311899832828,0.013157894736842105,0.08103709926065392,1.0,0.10313602570740618
