inner_cv_root_leanness,inner_cv_SKSurvCox_c-index,inner_cv_root_separation,train_root_leanness,train_SKSurvCox_c-index,train_root_separation,test_root_leanness,test_SKSurvCox_c-index,test_root_separation
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.021135634902941108,0.021396878257561022,0.0,0.01860584074609737,0.018573643965190647,0.0,0.03685888490015437,0.015107402426134394
0.0,0.021135634902941108,0.021396878257561022,0.0,0.01860584074609737,0.021849264525481794,0.0,0.03685888490015437,0.025395354681620505
0.0,0.021135634902941108,0.021396878257561022,0.0,0.01860584074609737,0.022185887193827646,0.0,0.03685888490015437,0.012953253174383264
0.0,0.021135634902941108,0.021396878257561022,0.0,0.01860584074609737,0.012686628104739212,0.0,0.03685888490015437,0.023008105928023017
0.0,0.021135634902941108,0.021396878257561022,0.0,0.01860584074609737,0.017499344213933524,0.0,0.03685888490015437,0.015198056221625877
0.0,0.021135634902941108,0.021396878257561022,0.0,0.01860584074609737,0.01865299539872428,0.0,0.03685888490015437,0.02564085547946129
0.0,0.027162164617105963,0.010545726507100431,0.0,0.021166184479897782,0.013125357617080616,0.0,0.05772566551395091,0.02175589009599102
0.0,0.027162164617105963,0.010545726507100431,0.0,0.021166184479897782,0.012868222686587785,0.0,0.05772566551395091,0.011164082103757422
0.0,0.027162164617105963,0.010545726507100431,0.0,0.021166184479897782,0.01598829848450073,0.0,0.05772566551395091,0.010274097166352537
0.0,0.027162164617105963,0.010545726507100431,0.0,0.021166184479897782,0.014292190235155027,0.0,0.05772566551395091,0.015723184572225095
0.0,0.027162164617105963,0.010545726507100431,0.0,0.021166184479897782,0.018040123164488046,0.0,0.05772566551395091,0.008900968686630177
0.0,0.027162164617105963,0.010545726507100431,0.0,0.021166184479897782,0.011592780159222773,0.0,0.05772566551395091,0.017074844321602604
