gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,389,389,0.24731182795698925,0.7301091583823629,0.9253845076273561,0.14757532749856375,0.0196078431372549,0.0871818338813582,1.0,0.15219502445917418
1,509,625,633,0.24731182795698925,0.741423027828498,0.9253845076273561,0.1442207301058639,0.017543859649122806,0.09910646229168114,1.0,0.114508193023608
2,500,720,887,0.24731182795698925,0.7641345625742689,0.9253845076273561,0.13494810518474012,0.019230769230769232,0.09848815483894917,1.0,0.11213708839418512
3,500,747,1136,0.24731182795698925,0.7857441424175675,0.9253845076273561,0.1258442515094378,0.018867924528301886,0.09459415452218539,1.0,0.11034336416615137
4,500,740,1347,0.24731182795698925,0.8010567511037687,0.9300921296698836,0.11977543250447828,0.018518518518518517,0.0912511325964365,1.0,0.10819712852935048
5,500,770,1566,0.24731182795698925,0.814921767068564,0.9300921296698836,0.11483636505451428,0.018518518518518517,0.08712769612639033,1.0,0.10609915524683011
6,500,753,1764,0.24731182795698925,0.8168605851906597,0.9399034745770899,0.11644075847697222,0.018518518518518517,0.09098139527837304,1.0,0.10834236529182122
7,500,808,1998,0.24731182795698925,0.8252214783255563,0.943935732641606,0.11522242744501027,0.018518518518518517,0.08963679815159628,1.0,0.10875073913466667
8,500,794,2221,0.24731182795698925,0.8315270254277406,0.9484640224521539,0.1117161129779328,0.01639344262295082,0.08796346623910427,1.0,0.10619636133165206
9,500,771,2419,0.24731182795698925,0.8351593381976447,0.9486433546841337,0.1101365559068246,0.01639344262295082,0.08852169780700231,1.0,0.1060313006736786
10,500,762,2606,0.24731182795698925,0.8400301211730382,0.9486433546841337,0.10926862594242817,0.017857142857142856,0.0887851261060722,1.0,0.10600609440226738
11,500,784,2798,0.24731182795698925,0.8450968339709591,0.9486433546841337,0.10806681939732711,0.017857142857142856,0.08864415505339064,1.0,0.1060811042859156
12,500,782,2990,0.24731182795698925,0.8534917012047263,0.9580166338192815,0.10594426875535728,0.017241379310344827,0.08554751231518493,1.0,0.10553326373773823
13,500,819,3205,0.24731182795698925,0.858470588910143,0.9608554570133998,0.10456846248012835,0.01639344262295082,0.08418965972984732,1.0,0.10411420820944266
14,500,803,3383,0.24731182795698925,0.8621119890540919,0.9608554570133998,0.10382268143926453,0.01639344262295082,0.08394430260883437,1.0,0.10416452302506145
15,500,848,3610,0.24731182795698925,0.8657210315045067,0.9608554570133998,0.10280366644805806,0.01639344262295082,0.08394376892937395,1.0,0.10419498175841313
16,500,773,3774,0.24731182795698925,0.8680597967326512,0.9608554570133998,0.10415734175158685,0.017241379310344827,0.08453834935469758,1.0,0.10589928732563965
