Optimizer,Fold,root_leanness_train_fitness,root_leanness_train_std_dev,root_leanness_train_ci_min,root_leanness_train_ci_max,root_leanness_test_fitness,root_leanness_test_std_dev,root_leanness_test_ci_min,root_leanness_test_ci_max,SKSurvCox_c-index_train_fitness,SKSurvCox_c-index_train_std_dev,SKSurvCox_c-index_train_ci_min,SKSurvCox_c-index_train_ci_max,SKSurvCox_c-index_test_fitness,SKSurvCox_c-index_test_std_dev,SKSurvCox_c-index_test_ci_min,SKSurvCox_c-index_test_ci_max,NB_bal_acc_train_fitness,NB_bal_acc_train_std_dev,NB_bal_acc_train_ci_min,NB_bal_acc_train_ci_max,NB_bal_acc_test_fitness,NB_bal_acc_test_std_dev,NB_bal_acc_test_ci_min,NB_bal_acc_test_ci_max,root_separation_train_fitness,root_separation_train_std_dev,root_separation_train_ci_min,root_separation_train_ci_max,root_separation_test_fitness,root_separation_test_std_dev,root_separation_test_ci_min,root_separation_test_ci_max
NSGA3 NB,0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.7321021184079527,0.0214977401987512,0.7028352402848933,0.7685323778518552,0.662817131945076,0.0172172946734504,0.6380657069390573,0.6380657069390573,0.8224852503066769,0.0211602584715361,0.7817521119534891,0.864585627601641,0.7564534231200898,0.0210992035280166,0.7238580829024094,0.7238580829024094,0.6184716931413715,0.0073370871827364,0.6131850199784685,0.6346564589078469,0.6044513591086549,0.0238123943568565,0.578947318675723,0.578947318675723
NSGA3 NB,0,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.7319940970731595,0.0220659929883436,0.7038069203101132,0.7699832067472958,0.6637264708556879,0.0171995075354048,0.6412160064367904,0.6412160064367904,0.8606973055618344,0.0189263584633635,0.8189475827192924,0.8932593724142847,0.8169191919191919,0.0251708522816371,0.7773143136579921,0.7773143136579921,0.6261780949178233,0.0075257442136486,0.6201779571716445,0.6432522255554446,0.6202802052308183,0.0169945489454686,0.5856810399183568,0.5856810399183568
NSGA3 NB,0,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.7256269995312473,0.0224295364536585,0.6900267014763503,0.7574043250032317,0.6585432390651996,0.0195522346166788,0.6342485469249922,0.6342485469249922,0.8629996037964428,0.0218856052401994,0.8192018427570549,0.9037990149251643,0.7961560044893379,0.014576298283174,0.748863512630662,0.748863512630662,0.6245091067356551,0.009353616470976,0.6121122729934142,0.6386004142874354,0.6073867085004159,0.0220312368169558,0.6034973794349021,0.6034973794349021
NSGA3 NB,0,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.7326572474314493,0.021967967779527,0.7065020317193135,0.771653341911856,0.6644539419841775,0.0186652478861826,0.6399274926183764,0.6399274926183764,0.8544323368136599,0.0203588717089015,0.8155512279245011,0.8944107422145507,0.7982603815937149,0.0201314295193497,0.7412885554102623,0.7412885554102623,0.6243673854583106,0.0089488794399046,0.6153964156543389,0.642741530221622,0.6196892880436582,0.0135850431738794,0.6031156572354222,0.6031156572354222
NSGA3 NB,0,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.7331774308188937,0.0218277770456579,0.7052031455734499,0.7707099318480531,0.6649995453305447,0.0167920988138129,0.6435943423380184,0.6435943423380184,0.8894557153633009,0.0172852970764497,0.856204816123694,0.9231285049151602,0.8282828282828283,0.0192457032313048,0.7997506776422176,0.7997506776422176,0.6261780949178233,0.0076031330824931,0.6201779571716445,0.6434529487770989,0.6202802052308183,0.0102695645244484,0.6090928112104362,0.6090928112104362
NSGA3 NB,0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.729669418331973,0.0220806381183944,0.6971284620977484,0.7660631844704456,0.6575429662635264,0.017732213606093,0.6331069394990287,0.6331069394990287,0.8271095299654339,0.0215989945943187,0.7763213354412108,0.8590603566435038,0.757996632996633,0.0221713668384584,0.71535500004304,0.71535500004304,0.598507771727805,0.0069097501160548,0.5984004567817415,0.6193446039201732,0.5910410984269366,0.0124062276623955,0.5701978026082843,0.5701978026082843
NSGA3 NB,0,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.7437843712308942,0.0233779297898375,0.7087930453805246,0.7812128955744587,0.6801855051377649,0.0202545847888595,0.6612038559925005,0.6612038559925005,0.8558679397669002,0.0213624136615693,0.8169236716353648,0.8990044023911566,0.8106060606060606,0.0112918265596224,0.7901538118129763,0.7901538118129763,0.6032948956009756,0.0057127181672701,0.601900971462626,0.6175229868866311,0.5935223756719994,0.0062412581782151,0.5915484448260904,0.5915484448260904
NSGA3 NB,0,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.7494158731411176,0.0232758347940897,0.7189911182435094,0.7874743973411273,0.6795489679003365,0.0249587988955514,0.6537265100214142,0.6537265100214142,0.8646402928858604,0.0198212892333088,0.8247794790917072,0.903681519912931,0.8127104377104377,0.0191595401547988,0.7664735094886428,0.7664735094886428,0.6243673854583106,0.0089488794399046,0.6153964156543389,0.642741530221622,0.6196892880436582,0.0173744550392474,0.6017719395790507,0.6017719395790507
NSGA3 NB,0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.7271548050667741,0.0230092114689488,0.6952044871100105,0.7635927476197528,0.6602709829953624,0.0202441276264674,0.6332999379435692,0.6332999379435692,0.8062932871434485,0.0216578895242543,0.7612167678523167,0.8453846128249802,0.7755331088664422,0.017937759202481,0.731084421247739,0.731084421247739,0.6123740863916879,0.0095531196733891,0.6164603774552256,0.6417065165932958,0.6177279396322786,0.0203474402484159,0.6065952802658185,0.6065952802658185
NSGA3 NB,0,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.7335841232251407,0.0210795933942883,0.7045853267855213,0.7687952324308354,0.6647267436573611,0.0161994739082873,0.6427962620386163,0.6427962620386163,0.8457723683575585,0.0195780588272366,0.8072618822707668,0.8810081305957641,0.7745510662177328,0.0175322823780817,0.738088540402328,0.738088540402328,0.6184716931413715,0.0077142286903001,0.6131850199784685,0.6360870052400472,0.6044513591086549,0.0221325702242989,0.585921838033217,0.585921838033217
NSGA3 NB,0,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.7274453567443198,0.0221365996982462,0.6933698747489301,0.7586753927813985,0.6590888424115668,0.0194692239878053,0.634107707045552,0.634107707045552,0.883815846618428,0.0193191071734365,0.8436743110586009,0.9196870203573916,0.8019079685746352,0.0171184605944177,0.7664731213286932,0.7664731213286932,0.6245091067356551,0.0080491893289902,0.6163533231588366,0.6392266985544461,0.6104762445964625,0.0205131894887219,0.598652776921984,0.598652776921984
NSGA3 NB,0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.7289360190952549,0.0219092948478289,0.6996173300593095,0.7652183342132634,0.6594525779758116,0.0204844134259255,0.6280040332999373,0.6280040332999373,0.796915517210727,0.021690211206142,0.7582042957081959,0.8389024110233053,0.755331088664422,0.0206663658916009,0.7228256986557675,0.7228256986557675,0.6180928439863123,0.0111130274753908,0.6091685481390156,0.6416188755361677,0.6172679710949793,0.0134720437229156,0.612043140319056,0.612043140319056
NSGA3 NB,0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.7272413832881682,0.0219177047690257,0.6958172969111022,0.7633661008221416,0.658725106847322,0.0208057523682256,0.6287790614388111,0.6287790614388111,0.8139376665134341,0.0220296972096407,0.761970855830981,0.8517087364339142,0.7466329966329966,0.0168347016920343,0.7246549851901045,0.7246549851901045,0.6021712146727796,0.0068528786065427,0.6022116159977544,0.6225387886053274,0.6033760063796374,0.0170904197664201,0.5730602919463168,0.5730602919463168
NSGA3 NB,0,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.7256613614614933,0.0223368671540447,0.6956162514288858,0.7626595665478914,0.6599072474311176,0.0214459505095038,0.6292874405292538,0.6292874405292538,0.8652092005577328,0.0204452842724855,0.8187706333016325,0.8986308365297688,0.7874579124579124,0.0217941131247764,0.7599336879228117,0.7599336879228117,0.6052074247946797,0.0069277158996725,0.6065796009770721,0.6270835588158219,0.6091767725941747,0.0107976715164921,0.5926065621980692,0.5926065621980692
