gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4688,4688,0.25,0.7447289611390274,0.8762676459335988,0.12181133654833837,0.14002800840280097,0.25512871403472337,1.0,0.13250118495391403,0.4321636177190306,0.6545277705015982,0.7333286069465333,0.048201443691909915
1,375,3649,4786,0.25,0.6996134865674969,0.8765059792294247,0.15078030463486025,0.14285714285714285,0.3161917436304467,1.0,0.13742825088547939,0.4321636177190306,0.6477720219430487,0.7343038696825488,0.06075691222152812
2,373,2493,4844,0.25,0.7025587999532763,0.8765059792294247,0.151954256884827,0.14285714285714285,0.33788497161719433,1.0,0.1501198466407367,0.4321636177190306,0.6532563351876275,0.7438346498547971,0.06148194382985538
3,374,1770,4928,0.25,0.7074096352986186,0.8815048700794195,0.14433235954738255,0.14433756729740643,0.3483634081735024,1.0,0.1480581048763663,0.4690290243414208,0.6582389447666694,0.7438346498547971,0.06201946366184902
4,363,1530,5006,0.25,0.7173757523198381,0.8860691027244367,0.14978204360830294,0.1386750490563073,0.3488091770651578,1.0,0.15738312035469593,0.4503670405648131,0.6617788832474883,0.7556676712281266,0.06714074433870684
5,370,1288,5074,0.25,0.7108486943643393,0.8860691027244367,0.14170642446979603,0.1414213562373095,0.36616209737070776,1.0,0.15115918990534874,0.4503670405648131,0.6615400355766069,0.7556676712281266,0.07211145554977437
6,357,1161,5135,0.25,0.7180008615470017,0.8930927817374968,0.1373115016296126,0.15075567228888181,0.3703665775494254,1.0,0.1438635638626806,0.4690290243414208,0.6663563482907175,0.7585066215601746,0.06461367743066528
7,382,1037,5194,0.25,0.7285347364348811,0.8930927817374968,0.13053505314165212,0.14907119849998599,0.3737358685276453,1.0,0.1403827745456646,0.484454167410417,0.6747596492935725,0.7616871998449731,0.05950975845092368
8,374,1030,5237,0.25,0.7377599092104459,0.8930927817374968,0.12037947904533548,0.14744195615489714,0.3695572071770269,1.0,0.13900298876922362,0.4817820699186343,0.6828471543608859,0.7616871998449731,0.0610670944692586
9,382,939,5281,0.25,0.7382397333431925,0.8930927817374968,0.12294456091705636,0.14744195615489714,0.3747229463311767,1.0,0.14319369394072978,0.4817820699186343,0.6854863272910231,0.7723453356252746,0.0634992869744732
