gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4531,4531,0.25,0.746560847206167,0.8646017968829935,0.11435136770837544,0.14002800840280097,0.25167109504027735,1.0,0.12615783878683132,0.49311432022614204,0.6606421541849699,0.7425641514040574,0.04041804012339014
1,373,3466,4645,0.25,0.7159472892733443,0.8646017968829935,0.13116541730925094,0.13245323570650439,0.3054169066692549,1.0,0.13545262291803944,0.49311432022614204,0.6611049009156706,0.7497656664005311,0.045555443555945145
2,383,2448,4740,0.25,0.7159830964229968,0.873444680647261,0.1408072184961197,0.13130643285972254,0.3234739852619889,1.0,0.14654391715145657,0.49311432022614204,0.6631451523058195,0.7497656664005311,0.04925799147055281
3,362,1711,4808,0.25,0.717519750093066,0.8782057457151503,0.14521386915933251,0.13018891098082386,0.3323935471490772,1.0,0.14882646091753785,0.49311432022614204,0.6685602505018672,0.7497656664005311,0.05156709743607241
4,382,1455,4897,0.25,0.7198873114459313,0.8948283284460031,0.1473788043316275,0.13018891098082386,0.34303459428297767,1.0,0.15020955295170116,0.5,0.6664717103660363,0.7497656664005311,0.052705624473769495
5,363,1346,4961,0.25,0.7102891717880228,0.8948283284460031,0.14185350119853185,0.13018891098082386,0.3637067936807351,1.0,0.1528490749718938,0.5,0.6707291653720008,0.7582226294825518,0.05324190318518425
6,385,1254,5038,0.25,0.7122405584727148,0.8948283284460031,0.14562573480226815,0.13018891098082386,0.3605869307883617,1.0,0.1555188655945267,0.497342774987576,0.6795007928466774,0.7582226294825518,0.05355749310640391
7,387,1222,5097,0.25,0.7292368896007628,0.9026974470502949,0.13828507121340805,0.1270001270001905,0.3555255939691964,1.0,0.1498758088266615,0.497342774987576,0.6821258113024246,0.7582226294825518,0.053045759102105176
8,377,1099,5162,0.25,0.7382700222161267,0.9026974470502949,0.137597402420906,0.1270001270001905,0.35657681218052356,1.0,0.14432007533030675,0.497342774987576,0.6828500760611004,0.7595821988289182,0.05217158380270498
9,358,990,5225,0.25,0.7327562977439909,0.9026974470502949,0.14602414400400004,0.1270001270001905,0.3641499523276394,1.0,0.15191992034855928,0.497342774987576,0.6849155116185479,0.7595821988289182,0.053072107074199126
10,388,1023,5279,0.25,0.7349150927068843,0.9026974470502949,0.1488887914155334,0.1270001270001905,0.3737795542420285,1.0,0.16148096240581758,0.497342774987576,0.6829105679888859,0.7667716324012516,0.055745289618350936
11,362,978,5328,0.25,0.7316786613069307,0.9026974470502949,0.1530110158496381,0.12598815766974242,0.3857265118482546,1.0,0.1665239196285339,0.497342774987576,0.6816059639270542,0.7667716324012516,0.05781857685841692
12,369,902,5365,0.25,0.7372060293762286,0.9089135541230997,0.1428505967566006,0.12403473458920845,0.38281648116762973,1.0,0.16718367686101082,0.497342774987576,0.6861142637455809,0.7783103024273991,0.0582929799087818
13,356,907,5404,0.25,0.7476363115025328,0.9089135541230997,0.13134935663938632,0.12403473458920845,0.3885385834126154,1.0,0.17020013678132323,0.497342774987576,0.6847965833278445,0.7783103024273991,0.06021081923743518
14,381,896,5441,0.25,0.7561841366406081,0.9089135541230997,0.1353643288576987,0.12403473458920845,0.38257221487594084,1.0,0.17719914578859458,0.497342774987576,0.6852225337925555,0.7783103024273991,0.06297775297459851
15,362,854,5479,0.25,0.774837997196044,0.9089135541230997,0.11692892399257604,0.12403473458920845,0.37710255348845917,1.0,0.16678931783809303,0.497342774987576,0.686950196225762,0.782736670531043,0.06341785243225344
16,371,819,5513,0.25,0.7722167779649985,0.9089135541230997,0.12083064623427452,0.12216944435630522,0.3839294146560275,1.0,0.17020747142860584,0.497342774987576,0.6882778999399356,0.782736670531043,0.0650664086625557
17,384,805,5541,0.25,0.7789231317663399,0.9089135541230997,0.11830701557797547,0.12126781251816648,0.3783702633289947,1.0,0.16866741156545567,0.497342774987576,0.6932237836031233,0.7854890625209924,0.06620974440955095
18,372,802,5563,0.25,0.7815947553722535,0.9089135541230997,0.12403075207787125,0.12126781251816648,0.37328040398671575,1.0,0.17314732425791854,0.497342774987576,0.6955205098495985,0.7854890625209924,0.06855708987229545
19,384,848,5592,0.25,0.7850401192116704,0.9112940866570444,0.1258214923105385,0.11952286093343936,0.36384711271687314,1.0,0.17251819910817437,0.497342774987576,0.7027041107205381,0.7854890625209924,0.06663712503444369
