gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4490,4490,0.25,0.7340472053680503,0.862073858946454,0.11519471229976995,0.14002800840280097,0.25478014550146016,1.0,0.13025556230045385,0.4907502167695513,0.6592561106884731,0.7494202922153819,0.044369549324492996
1,356,3574,4600,0.25,0.7076849870598904,0.862073858946454,0.12136078750419774,0.13608276348795434,0.3073238549058468,1.0,0.12255111338694927,0.4521716849969121,0.6595875010045668,0.7494202922153819,0.05282301497597255
2,377,2031,4704,0.25,0.6981917637915664,0.862073858946454,0.13661527004697555,0.13608276348795434,0.3323658660394892,1.0,0.14036441485395865,0.4521716849969121,0.660378734969391,0.7494202922153819,0.05749960817711058
3,380,1731,4794,0.25,0.7056102411000236,0.8699233244526169,0.13885300459651803,0.13483997249264842,0.3375704882397924,1.0,0.14524545555566015,0.4521716849969121,0.6670135993850939,0.7494202922153819,0.057936705157725935
4,373,1435,4879,0.25,0.7058215839507083,0.8713589274058572,0.13533528379116996,0.1414213562373095,0.3504091444983172,1.0,0.14352459885577154,0.5,0.6731646859665893,0.754766541933089,0.05810333661133084
5,365,1210,4962,0.25,0.7164399757960261,0.8713589274058572,0.11677390539309457,0.1414213562373095,0.3565989406378945,1.0,0.13413858715382052,0.5,0.6739934173088723,0.754766541933089,0.05920946127903953
6,374,1075,5031,0.25,0.7062853929145597,0.8767937100145529,0.13260630203053245,0.1414213562373095,0.37445922086550054,1.0,0.150633910608991,0.4783487808235692,0.6786716485653744,0.754766541933089,0.05955857543402149
7,371,1050,5101,0.25,0.7022662373614875,0.8767937100145529,0.13437234443005072,0.1414213562373095,0.38645654357067105,1.0,0.1496213884381707,0.48616687097568506,0.6791439172133562,0.754766541933089,0.06059752590871921
8,378,1031,5172,0.25,0.7009176036288182,0.8767937100145529,0.13912820614311466,0.1414213562373095,0.39419510240023237,1.0,0.15205206118009068,0.48616687097568506,0.678161724530904,0.754766541933089,0.06200443034712676
9,389,919,5231,0.25,0.7020054554182107,0.8777165976273502,0.1472437804454492,0.14002800840280097,0.39612248769538816,1.0,0.15164207887665498,0.48616687097568506,0.6832941027127265,0.7609422167489149,0.05756124439445127
10,375,923,5280,0.25,0.7057959291354381,0.8837764802393476,0.1399232662668606,0.1643989873053573,0.4054436050388756,1.0,0.15175453795826377,0.48616687097568506,0.6791007588581855,0.7609422167489149,0.06428094227464744
11,385,912,5330,0.25,0.7131567004116962,0.8909446534107793,0.14144665908606663,0.1643989873053573,0.39469854897598056,1.0,0.1548894541683158,0.48616687097568506,0.6843302575512724,0.7609422167489149,0.06251351522107125
12,361,854,5371,0.25,0.7124131387195006,0.8909446534107793,0.1429004217816419,0.1643989873053573,0.3960309066194905,1.0,0.1552443299332646,0.48616687097568506,0.6871329926806539,0.7619065353498469,0.06171270063506772
13,381,861,5412,0.25,0.7106049596558109,0.8909446534107793,0.14218318477882674,0.1643989873053573,0.4011156332959552,1.0,0.15303770712482684,0.48616687097568506,0.690935275883704,0.7642525270980886,0.06040631276182891
14,376,816,5437,0.25,0.7165812261738165,0.8909446534107793,0.14139648003811975,0.16012815380508713,0.4014136997527086,1.0,0.16116343847063347,0.48616687097568506,0.6913494703901159,0.7664891299411769,0.06051523110283894
15,376,839,5480,0.25,0.7387746077965749,0.8940771377848665,0.12566011204708125,0.15811388300841897,0.3844639685551409,1.0,0.15758418926514295,0.48616687097568506,0.6965556452272341,0.7684106636191265,0.06011843295513453
