gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4378,4378,0.25,0.7554221768381617,0.8753993207929726,0.11715315248351775,0.14002800840280097,0.25371137780897834,1.0,0.12934548796864664,0.46253574291897975,0.676725221509581,0.7482107032949413,0.04528157179301478
1,355,3229,4480,0.25,0.7121168393082762,0.880817411404634,0.14176932783213855,0.13018891098082386,0.316876423981264,1.0,0.13513805480514524,0.46253574291897975,0.6643177600104571,0.7573607146181262,0.05396883727746463
2,372,2213,4592,0.25,0.7220476054147953,0.880817411404634,0.14600357723419657,0.13018891098082386,0.32630826777664473,1.0,0.13872657878145397,0.46253574291897975,0.6705046401011887,0.7573607146181262,0.05666000636878364
3,366,1748,4687,0.25,0.7011624268202117,0.8854758414269135,0.16239330856601367,0.12803687993289598,0.3497193468104429,1.0,0.15644915116975514,0.46474729936364284,0.6787904100397121,0.7573607146181262,0.059394736531654335
4,381,1497,4772,0.25,0.7128104274567673,0.8932448478106879,0.15353871306700073,0.12598815766974242,0.3532124387511546,1.0,0.15092094663131098,0.49628053283840745,0.6833689724564688,0.7604870717020731,0.05578983848186486
5,358,1329,4851,0.24690402476780185,0.6983819474852301,0.8932448478106879,0.15644877413015143,0.12598815766974242,0.3737494033293416,1.0,0.15171506640917382,0.49628053283840745,0.6846130525967584,0.7751822403127419,0.06040238895771541
6,378,1207,4948,0.24690402476780185,0.7206658393050612,0.8947639010788225,0.14858485966830828,0.12803687993289598,0.36641772998294486,1.0,0.15321717964898332,0.4671247214931671,0.691096581505757,0.7752547900590434,0.06459929205846877
7,393,1199,5027,0.24690402476780185,0.7240341836816707,0.8947639010788225,0.16026035542567937,0.12803687993289598,0.36374767858329554,1.0,0.15552211217627135,0.481132048200422,0.7032011403244722,0.7780172352258842,0.054253766935044904
8,359,1090,5100,0.24690402476780185,0.7300791220461513,0.8947639010788225,0.1481476484601742,0.14907119849998599,0.3673583298530619,1.0,0.14655709935263336,0.481132048200422,0.7044233551669448,0.7795285678964556,0.05292333373389355
9,356,1027,5159,0.24690402476780185,0.729261722000928,0.8947639010788225,0.15190334410855133,0.14744195615489714,0.37337555110444726,1.0,0.15590751939659006,0.481132048200422,0.707235620105906,0.7824693301832321,0.05743970535834718
10,402,1037,5219,0.25,0.7331563831850716,0.9003194566343781,0.15954346442292588,0.14744195615489714,0.3770573697740548,1.0,0.15852642987061108,0.481132048200422,0.7095583144523482,0.7824693301832321,0.05359539258177265
11,372,961,5276,0.25,0.7396193923894091,0.9003194566343781,0.1565198187033808,0.14744195615489714,0.3784602807776168,1.0,0.16182175122432474,0.4657012662292857,0.7094343127834566,0.7847131621521471,0.06227739504371618
12,371,913,5310,0.25,0.7444771297555476,0.9003194566343781,0.15810114335512834,0.14744195615489714,0.3808904932434941,1.0,0.16851500998832158,0.4657012662292857,0.7085627093752374,0.7887503740182357,0.06368895024928953
