gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4545,4545,0.24845201238390094,0.7562856024452871,0.8611312881441165,0.10954141329139676,0.14002800840280097,0.24609143532439678,1.0,0.123642558565392,0.4472731953706291,0.6528921531709635,0.7308256898560056,0.04197984138218079
1,365,3606,4656,0.24845201238390094,0.7213837015571307,0.8626624498078667,0.13628036492101564,0.14002800840280097,0.308051085673825,1.0,0.14016428474698717,0.4472731953706291,0.6467172325469005,0.7308256898560056,0.0505240937119025
2,368,2229,4743,0.2453560371517028,0.6987742058785433,0.869774430647869,0.14807797410709678,0.14002800840280097,0.34741477719416614,1.0,0.15239565383037165,0.4472731953706291,0.6488676826309964,0.7411127723753187,0.05275624489285603
3,376,1807,4852,0.2453560371517028,0.7032160299895616,0.869774430647869,0.14484425376292603,0.13736056394868904,0.354502614931558,1.0,0.15531943100499582,0.4472731953706291,0.6525500033397502,0.7411127723753187,0.05361712502161736
4,374,1437,4937,0.2453560371517028,0.6975178126515923,0.869774430647869,0.15814159854992185,0.13608276348795434,0.3649352806054967,1.0,0.16466915081983682,0.4472731953706291,0.6564028062403893,0.7440403194713654,0.05462920793134483
5,365,1360,5006,0.2453560371517028,0.7155004863652641,0.8806074867233712,0.13771990674368256,0.13736056394868904,0.3585947684314245,1.0,0.15598095791768937,0.4472731953706291,0.6653655186787905,0.7440403194713654,0.05383498465475303
6,384,1206,5074,0.2453560371517028,0.720478068482261,0.8806074867233712,0.15127746137256007,0.13608276348795434,0.36252684696187987,1.0,0.16007241390113183,0.4668191074606465,0.6678473332008553,0.7520989182041387,0.05072190520752011
7,374,1172,5135,0.2453560371517028,0.7263979928226202,0.8783051884887628,0.14855574556613094,0.13608276348795434,0.35952803068043876,1.0,0.16216957306136004,0.4668191074606465,0.6775055231897249,0.7536227318821941,0.05193690196171464
8,393,1188,5192,0.2453560371517028,0.7308791096594935,0.888493461371423,0.14606326323886415,0.13608276348795434,0.3693548916645478,1.0,0.16133548080328455,0.4668191074606465,0.6764705593921151,0.7536227318821941,0.05479892481179649
9,373,1102,5251,0.2453560371517028,0.725828840063291,0.888493461371423,0.1531697475808468,0.13608276348795434,0.3745133307266692,1.0,0.16664452714891734,0.5,0.6791945049950263,0.758374867395328,0.058936288140954286
