
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 3002
Features active in total: 3002
Computing active features for outcome type
Features selected for this outcome: 5765
Features active in total: 5835
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 68
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 6
censored 0 PRCC T1: 53
censored 0 PRCC T2: 19
censored 0 ccRCC: 60
censored 1 ChRCC: 37
censored 1 PRCC T1: 43
censored 1 PRCC T2: 17
censored 1 ccRCC: 157
deceased 0 ChRCC: 5
deceased 0 PRCC T1: 4
deceased 0 PRCC T2: 7
deceased 0 ccRCC: 52
deceased 1 ChRCC: 5
deceased 1 PRCC T1: 6
deceased 1 PRCC T2: 3
deceased 1 ccRCC: 54

RUNNING GENETIC ALGORITHM
Generations completed = 68
Generations completed = 139
Generations completed = 207
Generations completed = 272
Generations completed = 335
Generations completed = 395
Generations completed = 451
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	4597     	4597    	0.249226	0.738871	0.861039	0.119961	0.140028	0.249468	1  	0.128203	0.459885	0.657844	0.741025	0.0446967       
1  	369  	3755     	4687    	0.249226	0.711707	0.862772	0.1249  	0.129099	0.305332	1  	0.126062	0.459885	0.657132	0.741025	0.0471595       
2  	381  	2236     	4774    	0.249226	0.701368	0.863473	0.139217	0.131306	0.327116	1  	0.138161	0.474652	0.664417	0.741749	0.0497315       
3  	387  	1927     	4862    	0.25    	0.703888	0.868207	0.151611	0.136083	0.3369  	1  	0.151219	0.474652	0.671497	0.744415	0.0531428       
4  	362  	1569     	4928    	0.25    	0.701727	0.87204 	0.160363	0.136083	0.34852 	1  	0.161101	0.474652	0.674329	0.748896	0.0577603       
5  	365  	1372     	4999    	0.25    	0.693035	0.87381 	0.155848	0.140028	0.367562	1  	0.156273	0.474652	0.677906	0.758139	0.0588089       
6  	361  	1196     	5064    	0.25    	0.710455	0.887756	0.146577	0.140028	0.368806	1  	0.15158 	0.472821	0.682362	0.758139	0.0530876       
7  	353  	1110     	5129    	0.25    	0.715495	0.887756	0.147976	0.152499	0.376152	1  	0.155951	0.472821	0.681887	0.758139	0.0555527       
8  	366  	1001     	5189    	0.25    	0.728892	0.88853 	0.131399	0.152499	0.368109	1  	0.142536	0.472821	0.689876	0.762342	0.0505112       
9  	378  	879      	5251    	0.25    	0.737603	0.88853 	0.131455	0.158114	0.362187	1  	0.140205	0.5     	0.695694	0.768817	0.0445711       
10 	364  	894      	5299    	0.25    	0.753523	0.88853 	0.117922	0.158114	0.353002	1  	0.13348 	0.5     	0.702813	0.768817	0.0434628       
11 	388  	886      	5352    	0.25    	0.745195	0.895549	0.125956	0.154303	0.366935	1  	0.139971	0.5     	0.703138	0.775019	0.0462572       
12 	361  	820      	5387    	0.25    	0.747719	0.895549	0.132013	0.154303	0.366424	1  	0.146384	0.5     	0.702667	0.77588 	0.0495892       
13 	383  	834      	5423    	0.25    	0.757441	0.895549	0.126524	0.150756	0.359988	1  	0.146722	0.5     	0.704265	0.78295 	0.0524187       
14 	368  	804      	5458    	0.25    	0.757857	0.896287	0.124281	0.149071	0.367269	1  	0.146291	0.5     	0.705519	0.795713	0.0526872       
15 	375  	818      	5493    	0.25    	0.758909	0.896287	0.132259	0.149071	0.368897	1  	0.153439	0.5     	0.705036	0.797543	0.0555065       
