gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,9005,9005,0.1985869383925246,0.4583876557121574,0.5995772851085254,0.07817516351841038,0.0196078431372549,0.08448804770391294,1.0,0.1466026179723265
1,368,5322,9237,0.1985869383925246,0.46301843783383334,0.637561914789696,0.09723705311841532,0.016129032258064516,0.12513097993983333,1.0,0.1793582728354561
2,370,3131,9448,0.2,0.47760070293452744,0.637561914789696,0.10490071714777217,0.017857142857142856,0.14658414256814617,1.0,0.2020335273148441
3,386,2183,9664,0.2,0.4853099251769871,0.6640827282550416,0.11470907601312688,0.019230769230769232,0.17053187478821144,1.0,0.23101345465736012
4,367,1466,9864,0.2,0.48750221652559544,0.6640827282550416,0.13125424778635741,0.018867924528301886,0.20905317694797268,1.0,0.2780484129876833
5,365,1256,10082,0.2,0.48306218688733266,0.6856140163282458,0.14989819255346165,0.018867924528301886,0.2611524350424294,1.0,0.3179571687048476
6,355,1150,10264,0.2,0.4591603236282049,0.7127167443991034,0.1741559480340963,0.018518518518518517,0.3550629512442124,1.0,0.3744932532871765
7,361,931,10476,0.2,0.43177704216481594,0.7127167443991034,0.19654719158494538,0.018867924528301886,0.4640841261883128,1.0,0.4222914706506888
8,339,815,10674,0.2,0.35230500301515905,0.7322462388960971,0.19176906693098295,0.03333333333333333,0.6549649183775905,1.0,0.41403408481698095
9,320,644,10866,0.2,0.2384933280226969,0.7322462388960971,0.11954656885226068,0.05263157894736842,0.9202949945049791,1.0,0.24085008040936912
10,299,449,11027,0.2,0.21190489151567,0.7322462388960971,0.07290052769009635,0.058823529411764705,0.9775415212238742,1.0,0.13480764830305508
11,304,479,11207,0.2,0.21196802566261874,0.7322462388960971,0.07324319723636086,0.058823529411764705,0.9775415212238742,1.0,0.13480764830305508
12,310,481,11386,0.2,0.21039835782126795,0.7429776980556999,0.06810340032762184,0.05555555555555555,0.9810262626262627,1.0,0.12257494950893368
13,315,481,11541,0.2,0.21396728601068543,0.7429776980556999,0.07923724721725137,0.05555555555555555,0.9745414141414142,1.0,0.14231504297147893
14,303,471,11703,0.2,0.2141067699870253,0.7457530683677075,0.08012691212468011,0.05263157894736842,0.9744497076023392,1.0,0.1428939393056649
15,303,462,11866,0.2,0.21262215053829459,0.7520763795375756,0.07661654955421496,0.05263157894736842,0.9776108187134502,1.0,0.13421003722056654
