gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8743,8743,0.194145428384516,0.4494479069202674,0.6066338614636756,0.08059048531077506,0.0196078431372549,0.09058918554293877,1.0,0.14714320139159612
1,384,5344,8982,0.194145428384516,0.45399364495547523,0.6100629226850469,0.10319224044341324,0.018518518518518517,0.13483958271648258,1.0,0.18644704946748858
2,341,3195,9220,0.2,0.46401339375248135,0.6268142585301032,0.11093137582307204,0.018867924528301886,0.1704346354870844,1.0,0.22981522220351067
3,367,1923,9454,0.2,0.47103063781868937,0.6429263482604168,0.12196460904300206,0.018867924528301886,0.2048612769786865,1.0,0.26518730962031084
4,354,1457,9661,0.2,0.4677346289393189,0.6512702849598138,0.1364244503976533,0.0196078431372549,0.25604862707221976,1.0,0.3092703521504863
5,355,1216,9890,0.2,0.4597796424410236,0.6971207917384643,0.15557203717877482,0.0196078431372549,0.32182717057001825,1.0,0.3606602738471311
6,361,1101,10090,0.2,0.42104106693482485,0.6971207917384643,0.17513185314836183,0.020833333333333332,0.4472055514287472,1.0,0.40737620558379284
7,333,810,10269,0.2,0.3538767936614809,0.7009927556029432,0.17743174211033055,0.023255813953488372,0.6255472795274549,1.0,0.40377428306369273
8,331,652,10469,0.2,0.27930857892042305,0.7060265874607585,0.1603392436952877,0.023255813953488372,0.8256593555583158,1.0,0.34451620174506403
9,306,543,10639,0.2,0.208775608685227,0.716872696848272,0.05842537752628865,0.09090909090909091,0.9816365800865802,1.0,0.11919933162165275
10,303,438,10790,0.2,0.2091719973501391,0.716872696848272,0.060706253643477356,0.09090909090909091,0.9812199134199134,1.0,0.12180051440417192
11,301,475,10980,0.2,0.20713390585541158,0.716872696848272,0.054099534797558774,0.09090909090909091,0.9857818181818182,1.0,0.10637675331361816
12,308,489,11148,0.2,0.20897413510299975,0.716872696848272,0.06129143537238825,0.09090909090909091,0.9823636363636363,1.0,0.11891182270670426
13,287,434,11322,0.2,0.21161746296368306,0.716872696848272,0.06817470792811157,0.09090909090909091,0.9767525252525253,1.0,0.13418179318402096
14,307,476,11505,0.2,0.2121475732830307,0.716872696848272,0.07045809846202708,0.09090909090909091,0.9760382395382395,1.0,0.13762420025158767
15,305,458,11656,0.2,0.21233322886011985,0.7390068333940458,0.07171378420527284,0.08333333333333333,0.9760382395382395,1.0,0.1376494276752851
16,293,444,11799,0.2,0.2132809270471361,0.7390068333940458,0.07460409231590077,0.08333333333333333,0.9741771284271284,1.0,0.14344796349960034
17,313,485,11953,0.2,0.20900632192552696,0.7390068333940458,0.06230456086415123,0.08333333333333333,0.9829493506493506,1.0,0.11572238529347903
18,297,460,12094,0.2,0.21178074392909332,0.7390068333940458,0.071722292374767,0.08333333333333333,0.9780683982683983,1.0,0.13130206451661025
19,305,474,12249,0.2,0.21254672244710854,0.7390068333940458,0.0736474045829048,0.08333333333333333,0.976654761904762,1.0,0.13470965828457654
