gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,403,403,0.2,0.7837965992197297,0.9265920429862622,0.1576523937326467,0.0,0.560093361277266,0.6368741120755463,0.10289496360456246,0.14002800840280097,0.2762977554509671,1.0,0.16951426440758546
1,680,653,656,0.2,0.7798677858281319,0.9214889565185252,0.14319185373792861,0.0,0.5736656740497825,0.6368741120755463,0.049431719562588426,0.1414213562373095,0.30713955087401384,1.0,0.14304072856833058
2,725,675,871,0.2,0.7843542816304903,0.9231686356721797,0.12570283304591265,0.0,0.5778198986242444,0.6368741120755463,0.04263551427146621,0.1414213562373095,0.3239262589371571,1.0,0.13393805856642355
3,722,711,1092,0.2,0.7987207263580413,0.9278304330791414,0.12504094079038633,0.0,0.5821719588296946,0.6368741120755463,0.04293229079180436,0.13018891098082386,0.32061018249712614,1.0,0.1400074882922965
4,705,734,1298,0.2,0.7755737527944556,0.9294907387998108,0.13388418430685384,0.0,0.5795858183545886,0.6368741120755463,0.04591922356176929,0.13130643285972254,0.3568663561019018,1.0,0.14749781438544063
5,710,742,1508,0.2,0.7627662181014891,0.9301579014971836,0.13154805403526199,0.0,0.5796494950451818,0.6368741120755463,0.04424737938398347,0.13018891098082386,0.3775876361020569,1.0,0.14739779089904928
6,715,751,1702,0.2,0.7777572044293752,0.9301579014971836,0.12327044587410019,0.0,0.585322043778895,0.6368741120755463,0.04354806707688395,0.13018891098082386,0.36561717307415853,1.0,0.14792442180458798
7,712,734,1860,0.2,0.7891905887463452,0.9334069625424848,0.11628123479691319,0.0,0.5881903117227288,0.6368741120755463,0.04026557244968384,0.13018891098082386,0.36180908436796916,1.0,0.14032847363781972
8,695,772,2041,0.2,0.7786018286276032,0.9334069625424848,0.11961859190101028,0.0,0.5903119521105431,0.6368741120755463,0.04067310372453188,0.13130643285972254,0.3771488014393644,1.0,0.14437400220447974
9,705,775,2221,0.2,0.788307151858375,0.9334069625424848,0.11009589909198805,0.0,0.5923802778264731,0.6372224763140254,0.0388461259114984,0.13130643285972254,0.3751865185426089,1.0,0.14196892540803882
10,704,768,2362,0.2,0.7660168255629167,0.9334069625424848,0.11930865633146044,0.0,0.5903749262136399,0.6368741120755463,0.04084237525612954,0.13018891098082386,0.4031527587155792,1.0,0.1502865783971222
11,726,759,2495,0.2,0.7763679783273099,0.9334069625424848,0.11321942217062016,0.0,0.5935797716587111,0.6368741120755463,0.039792436788975545,0.13130643285972254,0.39519701311108146,1.0,0.1451062176919557
12,690,751,2625,0.2,0.7859829836088658,0.9334069625424848,0.11938942559176745,0.0,0.5933943919472676,0.6368741120755463,0.04111386581351886,0.13130643285972254,0.3886141724428952,1.0,0.15067051726017971
13,685,764,2748,0.2,0.7866391676576191,0.9346569263745497,0.1186480281566346,0.0,0.5940770412699139,0.6368741120755463,0.039681346194612874,0.13608276348795434,0.3968434708689673,1.0,0.14440762771559087
14,701,754,2859,0.2,0.7907610286880945,0.9346569263745497,0.11669857206012314,0.0,0.5949337105593806,0.6368741120755463,0.03970979628981047,0.1386750490563073,0.39641968478508866,1.0,0.14455412679440133
15,697,779,2982,0.2,0.7867418584153427,0.9346569263745497,0.12412045729117543,0.0,0.5942836372495989,0.6368741120755463,0.04094128745808462,0.1386750490563073,0.3998965482884633,1.0,0.15470403396076204
