gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,129,129,0.14002800840280097,0.24921949095822205,1.0,0.15094227150182224,0.4788802978235968,0.7117831344594474,0.8299562155618698,0.07505597815247962
1,509,341,341,0.13483997249264842,0.2842758801619621,1.0,0.12857999065402143,0.5,0.7468319528065838,0.8299562155618698,0.05721643118891184
2,500,401,543,0.13483997249264842,0.29747211738647833,1.0,0.13983807301493512,0.5,0.7530281405600483,0.8299562155618698,0.059294218276308826
3,500,469,762,0.13483997249264842,0.2958805288548216,1.0,0.13903000145573796,0.5,0.7608196248716415,0.8299562155618698,0.05507973047997482
4,500,475,956,0.13483997249264842,0.2936692094698334,1.0,0.13665112578696442,0.5,0.7679037723183827,0.834462887981548,0.05033879917557582
5,500,475,1131,0.13483997249264842,0.2929573937812789,1.0,0.13649014587251015,0.5,0.7722242731910646,0.834462887981548,0.048322643720008926
6,500,527,1310,0.13483997249264842,0.293751894592585,1.0,0.1350860264147962,0.5,0.7753166787497822,0.834462887981548,0.04712199365569937
7,500,503,1459,0.1336306209562122,0.2925055211131657,1.0,0.13635003404040447,0.5,0.7788528641541284,0.834462887981548,0.04663723397592272
8,500,513,1592,0.1336306209562122,0.28659817854877756,1.0,0.135971316013776,0.5,0.7841063239847028,0.8466539029212541,0.04484891373583102
9,500,507,1705,0.1336306209562122,0.2828316131476636,1.0,0.13739003921648657,0.5,0.7879734911699036,0.8501979477616834,0.044501745095357086
10,500,520,1826,0.1336306209562122,0.2803271660301489,1.0,0.13431968321704033,0.5,0.7907580319323261,0.8501979477616834,0.043417122763704304
11,500,509,1922,0.13736056394868904,0.28669160092979995,1.0,0.13515672428379893,0.5,0.7903926915637915,0.8501979477616834,0.04456473539726947
12,500,520,2020,0.1386750490563073,0.2815104017805951,1.0,0.13363173360080116,0.5,0.794051788118426,0.8501979477616834,0.043216369429191825
13,500,539,2121,0.1386750490563073,0.28306949285375543,1.0,0.13289371781016848,0.5,0.7954220118238029,0.8501979477616834,0.0424828626165803
14,500,549,2212,0.1414213562373095,0.28645345320168847,1.0,0.13430954315244767,0.5,0.7957521181418356,0.8501979477616834,0.043685248040488116
15,500,532,2283,0.1414213562373095,0.28697856058030274,1.0,0.13457973905663914,0.5,0.7973826255682316,0.8501979477616834,0.042932838389874266
16,500,550,2365,0.14002800840280097,0.28418433255516307,1.0,0.1317984962564461,0.5,0.7997325649974588,0.8501979477616834,0.042225210816989586
17,500,517,2425,0.14002800840280097,0.28279043371592016,1.0,0.13284669161920543,0.5,0.8014357383682478,0.8527970227499151,0.04242531550746829
18,500,545,2492,0.14002800840280097,0.28181553253831204,1.0,0.1335600917212261,0.5,0.8028548877784211,0.8527970227499151,0.04268355839879957
19,500,529,2557,0.14002800840280097,0.27921072493721605,1.0,0.13333547580605992,0.5,0.8051071207014472,0.8527970227499151,0.0420232352834565
20,500,545,2611,0.14002800840280097,0.2786769746935755,1.0,0.13418722952388262,0.5,0.8066695398979327,0.8527970227499151,0.04213578006175849
21,500,531,2661,0.14002800840280097,0.27973623948621834,1.0,0.13459983232892656,0.5,0.8072857045602493,0.8527970227499151,0.04223295625745472
