
OPTIMIZING ON FOLD NUMBER 7
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2988
Features active in total: 2988
Computing feature importance
Running optimizer

CREATING FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 137
censored 1: 255
deceased 0: 69
deceased 1: 68

STARTING MULTI-OBJECTIVE OPTIMIZATION ON DIFFERENT FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION
Computation on different folds for learning the fitness adjustment regression finished in 00-03:04:42
Extracting hall of fames for tuning.

ASSIGNING WEIGHTS TO THE SOLUTIONS IN THE TUNING FRONT RESULTS.

LEARNING FITNESS ADJUSTERS USING TUNING FRONT RESULTS, AND CREATING ADJUSTED OBJECTIVES.
Learning adjustment for root leanness
Training fitness adjuster regressor on 93 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()),
                ('zero', DummyRegressor(constant=0.0, strategy='constant'))])
DummyRegressor(constant=0.0, strategy='constant')



Learning adjustment for survival SKSurv Cox model concordance index
Training fitness adjuster regressor on 93 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()),
                ('zero', DummyRegressor(constant=0.0, strategy='constant'))])
DummyRegressor(constant=0.0, strategy='constant')




RUNNING THE MAIN OPTIMIZER WITH THE ADJUSTED OBJECTIVES.

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 137
censored 1: 255
deceased 0: 69
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 112
Generations completed = 220
Generations completed = 327
Generations completed = 427
   	     	         	        	             adjusted root leanness             	survival SKSurv Cox model adjusted concordance index
   	     	         	        	------------------------------------------------	-------------------------------------------------   
gen	evals	gen_feats	explored	min     	avg     	max	std     	min	avg     	max     	std                           
0  	500  	118      	118     	0.140028	0.261158	1  	0.178231	0.5	0.732131	0.819356	0.0652469                     
1  	519  	358      	359     	0.140028	0.27425 	1  	0.136325	0.5	0.741413	0.819356	0.0557925                     
2  	500  	420      	596     	0.136083	0.279187	1  	0.138088	0.5	0.749183	0.820785	0.0515452                     
3  	500  	451      	816     	0.136083	0.27963 	1  	0.136439	0.5	0.754937	0.8248  	0.0477365                     
4  	500  	483      	1018    	0.136083	0.279875	1  	0.136643	0.5	0.758962	0.8248  	0.0460617                     
5  	500  	473      	1178    	0.136083	0.279038	1  	0.138074	0.5	0.763188	0.8248  	0.0450696                     
6  	500  	490      	1329    	0.136083	0.277514	1  	0.134875	0.5	0.766929	0.8248  	0.0428184                     
7  	500  	479      	1465    	0.136083	0.277023	1  	0.134969	0.5	0.769221	0.827287	0.0424524                     
8  	500  	492      	1590    	0.137361	0.276707	1  	0.135118	0.5	0.771863	0.827691	0.0420504                     
9  	500  	514      	1696    	0.141421	0.28161 	1  	0.133836	0.5	0.772069	0.827691	0.0418062                     
10 	500  	496      	1792    	0.141421	0.280028	1  	0.132892	0.5	0.774859	0.827691	0.0413871                     
11 	500  	501      	1880    	0.141421	0.282064	1  	0.13286 	0.5	0.775901	0.827691	0.0414502                     
12 	500  	519      	1964    	0.150756	0.281356	1  	0.132601	0.5	0.777727	0.827691	0.0412497                     
13 	500  	488      	2027    	0.150756	0.281888	1  	0.13288 	0.5	0.779014	0.827691	0.0413253                     
14 	500  	512      	2116    	0.150756	0.281733	1  	0.133022	0.5	0.78041 	0.830702	0.0414885                     
15 	500  	493      	2174    	0.152499	0.279906	1  	0.133454	0.5	0.782423	0.830702	0.0414229                     
16 	500  	482      	2227    	0.150756	0.279131	1  	0.133104	0.5	0.784021	0.830702	0.0413248                     
17 	500  	513      	2300    	0.150756	0.276567	1  	0.13114 	0.5	0.785957	0.83169 	0.0405504                     
18 	500  	504      	2351    	0.150756	0.277015	1  	0.130871	0.5	0.786827	0.83169 	0.0405301                     
19 	500  	510      	2399    	0.150756	0.278483	1  	0.130048	0.5	0.787188	0.83169 	0.0405108                     
20 	500  	530      	2441    	0.150756	0.280829	1  	0.131631	0.5	0.787332	0.83169 	0.0412325                     
21 	500  	501      	2477    	0.150756	0.28276 	1  	0.132218	0.5	0.787758	0.83169 	0.0415768                     
22 	500  	482      	2519    	0.150756	0.280498	1  	0.13227 	0.5	0.789474	0.83169 	0.0414256                     
23 	500  	518      	2557    	0.150756	0.280084	1  	0.130225	0.5	0.790441	0.83169 	0.0406165                     
24 	500  	516      	2592    	0.150756	0.277996	1  	0.129871	0.5	0.791897	0.832361	0.0405212                     
