gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,67,67,0.14002800840280097,0.2569876834230098,1.0,0.16456452396151888,0.5,0.7627694739062242,0.8250945761907422,0.06060498792818441
1,512,282,282,0.14002800840280097,0.2763182297892846,1.0,0.13840792248201927,0.5,0.7640869448440651,0.8250945761907422,0.05283483598535844
2,500,313,479,0.14285714285714285,0.27987280040402285,1.0,0.13807864165865158,0.5,0.768201292595893,0.8250945761907422,0.049189773633914025
3,500,387,718,0.14433756729740643,0.28278104611406535,1.0,0.13676926025693284,0.5,0.7710690239255784,0.8251009293731925,0.047846729487097006
4,500,394,907,0.14433756729740643,0.2781340314320873,1.0,0.13466218062329374,0.5,0.7759219483699837,0.8256098267433232,0.0459555816018335
5,500,398,1075,0.14744195615489714,0.2784436911059298,1.0,0.13462105344315434,0.5,0.7782259213680123,0.8289436830301735,0.045613602342483274
6,500,417,1217,0.14586499149789456,0.27469784532116004,1.0,0.13223963818073656,0.5,0.7817370691301333,0.8289436830301735,0.043497267507401814
7,500,427,1352,0.14586499149789456,0.28068398939571626,1.0,0.13371689328736205,0.5,0.7813684508124626,0.8289436830301735,0.0443770162151783
8,500,426,1484,0.14586499149789456,0.2805602873547046,1.0,0.13376452494466562,0.5,0.7831278941417716,0.8289436830301735,0.0445324604377281
9,500,440,1602,0.14586499149789456,0.27803912510985407,1.0,0.13388704017699626,0.5,0.7855169095292219,0.8312892776458153,0.044090701131862725
10,500,466,1734,0.14285714285714285,0.28065656098983677,1.0,0.13401718575607727,0.5,0.7859922030451768,0.8312892776458153,0.043593828872886195
11,500,448,1819,0.14285714285714285,0.2810134677140346,1.0,0.13401908914757305,0.5,0.7871820290897056,0.8312892776458153,0.04313783466680712
12,500,451,1918,0.14744195615489714,0.28124737063750777,1.0,0.1336784502876426,0.5,0.7883492342378352,0.8312892776458153,0.04292743778007681
13,500,482,2016,0.14586499149789456,0.2822745578251671,1.0,0.13318008835616546,0.5,0.788992661100385,0.8321278275070583,0.042934833237375125
14,500,465,2097,0.14586499149789456,0.2838971041533491,1.0,0.1339225795919484,0.5,0.7896312775941743,0.8321278275070583,0.043396237393366226
15,500,462,2161,0.14586499149789456,0.28355766180065234,1.0,0.13227621674028572,0.5,0.7906770649193031,0.8321278275070583,0.043068629047735375
16,500,473,2237,0.14586499149789456,0.2877888916368788,1.0,0.13429166010218263,0.5,0.7899824335038326,0.8321278275070583,0.044003300561173436
17,500,480,2300,0.14433756729740643,0.2891577785630507,1.0,0.1338807947687502,0.5,0.7902991345094672,0.8321278275070583,0.043798471571216996
18,500,456,2355,0.14433756729740643,0.29077375262714344,1.0,0.13293862355235123,0.5,0.7906286138929688,0.8321558090982543,0.04371005170255915
19,500,423,2406,0.14433756729740643,0.2912694576238581,1.0,0.1327019766526826,0.5,0.791082766905688,0.8331140477120845,0.043799085707660335
20,500,470,2448,0.14433756729740643,0.289774154285468,1.0,0.13368867136798063,0.5,0.7922533311421284,0.8364217708449044,0.04417931852451586
21,500,441,2493,0.14433756729740643,0.29078558017549666,1.0,0.13292815131084604,0.5,0.7927233848347562,0.8365140606281418,0.04426886618532656
22,500,470,2540,0.14433756729740643,0.2904421526209238,1.0,0.13285218736852206,0.5,0.7934778347319469,0.8365140606281418,0.04434081627685163
23,500,474,2576,0.14744195615489714,0.29041653551609375,1.0,0.1330638817318476,0.5,0.7942564281376726,0.836688422095332,0.04448519498464252
24,500,467,2606,0.14744195615489714,0.2850732194687812,1.0,0.13154943326661545,0.5,0.7965934331528761,0.840980706204777,0.04378210226563676
25,500,433,2638,0.14744195615489714,0.28093105424379394,1.0,0.1328812855668089,0.5,0.7982883184098728,0.840980706204777,0.04408888635729628
26,500,484,2669,0.14744195615489714,0.2823399917705838,1.0,0.1327404398550548,0.5,0.7983557213541932,0.840980706204777,0.043906962632089604
27,500,457,2697,0.14744195615489714,0.2811764766849709,1.0,0.1330949852361533,0.5,0.7992075086109351,0.8413246780999742,0.044047179481292345
28,500,463,2722,0.14744195615489714,0.2832876850935877,1.0,0.1328535606134407,0.5,0.7989957571744469,0.8413246780999742,0.04417855860764118
29,500,476,2753,0.14744195615489714,0.28348025326200393,1.0,0.13263533416086937,0.5,0.7994819226120115,0.8413246780999742,0.04429252255284294
30,500,475,2771,0.14744195615489714,0.28344817964448404,1.0,0.13269255048886258,0.5,0.7998006545769569,0.8413246780999742,0.04440116471778226
31,500,457,2782,0.14907119849998599,0.28378280811733236,1.0,0.13260925409936472,0.5,0.8001445685636496,0.843054012244474,0.044509768747195005
32,500,496,2801,0.14907119849998599,0.28399252344644504,1.0,0.13247318801273397,0.5,0.8004998860314463,0.843054012244474,0.04462576250584174
33,500,510,2823,0.14744195615489714,0.2837578869673291,1.0,0.13261898324284901,0.5,0.8009292045295711,0.843054012244474,0.04481468382643012
34,500,486,2838,0.14744195615489714,0.28170666399588395,1.0,0.13349421952876808,0.5,0.8019482871718697,0.8433583352617716,0.045188527003167674
35,500,455,2856,0.14744195615489714,0.282194045699792,1.0,0.1335729166617341,0.5,0.8021538126763788,0.8439446588528914,0.04544249617617604
36,500,479,2870,0.14744195615489714,0.27655395244198255,1.0,0.13181570025575676,0.5,0.8043137070021368,0.8439446588528914,0.04465470237196625
37,500,487,2886,0.14586499149789456,0.27690965819792746,1.0,0.1315925704658318,0.5,0.8046379294577551,0.8439446588528914,0.04483061933484055
38,500,458,2896,0.14586499149789456,0.2770250620533071,1.0,0.13151404946967463,0.5,0.8048921248677,0.8439446588528914,0.04489692248028016
39,500,506,2917,0.14433756729740643,0.2751447994362536,1.0,0.1320997860451292,0.5,0.8056917762243239,0.8439446588528914,0.04503496633046493
40,500,480,2927,0.14433756729740643,0.2745971233365053,1.0,0.13251134429601777,0.5,0.8061168399009334,0.8441952823602471,0.04525388507431012
41,500,482,2934,0.14433756729740643,0.27786695366787806,1.0,0.1309693473447078,0.5,0.8056522000882874,0.8441952823602471,0.04516771450911299
42,500,461,2938,0.14433756729740643,0.27710077690386853,1.0,0.13146551520962868,0.5,0.806208600393955,0.8470065818836808,0.045379038503853865
43,500,483,2944,0.14433756729740643,0.2754544739070712,1.0,0.13218172981524404,0.5,0.807020327256653,0.8471919823549102,0.04536884150113671
44,500,479,2957,0.14433756729740643,0.27670005285204036,1.0,0.13167484477838262,0.5,0.8070113833007893,0.8497877050598447,0.04540242960436477
45,500,456,2960,0.14433756729740643,0.2764677022322463,1.0,0.13193575607786404,0.5,0.8072548409374337,0.8497877050598447,0.04547581210071769
46,500,472,2964,0.14433756729740643,0.27526873429392973,1.0,0.1324165390956006,0.5,0.8079629590119194,0.8497877050598447,0.04566934218677438
47,500,465,2972,0.14433756729740643,0.2764983531331111,1.0,0.1318137902137353,0.5,0.8079166997138454,0.8497877050598447,0.04566875058761074
48,500,471,2977,0.14433756729740643,0.27723423228923605,1.0,0.13143247637425812,0.5,0.8080182306582329,0.8497877050598447,0.045714770361237764
49,500,507,2983,0.14433756729740643,0.27546341436251714,1.0,0.13200318426735133,0.5,0.8086901337902854,0.8497877050598447,0.04584445280442547
50,500,491,2987,0.14285714285714285,0.2744897958418517,1.0,0.13249341659917566,0.5,0.8091293726158083,0.8497877050598447,0.04597175571791435
51,500,517,2991,0.14285714285714285,0.27568882424009356,1.0,0.13228572927854532,0.5,0.8089535692408377,0.8505833965759302,0.04608713488538204
52,500,491,2995,0.1414213562373095,0.2741203399098314,1.0,0.13081399730488028,0.5,0.8098678688342655,0.8505833965759302,0.04533332043786503
53,500,476,2999,0.14285714285714285,0.27039973220213526,1.0,0.12994502359878501,0.5,0.8113368884542838,0.8505833965759302,0.044911123870507226
54,500,459,2999,0.14285714285714285,0.2705383756991954,1.0,0.12985784867866013,0.5,0.8114976511906575,0.8505833965759302,0.04498205041240837
55,500,497,3000,0.1414213562373095,0.2711021195449291,1.0,0.12985753498779826,0.5,0.8115512369313183,0.8505833965759302,0.04497582601987878
56,500,471,3006,0.1414213562373095,0.2706099310158522,1.0,0.12978047702946796,0.5,0.8119593616606998,0.8505833965759302,0.045033707817365334
57,500,474,3011,0.1414213562373095,0.2700144387995808,1.0,0.13022572619955977,0.5,0.8122591427818608,0.8505833965759302,0.04520683694323113
58,500,493,3012,0.1414213562373095,0.2712597801038307,1.0,0.13012716613878225,0.5,0.8121024200644316,0.8505833965759302,0.04538284721916085
59,500,483,3014,0.14285714285714285,0.27059512036074923,1.0,0.12977368862725017,0.5,0.8125798014928167,0.8505833965759302,0.04512116866267943
60,500,479,3015,0.14433756729740643,0.2718789533115835,1.0,0.13007232604287597,0.5,0.8123516735359886,0.8546376607605258,0.0454362686825161
61,500,496,3016,0.14285714285714285,0.2705480596646618,1.0,0.12981060734149166,0.5,0.8128918885799465,0.8546376607605258,0.04525677883524031
62,500,487,3017,0.1414213562373095,0.27092779040975634,1.0,0.12951845875946819,0.5,0.8130521501421393,0.8546376607605258,0.0453092088104092
63,500,470,3018,0.1414213562373095,0.2727863926800039,1.0,0.1299557760658485,0.5,0.8127002793429952,0.8548991787339891,0.04595102724181709
64,500,477,3018,0.1414213562373095,0.2717438928151049,1.0,0.1290206396769002,0.5,0.8133662312647866,0.8548991787339891,0.04548753222183211
65,500,449,3018,0.1414213562373095,0.27530873836766684,1.0,0.12992659326074354,0.5,0.8122881381800733,0.8556128408136153,0.046170767926256254
66,500,468,3020,0.1414213562373095,0.27163962583820045,1.0,0.12903866164604003,0.5,0.8138023526846403,0.8556128408136153,0.045699760857737914
67,500,463,3021,0.1414213562373095,0.27165442152697516,1.0,0.12903750269132538,0.5,0.8140198170679466,0.8556128408136153,0.0457830555115203
68,500,483,3022,0.1414213562373095,0.2747150882545677,1.0,0.13017308791290358,0.5,0.8130894023183887,0.8556128408136153,0.0466517767754901
69,500,456,3024,0.1414213562373095,0.27710592460304234,1.0,0.13085105614980636,0.5,0.8124679299656684,0.8556914048320016,0.04716290846002548
70,500,466,3025,0.14002800840280097,0.2755232573197062,1.0,0.1311271681728885,0.5,0.8133211280545415,0.8556914048320016,0.04718329804219324
71,500,477,3029,0.14002800840280097,0.2721676640660253,1.0,0.12862998212311877,0.5,0.8148049438271788,0.8556914048320016,0.04618530725681784
72,500,491,3030,0.1414213562373095,0.27861597123849774,1.0,0.13010279797881294,0.5,0.8126978077394844,0.8561061062406541,0.04753314621089339
73,500,458,3030,0.1414213562373095,0.2793799399122979,1.0,0.12969308888728925,0.5,0.8127532066893332,0.8561061062406541,0.04723077338421174
74,500,484,3030,0.1414213562373095,0.2795282055107454,1.0,0.12957305115766224,0.5,0.8129401737573011,0.8561061062406541,0.047153249429719366
75,500,478,3032,0.14433756729740643,0.27947742551797694,1.0,0.12962931794149263,0.5,0.8131206531133162,0.8561061062406541,0.04725340323978544
76,500,488,3032,0.1414213562373095,0.27874565370460835,1.0,0.13011015262588146,0.5,0.8134692348414622,0.8575355698382446,0.04743462465801464
77,500,442,3032,0.1414213562373095,0.27848124453417983,1.0,0.13023949056000975,0.5,0.8136981887391578,0.8575355698382446,0.047505118035242135
78,500,499,3032,0.1414213562373095,0.27297226313555245,1.0,0.12927499834944714,0.5,0.8158813883608346,0.8575355698382446,0.0469585949471432
79,500,473,3033,0.14285714285714285,0.2786135518183096,1.0,0.13022088266561593,0.5,0.8139324082379716,0.8575355698382446,0.0477458729193774
80,500,496,3033,0.14285714285714285,0.27715819071568276,1.0,0.13071485988710094,0.5,0.814597429734765,0.857744840938952,0.04795934722245494
81,500,462,3033,0.14433756729740643,0.2724879569867305,1.0,0.12841378533116216,0.5,0.8165640525118444,0.857744840938952,0.046829074209293886
82,500,488,3033,0.14433756729740643,0.27290743483170815,1.0,0.12824689003960993,0.5,0.8165845479510438,0.857744840938952,0.04682412583655146
83,500,498,3034,0.14285714285714285,0.2741693806026572,1.0,0.12947079520517982,0.5,0.816275190123348,0.8583135328763348,0.04757825700267699
84,500,470,3034,0.14285714285714285,0.27256130689192243,1.0,0.1283658016030529,0.5,0.8170037054203444,0.8583135328763348,0.04702450686849947
85,500,477,3034,0.14285714285714285,0.2719088242475349,1.0,0.1287879478836771,0.5,0.8173516368951491,0.8603198419467656,0.047192353843703835
86,500,484,3034,0.14433756729740643,0.2707711292607997,1.0,0.1292646166171586,0.5,0.8178799448646675,0.8603198419467656,0.04741884784394616
87,500,460,3034,0.14433756729740643,0.2723573117962692,1.0,0.1284615320691179,0.5,0.8175448333053,0.8603198419467656,0.04729468581330459
88,500,472,3035,0.14433756729740643,0.2728578878921409,1.0,0.12806773729729196,0.5,0.8175401807892274,0.8603198419467656,0.04728303907365104
89,500,454,3035,0.14433756729740643,0.27307098503102867,1.0,0.1279222035446064,0.5,0.8176272547053435,0.8603198419467656,0.04727704023225663
90,500,486,3035,0.14433756729740643,0.2732238895354713,1.0,0.12779631766269428,0.5,0.8177126267829629,0.8603198419467656,0.04731617112455847
91,500,493,3035,0.14433756729740643,0.27303564979721534,1.0,0.12793692487649316,0.5,0.8179045711621866,0.8624199144824103,0.04741057130021651
92,500,472,3035,0.14433756729740643,0.27220972577876695,1.0,0.1283932707679754,0.5,0.8182960113218192,0.8624199144824103,0.047577920485705666
93,500,475,3035,0.14433756729740643,0.2711262954560564,1.0,0.1288882982576427,0.5,0.8187953691241566,0.8624199144824103,0.04780333435800293
94,500,478,3035,0.14433756729740643,0.27028511799119465,1.0,0.12906708225127067,0.5,0.8192437901919989,0.8624199144824103,0.0478802087225168
95,500,451,3035,0.14433756729740643,0.26937035900837647,1.0,0.1288167612901303,0.5,0.819745843120322,0.8624199144824103,0.04779792197531086
