gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1102,1102,0.17071983068639482,0.5136082358042331,0.6723348168743488,0.11319484725194787,0.14002800840280097,0.25175420459816383,1.0,0.15782376525944852
1,510,1318,1371,0.17071983068639482,0.5246858485415054,0.6799241025886346,0.1110538623881114,0.1270001270001905,0.26546568663758846,1.0,0.13767888996273456
2,500,1316,1601,0.1927637895901867,0.5470737935778361,0.6811203089455721,0.101981762734085,0.1270001270001905,0.26530061848628045,1.0,0.1396477713150124
3,500,1355,1827,0.2,0.558756638122379,0.718553312043955,0.0946506731240234,0.1270001270001905,0.26757453192296016,1.0,0.1371395303829619
4,500,1405,2078,0.2,0.562485817005138,0.718553312043955,0.09502992234895409,0.12909944487358055,0.27682725171588,1.0,0.137495612724511
5,500,1404,2320,0.2,0.5741725571138259,0.718553312043955,0.09393638242948214,0.12909944487358055,0.2762381954376021,1.0,0.13830767735739596
6,500,1435,2548,0.2,0.5820358583398386,0.7322417630639928,0.09208407777098762,0.1270001270001905,0.27630952196337877,1.0,0.13633114862756757
7,500,1404,2756,0.2,0.5883399537022241,0.7423444430423819,0.09284767281199745,0.12403473458920845,0.2792046897562598,1.0,0.1388736737639091
8,500,1456,2983,0.2,0.599727078137707,0.7423444430423819,0.09159742740815965,0.12403473458920845,0.2747132633737401,1.0,0.1388421410445839
9,500,1451,3186,0.2,0.6067385797745537,0.7425267424899665,0.08994805111848546,0.12403473458920845,0.27605977247239183,1.0,0.13934475988835224
10,500,1463,3384,0.2,0.6182265349385452,0.7425267424899665,0.08683830354389414,0.12403473458920845,0.2695698202354722,1.0,0.13819809387924784
11,500,1448,3575,0.2,0.6233589531214456,0.7457784030444556,0.08652753610295104,0.12403473458920845,0.2707907079543632,1.0,0.13713573436259152
12,500,1452,3752,0.2,0.6256659671726177,0.7516745695289849,0.0893403664357477,0.12403473458920845,0.2754810775325451,1.0,0.13855886469287998
13,500,1489,3954,0.2,0.6332641720633445,0.7516745695289849,0.08824333976491192,0.12909944487358055,0.27371151040802166,1.0,0.13916679626022574
14,500,1457,4135,0.2,0.6401559112169415,0.7516745695289849,0.08817279487777449,0.12909944487358055,0.27221662424905585,1.0,0.14013105730464523
15,500,1473,4318,0.2,0.6494610766468611,0.7552203402568388,0.0892736511498395,0.11952286093343936,0.2677584831916189,1.0,0.14227813292177485
16,500,1495,4514,0.2,0.6570394231961486,0.7632084012162597,0.08797191242888426,0.11952286093343936,0.2626674846011291,1.0,0.1417936912994581
17,500,1481,4687,0.2,0.6601379649126563,0.7632732194608368,0.087214793892531,0.11867816581938534,0.26472344047522883,1.0,0.141092098326716
18,500,1476,4863,0.2,0.6649052639302082,0.7632732194608368,0.08739221275021106,0.11867816581938534,0.2625860621158753,1.0,0.14173480478037778
19,500,1499,5037,0.2,0.6662036692248078,0.7632732194608368,0.0870307600302428,0.12598815766974242,0.2674861241707101,1.0,0.14036179642081836
20,500,1451,5212,0.2,0.6705910306003022,0.7632732194608368,0.08621138594866128,0.125,0.26645062745354414,1.0,0.13991600741751234
21,500,1466,5391,0.2,0.6745508281088908,0.7638690842930317,0.08618892407208686,0.12598815766974242,0.26537557524433114,1.0,0.1400488012391049
22,500,1416,5545,0.2,0.6791446048531581,0.7638690842930317,0.08524179904469077,0.12598815766974242,0.26386304558949336,1.0,0.14041145466801516
23,500,1470,5743,0.2,0.6820059061587069,0.7638690842930317,0.08535087894254412,0.12403473458920845,0.26406260222801986,1.0,0.14045689441423426
24,500,1474,5912,0.2,0.6829937443874803,0.7638690842930317,0.08403556980729159,0.12403473458920845,0.2673607414425945,1.0,0.13865030328730515
25,500,1478,6087,0.2,0.6850564592961262,0.7638690842930317,0.08333557757719083,0.125,0.2687529144940435,1.0,0.13896782773424488
26,500,1465,6231,0.2,0.6872162979383531,0.7638690842930317,0.08335428584539055,0.1270001270001905,0.269590451889415,1.0,0.13885111783944917
27,500,1454,6402,0.2,0.6844720939252862,0.7640149775714099,0.08647892252856972,0.12909944487358055,0.278849629294637,1.0,0.13919506203076829
28,500,1449,6569,0.2,0.6878093821017163,0.7640149775714099,0.08627401456794681,0.12909944487358055,0.2776696936258728,1.0,0.14009987207912677
29,500,1505,6729,0.2,0.690383860903765,0.7640149775714099,0.0869636409372694,0.12909944487358055,0.2773547811219796,1.0,0.1416625326839175
30,500,1436,6879,0.2,0.6906500251418197,0.7640149775714099,0.08838703331723202,0.12803687993289598,0.28149582580130805,1.0,0.14233471888181762
31,500,1439,7038,0.2,0.6935727102480709,0.7640149775714099,0.08815947704513799,0.12803687993289598,0.2802835392039374,1.0,0.1418645630711513
32,500,1470,7179,0.2,0.6968355770661812,0.7640149775714099,0.08629308152682692,0.12803687993289598,0.2782011228794727,1.0,0.13992246309212555
33,500,1503,7340,0.2,0.6983711715026245,0.7640556472573286,0.08693010246618098,0.12803687993289598,0.27808295997011295,1.0,0.14053720003990694
34,500,1478,7485,0.2,0.6989959203454972,0.7640556472573286,0.08934127613600795,0.1270001270001905,0.2812425390469423,1.0,0.14292366529580905
35,500,1435,7630,0.2,0.6996346474255684,0.7640556472573286,0.0893041586656636,0.12803687993289598,0.2840362253238671,1.0,0.14188536126040852
36,500,1492,7790,0.2,0.6991699297304224,0.7640556472573286,0.09231511487018806,0.12803687993289598,0.28843655274029867,1.0,0.14351064599943372
37,500,1452,7931,0.2,0.7011950842843998,0.7640556472573286,0.0914140102360688,0.12803687993289598,0.28847020510938,1.0,0.14422928650916667
38,500,1473,8068,0.2,0.7021427427981736,0.7640556472573286,0.0905030995954056,0.12803687993289598,0.29098959242933065,1.0,0.14323201484227277
39,500,1497,8229,0.2,0.7030375043271629,0.7640556472573286,0.09146911662892733,0.12803687993289598,0.29221796134750433,1.0,0.1444422174853198
40,500,1463,8350,0.2,0.7036814899159468,0.7640556472573286,0.09225448213414549,0.12803687993289598,0.29444127599457154,1.0,0.14549974575582944
41,500,1531,8499,0.2,0.7045963287365218,0.7640556472573286,0.09233681829370517,0.12803687993289598,0.29491948973559023,1.0,0.14543363437628465
42,500,1469,8624,0.2,0.7059643392222801,0.7640556472573286,0.09250523023256035,0.1270001270001905,0.29481134583103313,1.0,0.14527660945132828
43,500,1471,8751,0.2,0.7047421788624029,0.7640728207026458,0.0945516868832887,0.1270001270001905,0.2982602583092899,1.0,0.14744033932829279
44,500,1491,8881,0.2,0.7058813950087909,0.7640728207026458,0.09415894934407987,0.1270001270001905,0.298175328887494,1.0,0.14730069429172793
45,500,1493,9015,0.2,0.7074004184583046,0.7640728207026458,0.09414149217248129,0.1270001270001905,0.29808656951866785,1.0,0.14720489568921696
46,500,1458,9121,0.2,0.7092883446478702,0.7640728207026458,0.09258259077686548,0.1270001270001905,0.29685266287390677,1.0,0.14630472852299645
47,500,1436,9235,0.2,0.7103862392346847,0.7640728207026458,0.09413273884915864,0.1270001270001905,0.2963368167646424,1.0,0.14735544357822
48,500,1448,9360,0.2,0.7116134490508677,0.7640728207026458,0.09324040613819243,0.1270001270001905,0.2961277015411791,1.0,0.14727757250525705
49,500,1520,9496,0.2,0.7128773535480735,0.7640728207026458,0.09221655062702329,0.1270001270001905,0.29748710187955163,1.0,0.1472998846470836
50,500,1461,9627,0.2,0.7157290724641078,0.7640728207026458,0.09097107998613863,0.1270001270001905,0.29415523788989956,1.0,0.14698995875827447
51,500,1467,9736,0.2,0.7173711425509787,0.7640728207026458,0.08912210978179949,0.1270001270001905,0.2926513187652565,1.0,0.1463571983039003
52,500,1458,9843,0.2,0.7158121772444354,0.7640728207026458,0.09169110713038647,0.1270001270001905,0.2969165078356995,1.0,0.14777177027041452
53,500,1460,9965,0.2,0.7169625909921992,0.7640728207026458,0.09144080543775936,0.1270001270001905,0.29586848602997656,1.0,0.14822901714188716
54,500,1513,10099,0.2,0.7174098584016316,0.7640728207026458,0.09132386692160342,0.1270001270001905,0.29702924294641464,1.0,0.14791530736648784
55,500,1458,10195,0.2,0.7180996673143272,0.7640728207026458,0.09097299140081389,0.1270001270001905,0.2969463782671498,1.0,0.147923725443475
56,500,1469,10298,0.2,0.7187053618284449,0.7640728207026458,0.09041371741483276,0.1270001270001905,0.29676801388320234,1.0,0.14792810460254663
57,500,1500,10398,0.2,0.7193566482136892,0.7640728207026458,0.09037767118136866,0.1270001270001905,0.29576995757750885,1.0,0.14862527180563223
58,500,1472,10511,0.2,0.7206171902910712,0.7640728207026458,0.0892644034446777,0.12598815766974242,0.2942621526059819,1.0,0.1482152137552396
59,500,1439,10585,0.2,0.7215362097679745,0.7640728207026458,0.08925331859065677,0.12598815766974242,0.29534387218309677,1.0,0.14794765250221656
60,500,1423,10670,0.2,0.7201053949055151,0.7640728207026458,0.09090898286378765,0.12598815766974242,0.29906726255053384,1.0,0.14988087728931998
61,500,1494,10762,0.2,0.7196953351932209,0.7640728207026458,0.09122294231160308,0.12598815766974242,0.30069565205579657,1.0,0.15065991006764073
62,500,1464,10851,0.2,0.7215573107470075,0.7640728207026458,0.09048286279527946,0.12598815766974242,0.29897892596445674,1.0,0.14990303917054754
63,500,1512,10953,0.2,0.7220143905676286,0.7640728207026458,0.09024031035568757,0.12598815766974242,0.29793052090453165,1.0,0.1503508505072952
64,500,1467,11043,0.2,0.722456078998551,0.7640728207026458,0.08993456640447106,0.12598815766974242,0.29827313260775146,1.0,0.15041539123237516
65,500,1518,11133,0.2,0.7229961364445217,0.7640728207026458,0.08996536335818832,0.12598815766974242,0.29738817421561287,1.0,0.1506575086616002
66,500,1499,11232,0.2,0.7232705810490855,0.7640728207026458,0.08994199046093469,0.12598815766974242,0.2992433286798616,1.0,0.1498271796507494
67,500,1449,11319,0.2,0.7237205494986829,0.7640728207026458,0.08988173720383046,0.12598815766974242,0.29952484588447353,1.0,0.14949749181269317
68,500,1490,11415,0.2,0.7241393657397945,0.7640728207026458,0.0897246656384059,0.12598815766974242,0.3000826357222391,1.0,0.14923168024119673
69,500,1471,11487,0.2,0.7247100583598313,0.7640728207026458,0.08918050925997521,0.12598815766974242,0.3010244939124739,1.0,0.1487169745084484
70,500,1472,11571,0.2,0.7250710751763524,0.7640728207026458,0.08893452362780169,0.12598815766974242,0.3013688327422044,1.0,0.1486254904251357
71,500,1492,11665,0.2,0.72547378769371,0.7640728207026458,0.08882330507884834,0.12598815766974242,0.30062609452042854,1.0,0.1490025700351696
72,500,1497,11762,0.2,0.7258369418732409,0.7640728207026458,0.08872106330814303,0.12598815766974242,0.30052721553220435,1.0,0.14905175604032858
73,500,1523,11865,0.2,0.7267123226257551,0.7640728207026458,0.08847708210023181,0.12598815766974242,0.30003453084989473,1.0,0.1490852276115237
74,500,1479,11947,0.2,0.7269313209799627,0.7640728207026458,0.08852445499004674,0.12598815766974242,0.2988946564430995,1.0,0.1498213477264577
75,500,1544,12030,0.2,0.7256627013660429,0.7640728207026458,0.0908346950221298,0.12598815766974242,0.30112480766716704,1.0,0.15155911194765584
76,500,1501,12119,0.2,0.7259508809658689,0.7640728207026458,0.09067780541559746,0.12598815766974242,0.3004144155075909,1.0,0.1519037967671833
77,500,1528,12205,0.2,0.728005565981415,0.7640728207026458,0.08835384512385767,0.12598815766974242,0.29791680815896665,1.0,0.1497404997861018
78,500,1550,12283,0.2,0.7257413837088219,0.7640728207026458,0.09143856998484054,0.12598815766974242,0.3034185897592372,1.0,0.15100636918407362
79,500,1508,12362,0.2,0.7260413334280219,0.7640728207026458,0.09110100193173576,0.12598815766974242,0.3044487508007791,1.0,0.15033690848434933
80,500,1468,12437,0.2,0.7260952680022736,0.7640728207026458,0.09086606409916453,0.12598815766974242,0.3043688406160784,1.0,0.1510439514751077
81,500,1521,12522,0.2,0.7246003457990898,0.7640728207026458,0.09280756566221911,0.12598815766974242,0.3067604747957688,1.0,0.15249351997092706
82,500,1474,12587,0.2,0.7248739150408148,0.7640728207026458,0.09269553603154855,0.12598815766974242,0.3060976735756051,1.0,0.15266663781670847
