
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_expression_subtype
Features before filter: 20202
Features after any na, zero variance, and anova filters: 18246
Features active in view: 18246

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 90
Generations completed = 173
Generations completed = 251
Generations completed = 328
Generations completed = 405
Generations completed = 481
Generations completed = 559
Generations completed = 637
Generations completed = 713
Generations completed = 789
Generations completed = 865
Generations completed = 939
   	     	         	        	        expression_subtype svm balanced accuracy        	                     leanness                    
   	     	         	        	--------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std          	min      	avg      	max	std      
0  	500  	734      	734     	0.142857	0.650187	0.855684	0.168822     	0.0196078	0.0856794	1  	0.152607 
1  	508  	967      	989     	0.142857	0.647371	0.860398	0.169488     	0.0185185	0.0868455	1  	0.107429 
2  	500  	1022     	1239    	0.142857	0.674565	0.865808	0.160425     	0.0166667	0.0841618	1  	0.106039 
3  	500  	1035     	1485    	0.142857	0.688898	0.8664  	0.15656      	0.0166667	0.0829977	1  	0.104503 
4  	500  	1034     	1702    	0.142857	0.704079	0.896619	0.152956     	0.016129 	0.0819988	1  	0.104875 
5  	500  	1045     	1934    	0.142857	0.708211	0.896619	0.150043     	0.0166667	0.0829764	1  	0.104559 
6  	500  	1074     	2157    	0.142857	0.715724	0.896619	0.149174     	0.0140845	0.0826843	1  	0.1046   
7  	500  	1087     	2382    	0.142857	0.725973	0.910023	0.14916      	0.0140845	0.0817379	1  	0.105034 
8  	500  	1096     	2605    	0.142857	0.736756	0.910023	0.144608     	0.0138889	0.0789917	1  	0.102388 
9  	500  	1090     	2825    	0.142857	0.741951	0.910023	0.143413     	0.0138889	0.0790575	1  	0.102321 
10 	500  	1047     	2996    	0.142857	0.749026	0.910298	0.143605     	0.0125   	0.0784427	1  	0.102586 
11 	500  	1092     	3214    	0.142857	0.758352	0.917691	0.143113     	0.0123457	0.0770719	1  	0.102914 
12 	500  	1074     	3412    	0.142857	0.768997	0.918319	0.138468     	0.0123457	0.0739776	1  	0.100256 
13 	500  	1108     	3623    	0.142857	0.771955	0.920578	0.138559     	0.0120482	0.0741608	1  	0.100214 
14 	500  	1071     	3813    	0.142857	0.777161	0.924457	0.138658     	0.0119048	0.0737684	1  	0.10039  
15 	500  	1073     	4006    	0.142857	0.784994	0.924457	0.13921      	0.0116279	0.0721842	1  	0.100754 
16 	500  	1089     	4198    	0.142857	0.792122	0.937537	0.134289     	0.0114943	0.0692553	1  	0.0977106
17 	500  	1113     	4400    	0.142857	0.794187	0.944246	0.13299      	0.0104167	0.069435 	1  	0.0976579
18 	500  	1102     	4610    	0.142857	0.794645	0.9467  	0.132262     	0.0104167	0.0699575	1  	0.097468 
19 	500  	1084     	4780    	0.142857	0.802105	0.9467  	0.134103     	0.0103093	0.068422 	1  	0.0979808
20 	500  	1101     	4969    	0.142857	0.803108	0.950137	0.133725     	0.0102041	0.0687114	1  	0.0979082
21 	500  	1108     	5150    	0.142857	0.807757	0.950137	0.134113     	0.0102041	0.0678557	1  	0.0980487
22 	500  	1074     	5320    	0.142857	0.8113  	0.956779	0.133935     	0.0102041	0.067173 	1  	0.0979106
23 	500  	1095     	5500    	0.142857	0.81362 	0.956779	0.133816     	0.0103093	0.0670742	1  	0.0979252
24 	500  	1071     	5672    	0.142857	0.816693	0.956779	0.132577     	0.0103093	0.0664082	1  	0.0973975
25 	500  	1099     	5848    	0.142857	0.817547	0.956779	0.133631     	0.0103093	0.066872 	1  	0.0977368
26 	500  	1093     	6030    	0.142857	0.819098	0.956779	0.13272      	0.0104167	0.0666422	1  	0.0973235
27 	500  	1056     	6196    	0.142857	0.812898	0.956779	0.133349     	0.0105263	0.0696843	1  	0.097562 
28 	500  	1094     	6367    	0.142857	0.815173	0.956779	0.132942     	0.0105263	0.0695283	1  	0.0975955
29 	500  	1065     	6523    	0.142857	0.81525 	0.956779	0.132427     	0.0105263	0.0698923	1  	0.0974398
30 	500  	1064     	6691    	0.142857	0.817292	0.960651	0.132462     	0.0106383	0.0697067	1  	0.0974892
31 	500  	1059     	6855    	0.142857	0.818129	0.960651	0.132606     	0.0106383	0.0698063	1  	0.0974218
32 	500  	1081     	7015    	0.142857	0.820156	0.960651	0.132775     	0.0104167	0.0696657	1  	0.0974456
33 	500  	1071     	7175    	0.142857	0.822202	0.960651	0.132981     	0.0104167	0.0693142	1  	0.0975597
34 	500  	1060     	7316    	0.142857	0.822356	0.960651	0.133055     	0.0104167	0.069654 	1  	0.0974748
35 	500  	1073     	7484    	0.142857	0.822022	0.960651	0.132531     	0.012987 	0.0701848	1  	0.0973163
36 	500  	1031     	7622    	0.142857	0.826548	0.960651	0.132928     	0.0133333	0.06906  	1  	0.0975997
37 	500  	1055     	7767    	0.142857	0.828289	0.960651	0.132658     	0.0133333	0.0687031	1  	0.0976003
38 	500  	1055     	7904    	0.142857	0.8281  	0.960651	0.132768     	0.0151515	0.0691976	1  	0.0975499
39 	500  	1022     	8044    	0.142857	0.832356	0.960651	0.133197     	0.0151515	0.0680446	1  	0.0977589
40 	500  	1026     	8167    	0.142857	0.829135	0.962849	0.132762     	0.0149254	0.0694526	1  	0.0974542
41 	500  	1062     	8323    	0.142857	0.830601	0.962849	0.13238      	0.0149254	0.069122 	1  	0.0973715
42 	500  	1071     	8473    	0.142857	0.831671	0.962849	0.13258      	0.0147059	0.0691431	1  	0.0973936
43 	500  	1032     	8609    	0.142857	0.832562	0.962849	0.132582     	0.0147059	0.0690799	1  	0.0974031
44 	500  	1070     	8756    	0.142857	0.83489 	0.962849	0.132941     	0.0147059	0.0686693	1  	0.0975371
45 	500  	1072     	8902    	0.142857	0.835161	0.962849	0.133162     	0.0147059	0.0690013	1  	0.0975741
46 	500  	1066     	9036    	0.142857	0.834985	0.962849	0.132941     	0.0147059	0.0692417	1  	0.0974999
47 	500  	1036     	9152    	0.142857	0.836724	0.962849	0.133031     	0.0149254	0.0689374	1  	0.0975709
48 	500  	1030     	9258    	0.142857	0.839314	0.962849	0.133007     	0.0149254	0.0683628	1  	0.0977069
49 	500  	1081     	9381    	0.142857	0.840886	0.962849	0.132373     	0.0149254	0.0678184	1  	0.0975645
50 	500  	1054     	9498    	0.142857	0.840232	0.962849	0.132628     	0.0149254	0.0683882	1  	0.0976037
51 	500  	1020     	9605    	0.142857	0.841383	0.962849	0.132592     	0.0149254	0.0682584	1  	0.0976271
52 	500  	1043     	9707    	0.142857	0.8396  	0.962849	0.132637     	0.0149254	0.0692655	1  	0.097447 
53 	500  	1078     	9827    	0.142857	0.842836	0.962849	0.132573     	0.0149254	0.0683127	1  	0.0975814
54 	500  	1086     	9933    	0.142857	0.843729	0.962849	0.132476     	0.0149254	0.0682143	1  	0.0976006
55 	500  	1051     	10025   	0.142857	0.841492	0.962849	0.132109     	0.0149254	0.0693739	1  	0.0974629
56 	500  	1067     	10147   	0.142857	0.842462	0.962849	0.13229      	0.0149254	0.0692431	1  	0.0975057
57 	500  	1068     	10257   	0.142857	0.842861	0.962849	0.131962     	0.0149254	0.0694053	1  	0.0974495
58 	500  	1069     	10382   	0.142857	0.845492	0.962849	0.132196     	0.0149254	0.0685703	1  	0.0975723
59 	500  	1058     	10481   	0.142857	0.848508	0.962849	0.131283     	0.0149254	0.0674121	1  	0.0973223
60 	500  	1028     	10579   	0.142857	0.851815	0.962849	0.127269     	0.0149254	0.0654066	1  	0.0943162
61 	500  	1086     	10700   	0.142857	0.852167	0.962849	0.127334     	0.0149254	0.0655389	1  	0.094391 
62 	500  	1059     	10810   	0.142857	0.852741	0.962849	0.127282     	0.0149254	0.0654903	1  	0.0944045
63 	500  	1025     	10909   	0.142857	0.853337	0.962849	0.127296     	0.0149254	0.0654886	1  	0.0943935
64 	500  	1062     	10998   	0.142857	0.853449	0.964681	0.127158     	0.0151515	0.0656065	1  	0.0943476
65 	500  	1045     	11089   	0.142857	0.853829	0.964681	0.127057     	0.0151515	0.0656287	1  	0.0943394
66 	500  	1047     	11176   	0.142857	0.854179	0.964681	0.126914     	0.0151515	0.0656833	1  	0.0943243
67 	500  	1075     	11307   	0.142857	0.855084	0.964681	0.127118     	0.0151515	0.0655119	1  	0.094382 
68 	500  	1056     	11411   	0.142857	0.855074	0.964681	0.12707      	0.0151515	0.0656722	1  	0.0943609
69 	500  	1109     	11523   	0.142857	0.854334	0.964681	0.126546     	0.0151515	0.0659795	1  	0.0942451
70 	500  	1051     	11616   	0.142857	0.855017	0.964681	0.126515     	0.0151515	0.0658683	1  	0.0942654
71 	500  	1086     	11716   	0.142857	0.855107	0.964681	0.126435     	0.0151515	0.0659511	1  	0.0942424
72 	500  	1040     	11816   	0.142857	0.855623	0.964681	0.126489     	0.0151515	0.0659411	1  	0.0942414
73 	500  	1072     	11909   	0.142857	0.856302	0.964681	0.126788     	0.0151515	0.0658339	1  	0.0942899
74 	500  	1086     	11991   	0.142857	0.856539	0.964681	0.126768     	0.0151515	0.0658976	1  	0.0942798
75 	500  	1051     	12072   	0.142857	0.856923	0.964681	0.12673      	0.0149254	0.0659153	1  	0.0942758
76 	500  	1075     	12155   	0.142857	0.857366	0.964681	0.126765     	0.0149254	0.0659228	1  	0.0942755
77 	500  	1070     	12230   	0.142857	0.857782	0.964681	0.126855     	0.0149254	0.065924 	1  	0.0942732
78 	500  	1091     	12324   	0.142857	0.857928	0.964681	0.12667      	0.0149254	0.0660261	1  	0.0942362
79 	500  	1034     	12389   	0.142857	0.858011	0.964681	0.126563     	0.0149254	0.0660741	1  	0.094209 
80 	500  	1100     	12472   	0.142857	0.858187	0.964681	0.126606     	0.0149254	0.0660641	1  	0.0942164
81 	500  	1062     	12549   	0.142857	0.858671	0.964681	0.126617     	0.0149254	0.0659641	1  	0.0942332
82 	500  	1060     	12627   	0.142857	0.859183	0.964681	0.12667      	0.0147059	0.0659389	1  	0.0942469
83 	500  	1091     	12699   	0.142857	0.859433	0.964681	0.126669     	0.0147059	0.0659797	1  	0.094231 
84 	500  	1071     	12782   	0.142857	0.859791	0.964681	0.126646     	0.0147059	0.065976 	1  	0.0942301
85 	500  	1063     	12837   	0.142857	0.860271	0.964681	0.126796     	0.0147059	0.0659172	1  	0.0942607
86 	500  	1065     	12900   	0.142857	0.860957	0.964681	0.126884     	0.0147059	0.0657672	1  	0.0942984
87 	500  	1100     	12975   	0.142857	0.86132 	0.964681	0.126936     	0.0147059	0.0657636	1  	0.0943072
88 	500  	1074     	13027   	0.142857	0.86166 	0.964681	0.126774     	0.0147059	0.0657757	1  	0.0943015
89 	500  	1063     	13092   	0.142857	0.8618  	0.966512	0.126655     	0.0149254	0.0658141	1  	0.0942838
90 	500  	1070     	13154   	0.142857	0.861898	0.966512	0.126582     	0.0149254	0.065853 	1  	0.0942657
91 	500  	1032     	13221   	0.142857	0.862166	0.966512	0.126632     	0.0149254	0.0658945	1  	0.0942645
92 	500  	1090     	13284   	0.142857	0.862618	0.966512	0.126682     	0.0147059	0.065918 	1  	0.0942678
93 	500  	1050     	13333   	0.142857	0.863453	0.966512	0.126791     	0.0147059	0.0657814	1  	0.0943235
94 	500  	1026     	13382   	0.142857	0.862121	0.966512	0.129755     	0.0147059	0.0672467	1  	0.0970152
95 	500  	1063     	13433   	0.142857	0.864221	0.966512	0.126298     	0.0147059	0.0658202	1  	0.0943063
96 	500  	1097     	13502   	0.142857	0.861901	0.966512	0.129807     	0.0147059	0.0674712	1  	0.0969372
97 	500  	1093     	13583   	0.142857	0.863142	0.966512	0.128368     	0.0149254	0.0668843	1  	0.0962158
98 	500  	1078     	13643   	0.142857	0.864447	0.966512	0.12601      	0.0149254	0.0659615	1  	0.094247 
99 	500  	1040     	13695   	0.142857	0.864679	0.966512	0.125874     	0.0149254	0.0659805	1  	0.0942302
100	500  	1083     	13773   	0.142857	0.865208	0.966512	0.125971     	0.0149254	0.0659325	1  	0.0942683
101	500  	1075     	13832   	0.142857	0.865636	0.966512	0.126025     	0.0147059	0.0658916	1  	0.0942789
102	500  	1094     	13881   	0.142857	0.865825	0.966512	0.126079     	0.0147059	0.0659574	1  	0.0942625
103	500  	1047     	13943   	0.142857	0.866209	0.966512	0.126207     	0.0147059	0.0659238	1  	0.0942807
104	500  	1049     	13976   	0.142857	0.866675	0.966512	0.12626      	0.0144928	0.0658438	1  	0.0943037
105	500  	1047     	14023   	0.142857	0.866731	0.966512	0.126231     	0.0144928	0.0659666	1  	0.0942725
106	500  	1072     	14095   	0.142857	0.867109	0.966512	0.12634      	0.0144928	0.0658968	1  	0.0942966
107	500  	1063     	14148   	0.142857	0.867136	0.966512	0.126335     	0.0144928	0.0659649	1  	0.0942721
