
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 16

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_expression_subtype
Features before filter: 20202
Features after any na, zero variance, and anova filters: 17588
Features active in view: 17588

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 86
Generations completed = 165
Generations completed = 239
Generations completed = 307
Generations completed = 377
Generations completed = 448
Generations completed = 518
Generations completed = 583
Generations completed = 649
Generations completed = 712
Generations completed = 774
Generations completed = 835
Generations completed = 893
Generations completed = 947
Generations completed = 999
   	     	         	        	         expression_subtype svm balanced accuracy        	                     leanness                    
   	     	         	        	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std          	min      	avg      	max	std      
0  	500  	638      	638     	0.142857	0.624163	0.86819 	0.171011     	0.0196078	0.0919884	1  	0.154681 
1  	509  	885      	902     	0.142857	0.64856 	0.872391	0.165612     	0.0178571	0.087176 	1  	0.108414 
2  	500  	934      	1149    	0.142857	0.666264	0.882495	0.158646     	0.0149254	0.0873976	1  	0.106536 
3  	500  	969      	1411    	0.142857	0.68119 	0.886086	0.15523      	0.0149254	0.086918 	1  	0.106506 
4  	500  	980      	1626    	0.142857	0.70442 	0.900963	0.148641     	0.0147059	0.0822536	1  	0.10415  
5  	500  	992      	1856    	0.142857	0.716123	0.91027 	0.150003     	0.0144928	0.0818438	1  	0.104651 
6  	500  	996      	2088    	0.142857	0.726785	0.91558 	0.147532     	0.0144928	0.0793988	1  	0.10215  
7  	500  	977      	2290    	0.142857	0.735015	0.91558 	0.147183     	0.0138889	0.0790548	1  	0.10228  
8  	500  	985      	2511    	0.142857	0.746717	0.931678	0.148252     	0.0133333	0.077325 	1  	0.102818 
9  	500  	989      	2714    	0.142857	0.752624	0.931678	0.146253     	0.0119048	0.0768493	1  	0.102563 
10 	500  	1018     	2927    	0.142857	0.759638	0.931678	0.146217     	0.0119048	0.0764151	1  	0.102724 
11 	500  	1022     	3119    	0.142857	0.76756 	0.931678	0.143813     	0.0119048	0.0744632	1  	0.100049 
