gen,evals,gen_feats,explored,expression_subtype svm balanced accuracy_min,expression_subtype svm balanced accuracy_avg,expression_subtype svm balanced accuracy_max,expression_subtype svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,644,644,0.14285714285714285,0.6579429721268159,0.8811547839350329,0.17599765102379294,0.0196078431372549,0.08932371069493918,1.0,0.1570766497968292
1,509,892,909,0.14285714285714285,0.6691850962144198,0.8971166071013735,0.16620225935021024,0.01694915254237288,0.08432935849241315,1.0,0.1061166386982879
2,500,940,1151,0.14285714285714285,0.6848540791397816,0.8971166071013735,0.16240722798664742,0.014285714285714285,0.08536000169244827,1.0,0.1061812008040804
3,500,994,1409,0.14285714285714285,0.7026868618750755,0.9068666609690744,0.15650894415762195,0.014084507042253521,0.0827052880874659,1.0,0.1040922967010344
4,500,972,1628,0.14285714285714285,0.7181756224930821,0.9068666609690744,0.15480873450530785,0.0136986301369863,0.08167972907270013,1.0,0.10469608203768963
5,500,1009,1862,0.14285714285714285,0.7262267656148539,0.9068666609690744,0.15163579480432918,0.0136986301369863,0.08168409503706067,1.0,0.10473852207356418
6,500,1017,2083,0.14285714285714285,0.7308392929617937,0.9119422395876186,0.15131413452061337,0.0136986301369863,0.08252113512604944,1.0,0.10481507820350805
7,500,1059,2324,0.14285714285714285,0.743893893678815,0.9195510441271536,0.1480089217797261,0.0136986301369863,0.07977338641471657,1.0,0.10398311169896168
8,500,1000,2542,0.14285714285714285,0.7517292058444319,0.9195510441271536,0.1465301126868003,0.013333333333333334,0.07855734206939538,1.0,0.1024103732745498
9,500,1015,2754,0.14285714285714285,0.762429634126044,0.9195510441271536,0.14681991929982405,0.012987012987012988,0.07664616937491232,1.0,0.10293820135912912
10,500,985,2955,0.14285714285714285,0.7739164579905985,0.9195510441271536,0.14019301998304073,0.01282051282051282,0.0735934126530005,1.0,0.10006991320849505
11,500,1051,3183,0.14285714285714285,0.7740696963117544,0.9195510441271536,0.13897915757529883,0.01282051282051282,0.07483757392987701,1.0,0.09983355642361542
12,500,1043,3390,0.14285714285714285,0.779109167184156,0.9195510441271536,0.13912177360816902,0.01282051282051282,0.07453275449184552,1.0,0.10000905751190617
13,500,1010,3583,0.14285714285714285,0.7832238306946866,0.9195510441271536,0.1389910046684487,0.011627906976744186,0.07440859518610335,1.0,0.10007247439276049
14,500,1052,3795,0.14285714285714285,0.7867240402972778,0.9197769388397026,0.13797850891044083,0.012987012987012988,0.07424695649735033,1.0,0.10003719230151918
15,500,1055,4008,0.14285714285714285,0.7892674321830924,0.9249939118694345,0.1377871281502535,0.012987012987012988,0.07440925810860224,1.0,0.09999927651560843
16,500,1030,4204,0.14285714285714285,0.7912390879477643,0.9249939118694345,0.1368574919100445,0.012987012987012988,0.07471304257465208,1.0,0.09986668324075926
