gen,evals,gen_feats,explored,expression_subtype svm balanced accuracy_min,expression_subtype svm balanced accuracy_avg,expression_subtype svm balanced accuracy_max,expression_subtype svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,648,648,0.14285714285714285,0.6501661009047894,0.8498413565498426,0.1708845399965392,0.0196078431372549,0.09017529963257252,1.0,0.1704078492155691
1,513,883,909,0.14285714285714285,0.6512077565385127,0.8597771994315963,0.1650300193493228,0.01818181818181818,0.0851363735264799,1.0,0.09882787273522463
2,500,942,1162,0.14285714285714285,0.6646547731291866,0.862737181546508,0.1670866725962046,0.01818181818181818,0.09254742183296819,1.0,0.11061963628889208
3,500,953,1402,0.14285714285714285,0.6802626232464818,0.8741485442136405,0.16044864299097497,0.017857142857142856,0.09256051029151903,1.0,0.1107008188877922
4,500,966,1630,0.14285714285714285,0.6921842933634269,0.8741485442136405,0.15338858692402202,0.017857142857142856,0.09146007139631071,1.0,0.10817651052247045
5,500,981,1854,0.14285714285714285,0.7078178478700978,0.8742048166323227,0.1467863373889768,0.017241379310344827,0.0881816071430062,1.0,0.10590830356959445
6,500,999,2079,0.14285714285714285,0.7169742681471288,0.9151967005653833,0.1447991578301638,0.015873015873015872,0.08852760454516177,1.0,0.1061052320139511
7,500,1023,2316,0.14285714285714285,0.7260798086023864,0.9151967005653833,0.1441150142221399,0.015873015873015872,0.08808736900365458,1.0,0.1063300853598996
8,500,1035,2527,0.14285714285714285,0.7354058457301303,0.9151967005653833,0.14295727851395065,0.015873015873015872,0.08640992937471699,1.0,0.10637043027736526
9,500,1033,2750,0.14285714285714285,0.7442065229703293,0.9151967005653833,0.14042224713664817,0.015873015873015872,0.08418371152625016,1.0,0.10416181081049061
10,500,1020,2955,0.14285714285714285,0.7495783708037207,0.9151967005653833,0.14138602186132737,0.015873015873015872,0.08383589150449125,1.0,0.10433686249689539
11,500,1018,3166,0.14285714285714285,0.7612312576832828,0.9172087729999909,0.13712971783199177,0.01639344262295082,0.07999753500525963,1.0,0.10188145636996043
