gen,evals,gen_feats,explored,expression_subtype svm balanced accuracy_min,expression_subtype svm balanced accuracy_avg,expression_subtype svm balanced accuracy_max,expression_subtype svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
18,500,1050,4525,0.14285714285714285,0.8093413153380548,0.9508909590022453,0.13762617998307153,0.011904761904761904,0.06816014191662939,1.0,0.09794733390594214
19,500,1040,4707,0.14285714285714285,0.81745836843044,0.9549169661351291,0.13557610860693828,0.012048192771084338,0.06603448039133872,1.0,0.09786271659791144
20,500,1019,4874,0.14285714285714285,0.8167146426637301,0.9549169661351291,0.1355634083414584,0.012048192771084338,0.06742272204981467,1.0,0.09814840250266223
21,500,1043,5033,0.14285714285714285,0.817162302882283,0.9549534571583373,0.13381768254129178,0.012048192771084338,0.06812158563879508,1.0,0.09798057629764581
22,500,1029,5217,0.14285714285714285,0.8180100182665594,0.9586216738246566,0.1331465236895403,0.011627906976744186,0.06838544641358155,1.0,0.09782812043773584
23,500,1069,5387,0.14285714285714285,0.8200649035911217,0.9606876139601906,0.13414857425960158,0.011627906976744186,0.06845257044274142,1.0,0.09793390359175884
24,500,1052,5551,0.14285714285714285,0.8207979143287693,0.9606876139601906,0.13423189659472828,0.011627906976744186,0.06885354037393542,1.0,0.09784644050366016
25,500,1083,5715,0.14285714285714285,0.8257018412407808,0.9634348667074434,0.13444018579995043,0.011627906976744186,0.06794736050931542,1.0,0.09809484836678699
26,500,1058,5896,0.14285714285714285,0.8273261732521427,0.9634348667074434,0.13454202285649158,0.011764705882352941,0.06796289920414791,1.0,0.09808305172067659
27,500,1045,6046,0.14285714285714285,0.8306292190673622,0.9634348667074434,0.1351100455231092,0.011764705882352941,0.06757383910817676,1.0,0.09824012759668481
28,500,1025,6194,0.14285714285714285,0.8345175529853618,0.9701059090040035,0.13592450781974907,0.011764705882352941,0.06684162769029103,1.0,0.09844726280969698
29,500,1022,6356,0.14285714285714285,0.8402780255441346,0.9721179814386112,0.13131001186333088,0.011627906976744186,0.06376914634510104,1.0,0.09505475934376588
30,500,1032,6512,0.14285714285714285,0.8407501549683714,0.9721179814386112,0.13093975217065526,0.011627906976744186,0.06409349393056835,1.0,0.0949616469314589
31,500,1043,6660,0.14285714285714285,0.8429410695361601,0.9721179814386112,0.13098671028574846,0.011627906976744186,0.06384090223876135,1.0,0.0950509383806646
32,500,1028,6810,0.14285714285714285,0.8428430625507622,0.9728531617512564,0.13121842280846838,0.011627906976744186,0.06426230954681282,1.0,0.09499789547937158
33,500,1043,6976,0.14285714285714285,0.8434021843894496,0.9728531617512564,0.13055101005229422,0.011627906976744186,0.06433862175049075,1.0,0.09491685323070648
34,500,1087,7131,0.14285714285714285,0.8441502670566199,0.9728531617512564,0.13021200605410665,0.011627906976744186,0.06442004382393114,1.0,0.09488400526715177
35,500,1028,7274,0.14285714285714285,0.84512260922835,0.9728531617512564,0.12967242202412071,0.011764705882352941,0.06446810743116003,1.0,0.09483059278239381
36,500,1032,7422,0.14285714285714285,0.8463359389761693,0.9728531617512564,0.12970048572731632,0.011764705882352941,0.06441612271558528,1.0,0.09483147893550295
37,500,1065,7562,0.14285714285714285,0.8484773055293674,0.9728531617512564,0.13006873917267592,0.011764705882352941,0.0642004094840064,1.0,0.09492228343736937
38,500,1040,7694,0.14285714285714285,0.8483297650270017,0.9728531617512564,0.13003385420320626,0.011764705882352941,0.06450575145194966,1.0,0.09482995634652681
39,500,1028,7817,0.14285714285714285,0.8496661649812892,0.9728531617512564,0.1298288169580929,0.011764705882352941,0.0643358651968313,1.0,0.09482935616203249
40,500,1047,7951,0.14285714285714285,0.8503532596702814,0.9741300538732188,0.13010152263672253,0.011764705882352941,0.06445020976107901,1.0,0.09480764200295073
41,500,1063,8105,0.14285714285714285,0.849789440152457,0.9741300538732188,0.12934503429373717,0.011764705882352941,0.06486745305250802,1.0,0.09459014123812554
42,500,1036,8239,0.14285714285714285,0.852142102274168,0.9748652341858639,0.1295852366056776,0.011764705882352941,0.06438581467733641,1.0,0.09465723835286398
43,500,1051,8367,0.14285714285714285,0.8539333223813541,0.9748652341858639,0.12987073169484645,0.011764705882352941,0.06417526882052252,1.0,0.09471788974839647
44,500,1053,8499,0.14285714285714285,0.8549199359539713,0.9748652341858639,0.1301892188675358,0.011627906976744186,0.06423788378659896,1.0,0.09474301782418469
45,500,1056,8637,0.14285714285714285,0.8563429786087269,0.9768773066204715,0.130922854096334,0.011627906976744186,0.06422478461500024,1.0,0.09485396420690162
46,500,1042,8768,0.14285714285714285,0.857492859213374,0.9768773066204715,0.1312419986462851,0.011627906976744186,0.06424847688750217,1.0,0.0948780196620343
47,500,1048,8890,0.14285714285714285,0.8587958386990778,0.9768773066204715,0.1316907293973517,0.011627906976744186,0.06416257618952247,1.0,0.09491161640663863
48,500,1026,9018,0.14285714285714285,0.8590416853059903,0.9768773066204715,0.13160792626979737,0.011627906976744186,0.06439906952249311,1.0,0.09485255192819372
49,500,1023,9143,0.14285714285714285,0.8589796582959316,0.9768773066204715,0.13052027299708033,0.011627906976744186,0.06478884774091588,1.0,0.09472596894235699
50,500,1054,9264,0.14285714285714285,0.8606019703319193,0.9768773066204715,0.1306494453860506,0.011627906976744186,0.06457370265566849,1.0,0.09477463816138909
51,500,1013,9368,0.14285714285714285,0.8610557534731706,0.9768773066204715,0.1308750464242431,0.011627906976744186,0.06463047832868514,1.0,0.09476361624192545
52,500,1010,9489,0.14285714285714285,0.8613540824837829,0.9768773066204715,0.13050286945032608,0.011764705882352941,0.06477724535262731,1.0,0.09464487826319075
53,500,1009,9602,0.14285714285714285,0.8623891206743386,0.9768773066204715,0.13082525254711744,0.011764705882352941,0.06468964024288204,1.0,0.09468582337540919
54,500,1031,9718,0.14285714285714285,0.8630464624639599,0.9768773066204715,0.13094758333056578,0.011764705882352941,0.0647422987763249,1.0,0.09468620679223103
55,500,1001,9829,0.14285714285714285,0.8635897091167289,0.9768773066204715,0.1309131118302401,0.011764705882352941,0.064767569426092,1.0,0.09467229841553411
56,500,1023,9927,0.14285714285714285,0.8633357697838415,0.9768773066204715,0.13036581087095495,0.011627906976744186,0.06505605844846903,1.0,0.09455186151111167
57,500,1004,10025,0.14285714285714285,0.8635526380061752,0.9768773066204715,0.13029996236622282,0.011627906976744186,0.06507074851154064,1.0,0.0945367437959653
58,500,1027,10121,0.14285714285714285,0.8647265783632408,0.9768773066204715,0.13049880357622243,0.011627906976744186,0.0649842416093022,1.0,0.09457929766319179
59,500,1015,10204,0.14285714285714285,0.8651946246642508,0.9768773066204715,0.1305245503971324,0.011627906976744186,0.06500584997072506,1.0,0.09456066390665199
60,500,1005,10309,0.14285714285714285,0.8656381043033368,0.9768773066204715,0.13043240282867896,0.011494252873563218,0.06499527982549198,1.0,0.09456901429147399
61,500,1037,10441,0.14285714285714285,0.8663436049166999,0.9768773066204715,0.1308772357354568,0.011494252873563218,0.065000343474662,1.0,0.09458764271372334
62,500,1005,10551,0.14285714285714285,0.8666882526387565,0.9768773066204715,0.13061910290930417,0.011494252873563218,0.06511913928348795,1.0,0.0945255926256796
63,500,1058,10659,0.14285714285714285,0.8676740987673986,0.9768773066204715,0.130989705619524,0.011494252873563218,0.06501294367614238,1.0,0.09457610252477404
64,500,1025,10751,0.14285714285714285,0.867149869711406,0.9768773066204715,0.13361008016657333,0.011494252873563218,0.06590098224820168,1.0,0.09655580628631408
65,500,1037,10845,0.14285714285714285,0.8664828786593225,0.977985791813731,0.13471833389429355,0.011494252873563218,0.06661721427592023,1.0,0.09723018820070485
66,500,1038,10941,0.14285714285714285,0.8687904157872756,0.9788893790550792,0.13396369722419782,0.011494252873563218,0.06572804133692563,1.0,0.09663798335287155
67,500,999,11024,0.14285714285714285,0.8707801141228995,0.9799978642483387,0.13198116813369073,0.011494252873563218,0.06463882025789235,1.0,0.0947434773341589
68,500,1015,11104,0.14285714285714285,0.8712282325072634,0.9799978642483387,0.13216602162993524,0.011494252873563218,0.06461042903233004,1.0,0.09475584130277755
69,500,1010,11193,0.14285714285714285,0.8716368660693167,0.9799978642483387,0.1322393209144704,0.011494252873563218,0.06456565918917365,1.0,0.09478127223680362
70,500,994,11278,0.14285714285714285,0.8722148471789944,0.9799978642483387,0.13247722811532864,0.011627906976744186,0.06453279465899717,1.0,0.09479320338369988
71,500,1046,11374,0.14285714285714285,0.8727368544409595,0.9799978642483387,0.13252460493638932,0.011627906976744186,0.06440271366072528,1.0,0.09484497497089277
72,500,1051,11465,0.14285714285714285,0.8735928369498672,0.9799978642483387,0.13281148111034513,0.011764705882352941,0.06431586089671656,1.0,0.09487267477292885
73,500,1032,11542,0.14285714285714285,0.8738366006337784,0.9799978642483387,0.1329438920644658,0.011904761904761904,0.06428193038922639,1.0,0.09488981892309317
74,500,997,11630,0.14285714285714285,0.8739594983995257,0.9802899392791689,0.13290746440791465,0.011904761904761904,0.0642966480134231,1.0,0.09488448572548129
75,500,1029,11713,0.14285714285714285,0.8768013190540385,0.9823020117137765,0.1338672411420862,0.011904761904761904,0.06353926923850538,1.0,0.09516079616395347
76,500,1014,11804,0.14285714285714285,0.8787203171079484,0.9830910597273481,0.1341140139927059,0.012048192771084338,0.06298209911058944,1.0,0.09528966756847533
77,500,1041,11886,0.14285714285714285,0.8843304218787689,0.9830910597273481,0.13133387352224604,0.012048192771084338,0.06017270323809182,1.0,0.0938506024312877
78,500,1027,11966,0.14285714285714285,0.8797230983598009,0.9830910597273481,0.13490248858705112,0.012048192771084338,0.06276218322574631,1.0,0.09531530480722997
79,500,997,12036,0.14285714285714285,0.8827224718960828,0.9830910597273481,0.1339373199364295,0.012048192771084338,0.06171553638427482,1.0,0.0951689358382165
80,500,1013,12109,0.14285714285714285,0.8772513558903703,0.9830910597273481,0.13336623245972098,0.012048192771084338,0.06395337989016697,1.0,0.0947986114568112
81,500,1024,12185,0.14285714285714285,0.8761490777442884,0.9830910597273481,0.13289153637841278,0.012048192771084338,0.0644544014111418,1.0,0.09461944007284523
82,500,1009,12269,0.14285714285714285,0.8758256153428668,0.9830910597273481,0.1332410037171496,0.012048192771084338,0.0647514665432052,1.0,0.09471176467750227
83,500,1022,12346,0.14285714285714285,0.8766025980460463,0.9830910597273481,0.13339478480899444,0.012048192771084338,0.06461002987525548,1.0,0.094774970014981
84,500,1029,12428,0.14285714285714285,0.8765744767833391,0.9830910597273481,0.13294566976461275,0.012048192771084338,0.06470778099136595,1.0,0.09474039941120466
85,500,1013,12496,0.14285714285714285,0.8767264844179349,0.9830910597273481,0.13274597748778338,0.012048192771084338,0.06481410733868832,1.0,0.09469190670004683
86,500,1043,12570,0.14285714285714285,0.8775652072580207,0.9830910597273481,0.13258317501773098,0.012048192771084338,0.06466841955587319,1.0,0.09474455206296425
87,500,1013,12637,0.14285714285714285,0.8776034357710067,0.9830910597273481,0.13249186509527247,0.012048192771084338,0.0647993080514771,1.0,0.0946839724761399
88,500,1036,12717,0.14285714285714285,0.8783426213566926,0.9830910597273481,0.1325527389427468,0.012048192771084338,0.06462736360628031,1.0,0.09471617848674356
89,500,998,12773,0.14285714285714285,0.878011935788508,0.987904252610135,0.1324753803078511,0.011904761904761904,0.06489202288552483,1.0,0.09467097971483789
90,500,1006,12844,0.14285714285714285,0.8779079304896581,0.987904252610135,0.13233009853024383,0.011904761904761904,0.06505003449715523,1.0,0.09460632500876712
91,500,1047,12946,0.14285714285714285,0.8774270508691494,0.987904252610135,0.13200386013274135,0.011904761904761904,0.0653550960435839,1.0,0.09447426664714771
92,500,999,13019,0.14285714285714285,0.8777701616563232,0.987904252610135,0.1320298495881559,0.011904761904761904,0.06541051120310508,1.0,0.09446242724286491
93,500,1000,13074,0.14285714285714285,0.8781896344250488,0.987904252610135,0.13216803502106567,0.011764705882352941,0.06535045343212625,1.0,0.09449528564353933
94,500,988,13142,0.14285714285714285,0.8783938352540193,0.987904252610135,0.1323398859315733,0.011764705882352941,0.0654481436783191,1.0,0.09451519931066671
95,500,1000,13205,0.14285714285714285,0.8805799508017083,0.987904252610135,0.13309644321932398,0.011627906976744186,0.06482935029714296,1.0,0.09474358555796668
96,500,1026,13274,0.14285714285714285,0.8843623699575942,0.987904252610135,0.13324309902429812,0.011627906976744186,0.06345517274260189,1.0,0.0949042851677057
97,500,998,13331,0.14285714285714285,0.8846494306666155,0.987904252610135,0.13319357430196696,0.011627906976744186,0.06355561625803657,1.0,0.09485419893585939
98,500,957,13374,0.14285714285714285,0.882624572828531,0.987904252610135,0.1325950147989643,0.011627906976744186,0.06438565953418143,1.0,0.09475989500574082
99,500,1011,13443,0.14285714285714285,0.8831242772470156,0.987904252610135,0.1326352388291845,0.011627906976744186,0.0644384025607238,1.0,0.09475520037488364
100,500,982,13503,0.14285714285714285,0.8820784189174092,0.987904252610135,0.13277171789202633,0.011627906976744186,0.06485466339103244,1.0,0.09472303473099573
101,500,993,13548,0.14285714285714285,0.8856887207099411,0.987904252610135,0.13275205764772374,0.011627906976744186,0.06359414010116078,1.0,0.09484543268914583
102,500,995,13596,0.14285714285714285,0.8909168781170278,0.987904252610135,0.12772692406079839,0.011764705882352941,0.06060616030387091,1.0,0.09135242217928392
103,500,1020,13658,0.14285714285714285,0.890844550474959,0.987904252610135,0.12718226809311026,0.011764705882352941,0.060717407113341164,1.0,0.091310572425793
104,500,993,13710,0.14285714285714285,0.8909876178511424,0.987904252610135,0.12715559632090176,0.011764705882352941,0.06070701054540661,1.0,0.09131779909501847
105,500,1019,13774,0.14285714285714285,0.8915979820395192,0.987904252610135,0.1273577710182419,0.011764705882352941,0.06055002153052617,1.0,0.09138890757457899
106,500,981,13819,0.14285714285714285,0.887163693457036,0.987904252610135,0.1331249578001542,0.011764705882352941,0.0632911255884901,1.0,0.09482999832352099
107,500,1007,13858,0.14285714285714285,0.8921117785253473,0.987904252610135,0.12747214843426288,0.011764705882352941,0.06053041476039749,1.0,0.09139721919763384
108,500,974,13908,0.14285714285714285,0.8907781474834687,0.987904252610135,0.13001610519875867,0.011764705882352941,0.06158227338234673,1.0,0.09342147679394504
109,500,1019,13965,0.14285714285714285,0.892166820146562,0.987904252610135,0.12738551012343954,0.011904761904761904,0.06067232799602914,1.0,0.09133756598664526
110,500,990,14013,0.14285714285714285,0.8924472834895103,0.987904252610135,0.12747364146167509,0.011904761904761904,0.06063997823278671,1.0,0.09135075266464804
111,500,1022,14057,0.14285714285714285,0.8933690842747155,0.987904252610135,0.12757199460401436,0.011904761904761904,0.060382421362173845,1.0,0.09139331486194623
112,500,1030,14112,0.14285714285714285,0.8936245428988165,0.987904252610135,0.12765313395093844,0.011904761904761904,0.060344003058041,1.0,0.0914072511164701
113,500,1006,14157,0.14285714285714285,0.8937693505370364,0.987904252610135,0.12767540189339677,0.011904761904761904,0.060367058804189355,1.0,0.0913988542498841
114,500,973,14191,0.14285714285714285,0.8937768830798604,0.987904252610135,0.12759676953390725,0.011904761904761904,0.06048728000437034,1.0,0.09134369417090545
115,500,1000,14234,0.14285714285714285,0.8936437401361766,0.987904252610135,0.12748714440100417,0.011904761904761904,0.060622404689930985,1.0,0.09128820660333192
116,500,984,14275,0.14285714285714285,0.8940613343236216,0.987904252610135,0.12767204745487004,0.011904761904761904,0.0605176722536953,1.0,0.09133622896264307
117,500,1035,14332,0.14285714285714285,0.8943279653727713,0.987904252610135,0.12752713150266276,0.011904761904761904,0.06051887091284033,1.0,0.09133034892962176
118,500,966,14374,0.14285714285714285,0.8945360313355477,0.987904252610135,0.12731619722538637,0.011904761904761904,0.060531116193310926,1.0,0.09132855118667407
119,500,1010,14424,0.14285714285714285,0.8948105769207408,0.987904252610135,0.12744579637780196,0.011904761904761904,0.06046318275915455,1.0,0.09135729280518709
120,500,985,14469,0.14285714285714285,0.8943940349901411,0.987904252610135,0.12728176805099325,0.011904761904761904,0.06069823482033385,1.0,0.0912812066292093
121,500,1029,14520,0.14285714285714285,0.894904663527402,0.987904252610135,0.12748647918398312,0.011904761904761904,0.060548223519836186,1.0,0.09134678857310716
122,500,994,14563,0.14285714285714285,0.8947892257229189,0.987904252610135,0.12738810290549477,0.011904761904761904,0.06063471956628846,1.0,0.09131118924464797
123,500,1017,14607,0.14285714285714285,0.895070917416763,0.987904252610135,0.12753244713729103,0.011904761904761904,0.06055605357034147,1.0,0.09134519916609206
124,500,995,14662,0.14285714285714285,0.8952822976081388,0.987904252610135,0.12762363594865733,0.011904761904761904,0.060553717843320795,1.0,0.09134504569896003
125,500,1055,14715,0.14285714285714285,0.895718955301498,0.987904252610135,0.1277642350562908,0.011904761904761904,0.060450728633177186,1.0,0.09138992696080638
126,500,1005,14765,0.14285714285714285,0.8960248143229675,0.987904252610135,0.12783195160748193,0.011904761904761904,0.06038557434744119,1.0,0.09141595966252822
127,500,993,14807,0.14285714285714285,0.8965661975506565,0.987904252610135,0.12782944721241785,0.011904761904761904,0.060178355345040645,1.0,0.09143983300755498
128,500,1009,14844,0.14285714285714285,0.8971129006137425,0.987904252610135,0.12803123446114975,0.011904761904761904,0.06001880501850013,1.0,0.09150261528456263
129,500,1018,14885,0.14285714285714285,0.8975286408053467,0.987904252610135,0.12813538049199355,0.011904761904761904,0.059930404912426925,1.0,0.09153567321110888
130,500,1009,14921,0.14285714285714285,0.9008274137377886,0.987904252610135,0.12845202394332367,0.011904761904761904,0.05887058919151604,1.0,0.09175344330315229
131,500,994,14951,0.14285714285714285,0.9054313215803983,0.987904252610135,0.12507296843389204,0.011904761904761904,0.056420375123508205,1.0,0.09016170481562308
132,500,1015,14975,0.14285714285714285,0.9070508781870329,0.987904252610135,0.12254446629862072,0.011904761904761904,0.05537577319249557,1.0,0.0879965232736525
133,500,993,15014,0.14285714285714285,0.9007996488771939,0.987904252610135,0.12936207176491774,0.011904761904761904,0.05884057701245628,1.0,0.09182428454385592
134,500,1003,15042,0.14285714285714285,0.9059724126841079,0.987904252610135,0.12569004140458226,0.011904761904761904,0.05627702613035065,1.0,0.09022557847022647
135,500,1003,15081,0.14285714285714285,0.9061486331193818,0.987904252610135,0.12575052480083504,0.011904761904761904,0.0562227117225507,1.0,0.09024942642280134
136,500,1039,15111,0.14285714285714285,0.9076131527335393,0.987904252610135,0.12266734318133786,0.011904761904761904,0.0552814577303232,1.0,0.08803969622558554
137,500,1022,15138,0.14285714285714285,0.9061484625698486,0.987904252610135,0.1263354634914736,0.012048192771084338,0.05626261239758106,1.0,0.09023002183028932
138,500,1002,15180,0.14285714285714285,0.9077203809143971,0.987904252610135,0.12267411570513123,0.012048192771084338,0.05528942678219647,1.0,0.08803810433946505
139,500,979,15224,0.14285714285714285,0.9085811056187756,0.987904252610135,0.12260058419840583,0.012195121951219513,0.05501023649604389,1.0,0.0880726957830747
140,500,999,15255,0.14285714285714285,0.9088298033758386,0.987904252610135,0.12268045321322961,0.012195121951219513,0.05491509801600947,1.0,0.08810711332976008
141,500,997,15291,0.14285714285714285,0.9088805263742326,0.987904252610135,0.12264489861796239,0.012195121951219513,0.05495152402253404,1.0,0.08809116702727068
142,500,1004,15321,0.14285714285714285,0.9093870355130612,0.987904252610135,0.12256472248196057,0.012195121951219513,0.05483689403514879,1.0,0.08809998160281961
143,500,1014,15353,0.14285714285714285,0.9095273636262091,0.987904252610135,0.12256266894849432,0.012195121951219513,0.05480577528260706,1.0,0.08811487940145878
144,500,1004,15393,0.14285714285714285,0.908555416610365,0.987904252610135,0.12567640010769346,0.012195121951219513,0.05560633070864774,1.0,0.09038245761208565
145,500,1019,15433,0.14285714285714285,0.9102851422659533,0.987904252610135,0.12288334154676142,0.012195121951219513,0.054505078021367934,1.0,0.088230896092395
146,500,1003,15461,0.14285714285714285,0.9103298162181157,0.987904252610135,0.12286487364910237,0.012195121951219513,0.054550819518148504,1.0,0.08821966158768091
147,500,994,15499,0.14285714285714285,0.9099921180502336,0.987904252610135,0.12284883911010931,0.012195121951219513,0.05471385816661553,1.0,0.08818897477602965
148,500,1021,15534,0.14285714285714285,0.910013054784255,0.987904252610135,0.12269139279535315,0.012345679012345678,0.054816151269721544,1.0,0.08814803170536982
149,500,985,15559,0.14285714285714285,0.90175152168746,0.987904252610135,0.12865753469550825,0.012345679012345678,0.05904698344335218,1.0,0.0916260401090944
150,500,997,15589,0.14285714285714285,0.901474359646287,0.987904252610135,0.12792146361109288,0.012345679012345678,0.05924955582438426,1.0,0.09155932969284404
151,500,1016,15612,0.14285714285714285,0.9029890134408803,0.987904252610135,0.1281469433117439,0.012345679012345678,0.05874996819630135,1.0,0.09177046277489916
152,500,1037,15642,0.14285714285714285,0.9034666995217147,0.987904252610135,0.1284942381389603,0.0125,0.05867706210253607,1.0,0.09194573364702605
153,500,1018,15674,0.14285714285714285,0.9076406476704737,0.987904252610135,0.12733193606141835,0.0125,0.05675087113649477,1.0,0.09161972452200366
154,500,1006,15706,0.14285714285714285,0.9060750120028122,0.987904252610135,0.12781776170672804,0.0125,0.05759755037306168,1.0,0.09195531644082111
155,500,1010,15734,0.14285714285714285,0.9087163899387355,0.987904252610135,0.1257591197423491,0.0125,0.05627836735806478,1.0,0.09123164490799394
156,500,1006,15756,0.14285714285714285,0.9102034174456202,0.987904252610135,0.12438238946429671,0.0125,0.05548357929659861,1.0,0.0904331208794532
157,500,995,15783,0.14285714285714285,0.91153588642607,0.987904252610135,0.1218979228956448,0.012658227848101266,0.054512293147435754,1.0,0.08823489064997336
158,500,988,15811,0.14285714285714285,0.911528614920549,0.987904252610135,0.1218421844141851,0.012658227848101266,0.05458679190430455,1.0,0.0882105789760312
159,500,994,15831,0.14285714285714285,0.9032278738446256,0.987904252610135,0.12913770859410542,0.012658227848101266,0.058815546476528306,1.0,0.09183571470991538
160,500,1018,15853,0.14285714285714285,0.9043442506616332,0.987904252610135,0.12832292617641095,0.012658227848101266,0.058575480990196105,1.0,0.09189886065137531
161,500,995,15887,0.14285714285714285,0.9067018074886424,0.987904252610135,0.1277942659683904,0.012658227848101266,0.05761793191248434,1.0,0.09185298268279665
162,500,998,15912,0.14285714285714285,0.9112700915755811,0.987904252610135,0.12169882920722647,0.01282051282051282,0.054878806328193946,1.0,0.08811994581400998
163,500,1020,15938,0.14285714285714285,0.9113569496934546,0.987904252610135,0.12168224909120698,0.01282051282051282,0.054872189698859944,1.0,0.0881231221629727
164,500,1017,15963,0.14285714285714285,0.9114919261503035,0.987904252610135,0.12169190473764015,0.01282051282051282,0.05488406786400245,1.0,0.08811441235161455
165,500,1014,15988,0.14285714285714285,0.9115907117710577,0.987904252610135,0.12157500177641653,0.01282051282051282,0.05488723674004803,1.0,0.08811291578401283
166,500,1012,16010,0.14285714285714285,0.9112728281553548,0.987904252610135,0.1215604520784451,0.01282051282051282,0.055047311430902794,1.0,0.08808385568694467
167,500,996,16030,0.14285714285714285,0.9112176819002862,0.987904252610135,0.12120822118475125,0.01282051282051282,0.055130959995085285,1.0,0.08805090072534241
168,500,1002,16064,0.14285714285714285,0.9112744209759471,0.987904252610135,0.12118230701318697,0.01282051282051282,0.05515564254477398,1.0,0.08803999923811096
169,500,989,16083,0.14285714285714285,0.9117504208426651,0.987904252610135,0.12106680836248801,0.01282051282051282,0.05499328986821078,1.0,0.0880319684452711
170,500,1004,16106,0.14285714285714285,0.9108758288641897,0.987904252610135,0.12368277768066109,0.01282051282051282,0.05585353751867521,1.0,0.09025479767914295
171,500,1007,16130,0.14285714285714285,0.9125258796089836,0.987904252610135,0.12097533051898243,0.01282051282051282,0.05481080459862324,1.0,0.08805163532150914
172,500,974,16149,0.14285714285714285,0.912602634788486,0.987904252610135,0.12082347811220101,0.01282051282051282,0.05486553990661244,1.0,0.0880283136879368
173,500,1012,16170,0.14285714285714285,0.9126059387512738,0.987904252610135,0.12080062100592126,0.01282051282051282,0.054918659914955,1.0,0.0880045094912437
174,500,1022,16190,0.14285714285714285,0.9127001224403876,0.987904252610135,0.12083556475946067,0.01282051282051282,0.05488169586434421,1.0,0.0880206625276102
175,500,1025,16214,0.14285714285714285,0.9128872192697592,0.987904252610135,0.1208580128788928,0.01282051282051282,0.054832638608898775,1.0,0.08803702534098193
176,500,1001,16229,0.14285714285714285,0.9131625299494049,0.987904252610135,0.12096708789032203,0.01282051282051282,0.05471320635319931,1.0,0.08808324448424447
177,500,1007,16255,0.14285714285714285,0.9129714312689298,0.987904252610135,0.12109121701607037,0.01282051282051282,0.0548108598493939,1.0,0.08811769525100346
178,500,1016,16272,0.14285714285714285,0.9132549482081113,0.987904252610135,0.12119678212779868,0.01282051282051282,0.05468839311398084,1.0,0.08816552289556778
179,500,1006,16295,0.14285714285714285,0.9137927992978773,0.987904252610135,0.12134820064877531,0.01282051282051282,0.05448119463487818,1.0,0.08824138002133179
180,500,977,16313,0.14285714285714285,0.9143741610457675,0.987904252610135,0.12153062759794152,0.01282051282051282,0.05424945678343747,1.0,0.08832130746564375
