gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,1,1,0.5,0.6306675814470193,0.6637438363997734,0.06574187583269422,0.7071067811865476,0.766271211386865,1.0,0.1175943476520303
1,998,4,4,0.5,0.596254731748785,0.7442223977693457,0.08181579593733276,0.5,0.8261506413818616,1.0,0.1482400679450027
2,986,4,4,0.5,0.6009685614124884,0.7442223977693457,0.08102747756419905,0.5,0.8175354176927118,1.0,0.14709126696715719
3,985,4,4,0.5,0.5942692376574944,0.7527025232979468,0.08259177042520091,0.4472135954999579,0.8293171465115036,1.0,0.150442914429419
4,984,1,4,0.5,0.6004915034406856,0.7527025232979468,0.08141501776185824,0.4472135954999579,0.8181872041965923,1.0,0.14822178952152687
5,984,1,4,0.5,0.5985265774038885,0.7527025232979468,0.0818395772136051,0.4472135954999579,0.8217019228223538,1.0,0.14901660991328003
6,984,1,4,0.5,0.5975441143854898,0.7527025232979468,0.0820333855111627,0.4472135954999579,0.8234592821352347,1.0,0.14938142677496555
7,984,1,4,0.5,0.590994360929499,0.7527025232979468,0.08301731813512177,0.4472135954999579,0.8351750108877726,1.0,0.15127029182430055
8,984,1,4,0.5,0.5978716020582894,0.7527025232979468,0.08197014205266599,0.4472135954999579,0.8228734956976075,1.0,0.1492622191929341
9,984,1,4,0.5,0.6008189911134852,0.7527025232979468,0.08133942770704655,0.4472135954999579,0.8176014177589654,1.0,0.14808079442834501
10,984,1,4,0.5,0.5988540650766879,0.7527025232979468,0.08177224932186848,0.4472135954999579,0.821116136384727,1.0,0.14889019634824427
11,984,1,4,0.5,0.5985265774038885,0.7527025232979468,0.0818395772136051,0.4472135954999579,0.8217019228223538,1.0,0.14901660991328003
12,984,1,4,0.5,0.5965616513670912,0.7527025232979468,0.0822149974833023,0.4472135954999579,0.8252166414481154,1.0,0.149724729677809
13,984,1,4,0.5,0.5978716020582894,0.7527025232979468,0.08197014205266599,0.4472135954999579,0.8228734956976075,1.0,0.1492622191929341
14,984,1,4,0.5,0.5932867746390956,0.7527025232979468,0.08273327700614379,0.4472135954999579,0.8310745058243842,1.0,0.1507155127011006
15,984,1,4,0.5,0.6037663801686811,0.7527025232979468,0.08059607066600756,0.4472135954999579,0.8123293398203233,1.0,0.14670052374506992
16,984,1,4,0.5,0.5968891390398908,0.7527025232979468,0.08215581020199132,0.4472135954999579,0.8246308550104884,1.0,0.14961267648388332
17,984,1,4,0.5,0.6044213555142802,0.7527025232979468,0.08041527807890304,0.4472135954999579,0.8111577669450696,1.0,0.14636624311872068
18,984,1,4,0.5,0.5968891390398908,0.7527025232979468,0.08215581020199132,0.4472135954999579,0.8246308550104884,1.0,0.14961267648388335
19,984,1,4,0.5,0.5962341636942917,0.7527025232979468,0.08227283862892733,0.4472135954999579,0.8258024278857421,1.0,0.14983440892536604
20,984,1,4,0.5,0.5936142623118951,0.7527025232979468,0.08268743209495776,0.4472135954999579,0.8304887193867574,1.0,0.15062697955991788
21,984,1,4,0.5,0.5955791883486926,0.7527025232979468,0.08238449378839884,0.4472135954999579,0.826974000760996,1.0,0.15004666629203206
22,984,1,4,0.5,0.602456429477483,0.7527025232979468,0.08094054587884605,0.4472135954999579,0.8146724855708309,1.0,0.147338865388072
23,984,1,4,0.5,0.6021289418046836,0.7527025232979468,0.08102312673785048,0.4472135954999579,0.8152582720084579,1.0,0.14749220291860687
24,984,1,4,0.5,0.602456429477483,0.7527025232979468,0.08094054587884605,0.4472135954999579,0.8146724855708309,1.0,0.147338865388072
25,984,1,4,0.5,0.5919768239478975,0.7527025232979468,0.0829034676688912,0.4472135954999579,0.8334176515748919,1.0,0.15104641023007545
26,984,1,4,0.5,0.6008189911134852,0.7527025232979468,0.08133942770704655,0.4472135954999579,0.8176014177589654,1.0,0.14808079442834501
27,984,1,4,0.5,0.606058793878278,0.7527025232979468,0.07993803297943423,0.4472135954999579,0.808228834756935,1.0,0.1454859122645462
28,984,1,4,0.5,0.5991815527494876,0.7527025232979468,0.08170355330989183,0.4472135954999579,0.8205303499471,1.0,0.14876136869392464
29,984,1,4,0.5,0.6057313062054785,0.7527025232979468,0.08003638969682288,0.4472135954999579,0.8088146211945618,1.0,0.14566711551306805
30,984,1,4,0.5,0.598854065076688,0.7527025232979468,0.08177224932186848,0.4472135954999579,0.8211161363847269,1.0,0.14889019634824427
31,984,1,4,0.5,0.6004915034406856,0.7527025232979468,0.08141501776185824,0.4472135954999579,0.8181872041965923,1.0,0.14822178952152687
32,984,1,4,0.5,0.606058793878278,0.7527025232979468,0.07993803297943423,0.4472135954999579,0.808228834756935,1.0,0.1454859122645462
33,984,1,4,0.5,0.6070412568966768,0.7527025232979468,0.07963415386170274,0.4472135954999579,0.8064714754440543,1.0,0.14492673768180364
34,984,1,4,0.5,0.5955791883486925,0.7527025232979468,0.08238449378839885,0.4472135954999579,0.826974000760996,1.0,0.15004666629203206
35,984,1,4,0.5,0.6021289418046835,0.7527025232979468,0.08102312673785046,0.4472135954999579,0.8152582720084579,1.0,0.14749220291860687
36,984,1,4,0.5,0.602456429477483,0.7527025232979468,0.08094054587884605,0.4472135954999579,0.8146724855708309,1.0,0.147338865388072
37,984,1,4,0.5,0.602456429477483,0.7527025232979468,0.08094054587884605,0.4472135954999579,0.8146724855708309,1.0,0.147338865388072
38,984,1,4,0.5,0.5998365280950866,0.7527025232979468,0.08156204302870519,0.4472135954999579,0.8193587770718461,1.0,0.14849644586766658
39,984,1,4,0.5,0.603111404823082,0.7527025232979468,0.0807711475694519,0.4472135954999579,0.8135009126955772,1.0,0.14702470895554648
40,984,1,4,0.5,0.6011464787862849,0.7527025232979468,0.08126244757515208,0.4472135954999579,0.8170156313213386,1.0,0.14793734544257153
41,984,1,4,0.5,0.5998365280950867,0.7527025232979468,0.08156204302870519,0.4472135954999579,0.8193587770718461,1.0,0.14849644586766658
42,984,1,4,0.5,0.6021289418046835,0.7527025232979468,0.08102312673785046,0.4472135954999579,0.8152582720084579,1.0,0.1474922029186069
43,984,1,4,0.5,0.5988540650766879,0.7527025232979468,0.08177224932186848,0.4472135954999579,0.8211161363847268,1.0,0.14889019634824427
44,984,1,4,0.5,0.6050763308598793,0.7527025232979468,0.08022873116787928,0.4472135954999579,0.8099861940698158,1.0,0.14602179774367596
45,984,1,4,0.5,0.6080237199150754,0.7527025232979468,0.07931694231847652,0.4472135954999579,0.8047141161311736,1.0,0.144344003336558
46,984,1,4,0.5,0.6050763308598793,0.7527025232979468,0.08022873116787928,0.4472135954999579,0.8099861940698158,1.0,0.14602179774367594
47,984,1,4,0.5,0.5975441143854898,0.7527025232979468,0.0820333855111627,0.4472135954999579,0.8234592821352344,1.0,0.14938142677496555
48,984,1,4,0.5,0.5991815527494876,0.7527025232979468,0.08170355330989182,0.4472135954999579,0.8205303499471,1.0,0.14876136869392464
49,984,1,4,0.5,0.5985265774038885,0.7527025232979468,0.0818395772136051,0.4472135954999579,0.8217019228223538,1.0,0.14901660991328003
50,984,1,4,0.5,0.6004915034406856,0.7527025232979468,0.08141501776185824,0.4472135954999579,0.8181872041965923,1.0,0.14822178952152687
51,984,1,4,0.5,0.5949242130030934,0.7527025232979468,0.08249079749931656,0.4472135954999579,0.8281455736362497,1.0,0.15024948874018504
52,984,1,4,0.5,0.5968891390398907,0.7527025232979468,0.08215581020199132,0.4472135954999579,0.8246308550104884,1.0,0.14961267648388332
53,984,1,4,0.5,0.606058793878278,0.7527025232979468,0.07993803297943423,0.4472135954999579,0.808228834756935,1.0,0.1454859122645462
54,984,1,4,0.5,0.6021289418046836,0.7527025232979468,0.08102312673785048,0.4472135954999579,0.8152582720084579,1.0,0.14749220291860687
55,984,1,4,0.5,0.5978716020582894,0.7527025232979468,0.08197014205266599,0.4472135954999579,0.8228734956976076,1.0,0.1492622191929341
56,984,1,4,0.5,0.6011464787862848,0.7527025232979468,0.08126244757515208,0.4472135954999579,0.8170156313213386,1.0,0.14793734544257153
57,984,1,4,0.5,0.5975441143854898,0.7527025232979468,0.0820333855111627,0.4472135954999579,0.8234592821352344,1.0,0.14938142677496555
58,984,1,4,0.5,0.6021289418046836,0.7527025232979468,0.08102312673785048,0.4472135954999579,0.8152582720084579,1.0,0.14749220291860687
59,984,1,4,0.5,0.5975441143854898,0.7527025232979468,0.0820333855111627,0.4472135954999579,0.8234592821352347,1.0,0.14938142677496555
60,984,1,4,0.5,0.5962341636942917,0.7527025232979468,0.08227283862892733,0.4472135954999579,0.8258024278857422,1.0,0.14983440892536604
61,984,1,4,0.5,0.6040938678414807,0.7527025232979468,0.08050639121106803,0.4472135954999579,0.8117435533826965,1.0,0.14653464962811236
62,984,1,4,0.5,0.599509040422287,0.7527025232979468,0.08163348572378361,0.4472135954999579,0.819944563509473,1.0,0.1486301206729639
63,984,1,4,0.5,0.5998365280950867,0.7527025232979468,0.08156204302870519,0.4472135954999579,0.8193587770718461,1.0,0.14849644586766658
64,984,1,4,0.5,0.5995090404222869,0.7527025232979468,0.08163348572378361,0.4472135954999579,0.819944563509473,1.0,0.1486301206729639
65,984,1,4,0.5,0.6027839171502826,0.7527025232979468,0.0808565542896908,0.4472135954999579,0.8140866991332041,1.0,0.14718303670737426
66,984,1,4,0.5,0.5929592869662961,0.7527025232979468,0.0827778009223531,0.4472135954999579,0.8316602922620111,1.0,0.1508017184075377
67,984,1,4,0.5,0.6034388924958817,0.7527025232979468,0.08068432122425623,0.4472135954999579,0.8129151262579501,1.0,0.14686387405015908
68,984,1,4,0.5,0.6014739664590845,0.7527025232979468,0.08118407341189009,0.4472135954999579,0.8164298448837116,1.0,0.14779143541883163
69,984,1,4,0.5,0.5962341636942917,0.7527025232979468,0.08227283862892733,0.4472135954999579,0.8258024278857422,1.0,0.14983440892536604
