gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5105,5105,0.2,0.7645946718397808,0.9012483071745881,0.13266794215660527,0.14002800840280097,0.2510103578902627,1.0,0.144448087701632
1,386,4049,5175,0.2,0.7522563280300476,0.9012483071745881,0.144137937219245,0.14002800840280097,0.2906742244501411,1.0,0.144153492881627
2,374,2672,5228,0.2,0.739227318531445,0.9012483071745881,0.16989133733714581,0.14002800840280097,0.32090190177659283,1.0,0.16477430788209588
3,385,2148,5274,0.2,0.7447617838404441,0.9012483071745881,0.1660170164728978,0.1386750490563073,0.33480326466414134,1.0,0.1653144213906864
4,381,1713,5332,0.2,0.7470982376905986,0.9012483071745881,0.16017238099454995,0.1386750490563073,0.3497989326869184,1.0,0.1658414866940527
5,371,1534,5379,0.2,0.7598797510165497,0.9012483071745881,0.15733710100586484,0.1414213562373095,0.34715229275721915,1.0,0.16335841762041128
6,377,1377,5424,0.2,0.7729658574498979,0.9012483071745881,0.15423516601802897,0.14586499149789456,0.34007791878808746,1.0,0.1643503390813677
7,363,1278,5468,0.2,0.7690822551029235,0.9012483071745881,0.16550321927849332,0.14586499149789456,0.35510327047997065,1.0,0.1724994020012654
8,386,1157,5500,0.2,0.763177012809876,0.9012483071745881,0.17429526113993318,0.14907119849998599,0.3683779953660778,1.0,0.17805769894198586
9,366,1086,5532,0.2,0.7652685621203368,0.9036868064259063,0.166496218989403,0.14907119849998599,0.38080317016582044,1.0,0.17495660439226385
10,373,1028,5554,0.2,0.7629243795425229,0.908084487186489,0.17332780677762635,0.14744195615489714,0.38598465463090365,1.0,0.1811333950914452
11,383,983,5591,0.2,0.7741015832328442,0.908084487186489,0.17411618032269344,0.13736056394868904,0.37387827039038185,1.0,0.18190237699942413
12,376,860,5615,0.2,0.7910237336373556,0.9105498007973136,0.15423029775702382,0.14907119849998599,0.36512038759396354,1.0,0.1761509446140812
13,381,912,5638,0.2,0.794762587648615,0.9105498007973136,0.15331201529465066,0.14907119849998599,0.3657026348221521,1.0,0.1791076925673973
14,370,881,5653,0.2,0.8126733803223981,0.9111689958437532,0.1460470382112198,0.14907119849998599,0.3479745921665724,1.0,0.1734593987164429
15,365,937,5669,0.2,0.804833872789183,0.9116369920997831,0.1524810034614868,0.14907119849998599,0.3629127884864449,1.0,0.1820966165519945
16,382,826,5687,0.2,0.8041610531720378,0.9134945772391021,0.14843714391510193,0.16012815380508713,0.3792447346289637,1.0,0.17683215732883892
17,347,760,5705,0.2,0.8022099794905284,0.9139260724191329,0.15180700372459516,0.16012815380508713,0.39060991182133914,1.0,0.17476949118956028
18,364,730,5714,0.2,0.7939553675179429,0.9145798815188784,0.15803578727153472,0.15811388300841897,0.4105678367019537,1.0,0.17747201940049162
19,361,713,5734,0.2,0.7931897887666147,0.9150806048055206,0.15727746891207456,0.15811388300841897,0.4174518445650569,1.0,0.180870961826198
20,363,686,5751,0.2,0.8137770449383472,0.9150806048055206,0.14678075117833747,0.15617376188860607,0.3881010342190043,1.0,0.18180591292416196
21,393,710,5762,0.2,0.8031072452386384,0.9192398990673982,0.15931018984883547,0.16012815380508713,0.4008909169375844,1.0,0.1878157104641349
22,368,701,5770,0.2,0.8073587927875745,0.9192398990673982,0.15797544817040068,0.1767766952966369,0.3994829604404433,1.0,0.18570424646089184
23,342,607,5777,0.2,0.7923844967338596,0.9192398990673982,0.17164662113253198,0.1767766952966369,0.41754343572524183,1.0,0.1958958718899057
24,377,665,5784,0.2,0.8034461576098804,0.9235877251543549,0.16136156635152454,0.17407765595569785,0.4163129955101469,1.0,0.18048586960338972
25,359,613,5798,0.2,0.831629688822438,0.9235877251543549,0.13873247866710392,0.17407765595569785,0.3874572270783521,1.0,0.17238505362174802
26,379,617,5805,0.2,0.8386530385380647,0.9235877251543549,0.13852087748814176,0.17407765595569785,0.3788068034881072,1.0,0.17231204386184834
27,391,614,5812,0.2,0.83223292037551,0.9235877251543549,0.14257998348014908,0.1889822365046136,0.3984708828236625,1.0,0.16827156942672644
28,380,626,5815,0.2,0.8234193092423566,0.9235877251543549,0.1462838292190157,0.18569533817705186,0.4141603455632886,1.0,0.17100620461202626
29,372,578,5824,0.2,0.8326511999564304,0.9235877251543549,0.1380697345541284,0.18569533817705186,0.40967120652166095,1.0,0.1678847566955281
30,366,578,5828,0.2,0.8420297726120968,0.9235877251543549,0.1253202975330191,0.2041241452319315,0.40264727432527686,1.0,0.15691243766614274
31,376,562,5836,0.2,0.8394898467582947,0.9254568840328595,0.11968475612036066,0.2,0.4143808427118572,1.0,0.15250076819075203
32,381,580,5842,0.2,0.8371456815458574,0.9254568840328595,0.1275002692643126,0.2,0.41585554115147805,1.0,0.1591714708428245
33,376,584,5846,0.2,0.8301121686848801,0.9254568840328595,0.14033103247253098,0.2,0.4206245064629557,1.0,0.1716025704249216
34,366,549,5848,0.2,0.828043245096163,0.9268474120390702,0.1438111022793013,0.19611613513818404,0.4290928105713039,1.0,0.17331563604012165
35,354,535,5854,0.2,0.8256699602896201,0.9268474120390702,0.14630635889799118,0.2041241452319315,0.43312242340952867,1.0,0.1775416754334592
36,366,548,5859,0.2,0.8290509186655479,0.9268474120390702,0.14747634601783807,0.2041241452319315,0.4246718331419962,1.0,0.18225337209875903
37,362,523,5861,0.2,0.845838979307724,0.9268474120390702,0.13670295876538852,0.2041241452319315,0.40061384965549096,1.0,0.17270608821584343
38,365,570,5863,0.2,0.8355094772792948,0.9274666070855098,0.14680719608637322,0.2041241452319315,0.42262717228608704,1.0,0.17459516212861156
39,371,571,5866,0.2,0.841997766034071,0.9318277867700937,0.142276044669818,0.2041241452319315,0.42203964427345164,1.0,0.1652143733267063
40,376,567,5868,0.2,0.8212595138095728,0.9318277867700937,0.15971103428342964,0.22941573387056177,0.45130913445061194,1.0,0.17660128214998538
41,350,532,5868,0.2,0.8145308662531918,0.9318277867700937,0.1715442396554743,0.22941573387056177,0.45901622826137384,1.0,0.18687417033444542
42,371,532,5869,0.2,0.8069273328245988,0.9318277867700937,0.1801699337092318,0.22941573387056177,0.4675757019490207,1.0,0.19362285691258532
43,348,522,5870,0.2,0.7846658359352384,0.9367851211869974,0.19760869116505045,0.22360679774997896,0.4967434129225933,1.0,0.2020718748622333
44,372,512,5871,0.2,0.7853496403705867,0.9367851211869974,0.2065592353924318,0.22360679774997896,0.48998530552373565,1.0,0.21071621183189887
45,357,502,5872,0.2,0.7963691472905708,0.9367851211869974,0.20094601402841275,0.22360679774997896,0.475811665138039,1.0,0.20884970237200226
46,376,532,5872,0.2,0.7942519299374251,0.9380350850190625,0.21174088551344977,0.22360679774997896,0.4679349935506322,1.0,0.22367192216186457
47,369,511,5872,0.2,0.7898889325354042,0.9380447717355549,0.21354598190873228,0.21821789023599236,0.4810978926197483,1.0,0.2196082595688508
48,359,521,5874,0.2,0.7785933222803756,0.9399042438975671,0.22296815951035637,0.21821789023599236,0.4968505147529596,1.0,0.2233690501912907
49,374,520,5875,0.2,0.750308773675876,0.9417521423203936,0.23665209304803428,0.21821789023599236,0.5397826094007562,1.0,0.21948260381266996
50,372,532,5876,0.2,0.7640706720509584,0.9417521423203936,0.23256910696029195,0.21821789023599236,0.5180649169222448,1.0,0.22444129158757586
51,353,524,5876,0.2,0.7805833979489887,0.9417521423203936,0.22652775650151813,0.21821789023599236,0.4919809281936317,1.0,0.2280858710269684
