gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5080,5080,0.2,0.7626360833835597,0.8856778865211243,0.1405749325623942,0.14002800840280097,0.25247664086067184,1.0,0.1449375360370751
1,380,3944,5136,0.2,0.7305204783718032,0.8856778865211243,0.15292816031220693,0.1386750490563073,0.30594466783533186,1.0,0.13961066175178646
2,379,2707,5193,0.2,0.7264590878889777,0.8900069763437882,0.16996537640812984,0.1414213562373095,0.3339686731544656,1.0,0.16018622215141076
3,379,1948,5246,0.2,0.7465185961250438,0.8919125050609111,0.17145074555134912,0.14002800840280097,0.3273445467843075,1.0,0.16655930292383778
4,377,1676,5301,0.2,0.7644583027794442,0.8987026285177013,0.15429674761142906,0.14002800840280097,0.3259160309743735,1.0,0.16261949577107732
5,381,1586,5354,0.2,0.7707874247517004,0.8987026285177013,0.15596886927374853,0.14002800840280097,0.3276320020622679,1.0,0.1645701382806963
6,378,1410,5401,0.2,0.7662044953609197,0.9001156914270345,0.16973283922523538,0.14002800840280097,0.33998262148520086,1.0,0.1747968626869032
7,410,1218,5451,0.2,0.7553064383032836,0.9087189341314911,0.18073092231698468,0.1336306209562122,0.36013503815395786,1.0,0.1811841052029863
8,372,1054,5483,0.2,0.7711995504003153,0.9087189341314911,0.16457475002354,0.1336306209562122,0.35420273539432734,1.0,0.17817265811680333
9,377,998,5515,0.2,0.7846077317767749,0.9087189341314911,0.14484262874393516,0.13736056394868904,0.3524377841885163,1.0,0.1653304837482911
10,375,951,5553,0.2,0.7768452358425796,0.9087189341314911,0.15403812526650468,0.13608276348795434,0.3656264795775418,1.0,0.17212497439297725
11,378,893,5588,0.2,0.7806182148756281,0.9087189341314911,0.15086112947630648,0.13608276348795434,0.3662617207237821,1.0,0.17202538793734684
12,365,861,5615,0.2,0.7738549994029362,0.9106057265843214,0.16535135328828335,0.1336306209562122,0.37499735321196825,1.0,0.18212097885626027
13,367,848,5638,0.2,0.7748195156975978,0.9106057265843214,0.16186590165913167,0.13736056394868904,0.38017525713003947,1.0,0.17606472345759167
14,370,812,5656,0.2,0.7647960499102989,0.9140223214737844,0.16922459165265233,0.13736056394868904,0.3982324613166606,1.0,0.17886721649245127
15,365,823,5675,0.2,0.771433546816048,0.9144572948602813,0.17079842423524264,0.1386750490563073,0.39353944388148526,1.0,0.1790242402405302
16,372,798,5698,0.2,0.7723290971946949,0.9144572948602813,0.17099676725298155,0.13608276348795434,0.3956874772567013,1.0,0.17951856851788708
17,381,763,5717,0.2,0.7672815608544679,0.9189674116186508,0.1722559385449488,0.13608276348795434,0.40663322925640627,1.0,0.17665452628697578
18,374,767,5733,0.2,0.7803029209965573,0.9217479862932038,0.1637809937481067,0.13245323570650439,0.401672150030705,1.0,0.17529399602606124
19,369,771,5744,0.2,0.775068888521465,0.9229395114251172,0.16940796586140403,0.13608276348795434,0.41237418280963856,1.0,0.17713259749759475
20,368,782,5758,0.2,0.7848433226003155,0.9229395114251172,0.16006177188234227,0.1643989873053573,0.41251969820539924,1.0,0.17003428705453993
21,361,689,5769,0.2,0.7882041187985144,0.9229395114251172,0.1692982894453025,0.1643989873053573,0.40607806272687114,1.0,0.1763549434440397
22,387,721,5780,0.2,0.7794510986328298,0.9257924756764192,0.1749856875629902,0.1643989873053573,0.420726278256592,1.0,0.1822086361226045
23,371,659,5792,0.2,0.7788968196162918,0.9316782063683515,0.18680217124851844,0.1643989873053573,0.41778776558272407,1.0,0.19845525507394166
24,380,710,5808,0.2,0.7937892464441727,0.9360179302869651,0.18374637320886875,0.15249857033260467,0.4060696993679294,1.0,0.19463038536435212
25,399,715,5814,0.2,0.7914760811036472,0.9360179302869651,0.18083330655876037,0.15249857033260467,0.4151378223276547,1.0,0.19428063613520924
26,373,667,5820,0.2,0.7844837540690432,0.9360179302869651,0.1947558820348252,0.15249857033260467,0.4274459719619521,1.0,0.20005692667468866
27,358,655,5827,0.2,0.8139187226507656,0.9360179302869651,0.17516181401487652,0.15249857033260467,0.39708428764931275,1.0,0.18950459487990443
28,380,632,5837,0.2,0.8367134344078834,0.9374309931962983,0.15511464987345044,0.15249857033260467,0.3749564856945251,1.0,0.17984644627412774
29,356,628,5845,0.2,0.8369456918015241,0.9403657563739216,0.15064592979989588,0.14907119849998599,0.37612094760251047,1.0,0.18282836892750848
30,384,659,5851,0.2,0.84722901306404,0.9403657563739216,0.13911550262264993,0.14744195615489714,0.36459305167283734,1.0,0.17557105077628837
31,364,617,5851,0.2,0.8540070091528594,0.9403657563739216,0.14228691763209578,0.14744195615489714,0.34814755777962453,1.0,0.17918064561966165
32,387,652,5855,0.2,0.8554447715694913,0.9403657563739216,0.1425358839942398,0.14744195615489714,0.35547020774614246,1.0,0.17484409663553413
33,361,653,5857,0.2,0.852014931636777,0.9403657563739216,0.14168428570444933,0.14744195615489714,0.3629818912060946,1.0,0.17395169902808968
34,380,623,5861,0.2,0.8318417906781255,0.9403657563739216,0.16042548188241623,0.14744195615489714,0.38607746951140176,1.0,0.19001090575711785
35,361,618,5864,0.2,0.8386451341415245,0.9420472153860177,0.16327695650840993,0.15075567228888181,0.3717441346867502,1.0,0.19592397555132593
36,383,635,5866,0.2,0.8255234026893075,0.9420472153860177,0.1747790747973542,0.15075567228888181,0.3953508542882363,1.0,0.20107142078222956
37,373,602,5868,0.2,0.8265418168924085,0.9420472153860177,0.1815635212252191,0.14907119849998599,0.38906463553789167,1.0,0.20780143343567523
38,359,591,5869,0.2,0.8261363986850935,0.9420472153860177,0.1844364680153687,0.14907119849998599,0.3978802656761014,1.0,0.20858495293393034
