gen,evals,gen_feats,explored,type logistic classifier (max_iter=100) balanced accuracy_min,type logistic classifier (max_iter=100) balanced accuracy_avg,type logistic classifier (max_iter=100) balanced accuracy_max,type logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4131,4131,0.24596774193548387,0.5875724898826494,0.7829774908970539,0.1048454862387714,0.0196078431372549,0.08925128666658498,1.0,0.16466572502796856
1,125,2150,4223,0.24596774193548387,0.5942869203211926,0.8018454154253558,0.1382209921051398,0.01639344262295082,0.14519970054690312,1.0,0.222775531663313
2,141,1369,4311,0.24596774193548387,0.6148010365612753,0.8018454154253558,0.14942172762632475,0.018867924528301886,0.17020416227418067,1.0,0.2510403561012981
3,121,853,4401,0.24596774193548387,0.6128759369894609,0.8018454154253558,0.17467733452844406,0.019230769230769232,0.22393958710456852,1.0,0.31270076693181653
4,123,637,4484,0.24596774193548387,0.592766841784925,0.8115343135684616,0.19278733491853903,0.015873015873015872,0.29685908163736424,1.0,0.3625613379840734
5,112,448,4564,0.24596774193548387,0.5353048819553448,0.8232773809142455,0.22742130643653466,0.015384615384615385,0.4367058510506122,1.0,0.42386811605300284
6,128,352,4654,0.24596774193548387,0.43933104024516567,0.836081568803323,0.24171473765490062,0.014925373134328358,0.6391315630130309,1.0,0.4426047763078447
7,120,341,4758,0.24596774193548387,0.30776072198908727,0.836081568803323,0.1625441940185057,0.014925373134328358,0.8862471106078763,1.0,0.29467834482658156
8,120,310,4863,0.24596774193548387,0.3112035042338043,0.8367662918708824,0.169319986635915,0.014925373134328358,0.8814826163179623,1.0,0.30457150658531595
9,99,269,4940,0.24596774193548387,0.3096497768310003,0.8367662918708824,0.16791679720340102,0.014925373134328358,0.8858612240526886,1.0,0.2987186554006706
10,110,247,5019,0.24596774193548387,0.3049453956711622,0.8367662918708824,0.16278419490539459,0.014925373134328358,0.8951412357077002,1.0,0.28741303100911586
11,113,242,5101,0.24596774193548387,0.3038902080597111,0.8367662918708824,0.16037700634064478,0.014925373134328358,0.8971727218235545,1.0,0.2828361856937379
12,109,228,5173,0.24596774193548387,0.30861057943855386,0.8367662918708824,0.16824441445224217,0.014925373134328358,0.889792702471837,1.0,0.29475788824288596
13,116,241,5247,0.24596774193548387,0.3119533694247793,0.8371426893466167,0.17002463878790752,0.018518518518518517,0.8836059165559027,1.0,0.2988713466613779
14,105,222,5316,0.24596774193548387,0.30858361763355446,0.8371426893466167,0.16744584371229224,0.018518518518518517,0.8909969421969284,1.0,0.29115896689087606
15,121,238,5399,0.24596774193548387,0.30084618023299275,0.8371426893466167,0.15830790596918431,0.018518518518518517,0.9054874106065144,1.0,0.27218664572581314
16,110,223,5480,0.24596774193548387,0.30507182918495274,0.8371426893466167,0.16292836450075052,0.018518518518518517,0.8981540772731811,1.0,0.28029953605290886
17,103,222,5562,0.24596774193548387,0.3106823205304803,0.8371426893466167,0.17029586745274763,0.018518518518518517,0.8885789138744882,1.0,0.2927385311328713
18,106,213,5639,0.24596774193548387,0.3215725472765908,0.8371426893466167,0.18278397381437553,0.018518518518518517,0.8701247822218272,1.0,0.31351854784276073
19,113,225,5707,0.24596774193548387,0.3071929824561404,0.8422133773264566,0.16867583957682394,0.01818181818181818,0.8961093152739005,1.0,0.28574583957976246
20,98,216,5779,0.24596774193548387,0.3185749151103566,0.8422133773264566,0.18277964824150017,0.01818181818181818,0.8770733202429458,1.0,0.30899587002025214
21,99,216,5849,0.24596774193548387,0.3133073926065926,0.8422133773264566,0.17707132981573617,0.01818181818181818,0.8867119757051307,1.0,0.29759108139476903
22,112,230,5923,0.24596774193548387,0.32405892622609483,0.8422133773264566,0.18870850497753047,0.01818181818181818,0.8685769832466089,1.0,0.3171993122723401
23,111,226,5999,0.24596774193548387,0.32431460956102987,0.8422133773264566,0.18924770417334705,0.01818181818181818,0.8684579356275611,1.0,0.31746707782820205
24,104,228,6076,0.24596774193548387,0.3120120380455095,0.8590271326520806,0.17366286058258043,0.017857142857142856,0.8894384774798081,1.0,0.29020326231894983
25,103,223,6152,0.24596774193548387,0.3203466861005222,0.8590271326520806,0.1833723551246379,0.017857142857142856,0.8756048284899092,1.0,0.30617455238626295
26,115,235,6238,0.24596774193548387,0.316653432691589,0.8590271326520806,0.18178009601096387,0.017857142857142856,0.8830155427756233,1.0,0.3004408105101391
27,128,248,6321,0.24596774193548387,0.3192149843568142,0.8590271326520806,0.18435731894290874,0.017857142857142856,0.8790155427756234,1.0,0.3041591770145928
28,106,229,6392,0.24596774193548387,0.3159084192907711,0.8590271326520806,0.17974845567526654,0.017857142857142856,0.8849194113937777,1.0,0.2953892961983041
29,116,235,6464,0.24596774193548387,0.31176729960171284,0.8590271326520806,0.17676153109539564,0.017857142857142856,0.8918164702173071,1.0,0.29033155129730215
30,115,240,6546,0.24596774193548387,0.31492798395105237,0.863744113784156,0.18111378977791903,0.017543859649122806,0.8869815704679337,1.0,0.2965323829021622
31,114,239,6622,0.24596774193548387,0.3204809945969611,0.863744113784156,0.18737001789551339,0.017543859649122806,0.8785419446175936,1.0,0.3052984742206582
32,100,211,6676,0.24596774193548387,0.30949034180094187,0.863744113784156,0.17490155516211925,0.017543859649122806,0.8966318938840135,1.0,0.2844797718420072
33,122,228,6741,0.24596774193548387,0.32071292618338304,0.863744113784156,0.18804769374788213,0.017543859649122806,0.8790074919701378,1.0,0.30431081629754253
34,117,221,6805,0.24596774193548387,0.3178951372649519,0.863744113784156,0.18489891374619177,0.017543859649122806,0.8838634827535481,1.0,0.2983966478260679
35,96,221,6863,0.24596774193548387,0.3178951372649519,0.863744113784156,0.18489891374619177,0.017543859649122806,0.8838634827535481,1.0,0.2983966478260679
36,119,244,6935,0.24596774193548387,0.3237663372521384,0.863744113784156,0.19172100441084255,0.017543859649122806,0.8741420541821193,1.0,0.3100633197273595
37,113,241,7007,0.24596774193548387,0.3224525899349714,0.863744113784156,0.19136606193523345,0.017543859649122806,0.8766420541821194,1.0,0.3090506462854271
38,125,254,7089,0.24596774193548387,0.32687586090912013,0.863744113784156,0.19505821220296563,0.017543859649122806,0.869558720848786,1.0,0.3149062500937879
39,106,227,7142,0.24596774193548387,0.3327227552295225,0.863744113784156,0.20121932829696274,0.017543859649122806,0.8600753875154526,1.0,0.3249697914647982
40,117,241,7198,0.24596774193548387,0.3339871504308551,0.863744113784156,0.20360385819163765,0.017543859649122806,0.8587658637059289,1.0,0.3276067513902402
41,111,222,7249,0.24596774193548387,0.3260080444949868,0.863744113784156,0.19634415128149837,0.017543859649122806,0.8718214192614845,1.0,0.3153887433960433
42,109,239,7305,0.24596774193548387,0.3339300901752252,0.863744113784156,0.20352618740971323,0.017543859649122806,0.8597060346460998,1.0,0.32584077519608307
43,97,219,7351,0.24596774193548387,0.33961016166405067,0.863744113784156,0.20884851548754269,0.017543859649122806,0.850447792887858,1.0,0.3347541252357831
44,122,232,7408,0.24596774193548387,0.3311076763729165,0.863744113784156,0.2007944102793864,0.017543859649122806,0.864348891788957,1.0,0.3211575311999169
45,112,252,7478,0.24596774193548387,0.3370709535936616,0.8670916487811129,0.2069531939593104,0.017241379310344827,0.8548197140701241,1.0,0.33099168440447885
46,110,229,7543,0.24596774193548387,0.33994568931458297,0.8670916487811129,0.20968685296170944,0.017241379310344827,0.8504801204740651,1.0,0.33474693457386934
47,104,236,7599,0.24596774193548387,0.342623510427011,0.8670916487811129,0.21187788581614567,0.017241379310344827,0.8461944061883507,1.0,0.33827357756711296
48,107,231,7660,0.24596774193548387,0.3512884205721242,0.8670916487811129,0.2194560572120596,0.017241379310344827,0.8320898591971405,1.0,0.3509792660636308
49,114,250,7721,0.24596774193548387,0.34593774359056506,0.8670916487811129,0.2153983939125851,0.017241379310344827,0.8407505734828546,1.0,0.3442648491455471
50,115,227,7780,0.24596774193548387,0.34593774359056506,0.8670916487811129,0.2153983939125851,0.017241379310344827,0.8407505734828546,1.0,0.3442648491455471
51,114,240,7834,0.24596774193548387,0.35169229372884436,0.8670916487811129,0.22031147911722165,0.017241379310344827,0.8315628984128267,1.0,0.35211776766602293
52,114,246,7897,0.24596774193548387,0.3383527338202476,0.8670916487811129,0.20990906725271008,0.017241379310344827,0.8524676603175887,1.0,0.3363046312869776
53,111,247,7956,0.24596774193548387,0.341055794919435,0.8670916487811129,0.21217062304041995,0.017241379310344827,0.8484676603175886,1.0,0.3392706092599398
54,108,226,8009,0.24596774193548387,0.341055794919435,0.8670916487811129,0.21217062304041995,0.017241379310344827,0.8484676603175886,1.0,0.3392706092599398
55,118,253,8066,0.24596774193548387,0.33197501227963405,0.8670916487811129,0.2028872904530333,0.017241379310344827,0.863171581886216,1.0,0.3239303821214307
56,99,224,8121,0.24596774193548387,0.33212332890198726,0.8670916487811129,0.20326036703246317,0.017241379310344827,0.8630991680931126,1.0,0.32411719018135277
57,114,231,8185,0.24596774193548387,0.3350438463016947,0.8670916487811129,0.20617685122014318,0.017241379310344827,0.8582715818862161,1.0,0.32919289780282474
58,126,241,8240,0.24596774193548387,0.33810571963993985,0.8670916487811129,0.20935389435245205,0.017241379310344827,0.8533696211019024,1.0,0.334305675026983
59,110,217,8287,0.24596774193548387,0.33496767252885723,0.8670916487811129,0.2059866378056481,0.017241379310344827,0.858333906816188,1.0,0.32903463623401924
60,115,253,8348,0.24596774193548387,0.30658467341512646,0.8670916487811129,0.17478618872417742,0.017241379310344827,0.9048979196892418,1.0,0.27517411251542434
61,110,203,8402,0.24596774193548387,0.3153397053955645,0.8670916487811129,0.18585383491490537,0.017241379310344827,0.8916844625114989,1.0,0.291211693068726
62,115,208,8454,0.24596774193548387,0.3298122750958346,0.8670916487811129,0.20180131295374257,0.017241379310344827,0.8685236574756939,1.0,0.3174098876672518
63,100,208,8502,0.24596774193548387,0.3182261801796031,0.8670916487811129,0.18918249372162513,0.017241379310344827,0.8875176705364926,1.0,0.2955213914601137
64,99,199,8543,0.24596774193548387,0.3332469220830532,0.871123906845629,0.20599091479156037,0.016666666666666666,0.8638623416082436,1.0,0.3223584319858931
65,111,233,8590,0.24596774193548387,0.3332469220830532,0.871123906845629,0.20599091479156037,0.016666666666666666,0.8638623416082436,1.0,0.3223584319858931
66,128,234,8640,0.24596774193548387,0.3239976214882917,0.871123906845629,0.1955964312735093,0.016666666666666666,0.8785553240643839,1.0,0.30546211877320345
67,109,215,8685,0.24596774193548387,0.33021901794962155,0.871123906845629,0.20277824564461544,0.016666666666666666,0.8687702363450857,1.0,0.31687488284961995
68,108,208,8725,0.24596774193548387,0.327254867807071,0.871123906845629,0.19963109465949017,0.016666666666666666,0.8736407720593712,1.0,0.31131966831980873
69,122,233,8787,0.24596774193548387,0.3272481340295353,0.871123906845629,0.19961521784534217,0.016666666666666666,0.8736618869242362,1.0,0.31126238503035286
70,116,222,8835,0.24596774193548387,0.3302477549625739,0.871123906845629,0.2028525619432606,0.016666666666666666,0.8688134020757513,1.0,0.31676052269906846
71,111,215,8881,0.24596774193548387,0.33001879317893035,0.8724933529807476,0.20225524238569198,0.02564102564102564,0.8690362358543661,1.0,0.3161646453185307
72,99,180,8921,0.24596774193548387,0.3119180721508581,0.8724933529807476,0.18083850391527603,0.02564102564102564,0.8982136099957302,1.0,0.2799543508217979
73,102,194,8969,0.24596774193548387,0.32117338576203147,0.8724933529807476,0.19263225648094243,0.02564102564102564,0.8836365740782337,1.0,0.29893231741353393
74,99,194,9016,0.24596774193548387,0.32691958708396074,0.8724933529807476,0.19878114390361165,0.02564102564102564,0.8747080026496623,1.0,0.308524855666428
75,119,206,9062,0.24596774193548387,0.33254775042444834,0.8724933529807476,0.20428500336742783,0.02564102564102564,0.8658478522737224,1.0,0.3173976395515
76,130,222,9113,0.24596774193548387,0.33566988072738146,0.8724933529807476,0.20768130944463212,0.02564102564102564,0.8609794312210909,1.0,0.32272534219978266
77,101,179,9141,0.24596774193548387,0.3327105823749881,0.8724933529807476,0.2047004605706851,0.02564102564102564,0.8658491582682373,1.0,0.3173947908085226
78,110,188,9180,0.24596774193548387,0.3327105823749881,0.8724933529807476,0.2047004605706851,0.02564102564102564,0.8658491582682373,1.0,0.3173947908085226
79,107,203,9230,0.24596774193548387,0.33885072636704366,0.876194594825469,0.2111210917680014,0.024390243902439025,0.8561634171800572,1.0,0.32776331713366047
80,107,188,9263,0.24596774193548387,0.3390165014255054,0.876194594825469,0.21152955676897736,0.024390243902439025,0.8560930607072617,1.0,0.32794029693688137
81,112,202,9306,0.24596774193548387,0.33902627841667476,0.876194594825469,0.21155296410245308,0.024390243902439025,0.8560930607072617,1.0,0.32794029693688137
82,109,204,9349,0.24596774193548387,0.3396604280787179,0.876194594825469,0.21288035083384432,0.024390243902439025,0.8546187017329027,1.0,0.33093637226617084
83,112,205,9394,0.24596774193548387,0.33756940662673124,0.8802268528899851,0.21208262496142596,0.023809523809523808,0.8580664576806586,1.0,0.3292627755248992
84,111,203,9429,0.24596774193548387,0.339626872644179,0.8889760920865767,0.2128983501215046,0.024390243902439025,0.8553915964082364,1.0,0.3296299199594884
85,107,192,9455,0.24596774193548387,0.34591687488654693,0.8889760920865767,0.2192402476022904,0.024390243902439025,0.8456650627792637,1.0,0.3394242694933433
86,124,238,9508,0.24596774193548387,0.3518679992739,0.8889760920865767,0.22446204344635903,0.024390243902439025,0.8362282495924505,1.0,0.3480179751965824
87,124,218,9551,0.24596774193548387,0.33097998820087354,0.8889760920865767,0.20470189353510687,0.024390243902439025,0.8694530918797928,1.0,0.31518551585294746
88,119,211,9594,0.24596774193548387,0.3245871440240895,0.8889760920865767,0.19715611519733434,0.024390243902439025,0.8795083179799105,1.0,0.3029504243852913
89,96,185,9628,0.24596774193548387,0.32786797524852923,0.8889760920865767,0.2012238229264703,0.024390243902439025,0.8745909899375824,1.0,0.3088766570545104
90,106,205,9661,0.24596774193548387,0.34355867796392997,0.8889760920865767,0.21800000298655936,0.024390243902439025,0.8503192962173594,1.0,0.3351014194945995
91,112,240,9708,0.24596774193548387,0.31830587099977586,0.8899918313739309,0.18939423339594763,0.02857142857142857,0.8892409411938823,1.0,0.2907863503783287
92,129,211,9747,0.24596774193548387,0.31830587099977586,0.8899918313739309,0.18939423339594763,0.02857142857142857,0.8892409411938823,1.0,0.2907863503783287
93,107,205,9783,0.24596774193548387,0.32459929685748157,0.8899918313739309,0.1971875642601559,0.02857142857142857,0.8795689835219247,1.0,0.3027796172650225
94,108,201,9819,0.24596774193548387,0.32782107238577285,0.8903228475937256,0.20110160798322643,0.02631578947368421,0.8747005624692932,1.0,0.3085765415982326
95,115,202,9850,0.24596774193548387,0.331042847914064,0.8903228475937256,0.2048902591460025,0.02631578947368421,0.8698321414166615,1.0,0.31419112713634445
96,108,190,9882,0.24596774193548387,0.3189252183639257,0.8903228475937256,0.19118963765529595,0.02631578947368421,0.8891516182361383,1.0,0.29104979042087636
97,126,212,9914,0.24596774193548387,0.3219765939498778,0.8903228475937256,0.19483609501920549,0.02631578947368421,0.884343925928446,1.0,0.2970585764443553
98,108,195,9944,0.24596774193548387,0.32200668572679425,0.8903228475937256,0.19492157121937093,0.02631578947368421,0.8843865086180875,1.0,0.29693649169435554
99,104,176,9978,0.24596774193548387,0.3152144798240276,0.8913385868810798,0.18548714029087013,0.029411764705882353,0.8946096952611658,1.0,0.28293397048891095
100,114,193,10008,0.24596774193548387,0.32468646891117026,0.8913385868810798,0.19746585074190454,0.029411764705882353,0.8805896184425596,1.0,0.30005485111994495
101,110,196,10041,0.24596774193548387,0.33372685555947085,0.8913385868810798,0.20723034817603936,0.029411764705882353,0.8665953655689964,1.0,0.3155417055807365
102,107,191,10064,0.24596774193548387,0.3427401202336335,0.8913385868810798,0.21611398305267704,0.029411764705882353,0.8526804777747983,1.0,0.32951977529513815
103,125,207,10098,0.24596774193548387,0.345792810541265,0.8913385868810798,0.21902052622301682,0.029411764705882353,0.848065398409719,1.0,0.3338588440310579
104,110,191,10132,0.24596774193548387,0.34578788534025273,0.8913385868810798,0.21900934244751472,0.029411764705882353,0.8482064240507445,1.0,0.33352261645824877
105,115,185,10165,0.24596774193548387,0.33040863151487976,0.8913385868810798,0.2033097020188101,0.029411764705882353,0.8721339103575412,1.0,0.3082580846206634
106,110,188,10203,0.24596774193548387,0.33959545279815495,0.8913385868810798,0.21291507552612873,0.029411764705882353,0.8581396574839779,1.0,0.32297848242297716
107,124,199,10245,0.24596774193548387,0.3335889966471261,0.8913385868810798,0.20689640151250532,0.029411764705882353,0.8676177719620926,1.0,0.3129323643497037
108,130,209,10276,0.24596774193548387,0.3121214068723239,0.8913385868810798,0.18146142468163426,0.029411764705882353,0.9008716789746203,1.0,0.27206531354228475
109,119,196,10309,0.24596774193548387,0.3242218983246309,0.8913385868810798,0.19624349155550205,0.029411764705882353,0.8824928910958323,1.0,0.2948459911767568
