gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,406,406,0.2,0.8129759602070481,0.9217148239297541,0.13546289643716225,0.14002800840280097,0.24823008074313233,1.0,0.15682073298234012
1,526,619,626,0.2,0.8001468055905904,0.9217148239297541,0.13447303387779988,0.13736056394868904,0.28609023579845483,1.0,0.1405025276822739
2,526,654,818,0.2,0.8181956893638078,0.9217148239297541,0.11926555109269615,0.13736056394868904,0.2868902292336178,1.0,0.13834272743066423
3,532,701,1021,0.2,0.821590448391425,0.9312249913266759,0.11887672162897753,0.13736056394868904,0.29424112380750983,1.0,0.13943840869549612
4,524,725,1216,0.2,0.8347878411183631,0.9312249913266759,0.1094682492456081,0.1386750490563073,0.2909289088511146,1.0,0.13702180710959874
5,533,727,1392,0.2,0.8404533041890802,0.9312249913266759,0.10767009571683395,0.13736056394868904,0.295055907702423,1.0,0.13797437418432473
6,536,770,1596,0.2,0.8434805382383483,0.9312249913266759,0.1091272275995276,0.1386750490563073,0.3015088784509841,1.0,0.13841472783684697
7,540,773,1780,0.2,0.8499557523864301,0.9329251866030646,0.10637546491796081,0.1386750490563073,0.3058520555935452,1.0,0.13605816579371274
8,548,777,1936,0.2,0.852485598089584,0.9329251866030646,0.10756892086649947,0.1386750490563073,0.3125089503137343,1.0,0.1357171833635949
9,551,766,2088,0.2,0.8524787244831745,0.9348238732274445,0.11237348182399144,0.14002800840280097,0.3208395918081678,1.0,0.13804259564253388
10,539,804,2244,0.2,0.8544688756851808,0.9348238732274445,0.11276955226731042,0.14002800840280097,0.3282037260610673,1.0,0.13809696637180857
11,526,806,2400,0.2,0.8583514055260085,0.9348238732274445,0.11356528944862099,0.14002800840280097,0.3308026626347678,1.0,0.13936644177531576
12,539,802,2553,0.2,0.8601581989115301,0.9348238732274445,0.1146437258642503,0.14002800840280097,0.3341135576010489,1.0,0.14091842389863646
13,550,827,2689,0.2,0.8627114140238641,0.9364541873018766,0.11123041844403127,0.1386750490563073,0.33943320396395305,1.0,0.1373356100813686
14,545,778,2804,0.2,0.8654291729641005,0.9364541873018766,0.11043660128910812,0.14002800840280097,0.3396573097620316,1.0,0.13681124709843087
15,556,792,2946,0.2,0.8614544477253516,0.9364541873018766,0.11600578517525693,0.14002800840280097,0.35046825451214725,1.0,0.1395170500068253
16,533,808,3079,0.2,0.8660466188874264,0.9364541873018766,0.11328658691605603,0.14002800840280097,0.3474960323631293,1.0,0.13842388239327608
17,556,795,3196,0.2,0.8653741813806989,0.9364541873018766,0.11577914721855005,0.14002800840280097,0.3556986220413237,1.0,0.1360975915924877
18,564,794,3307,0.2,0.8611081605557711,0.9364541873018766,0.12383011468784283,0.14002800840280097,0.36539481000009766,1.0,0.13827716744402663
19,544,748,3388,0.2,0.8615960216233685,0.9364541873018766,0.12346578460839792,0.14002800840280097,0.37069936683388405,1.0,0.13733181242584946
20,544,755,3482,0.2,0.8594150262484346,0.9364541873018766,0.12515301683474522,0.14002800840280097,0.3783405746929078,1.0,0.13748317385108813
21,548,761,3572,0.2,0.8581160829219245,0.9364541873018766,0.1276007373654323,0.14002800840280097,0.38305532335905196,1.0,0.1385753690770275
22,534,797,3668,0.2,0.8615530243345328,0.9364541873018766,0.12441765630250567,0.14002800840280097,0.38356203252263865,1.0,0.13571459027571356
23,543,752,3749,0.2,0.8595330704603658,0.9364541873018766,0.12699983057198264,0.14002800840280097,0.38923761523576295,1.0,0.13583306162056183
24,543,828,3835,0.2,0.8585354066876334,0.9373036431258637,0.12851399594592783,0.14002800840280097,0.39441885069727506,1.0,0.13490656165012763
25,553,770,3922,0.2,0.8560044221587709,0.9373036431258637,0.13068717799608562,0.14002800840280097,0.4023940886689743,1.0,0.1332688671886349
26,543,784,4009,0.2,0.8570701609622927,0.9389876340655668,0.13045195378369237,0.2041241452319315,0.40484309316554656,1.0,0.13029261476710322
27,539,748,4092,0.2,0.8516886762069699,0.9389876340655668,0.1356583362438866,0.2041241452319315,0.41476138064868884,1.0,0.13107508815128685
28,529,780,4182,0.2,0.8507929626544211,0.9389876340655668,0.13660841771556284,0.2041241452319315,0.41952983812698347,1.0,0.1299501932514954
29,526,752,4257,0.2,0.8496318723286691,0.9422874894277301,0.1383407213705476,0.2041241452319315,0.42207540728989806,1.0,0.13000600020410122
30,527,742,4312,0.2,0.8506832410180751,0.9432979876239379,0.1375141971052578,0.1414213562373095,0.42287989998835673,1.0,0.1298644115053417
31,522,737,4377,0.2,0.8499038184059124,0.9432979876239379,0.13790209175859533,0.1414213562373095,0.4259149816760641,1.0,0.12959785480174638
32,519,773,4454,0.2,0.8501384040424167,0.9432979876239379,0.137831366393552,0.1414213562373095,0.42673990199205936,1.0,0.13005023169067723
33,519,757,4525,0.2,0.8503651458142997,0.9432979876239379,0.13637903080358665,0.1414213562373095,0.4287232673137799,1.0,0.12918177944869116
34,508,724,4565,0.2,0.851275664925407,0.9432979876239379,0.13551500828988122,0.1414213562373095,0.4291106891238371,1.0,0.12924761308054722
35,517,759,4630,0.2,0.8515137775959499,0.9432979876239379,0.1355824417787631,0.1414213562373095,0.428761156639058,1.0,0.1296936088552223
36,510,764,4682,0.2,0.8521372128352479,0.9432979876239379,0.135387363160601,0.14433756729740643,0.4294617896905712,1.0,0.12884531962050205
37,515,733,4718,0.2,0.8529090149341334,0.9432979876239379,0.13441858888457847,0.14433756729740643,0.42855839358722325,1.0,0.12944846368385074
38,516,724,4756,0.2,0.8521180597096832,0.9432979876239379,0.13539591672325033,0.14433756729740643,0.43039010586359105,1.0,0.12941569773594042
39,521,728,4804,0.2,0.8527233819628305,0.9432979876239379,0.13451912312460068,0.14433756729740643,0.4310389422001864,1.0,0.12799952294508393
40,522,727,4847,0.2,0.8507544244787232,0.9432979876239379,0.13656242042956926,0.14002800840280097,0.43431631977898316,1.0,0.12829905195850388
41,519,726,4896,0.2,0.851187461070141,0.9432979876239379,0.1363740479355256,0.14002800840280097,0.4341521954431471,1.0,0.12861732597492165
42,511,736,4935,0.2,0.8515393843341278,0.9432979876239379,0.13623553085317341,0.14002800840280097,0.4339087355944913,1.0,0.12882538881992492
43,520,754,4972,0.2,0.8517928242109749,0.9432979876239379,0.13623414668384462,0.14002800840280097,0.43377371492240013,1.0,0.1288653192886666
44,524,742,5007,0.2,0.8519819206708219,0.9432979876239379,0.13591427583576665,0.14002800840280097,0.4343570154754916,1.0,0.12836339862844828
45,523,773,5044,0.2,0.8523613184347646,0.9432979876239379,0.1354753561717978,0.14002800840280097,0.43338096673960197,1.0,0.12953360746860218
46,518,759,5081,0.2,0.8506299635143344,0.9432979876239379,0.13605311799832526,0.14002800840280097,0.43693496328583786,1.0,0.12906294172706312
47,514,755,5110,0.2,0.8488497964683496,0.9432979876239379,0.1382110462729551,0.14002800840280097,0.4398722400945918,1.0,0.12861945543184586
48,507,756,5138,0.2,0.8488595630905722,0.9432979876239379,0.13779911841503234,0.14002800840280097,0.44064159898901745,1.0,0.12832260259976785
49,513,741,5168,0.2,0.8489129782605163,0.9432979876239379,0.13744468817855396,0.14002800840280097,0.44144780719531357,1.0,0.12801856839238798
50,510,743,5193,0.2,0.8510116911933906,0.9432979876239379,0.13577671980844422,0.14002800840280097,0.4390210357024467,1.0,0.12819753527543243
51,512,754,5223,0.2,0.851047160225325,0.9432979876239379,0.13578008684943038,0.14002800840280097,0.4395038480477685,1.0,0.12756886514553126
52,517,759,5247,0.2,0.8514590192560749,0.9432979876239379,0.13539057454470188,0.14002800840280097,0.43936464113648915,1.0,0.1277135718587313
53,521,728,5282,0.2,0.851586691411254,0.9464811270116165,0.13543439128322365,0.14002800840280097,0.4390309427102215,1.0,0.1284756016642458
54,515,775,5314,0.2,0.8516976691663269,0.9464811270116165,0.1352749371455723,0.14002800840280097,0.43850842367319304,1.0,0.12911770285022794
55,514,745,5339,0.2,0.85179374554999,0.9464811270116165,0.13507479494502891,0.14002800840280097,0.4390798392464044,1.0,0.12886759245359677
56,517,755,5366,0.2,0.8539000837773628,0.9464811270116165,0.13394468278784732,0.14002800840280097,0.4369198701406377,1.0,0.12881634053327154
57,517,763,5398,0.2,0.8543133638907554,0.9464811270116165,0.13345711401227528,0.14002800840280097,0.43603548649148943,1.0,0.12931266895989882
58,523,759,5417,0.2,0.8528756266520828,0.9464811270116165,0.13440472697002437,0.14002800840280097,0.4380268192517692,1.0,0.1297440798336827
