
OPTIMIZING ON FOLD NUMBER 2
Number of workers = 51

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_expression_subtype
Features before filter: 20202
Features after any na, zero variance, and anova filters: 17798
Features active in view: 17798

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 431
Generations completed = 883
   	     	         	        	    expression_subtype random forest balanced accuracy   	                    leanness                    
   	     	         	        	---------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std                    	min      	avg      	max	std     
0  	500  	9168     	9168    	0.142857	0.474844	0.665235	0.118695               	0.0196078	0.0939791	1  	0.169517
1  	384  	5317     	9390    	0.142857	0.467577	0.665235	0.136826               	0.0144928	0.133414 	1  	0.203417
2  	363  	3320     	9605    	0.142857	0.479713	0.665235	0.145201               	0.0144928	0.158398 	1  	0.238623
3  	353  	2345     	9797    	0.142857	0.478302	0.683412	0.159201               	0.0178571	0.194879 	1  	0.28018 
4  	354  	1814     	9994    	0.142857	0.465876	0.687066	0.170196               	0.0188679	0.241403 	1  	0.319873
5  	354  	1399     	10189   	0.142857	0.457659	0.699779	0.191616               	0.0196078	0.304065 	1  	0.375178
6  	342  	1155     	10389   	0.142857	0.4179  	0.704305	0.210127               	0.0238095	0.404621 	1  	0.417928
7  	354  	927      	10589   	0.142857	0.341534	0.704305	0.213693               	0.0238095	0.570038 	1  	0.428429
8  	323  	726      	10752   	0.142857	0.247811	0.721015	0.191174               	0.0238095	0.788032 	1  	0.375774
9  	304  	549      	10920   	0.142857	0.158542	0.721015	0.0813391              	0.0344828	0.968538 	1  	0.159929
10 	294  	498      	11084   	0.142857	0.159796	0.721015	0.0857843              	0.0344828	0.966912 	1  	0.164322
11 	300  	487      	11236   	0.142857	0.163165	0.721015	0.0952471              	0.0344828	0.961234 	1  	0.178781
12 	322  	521      	11401   	0.142857	0.156426	0.721574	0.0791188              	0.0357143	0.975041 	1  	0.14419 
13 	311  	520      	11563   	0.142857	0.160173	0.721574	0.0892819              	0.0357143	0.968236 	1  	0.16215 
14 	295  	503      	11712   	0.142857	0.160722	0.721574	0.0897899              	0.0357143	0.967058 	1  	0.163662
15 	297  	457      	11841   	0.142857	0.163195	0.721574	0.0971744              	0.0357143	0.963171 	1  	0.174014
16 	301  	516      	12014   	0.142857	0.164058	0.721574	0.098859               	0.0357143	0.961576 	1  	0.177229
17 	306  	491      	12153   	0.142857	0.165834	0.721574	0.102359               	0.0357143	0.958195 	1  	0.184383
18 	306  	482      	12276   	0.142857	0.165917	0.721574	0.102697               	0.0357143	0.958159 	1  	0.184543
19 	290  	489      	12407   	0.142857	0.165461	0.721574	0.102918               	0.0357143	0.959605 	1  	0.182169
20 	313  	517      	12555   	0.142857	0.164623	0.721574	0.101381               	0.0357143	0.961205 	1  	0.178975
21 	306  	486      	12668   	0.142857	0.160507	0.721574	0.091304               	0.0357143	0.968804 	1  	0.159395
22 	293  	457      	12791   	0.142857	0.16077 	0.721574	0.0923379              	0.0357143	0.96862  	1  	0.160093
23 	309  	511      	12931   	0.142857	0.160492	0.721574	0.0911249              	0.0357143	0.969001 	1  	0.158345
24 	287  	460      	13041   	0.142857	0.163579	0.721574	0.0988664              	0.0357143	0.963737 	1  	0.171288
25 	305  	491      	13165   	0.142857	0.165565	0.721574	0.103412               	0.0357143	0.960291 	1  	0.179059
26 	301  	468      	13273   	0.142857	0.166596	0.721574	0.105725               	0.0357143	0.958513 	1  	0.183024
27 	312  	496      	13380   	0.142857	0.166596	0.721574	0.105725               	0.0357143	0.958513 	1  	0.183024
28 	301  	490      	13490   	0.142857	0.167811	0.722575	0.108862               	0.0344828	0.956597 	1  	0.187542
29 	311  	491      	13601   	0.142857	0.173349	0.727954	0.120898               	0.0333333	0.947303 	1  	0.207186
30 	297  	458      	13699   	0.142857	0.172309	0.727954	0.118908               	0.0333333	0.949103 	1  	0.203697
31 	302  	494      	13791   	0.142857	0.171459	0.727954	0.117588               	0.0333333	0.950703 	1  	0.20093 
32 	303  	501      	13898   	0.142857	0.174563	0.727954	0.123577               	0.0333333	0.94537  	1  	0.211157
33 	328  	541      	14003   	0.142857	0.173713	0.727954	0.122325               	0.0333333	0.94697  	1  	0.208518
34 	306  	472      	14091   	0.142857	0.172714	0.727954	0.120526               	0.0333333	0.948748 	1  	0.205146
35 	311  	497      	14192   	0.142857	0.172636	0.727954	0.120254               	0.0333333	0.948814 	1  	0.204897
36 	320  	490      	14283   	0.142857	0.17267 	0.727954	0.120381               	0.0333333	0.94887  	1  	0.204666
37 	298  	487      	14383   	0.142857	0.172887	0.727954	0.121122               	0.0333333	0.948703 	1  	0.205268
38 	321  	498      	14477   	0.142857	0.165611	0.727954	0.106172               	0.0333333	0.961098 	1  	0.179654
39 	281  	446      	14541   	0.142857	0.165053	0.727954	0.105888               	0.0333333	0.962521 	1  	0.177213
40 	312  	518      	14639   	0.142857	0.164945	0.727954	0.105359               	0.0333333	0.962652 	1  	0.176577
41 	297  	466      	14706   	0.142857	0.165814	0.727954	0.106955               	0.0333333	0.961152 	1  	0.179416
42 	303  	463      	14775   	0.142857	0.168953	0.727954	0.113741               	0.0333333	0.955956 	1  	0.19046 
43 	289  	450      	14840   	0.142857	0.169028	0.727954	0.114058               	0.0333333	0.955873 	1  	0.190814
44 	310  	499      	14918   	0.142857	0.16997 	0.727954	0.115773               	0.0333333	0.954273 	1  	0.193768
45 	315  	490      	14992   	0.142857	0.169957	0.727954	0.115718               	0.0333333	0.954321 	1  	0.193572
46 	308  	492      	15055   	0.142857	0.170993	0.727954	0.117773               	0.0333333	0.952606 	1  	0.196926
47 	303  	491      	15119   	0.142857	0.170993	0.727954	0.117773               	0.0333333	0.952606 	1  	0.196926
48 	308  	472      	15185   	0.142857	0.17008 	0.727954	0.116212               	0.0333333	0.954206 	1  	0.194033
49 	299  	475      	15256   	0.142857	0.169919	0.727954	0.115516               	0.0333333	0.954452 	1  	0.192996
50 	298  	484      	15318   	0.142857	0.171055	0.727954	0.118011               	0.0333333	0.952606 	1  	0.196926
51 	305  	504      	15391   	0.142857	0.171055	0.727954	0.118011               	0.0333333	0.952606 	1  	0.196926
52 	301  	462      	15445   	0.142857	0.171055	0.727954	0.118011               	0.0333333	0.952606 	1  	0.196926
53 	323  	497      	15508   	0.142857	0.171055	0.727954	0.118011               	0.0333333	0.952606 	1  	0.196926
54 	296  	502      	15554   	0.142857	0.171055	0.727954	0.118011               	0.0333333	0.952606 	1  	0.196926
55 	309  	472      	15608   	0.142857	0.170011	0.727954	0.115928               	0.0333333	0.954356 	1  	0.19342 
56 	314  	488      	15668   	0.142857	0.170011	0.727954	0.115928               	0.0333333	0.954356 	1  	0.19342 
57 	318  	493      	15725   	0.142857	0.171089	0.727954	0.118154               	0.0333333	0.952606 	1  	0.196926
58 	330  	493      	15774   	0.142857	0.171089	0.727954	0.118154               	0.0333333	0.952606 	1  	0.196926
59 	325  	524      	15831   	0.142857	0.171089	0.727954	0.118154               	0.0333333	0.952606 	1  	0.196926
60 	334  	510      	15886   	0.142857	0.170098	0.727954	0.116296               	0.0333333	0.954273 	1  	0.193768
61 	303  	466      	15944   	0.142857	0.171097	0.727954	0.118188               	0.0333333	0.952606 	1  	0.196926
62 	311  	495      	15997   	0.142857	0.171097	0.727954	0.118188               	0.0333333	0.952606 	1  	0.196926
63 	315  	471      	16031   	0.142857	0.173312	0.727954	0.12274                	0.0333333	0.948988 	1  	0.204198
64 	304  	498      	16077   	0.142857	0.175597	0.729916	0.127387               	0.0322581	0.945234 	1  	0.211721
65 	301  	471      	16105   	0.142857	0.173417	0.729916	0.123196               	0.0322581	0.948812 	1  	0.20495 
66 	302  	494      	16142   	0.142857	0.174702	0.729916	0.126105               	0.0322581	0.946766 	1  	0.209416
67 	306  	470      	16182   	0.142857	0.174702	0.729916	0.126105               	0.0322581	0.946766 	1  	0.209416
68 	301  	469      	16230   	0.142857	0.174702	0.729916	0.126105               	0.0322581	0.946766 	1  	0.209416
69 	316  	510      	16258   	0.142857	0.174702	0.729916	0.126105               	0.0322581	0.946766 	1  	0.209416
70 	303  	476      	16292   	0.142857	0.175704	0.729916	0.127826               	0.0322581	0.945099 	1  	0.212282
71 	324  	529      	16324   	0.142857	0.175704	0.729916	0.127826               	0.0322581	0.945099 	1  	0.212282
72 	296  	469      	16366   	0.142857	0.175704	0.729916	0.127826               	0.0322581	0.945099 	1  	0.212282
73 	307  	498      	16404   	0.142857	0.175704	0.729916	0.127826               	0.0322581	0.945099 	1  	0.212282
74 	313  	472      	16430   	0.142857	0.174706	0.729916	0.126122               	0.0322581	0.946766 	1  	0.209416
75 	293  	460      	16451   	0.142857	0.176866	0.729916	0.130137               	0.0322581	0.94321  	1  	0.215955
76 	295  	464      	16481   	0.142857	0.167671	0.729916	0.110417               	0.0322581	0.958429 	1  	0.183451
77 	306  	484      	16515   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
78 	315  	498      	16544   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
79 	302  	464      	16575   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
80 	303  	482      	16595   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
81 	292  	445      	16617   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
82 	317  	498      	16657   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
83 	294  	457      	16678   	0.142857	0.168836	0.729916	0.113191               	0.0322581	0.956583 	1  	0.18762 
84 	300  	462      	16704   	0.142857	0.167812	0.729916	0.111086               	0.0322581	0.958297 	1  	0.184059
85 	311  	494      	16718   	0.142857	0.168861	0.729916	0.113299               	0.0322581	0.956583 	1  	0.18762 
86 	313  	532      	16744   	0.142857	0.168861	0.729916	0.113299               	0.0322581	0.956583 	1  	0.18762 
87 	322  	501      	16771   	0.142857	0.168861	0.729916	0.113299               	0.0322581	0.956583 	1  	0.18762 
88 	305  	487      	16792   	0.142857	0.16554 	0.729916	0.105643               	0.0322581	0.961997 	1  	0.175374
89 	290  	465      	16807   	0.142857	0.164424	0.729916	0.10289                	0.0322581	0.96383  	1  	0.170914
90 	291  	483      	16824   	0.142857	0.164424	0.729916	0.10289                	0.0322581	0.96383  	1  	0.170914
91 	279  	440      	16848   	0.142857	0.164424	0.729916	0.10289                	0.0322581	0.96383  	1  	0.170914
92 	303  	474      	16868   	0.142857	0.164424	0.729916	0.10289                	0.0322581	0.96383  	1  	0.170914
93 	299  	466      	16894   	0.142857	0.164424	0.729916	0.10289                	0.0322581	0.96383  	1  	0.170914
94 	309  	478      	16919   	0.142857	0.165539	0.729916	0.105636               	0.0322581	0.962053 	1  	0.1751  
95 	290  	438      	16939   	0.142857	0.166657	0.729916	0.108316               	0.0322581	0.960253 	1  	0.179277
96 	303  	465      	16957   	0.142857	0.165559	0.729916	0.105738               	0.0322581	0.962086 	1  	0.174934
97 	282  	428      	16980   	0.142857	0.164531	0.729916	0.103431               	0.0322581	0.9638   	1  	0.171055
98 	294  	470      	17001   	0.142857	0.166738	0.729916	0.108706               	0.0322581	0.960286 	1  	0.179115
99 	284  	456      	17023   	0.142857	0.166738	0.729916	0.108706               	0.0322581	0.960286 	1  	0.179115
100	308  	484      	17035   	0.142857	0.166738	0.729916	0.108706               	0.0322581	0.960286 	1  	0.179115
101	312  	511      	17057   	0.142857	0.166738	0.729916	0.108706               	0.0322581	0.960286 	1  	0.179115
102	292  	448      	17069   	0.142857	0.166738	0.729916	0.108706               	0.0322581	0.960286 	1  	0.179115
103	300  	471      	17080   	0.142857	0.167894	0.729916	0.111482               	0.0322581	0.958453 	1  	0.183341
104	310  	491      	17095   	0.142857	0.169049	0.729916	0.114178               	0.0322581	0.956619 	1  	0.187453
105	297  	485      	17118   	0.142857	0.169049	0.729916	0.114178               	0.0322581	0.956619 	1  	0.187453
106	291  	467      	17133   	0.142857	0.169049	0.729916	0.114178               	0.0322581	0.956619 	1  	0.187453
107	303  	487      	17151   	0.142857	0.167914	0.729916	0.111578               	0.0322581	0.958419 	1  	0.183498
108	308  	474      	17172   	0.142857	0.167914	0.729916	0.111578               	0.0322581	0.958419 	1  	0.183498
109	302  	474      	17190   	0.142857	0.167914	0.729916	0.111578               	0.0322581	0.958419 	1  	0.183498
110	288  	462      	17208   	0.142857	0.167914	0.729916	0.111578               	0.0322581	0.958419 	1  	0.183498
111	316  	496      	17228   	0.142857	0.167914	0.729916	0.111578               	0.0322581	0.958419 	1  	0.183498
112	313  	488      	17243   	0.142857	0.167048	0.729916	0.11008                	0.0322581	0.959919 	1  	0.180746
113	279  	431      	17258   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
114	304  	458      	17267   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
115	292  	455      	17276   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
116	281  	473      	17290   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
117	307  	486      	17300   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
118	297  	493      	17319   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
119	303  	474      	17326   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
120	290  	451      	17338   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
121	315  	489      	17345   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
122	301  	457      	17352   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
123	319  	504      	17367   	0.142857	0.169062	0.729916	0.114228               	0.0322581	0.956619 	1  	0.187453
