gen,evals,gen_feats,explored,expression_subtype random forest balanced accuracy_min,expression_subtype random forest balanced accuracy_avg,expression_subtype random forest balanced accuracy_max,expression_subtype random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8938,8938,0.13831436979337666,0.4635596586289587,0.6335786421843562,0.1100709789797407,0.0196078431372549,0.08703229059135731,1.0,0.13964546064665745
1,348,5240,9144,0.14285714285714285,0.4652854244801087,0.6452900935555878,0.12837107480048082,0.017543859649122806,0.12185216184093951,1.0,0.17415346073581975
2,355,3451,9353,0.14285714285714285,0.4803020161057817,0.6791449390334925,0.13181294771531962,0.014925373134328358,0.1388617003843384,1.0,0.20235157882458418
3,349,2271,9544,0.14285714285714285,0.48007275250072645,0.6791449390334925,0.14638979009359931,0.014925373134328358,0.17374164338666054,1.0,0.24826524766444216
4,359,1677,9742,0.14285714285714285,0.474386918918001,0.6959530612014777,0.16905495273034746,0.011363636363636364,0.22330608703102495,1.0,0.30752936377464507
5,371,1357,9926,0.14285714285714285,0.46549232718889555,0.6959530612014777,0.18365620409400227,0.011363636363636364,0.27084997124254834,1.0,0.35360934097647
6,352,1283,10124,0.14285714285714285,0.4383267264134249,0.6966275699872728,0.20215784871680945,0.011235955056179775,0.35377250015705203,1.0,0.40275954057695973
7,356,1108,10320,0.14285714285714285,0.380813749479356,0.705473573828867,0.22369857390397158,0.011235955056179775,0.49886789083024463,1.0,0.44309083338176636
8,321,896,10495,0.14285714285714285,0.27744440565803846,0.705473573828867,0.21058533975727395,0.011235955056179775,0.7289855164691273,1.0,0.409937945652378
9,311,683,10662,0.14285714285714285,0.16400633430853645,0.7455923845599661,0.09899136840454538,0.023809523809523808,0.9600440853264383,1.0,0.1838234743799563
10,307,524,10825,0.14285714285714285,0.16496833603096794,0.7455923845599661,0.0997475196084279,0.023809523809523808,0.9578421245421246,1.0,0.18628176153647155
11,298,524,10983,0.14285714285714285,0.16418882367065007,0.7455923845599661,0.09841602478880045,0.023809523809523808,0.9595564102564103,1.0,0.1826830847062824
12,299,540,11143,0.14285714285714285,0.1675006221607098,0.7455923845599661,0.10800033449124989,0.023809523809523808,0.9551274129664373,1.0,0.19400877164381927
13,309,546,11300,0.14285714285714285,0.16807295606372225,0.7455923845599661,0.11029137936008346,0.023809523809523808,0.9546632563913051,1.0,0.19596300725057525
