gen,evals,gen_feats,explored,expression_subtype random forest balanced accuracy_min,expression_subtype random forest balanced accuracy_avg,expression_subtype random forest balanced accuracy_max,expression_subtype random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8823,8823,0.14190524935442259,0.4688054197541863,0.6521706190559539,0.11397803936228389,0.0196078431372549,0.0938826038146007,1.0,0.17017696646519634
1,356,4940,9056,0.14285714285714285,0.47895326649856873,0.664068670554168,0.13375454190395994,0.015873015873015872,0.12680823900515328,1.0,0.20390540197505602
2,377,3601,9261,0.14285714285714285,0.4867846666685322,0.6869170030595891,0.1434793456059919,0.015384615384615385,0.15188006037083704,1.0,0.23765911899589615
3,344,2389,9442,0.14285714285714285,0.4837634942172974,0.6869170030595891,0.1567353462890585,0.0136986301369863,0.19219557541984125,1.0,0.2854499931351578
4,366,1807,9629,0.14285714285714285,0.4715116963952285,0.7078350875653668,0.175320595825397,0.0136986301369863,0.24625381444931432,1.0,0.3336605435197016
5,355,1613,9816,0.14285714285714285,0.452552620723152,0.7078350875653668,0.19311564959320612,0.013333333333333334,0.31343975794061324,1.0,0.3795625610581802
6,334,1191,10003,0.14285714285714285,0.4107591586224685,0.7098047297722007,0.22033766070162952,0.013333333333333334,0.43412867731493626,1.0,0.432636771032221
7,341,1145,10194,0.14285714285714285,0.31147657643913274,0.7098047297722007,0.21028377580078722,0.017241379310344827,0.6349833434180507,1.0,0.42025732237372976
8,311,783,10374,0.14285714285714285,0.20682322972259812,0.7098047297722007,0.16099806901964092,0.02040816326530612,0.8734859669038351,1.0,0.3067430587221557
9,296,551,10550,0.14285714285714285,0.15931283689925324,0.7098047297722007,0.08764310686574502,0.027777777777777776,0.9689410052910052,1.0,0.16227707651622336
10,305,523,10728,0.14285714285714285,0.16344894062956405,0.7098047297722007,0.09655821595137548,0.027777777777777776,0.9606489417989418,1.0,0.18086113654745148
11,303,520,10916,0.14285714285714285,0.1640137581093043,0.7098047297722007,0.09888542162860162,0.027777777777777776,0.9603154863654864,1.0,0.18241293865033933
12,326,550,11093,0.14285714285714285,0.16581562803841737,0.7098047297722007,0.10253436231139462,0.027777777777777776,0.9569154863654863,1.0,0.18945465287064814
13,314,545,11268,0.14285714285714285,0.1658932615295911,0.7098047297722007,0.10344051254262807,0.027777777777777776,0.9573021310933076,1.0,0.18848048618274232
14,310,533,11453,0.14285714285714285,0.16745020818313033,0.7098047297722007,0.1058276078292104,0.027777777777777776,0.9541115403115403,1.0,0.19430154196029198
15,297,501,11601,0.14285714285714285,0.1673978685908531,0.7098047297722007,0.10578873311552071,0.027777777777777776,0.954286864986865,1.0,0.19363976530359203
16,308,523,11750,0.14285714285714285,0.1690584606673709,0.7098047297722007,0.10856756257248695,0.027777777777777776,0.9510655085655086,1.0,0.19941932271559565
17,310,519,11899,0.14285714285714285,0.17016097852630785,0.7098047297722007,0.11106618779048881,0.027777777777777776,0.949198841898842,1.0,0.20328333744333918
18,330,541,12061,0.14285714285714285,0.16822557194951065,0.7098047297722007,0.10862614889548881,0.027777777777777776,0.9536321752321752,1.0,0.1961147849702638
19,311,493,12196,0.14285714285714285,0.1668512113313631,0.7098047297722007,0.10538916853664096,0.027777777777777776,0.9559297942797943,1.0,0.19050764622531347
20,320,546,12347,0.14285714285714285,0.16619922502966142,0.7098047297722007,0.10456457984576802,0.027777777777777776,0.9574575720575721,1.0,0.18775380479157683
21,302,492,12483,0.14285714285714285,0.16701088594878508,0.7098047297722007,0.10604654493777926,0.027777777777777776,0.9560242387242388,1.0,0.19013294655246632
22,288,480,12620,0.14285714285714285,0.16943328875967256,0.7098047297722007,0.11149229256007659,0.027777777777777776,0.9521655085655086,1.0,0.19851059568181026
23,316,549,12771,0.14285714285714285,0.17007455745302855,0.7098047297722007,0.11225706188293534,0.027777777777777776,0.9508321752321752,1.0,0.20041459294480773
24,293,487,12906,0.14285714285714285,0.16726014413856374,0.7098047297722007,0.10655394809543949,0.027777777777777776,0.9559259481259481,1.0,0.19031277286739307
25,317,500,13024,0.14285714285714285,0.1655413141654887,0.7105890898354981,0.10123999570011033,0.045454545454545456,0.9586742646242646,1.0,0.18222528701999186
26,295,463,13137,0.14285714285714285,0.16766208417316844,0.7105890898354981,0.10620205478107718,0.045454545454545456,0.9550151737151736,1.0,0.19037804780902262
27,284,463,13243,0.14285714285714285,0.16875694494776627,0.7105890898354981,0.10873234046481946,0.045454545454545456,0.9531690198690198,1.0,0.19436675897708577
28,318,533,13361,0.14285714285714285,0.16989693149927085,0.712850418609432,0.11140985643238915,0.041666666666666664,0.9512523532023532,1.0,0.19857504924469296
29,299,452,13463,0.14285714285714285,0.16916476479816678,0.712850418609432,0.11037847836787223,0.041666666666666664,0.9527523532023532,1.0,0.19608937534431903
30,319,516,13590,0.14285714285714285,0.1664526381245031,0.712850418609432,0.10538725063955609,0.041666666666666664,0.9579144447056213,1.0,0.18567358396258982
31,322,514,13727,0.14285714285714285,0.16844887232282185,0.712850418609432,0.10953801663733494,0.041666666666666664,0.9544477780389545,1.0,0.1928205323850384
32,314,511,13840,0.14285714285714285,0.1708491004297049,0.712850418609432,0.11522865305360021,0.041666666666666664,0.9505320917644446,1.0,0.20153269238097726
33,298,473,13923,0.14285714285714285,0.17117552452637566,0.712850418609432,0.11650686307807186,0.041666666666666664,0.9502320917644447,1.0,0.20275762711519468
34,301,469,14016,0.14285714285714285,0.1748337814430983,0.712850418609432,0.12262467430877279,0.041666666666666664,0.9436876473200002,1.0,0.21398727714899174
35,314,510,14119,0.14285714285714285,0.16429708098142629,0.712850418609432,0.10263564854441957,0.041666666666666664,0.962594718027071,1.0,0.17683540653399832
