gen,evals,gen_feats,explored,expression_subtype random forest balanced accuracy_min,expression_subtype random forest balanced accuracy_avg,expression_subtype random forest balanced accuracy_max,expression_subtype random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8813,8813,0.10926725567274745,0.462271419716644,0.6584344842043978,0.11617561626533678,0.0196078431372549,0.09461981673895524,1.0,0.15781082703006558
1,367,5373,9046,0.14285714285714285,0.4689327053528,0.6755800165694827,0.12693913060976988,0.01694915254237288,0.12286636950551293,1.0,0.1758790885289118
2,347,3135,9267,0.14285714285714285,0.49293794697379256,0.6755800165694827,0.13180331360787512,0.01639344262295082,0.13525680592338107,1.0,0.2026781702635623
3,376,2548,9482,0.14285714285714285,0.4945212839569,0.6831678111344345,0.14313246528121878,0.014925373134328358,0.16748509876292605,1.0,0.24467574351697213
4,349,1774,9686,0.14285714285714285,0.5016587629731954,0.6961848305427427,0.1577243743030684,0.014492753623188406,0.19632619930712536,1.0,0.2835167363316485
5,366,1440,9891,0.14285714285714285,0.49371344616693646,0.6961848305427427,0.17906981442680744,0.014492753623188406,0.24387363747902854,1.0,0.3302856811962344
6,363,1266,10064,0.14285714285714285,0.46516997277521605,0.6961848305427427,0.20249711465669862,0.014492753623188406,0.3231200119187445,1.0,0.38246552655240923
7,358,1169,10248,0.14285714285714285,0.4198264452949505,0.7130770531397825,0.22160087747388496,0.014492753623188406,0.43428465508160524,1.0,0.4290958010158413
8,328,975,10416,0.14285714285714285,0.33090157568920736,0.7130770531397825,0.2202509610681853,0.014705882352941176,0.6184224419628952,1.0,0.42902239257668534
9,319,811,10589,0.14285714285714285,0.19808327618778557,0.7130770531397825,0.13604069888614098,0.016666666666666666,0.8833034165344641,1.0,0.271073352348668
10,306,645,10758,0.14285714285714285,0.17514811118839996,0.7130770531397825,0.1206873328981294,0.017241379310344827,0.9386223004646941,1.0,0.22617618655779245
11,300,598,10918,0.14285714285714285,0.1629233409070644,0.7130770531397825,0.09624504199945919,0.017241379310344827,0.9621378930607606,1.0,0.17892724517793313
12,320,599,11083,0.14285714285714285,0.16069644041102432,0.7130770531397825,0.09064714044380685,0.017241379310344827,0.9664374601603276,1.0,0.1671569031314064
13,300,587,11253,0.14285714285714285,0.1670296409583236,0.7130770531397825,0.10597240586372382,0.017241379310344827,0.9552496155487988,1.0,0.19344802691166568
14,294,562,11399,0.14285714285714285,0.1690526889446477,0.7130770531397825,0.11023742590422674,0.017241379310344827,0.9516424726916559,1.0,0.2008532433720899
15,290,544,11532,0.14285714285714285,0.1662591325148858,0.7130770531397825,0.10480840196910955,0.017241379310344827,0.9570616024125098,1.0,0.18955888094447562
16,309,575,11695,0.14285714285714285,0.16194621327305664,0.7130770531397825,0.09406595352895117,0.017241379310344827,0.9648464508973584,1.0,0.17025521706379135
17,299,561,11858,0.14285714285714285,0.16423869690861995,0.7130770531397825,0.10023356468839582,0.017241379310344827,0.9609929710438785,1.0,0.18003853038366738
18,299,535,12004,0.14285714285714285,0.16712136960578902,0.7130770531397825,0.10666757952794856,0.017241379310344827,0.955877586428494,1.0,0.19093671364510165
19,301,552,12133,0.14285714285714285,0.16814154523768202,0.7130770531397825,0.10884761540003562,0.017241379310344827,0.9540998086507161,1.0,0.19462023364657124
20,315,543,12264,0.14285714285714285,0.1673640978087942,0.7130770531397825,0.10770133042678727,0.017241379310344827,0.9556164753173828,1.0,0.19206825778169162
21,311,536,12405,0.14285714285714285,0.16714590774751736,0.7207167328010031,0.10677617246296649,0.0196078431372549,0.9559311699308602,1.0,0.19067626833241752
22,301,513,12528,0.14285714285714285,0.16720234516473118,0.7207167328010031,0.10695979844891812,0.0196078431372549,0.9559311699308602,1.0,0.1906762683324175
23,297,509,12665,0.14285714285714285,0.167754288246176,0.7207167328010031,0.110187964714619,0.0196078431372549,0.9560259411726905,1.0,0.19327306803136968
24,287,494,12783,0.14285714285714285,0.16991391052445137,0.7207167328010031,0.11358319867032549,0.0196078431372549,0.9520410926878419,1.0,0.19941422328262703
25,312,529,12909,0.14285714285714285,0.16579853682988013,0.7207167328010031,0.10484483714679459,0.0196078431372549,0.9592880901348394,1.0,0.1839703943083541
26,298,525,13033,0.14285714285714285,0.163757613602452,0.7207167328010031,0.10013517002671882,0.0196078431372549,0.9629525705666883,1.0,0.17535110058675596
27,298,510,13133,0.14285714285714285,0.16217071688348994,0.7207167328010031,0.0973379546763402,0.0196078431372549,0.9662192372333549,1.0,0.16825721881279732
