
OPTIMIZING ON FOLD NUMBER 1
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5780
Features active in total: 5780
Computing active features for outcome survival
Features selected for this outcome: 3081
Features active in total: 5857
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 36
ChRCC deceased 0: 4
ChRCC deceased 1: 6
PRCC T1 censored 0: 54
PRCC T1 censored 1: 42
PRCC T1 deceased 0: 5
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 19
PRCC T2 censored 1: 17
PRCC T2 deceased 0: 6
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 54
ccRCC deceased 1: 53

RUNNING GENETIC ALGORITHM
Generations completed = 59
Generations completed = 118
Generations completed = 175
Generations completed = 229
Generations completed = 285
Generations completed = 342
Generations completed = 395
Generations completed = 449
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	        type naive Bayes balanced accuracy       	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	-------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min 	avg     	max     	std        	min	avg     	max     	std      
0  	500  	459      	459     	0.140028	0.241059	1  	0.13861 	0.485223	0.71571 	0.79094 	0.0530982       	0.25	0.791313	0.907193	0.12633    	0  	0.5609  	0.611577	0.0699583
1  	504  	700      	705     	0.13484 	0.261976	1  	0.129336	0.5     	0.715672	0.79094 	0.0534513       	0.25	0.790565	0.910324	0.117977   	0  	0.566125	0.611577	0.0465392
2  	500  	723      	917     	0.137361	0.272829	1  	0.133089	0.5     	0.715475	0.79094 	0.0553458       	0.25	0.791058	0.910324	0.118754   	0  	0.568355	0.611577	0.0454978
3  	500  	776      	1153    	0.137361	0.268635	1  	0.125969	0.5     	0.722555	0.79094 	0.0491182       	0.25	0.801484	0.91846 	0.10988    	0  	0.572153	0.611577	0.0423122
4  	500  	746      	1323    	0.122169	0.275473	1  	0.129781	0.5     	0.72183 	0.792371	0.0502352       	0.25	0.80072 	0.91846 	0.112462   	0  	0.572602	0.613248	0.0424137
5  	500  	743      	1505    	0.137361	0.282667	1  	0.134351	0.5     	0.720342	0.798251	0.0525225       	0.25	0.798984	0.91846 	0.115863   	0  	0.573864	0.613248	0.0432509
6  	500  	790      	1686    	0.13484 	0.280971	1  	0.131544	0.5     	0.723435	0.798251	0.0499157       	0.25	0.804424	0.91846 	0.112514   	0  	0.576427	0.613248	0.0434274
7  	500  	771      	1853    	0.13484 	0.295891	1  	0.133556	0.461822	0.718452	0.798251	0.0534417       	0.25	0.798472	0.91846 	0.112231   	0  	0.575761	0.613482	0.0432491
8  	500  	820      	2025    	0.13484 	0.294614	1  	0.136791	0.461822	0.719843	0.801683	0.0552273       	0.25	0.801283	0.919958	0.114121   	0  	0.576782	0.613482	0.0433741
9  	500  	774      	2181    	0.13484 	0.301849	1  	0.140662	0.461822	0.719943	0.804188	0.0558096       	0.25	0.796285	0.921523	0.118213   	0  	0.576877	0.613482	0.045507 
10 	500  	781      	2327    	0.13484 	0.301688	1  	0.141712	0.461822	0.722338	0.804188	0.0558436       	0.25	0.798405	0.922294	0.118912   	0  	0.577828	0.613482	0.045836 
11 	500  	773      	2450    	0.13484 	0.305189	1  	0.141536	0.461822	0.722866	0.804188	0.0563948       	0.25	0.798378	0.922294	0.119417   	0  	0.577916	0.615858	0.0463248
12 	500  	805      	2597    	0.137361	0.305325	1  	0.140788	0.491677	0.724731	0.804188	0.0564579       	0.25	0.801748	0.922294	0.120145   	0  	0.578539	0.615858	0.0459216
13 	500  	789      	2719    	0.137361	0.301183	1  	0.142092	0.5     	0.727032	0.804188	0.0564952       	0.25	0.805259	0.922294	0.120666   	0  	0.579216	0.615858	0.0456706
14 	500  	814      	2846    	0.137361	0.303668	1  	0.143535	0.5     	0.727318	0.804188	0.0574647       	0.25	0.806662	0.923288	0.121031   	0  	0.579147	0.615858	0.0460912
15 	500  	847      	2980    	0.138675	0.302127	1  	0.14005 	0.5     	0.731304	0.804188	0.0568884       	0.25	0.810726	0.923883	0.116243   	0  	0.580391	0.616892	0.0449174
16 	500  	805      	3093    	0.138675	0.299938	1  	0.139898	0.5     	0.7328  	0.804188	0.0560022       	0.25	0.813192	0.923883	0.117941   	0  	0.581142	0.616892	0.045538 
17 	500  	831      	3204    	0.138675	0.291019	1  	0.132378	0.5     	0.736472	0.804803	0.0534351       	0.25	0.821352	0.923883	0.109763   	0  	0.584685	0.616892	0.0435055
18 	500  	849      	3331    	0.140028	0.285888	1  	0.123515	0.5     	0.738744	0.807363	0.0513091       	0.25	0.829564	0.928621	0.0982612  	0  	0.587227	0.616892	0.0414371
19 	500  	830      	3420    	0.140028	0.288627	1  	0.123263	0.5     	0.737214	0.807363	0.0510979       	0.25	0.830567	0.928621	0.0986777  	0  	0.587264	0.616892	0.0411156
20 	500  	823      	3508    	0.140028	0.292251	1  	0.120631	0.5     	0.736779	0.809898	0.0498124       	0.25	0.830781	0.928621	0.0963444  	0  	0.587722	0.616892	0.0400664
21 	500  	864      	3605    	0.140028	0.29339 	1  	0.120167	0.5     	0.738755	0.809898	0.049629        	0.25	0.831336	0.928621	0.0952487  	0  	0.587339	0.616892	0.0400117
22 	500  	847      	3700    	0.145865	0.292957	1  	0.121123	0.5     	0.740898	0.811613	0.0497996       	0.25	0.830275	0.928621	0.0958138  	0  	0.587257	0.616892	0.0402324
23 	500  	848      	3779    	0.150756	0.295802	1  	0.120276	0.5     	0.74091 	0.811613	0.0501786       	0.25	0.828554	0.928621	0.0954393  	0  	0.586863	0.619208	0.0402419
24 	500  	842      	3863    	0.150756	0.300613	1  	0.118546	0.5     	0.74047 	0.811613	0.0502122       	0.25	0.827559	0.931684	0.0931748  	0  	0.587147	0.616892	0.0396084
25 	500  	848      	3961    	0.154303	0.300275	1  	0.117835	0.5     	0.741879	0.811613	0.0496273       	0.25	0.827833	0.931684	0.09308    	0  	0.587002	0.620478	0.0398013
26 	500  	840      	4041    	0.154303	0.300104	1  	0.11772 	0.5     	0.741445	0.811613	0.0507862       	0.25	0.829208	0.933338	0.0928286  	0  	0.586922	0.620478	0.0398372
27 	500  	836      	4113    	0.154303	0.296331	1  	0.118369	0.5     	0.743804	0.811613	0.0493458       	0.25	0.8314  	0.933338	0.094359   	0  	0.586888	0.620478	0.0405055
28 	500  	855      	4180    	0.154303	0.299349	1  	0.12014 	0.5     	0.743466	0.811613	0.0504274       	0.25	0.829827	0.933338	0.0952124  	0  	0.587503	0.620478	0.0407407
29 	500  	818      	4249    	0.154303	0.302039	1  	0.121916	0.5     	0.74184 	0.811613	0.052464        	0.25	0.830129	0.933338	0.0970931  	0  	0.588241	0.620478	0.0412875
30 	500  	836      	4317    	0.154303	0.302426	1  	0.123813	0.5     	0.739916	0.811613	0.054126        	0.25	0.831798	0.933338	0.0981575  	0  	0.588418	0.620478	0.0414268
31 	500  	838      	4377    	0.154303	0.303942	1  	0.124388	0.5     	0.739126	0.811613	0.0552559       	0.25	0.83203 	0.933338	0.0984479  	0  	0.588533	0.620478	0.0413337
32 	500  	850      	4454    	0.154303	0.306504	1  	0.123004	0.5     	0.736572	0.81366 	0.0572718       	0.25	0.831475	0.933338	0.0976966  	0  	0.588794	0.620478	0.0411368
33 	500  	805      	4499    	0.154303	0.308046	1  	0.1237  	0.5     	0.73544 	0.81366 	0.0586788       	0.25	0.829618	0.933338	0.0982818  	0  	0.588946	0.621487	0.0416777
34 	500  	825      	4555    	0.154303	0.306831	1  	0.12571 	0.5     	0.735983	0.81366 	0.0581333       	0.25	0.833182	0.93336 	0.0981824  	0  	0.590086	0.621487	0.0408473
35 	500  	836      	4610    	0.154303	0.309192	1  	0.124991	0.5     	0.735631	0.81366 	0.0597185       	0.25	0.831106	0.933338	0.0982235  	0  	0.589065	0.621487	0.0407636
36 	500  	848      	4659    	0.154303	0.313875	1  	0.126479	0.5     	0.734578	0.81366 	0.0604066       	0.25	0.827459	0.933338	0.100549   	0  	0.588016	0.621487	0.0412846
37 	500  	851      	4712    	0.154303	0.315893	1  	0.12682 	0.5     	0.734041	0.81366 	0.0606291       	0.25	0.825708	0.933384	0.100859   	0  	0.58772 	0.621487	0.0412935
38 	500  	831      	4758    	0.154303	0.315768	1  	0.125704	0.5     	0.73385 	0.81366 	0.0610198       	0.25	0.825544	0.933384	0.100864   	0  	0.587555	0.621487	0.0413472
39 	500  	866      	4801    	0.154303	0.316463	1  	0.127531	0.5     	0.733374	0.814324	0.0611883       	0.25	0.825905	0.933384	0.104042   	0  	0.588074	0.621487	0.0424242
40 	500  	853      	4847    	0.154303	0.320322	1  	0.126905	0.5     	0.731979	0.814324	0.062117        	0.25	0.824133	0.933384	0.105338   	0  	0.587416	0.621487	0.0428155
41 	500  	847      	4882    	0.154303	0.322166	1  	0.126159	0.5     	0.731635	0.815878	0.0623676       	0.25	0.822431	0.933384	0.106105   	0  	0.586981	0.621487	0.042993 
42 	500  	834      	4910    	0.154303	0.321833	1  	0.125613	0.5     	0.732035	0.815878	0.0617019       	0.25	0.822064	0.93486 	0.105854   	0  	0.586967	0.621487	0.0430222
43 	500  	834      	4947    	0.154303	0.322566	1  	0.125217	0.5     	0.732392	0.815878	0.0613504       	0.25	0.822261	0.93486 	0.105779   	0  	0.587111	0.621487	0.0429857
44 	500  	844      	4986    	0.154303	0.318821	1  	0.121321	0.5     	0.733983	0.813057	0.0604633       	0.25	0.826273	0.93486 	0.0976741  	0  	0.588258	0.621487	0.0402166
45 	500  	851      	5027    	0.154303	0.322357	1  	0.121566	0.5     	0.731604	0.813057	0.0616427       	0.25	0.825305	0.938011	0.097916   	0  	0.587856	0.621487	0.0401654
46 	500  	827      	5061    	0.152499	0.325237	1  	0.121551	0.5     	0.729394	0.817957	0.0614443       	0.25	0.824787	0.938011	0.0979241  	0  	0.588304	0.621487	0.0404712
47 	500  	836      	5097    	0.152499	0.322491	1  	0.120775	0.5     	0.731318	0.817957	0.0606785       	0.25	0.82691 	0.93486 	0.0968563  	0  	0.588418	0.621487	0.0404539
48 	500  	832      	5124    	0.152499	0.325816	1  	0.121629	0.5     	0.731223	0.817957	0.061214        	0.25	0.824822	0.93486 	0.0971341  	0  	0.588037	0.621487	0.0403228
