
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5790
Features active in total: 5790
Computing active features for outcome survival
Features selected for this outcome: 3105
Features active in total: 5877
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 130
censored 1: 262
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 38
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 52
PRCC T1 censored 1: 44
PRCC T1 deceased 1: 7
PRCC T2 censored 0: 16
PRCC T2 censored 1: 20
PRCC T2 deceased 0: 7
PRCC T2 deceased 1 + PRCC T1 deceased 0: 6
ccRCC censored 0: 56
ccRCC censored 1: 160
ccRCC deceased 0: 53
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 45
Generations completed = 93
Generations completed = 141
Generations completed = 191
Generations completed = 239
Generations completed = 289
Generations completed = 338
Generations completed = 386
Generations completed = 439
Generations completed = 491
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	            type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std      	min	avg     	max     	std      
16 	500  	799      	3112    	0.138675	0.28094 	1  	0.118456	0.460763	0.755136	0.828347	0.0520974       	0.25    	0.844779	0.92966 	0.0872964	0  	0.590583	0.617116	0.0374261
17 	500  	801      	3217    	0.141421	0.282063	1  	0.117886	0.460763	0.755202	0.828347	0.0517511       	0.25    	0.845693	0.931779	0.0870949	0  	0.591645	0.617805	0.0373599
18 	500  	798      	3309    	0.141421	0.287743	1  	0.118102	0.460763	0.754489	0.828347	0.0532253       	0.25    	0.84273 	0.931779	0.0880749	0  	0.591138	0.617805	0.0369901
19 	500  	853      	3417    	0.144338	0.285048	1  	0.116249	0.460763	0.753684	0.828347	0.0531329       	0.25    	0.846992	0.93881 	0.0862245	0  	0.59234 	0.619387	0.036711 
20 	500  	788      	3503    	0.144338	0.286529	1  	0.117474	0.460763	0.753282	0.828347	0.0547443       	0.25    	0.846566	0.93881 	0.0863661	0  	0.592328	0.619387	0.0367895
21 	500  	832      	3605    	0.144338	0.288095	1  	0.117129	0.460763	0.755777	0.828347	0.0533454       	0.25    	0.845976	0.93881 	0.08695  	0  	0.591992	0.619664	0.0367172
22 	500  	843      	3702    	0.144338	0.301839	1  	0.126686	0.460763	0.75128 	0.828347	0.0588206       	0.25    	0.836245	0.93881 	0.0991509	0  	0.588229	0.619664	0.0391761
23 	500  	844      	3784    	0.142857	0.294393	1  	0.122009	0.460763	0.753201	0.829333	0.0565945       	0.25    	0.843765	0.93881 	0.0944102	0  	0.590993	0.619664	0.0382071
24 	500  	828      	3864    	0.142857	0.28957 	1  	0.120226	0.460763	0.755989	0.829333	0.0556532       	0.25    	0.84858 	0.93881 	0.0923755	0  	0.592161	0.619664	0.0379907
25 	500  	846      	3952    	0.142857	0.284093	1  	0.113578	0.460763	0.760386	0.829333	0.0544205       	0.25    	0.85341 	0.93881 	0.0840137	0  	0.592945	0.619664	0.0360404
26 	500  	864      	4037    	0.142857	0.286613	1  	0.121685	0.460763	0.758191	0.829333	0.0576574       	0.25    	0.852063	0.93881 	0.0938757	0  	0.592559	0.619664	0.0381212
27 	500  	873      	4114    	0.142857	0.299662	1  	0.128184	0.460763	0.753433	0.835989	0.0598699       	0.25    	0.84382 	0.93881 	0.106269 	0  	0.590591	0.619664	0.0422299
28 	500  	825      	4182    	0.142857	0.302607	1  	0.129821	0.460763	0.751255	0.835989	0.0616556       	0.25    	0.846993	0.938825	0.10314  	0  	0.592325	0.619664	0.0403737
29 	500  	851      	4261    	0.142857	0.304864	1  	0.129778	0.460763	0.751705	0.835989	0.0617357       	0.25    	0.846496	0.938825	0.105007 	0  	0.592649	0.619664	0.0411728
30 	500  	849      	4328    	0.142857	0.309339	1  	0.130983	0.460763	0.753186	0.835989	0.0627325       	0.25    	0.843405	0.938825	0.105597 	0  	0.592449	0.619664	0.0416337
31 	500  	811      	4393    	0.142857	0.311516	1  	0.135116	0.460763	0.753335	0.835989	0.0650826       	0.25    	0.84241 	0.938825	0.108319 	0  	0.591938	0.619664	0.0418193
32 	500  	836      	4458    	0.147442	0.303378	1  	0.136259	0.460763	0.757361	0.835989	0.0637054       	0.25    	0.84852 	0.938825	0.108253 	0  	0.594183	0.621378	0.0421743
33 	500  	807      	4519    	0.147442	0.297115	1  	0.131404	0.460763	0.760569	0.835989	0.0614724       	0.25    	0.853456	0.938825	0.102769 	0  	0.595643	0.621378	0.0409433
34 	500  	845      	4572    	0.138675	0.296306	1  	0.133372	0.460763	0.761988	0.835989	0.0646781       	0.25    	0.852954	0.940525	0.104423 	0  	0.595446	0.621378	0.0413535
35 	500  	828      	4622    	0.138675	0.295029	1  	0.133873	0.460763	0.764426	0.835989	0.0631936       	0.25    	0.853335	0.940525	0.105548 	0  	0.595959	0.621378	0.0420722
36 	500  	827      	4676    	0.138675	0.304469	1  	0.139003	0.460763	0.761063	0.836309	0.0661753       	0.25    	0.848144	0.940525	0.109751 	0  	0.595496	0.624145	0.0427047
37 	500  	827      	4728    	0.138675	0.306264	1  	0.140024	0.460763	0.761463	0.839294	0.0666459       	0.25    	0.847047	0.940525	0.111766 	0  	0.595893	0.624145	0.0431212
38 	500  	805      	4778    	0.138675	0.293805	1  	0.133414	0.460763	0.767255	0.839294	0.0617044       	0.25    	0.85707 	0.940525	0.10261  	0  	0.59916 	0.624145	0.0408945
39 	500  	834      	4822    	0.138675	0.283378	1  	0.123843	0.460763	0.77122 	0.839294	0.0575363       	0.25    	0.867469	0.940525	0.08765  	0  	0.601922	0.624145	0.0372479
40 	500  	826      	4866    	0.138675	0.292072	1  	0.128187	0.460763	0.768952	0.839294	0.0590744       	0.25    	0.861412	0.940525	0.0961571	0  	0.600732	0.624145	0.0395552
41 	500  	823      	4915    	0.138675	0.287599	1  	0.124614	0.460763	0.770283	0.839294	0.0568646       	0.25    	0.866333	0.944272	0.088071 	0  	0.602794	0.624145	0.0373534
42 	500  	821      	4957    	0.138675	0.29007 	1  	0.123365	0.460763	0.770313	0.839294	0.0568682       	0.25    	0.866121	0.944272	0.0878555	0  	0.602739	0.624145	0.0373579
43 	500  	804      	4996    	0.137361	0.289778	1  	0.123939	0.460763	0.771154	0.839779	0.0571152       	0.25    	0.865979	0.944272	0.0881572	0  	0.602625	0.624145	0.0373948
44 	500  	842      	5033    	0.137361	0.29114 	1  	0.123818	0.460763	0.771561	0.839779	0.0568967       	0.25    	0.866792	0.944272	0.0874232	0  	0.602997	0.624145	0.037298 
45 	500  	852      	5072    	0.138675	0.291985	1  	0.124725	0.460763	0.770235	0.846525	0.0565743       	0.25    	0.867172	0.944272	0.0877732	0  	0.603208	0.624145	0.0373922
46 	500  	793      	5100    	0.138675	0.289129	1  	0.124964	0.460763	0.772592	0.846525	0.0562242       	0.25    	0.867631	0.944272	0.0878313	0  	0.603431	0.624145	0.0373988
47 	500  	836      	5133    	0.138675	0.294649	1  	0.122717	0.460763	0.771501	0.846525	0.0564985       	0.25    	0.865102	0.944272	0.0877194	0  	0.603134	0.624145	0.0375724
48 	500  	860      	5164    	0.138675	0.298907	1  	0.123967	0.460763	0.770149	0.847998	0.0576518       	0.25    	0.863178	0.944272	0.0906432	0  	0.602882	0.624145	0.038747 
49 	500  	836      	5191    	0.138675	0.29734 	1  	0.121318	0.460763	0.772195	0.847998	0.054889        	0.25    	0.864477	0.944272	0.08962  	0  	0.603446	0.624145	0.0381939
50 	500  	795      	5228    	0.137361	0.297227	1  	0.122039	0.460763	0.772496	0.848387	0.0558884       	0.25    	0.865452	0.944272	0.0885344	0  	0.603633	0.624145	0.0380219
51 	500  	813      	5249    	0.137361	0.296943	1  	0.121994	0.460763	0.773092	0.848387	0.0552998       	0.25    	0.865934	0.944272	0.0871598	0  	0.6038  	0.624145	0.0373023
52 	500  	834      	5274    	0.145865	0.295607	1  	0.123643	0.460763	0.772876	0.848565	0.0561657       	0.25    	0.866959	0.945046	0.0889802	0  	0.603928	0.624145	0.0377791
53 	500  	850      	5297    	0.145865	0.299448	1  	0.121905	0.460763	0.772017	0.848565	0.0561092       	0.25    	0.865591	0.945046	0.0884254	0  	0.603952	0.624145	0.0379133
54 	500  	854      	5317    	0.145865	0.300754	1  	0.122151	0.460763	0.771518	0.849651	0.0561277       	0.25    	0.865355	0.945046	0.0890848	0  	0.603952	0.624145	0.0380794
55 	500  	808      	5338    	0.145865	0.300783	1  	0.120301	0.5     	0.770335	0.849651	0.0546101       	0.25    	0.867727	0.945046	0.0863738	0  	0.604608	0.624494	0.0376676
56 	500  	830      	5358    	0.145865	0.30016 	1  	0.11978 	0.5     	0.769972	0.849651	0.0545883       	0.25    	0.868117	0.945046	0.085494 	0  	0.605029	0.625075	0.0375732
57 	500  	840      	5378    	0.145865	0.302204	1  	0.119744	0.5     	0.770701	0.849651	0.054933        	0.25    	0.867715	0.945046	0.0856396	0  	0.604684	0.625075	0.0375398
58 	500  	818      	5394    	0.147442	0.304083	1  	0.118901	0.5     	0.769876	0.849651	0.0549311       	0.25    	0.867826	0.946608	0.0856518	0  	0.605047	0.625075	0.0374876
59 	500  	845      	5415    	0.147442	0.303298	1  	0.120023	0.5     	0.769018	0.849651	0.0558575       	0.25    	0.868568	0.946608	0.086365 	0  	0.60498 	0.625075	0.0377332
60 	500  	848      	5435    	0.147442	0.303676	1  	0.120089	0.5     	0.769412	0.849651	0.056192        	0.25    	0.86796 	0.946608	0.0864782	0  	0.604925	0.625075	0.037744 
61 	500  	818      	5450    	0.147442	0.30508 	1  	0.121103	0.5     	0.768425	0.849651	0.0567524       	0.25    	0.86727 	0.946608	0.0871987	0  	0.604341	0.625075	0.0378782
62 	500  	858      	5464    	0.145865	0.302695	1  	0.120212	0.5     	0.769466	0.849651	0.0558653       	0.25    	0.868241	0.946608	0.0869812	0  	0.6046  	0.625075	0.0378762
63 	500  	861      	5483    	0.145865	0.305   	1  	0.120094	0.5     	0.769338	0.852583	0.0556848       	0.25    	0.867199	0.946608	0.0868263	0  	0.604871	0.625075	0.0379845
64 	500  	853      	5499    	0.145865	0.305299	1  	0.121462	0.5     	0.769451	0.852583	0.0564407       	0.25    	0.865731	0.946608	0.0897064	0  	0.604305	0.625075	0.0389056
65 	500  	836      	5515    	0.145865	0.306722	1  	0.120778	0.5     	0.768208	0.852583	0.0574547       	0.25    	0.866945	0.946608	0.084954 	0  	0.604741	0.625075	0.0374466
66 	500  	844      	5529    	0.147442	0.306945	1  	0.120715	0.5     	0.768689	0.852583	0.0568199       	0.25    	0.866511	0.946608	0.0861781	0  	0.604475	0.625075	0.037691 
67 	500  	853      	5543    	0.147442	0.305496	1  	0.119709	0.5     	0.769282	0.852583	0.0559372       	0.25    	0.867092	0.947367	0.0858128	0  	0.60488 	0.625075	0.0377835
68 	500  	802      	5552    	0.147442	0.303832	1  	0.119819	0.5     	0.771172	0.852583	0.0564238       	0.25    	0.867047	0.947367	0.0855584	0  	0.604671	0.625075	0.0377087
69 	500  	831      	5568    	0.152499	0.301777	1  	0.118753	0.5     	0.771154	0.852583	0.0570914       	0.25    	0.869039	0.947367	0.0815935	0  	0.605114	0.625075	0.0366899
70 	500  	837      	5573    	0.152499	0.301726	1  	0.119469	0.5     	0.771148	0.852583	0.0571138       	0.25    	0.868821	0.947367	0.082704 	0  	0.605198	0.625075	0.0368073
71 	500  	822      	5582    	0.154303	0.301084	1  	0.118224	0.5     	0.771272	0.852583	0.0565439       	0.25    	0.869711	0.947367	0.0819749	0  	0.605096	0.625075	0.0368299
72 	500  	853      	5597    	0.154303	0.301446	1  	0.117899	0.5     	0.772102	0.852583	0.0563179       	0.25    	0.869447	0.947367	0.0814941	0  	0.604719	0.62656 	0.0367822
73 	500  	825      	5608    	0.154303	0.303484	1  	0.117806	0.5     	0.772347	0.852583	0.0573535       	0.25    	0.868353	0.947367	0.0816323	0  	0.604472	0.62656 	0.0367264
74 	500  	816      	5625    	0.154303	0.304354	1  	0.116976	0.5     	0.773154	0.852583	0.0564245       	0.25    	0.867381	0.947367	0.0816751	0  	0.604274	0.62656 	0.0366634
75 	500  	806      	5631    	0.154303	0.305571	1  	0.116738	0.5     	0.773118	0.852583	0.0566589       	0.25    	0.866329	0.947367	0.0814548	0  	0.604208	0.62656 	0.0366627
76 	500  	811      	5644    	0.156174	0.305835	1  	0.116046	0.5     	0.773015	0.852583	0.0572155       	0.25    	0.866326	0.947367	0.0811745	0  	0.604657	0.62656 	0.0366901
77 	500  	827      	5651    	0.156174	0.307496	1  	0.116554	0.5     	0.772211	0.852583	0.0579325       	0.25    	0.866101	0.947367	0.0817135	0  	0.604416	0.62656 	0.0367197
78 	500  	820      	5661    	0.156174	0.30751 	1  	0.116167	0.5     	0.771378	0.852583	0.0579612       	0.25    	0.866501	0.947367	0.0818354	0  	0.604676	0.62656 	0.0367484
79 	500  	827      	5674    	0.156174	0.309264	1  	0.11694 	0.5     	0.771036	0.854984	0.0587436       	0.25    	0.865113	0.947367	0.081634 	0  	0.604935	0.62656 	0.0366988
80 	500  	811      	5681    	0.156174	0.309477	1  	0.116639	0.5     	0.770374	0.854984	0.0575942       	0.25    	0.865667	0.947367	0.0821752	0  	0.605092	0.62656 	0.036747 
81 	500  	837      	5691    	0.156174	0.311876	1  	0.117677	0.5     	0.767449	0.854984	0.059651        	0.25    	0.866144	0.948156	0.0827413	0  	0.605012	0.629252	0.036825 
82 	500  	829      	5698    	0.156174	0.310372	1  	0.115514	0.5     	0.767969	0.854984	0.0598603       	0.25    	0.868203	0.948156	0.0769409	0  	0.605682	0.629252	0.0348547
83 	500  	847      	5705    	0.156174	0.311297	1  	0.115647	0.5     	0.767582	0.854984	0.0602378       	0.25    	0.868714	0.948156	0.0769075	0  	0.605779	0.629252	0.0348789
84 	500  	818      	5712    	0.156174	0.312827	1  	0.115942	0.5     	0.768412	0.854984	0.059196        	0.25    	0.868352	0.948156	0.0769189	0  	0.605731	0.629252	0.0348575
85 	500  	836      	5719    	0.156174	0.313358	1  	0.11568 	0.5     	0.768509	0.854984	0.0593769       	0.25    	0.867544	0.948156	0.0769594	0  	0.605782	0.629252	0.0348309
86 	500  	773      	5731    	0.156174	0.313871	1  	0.115803	0.5     	0.768433	0.854984	0.0599927       	0.25    	0.866931	0.948156	0.07715  	0  	0.60561 	0.629252	0.0349375
87 	500  	805      	5734    	0.156174	0.314942	1  	0.116448	0.5     	0.768553	0.854984	0.0599078       	0.25    	0.866082	0.948156	0.0793293	0  	0.60548 	0.629252	0.0351216
88 	500  	859      	5740    	0.156174	0.315679	1  	0.116667	0.5     	0.768028	0.854984	0.0598644       	0.25    	0.865958	0.948156	0.0803061	0  	0.605301	0.629252	0.0352598
89 	500  	806      	5743    	0.156174	0.316308	1  	0.117128	0.5     	0.767044	0.854984	0.0603932       	0.25    	0.865988	0.948156	0.0805656	0  	0.605013	0.629252	0.0352365
90 	500  	821      	5749    	0.156174	0.315601	1  	0.116818	0.5     	0.766988	0.855375	0.0609036       	0.25    	0.866063	0.948156	0.0802971	0  	0.605191	0.629252	0.0352859
91 	500  	833      	5753    	0.156174	0.312825	1  	0.116517	0.5     	0.768517	0.855375	0.0608585       	0.25    	0.867589	0.948156	0.0795312	0  	0.605589	0.629252	0.0353188
92 	500  	848      	5758    	0.156174	0.313013	1  	0.116351	0.5     	0.767864	0.855375	0.0610794       	0.25    	0.867405	0.948156	0.0795421	0  	0.605538	0.629252	0.0353813
93 	500  	817      	5762    	0.156174	0.314185	1  	0.116956	0.5     	0.767133	0.855375	0.0611025       	0.25    	0.867688	0.948156	0.0797374	0  	0.60612 	0.629252	0.0353862
94 	500  	841      	5768    	0.156174	0.316155	1  	0.117103	0.5     	0.766641	0.859881	0.0615397       	0.25    	0.866866	0.948156	0.0796309	0  	0.606099	0.629252	0.0354201
95 	500  	810      	5775    	0.156174	0.315136	1  	0.115761	0.5     	0.765989	0.859881	0.0615107       	0.25    	0.868773	0.948156	0.0775765	0  	0.606896	0.629252	0.0350515
96 	500  	828      	5777    	0.156174	0.314472	1  	0.116933	0.5     	0.766184	0.859881	0.0621524       	0.25    	0.868973	0.948156	0.0780965	0  	0.606506	0.629252	0.0352356
97 	500  	844      	5781    	0.154303	0.315315	1  	0.117193	0.5     	0.765784	0.859881	0.0627585       	0.25    	0.86898 	0.948156	0.0781089	0  	0.606236	0.629252	0.0351387
98 	500  	812      	5788    	0.154303	0.317561	1  	0.11638 	0.5     	0.765929	0.859881	0.0631306       	0.25    	0.867746	0.948156	0.0778165	0  	0.605959	0.629252	0.0351772
99 	500  	858      	5793    	0.154303	0.316749	1  	0.11693 	0.5     	0.767219	0.859881	0.06271         	0.25    	0.867863	0.948156	0.0779402	0  	0.605757	0.629252	0.0352647
100	500  	817      	5796    	0.154303	0.31673 	1  	0.116959	0.5     	0.767855	0.859881	0.0626445       	0.25    	0.868008	0.948156	0.0779492	0  	0.605354	0.629252	0.035178 
101	500  	804      	5798    	0.158114	0.31787 	1  	0.116532	0.5     	0.766061	0.859881	0.0630198       	0.25    	0.868135	0.94817 	0.0787654	0  	0.605502	0.629252	0.0356323
102	500  	821      	5801    	0.158114	0.317469	1  	0.117682	0.5     	0.766553	0.859881	0.0637287       	0.25    	0.867957	0.94817 	0.078808 	0  	0.605893	0.629252	0.0356444
103	500  	844      	5803    	0.160128	0.317247	1  	0.118337	0.5     	0.765921	0.859881	0.0644169       	0.25    	0.868865	0.94817 	0.0786314	0  	0.606149	0.629252	0.0356541
104	500  	809      	5805    	0.160128	0.317745	1  	0.118367	0.5     	0.766051	0.86044 	0.0643882       	0.25    	0.868875	0.94817 	0.0785277	0  	0.605968	0.629252	0.0355152
105	500  	803      	5807    	0.160128	0.317516	1  	0.118507	0.5     	0.76691 	0.86044 	0.0647153       	0.25    	0.868133	0.94817 	0.0782908	0  	0.605816	0.629252	0.0355542
106	500  	823      	5809    	0.160128	0.318081	1  	0.118189	0.5     	0.766851	0.86044 	0.0645237       	0.25    	0.868159	0.948156	0.0785421	0  	0.605539	0.629252	0.0356224
107	500  	825      	5810    	0.160128	0.319451	1  	0.118164	0.5     	0.766908	0.86044 	0.0647417       	0.25    	0.867458	0.948156	0.0785444	0  	0.605434	0.629252	0.0356734
108	500  	798      	5810    	0.160128	0.321101	1  	0.117262	0.5     	0.766144	0.86044 	0.0638117       	0.25    	0.867646	0.948156	0.0787804	0  	0.605991	0.629252	0.0357379
109	500  	782      	5815    	0.160128	0.323085	1  	0.11798 	0.5     	0.764538	0.86044 	0.0649815       	0.25    	0.868188	0.948156	0.0789707	0  	0.606112	0.629252	0.0357178
110	500  	803      	5820    	0.160128	0.324769	1  	0.116493	0.5     	0.763277	0.86044 	0.0649655       	0.25    	0.867353	0.948156	0.0789367	0  	0.605845	0.629252	0.0357277
111	500  	827      	5825    	0.160128	0.326638	1  	0.116545	0.5     	0.762689	0.86044 	0.0649861       	0.25    	0.867232	0.948156	0.0791834	0  	0.605738	0.629252	0.0356355
112	500  	814      	5826    	0.160128	0.327057	1  	0.116567	0.5     	0.762643	0.86044 	0.0656438       	0.25    	0.867494	0.948308	0.0792973	0  	0.605557	0.629252	0.0356782
113	500  	806      	5831    	0.158114	0.327244	1  	0.1176  	0.5     	0.762626	0.86044 	0.0658941       	0.25    	0.867115	0.948308	0.0792733	0  	0.605592	0.629252	0.0356666
114	500  	823      	5835    	0.158114	0.327382	1  	0.118143	0.5     	0.761812	0.86044 	0.0661441       	0.25    	0.867168	0.948308	0.0795922	0  	0.60592 	0.629252	0.0358008
115	500  	787      	5838    	0.158114	0.327931	1  	0.118285	0.5     	0.76203 	0.86044 	0.0664417       	0.25    	0.866845	0.948308	0.079529 	0  	0.60617 	0.629252	0.0358103
116	500  	834      	5840    	0.158114	0.328312	1  	0.117889	0.5     	0.762539	0.86044 	0.0663824       	0.25    	0.866611	0.948308	0.0794446	0  	0.606036	0.629252	0.035795 
117	500  	826      	5841    	0.158114	0.32851 	1  	0.117931	0.5     	0.762049	0.86044 	0.0665701       	0.25    	0.86662 	0.948308	0.0795694	0  	0.605697	0.629252	0.0358569
118	500  	804      	5844    	0.158114	0.327691	1  	0.118072	0.5     	0.762492	0.86044 	0.0664123       	0.25    	0.866927	0.948308	0.0796635	0  	0.605612	0.629252	0.0358933
119	500  	795      	5847    	0.158114	0.328559	1  	0.118366	0.5     	0.76215 	0.86044 	0.0672421       	0.25    	0.866212	0.948156	0.0803497	0  	0.605179	0.629252	0.0361323
120	500  	797      	5848    	0.158114	0.328555	1  	0.118233	0.5     	0.761208	0.86044 	0.0672487       	0.25    	0.866297	0.948156	0.0805416	0  	0.605357	0.629252	0.0361037
121	500  	781      	5850    	0.158114	0.327311	1  	0.11793 	0.5     	0.762229	0.86044 	0.0668729       	0.25    	0.86707 	0.948156	0.0805585	0  	0.605419	0.629252	0.0361094
122	500  	834      	5850    	0.158114	0.328395	1  	0.118289	0.5     	0.761446	0.86044 	0.0673405       	0.25    	0.866484	0.948156	0.0805655	0  	0.605466	0.629252	0.0361302
123	500  	816      	5851    	0.158114	0.328449	1  	0.117835	0.5     	0.761782	0.86044 	0.0671084       	0.25    	0.866072	0.948156	0.0804783	0  	0.605246	0.629252	0.0362436
124	500  	815      	5853    	0.158114	0.328821	1  	0.117811	0.5     	0.760302	0.862377	0.0676592       	0.25    	0.867788	0.948156	0.0804945	0  	0.605375	0.629252	0.0361814
125	500  	798      	5853    	0.158114	0.328779	1  	0.118819	0.5     	0.760503	0.862377	0.068047        	0.25    	0.867481	0.948156	0.0807136	0  	0.605593	0.629252	0.0361884
126	500  	818      	5853    	0.160128	0.330039	1  	0.11768 	0.5     	0.759175	0.85953 	0.0675878       	0.25    	0.867599	0.948156	0.0806709	0  	0.605584	0.629252	0.0362253
127	500  	827      	5855    	0.160128	0.327367	1  	0.116993	0.5     	0.759878	0.85953 	0.0671215       	0.25    	0.86878 	0.948156	0.0807188	0  	0.605764	0.629252	0.0363024
128	500  	790      	5858    	0.160128	0.328465	1  	0.117092	0.5     	0.760213	0.86269 	0.0673682       	0.25    	0.86771 	0.948156	0.0804496	0  	0.605292	0.629252	0.036165 
129	500  	830      	5861    	0.160128	0.327195	1  	0.116495	0.5     	0.760575	0.86269 	0.0673755       	0.25    	0.868109	0.948156	0.0802114	0  	0.605311	0.629252	0.0361115
