
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5786
Features active in total: 5786
Computing active features for outcome survival
Features selected for this outcome: 2793
Features active in total: 5861
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 68
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 37
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 53
PRCC T1 censored 1: 43
PRCC T1 deceased 0: 4
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 19
PRCC T2 censored 1: 17
PRCC T2 deceased 0: 7
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 52
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 64
Generations completed = 130
Generations completed = 191
Generations completed = 248
Generations completed = 305
Generations completed = 360
Generations completed = 418
Generations completed = 478
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	            type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std      	min	avg     	max     	std      
0  	500  	473      	473     	0.140028	0.259968	1  	0.167252	0.456762	0.697942	0.783094	0.0576916       	0.246904	0.784743	0.915912	0.141849 	0  	0.56243 	0.631243	0.105662 
1  	514  	669      	672     	0.129099	0.269064	1  	0.130974	0.433243	0.700743	0.785236	0.0568859       	0.246904	0.786913	0.915912	0.131949 	0  	0.57607 	0.631243	0.0540943
2  	500  	746      	908     	0.13484 	0.265581	1  	0.123061	0.47528 	0.710648	0.785236	0.0527815       	0.25    	0.805395	0.915912	0.105037 	0  	0.58456 	0.631243	0.0439572
3  	500  	802      	1151    	0.13484 	0.28124 	1  	0.130304	0.47528 	0.705886	0.793735	0.0554836       	0.25    	0.797413	0.915912	0.112392 	0  	0.582192	0.631243	0.045319 
4  	500  	743      	1322    	0.137361	0.281292	1  	0.129636	0.5     	0.709801	0.793735	0.0523753       	0.25    	0.804493	0.919044	0.108262 	0  	0.584957	0.631243	0.0445904
5  	500  	782      	1501    	0.13484 	0.284538	1  	0.133696	0.5     	0.710182	0.803007	0.0540611       	0.25    	0.807957	0.919044	0.109158 	0  	0.585808	0.631243	0.0445856
6  	500  	816      	1687    	0.133631	0.282796	1  	0.130923	0.5     	0.71231 	0.803007	0.0533419       	0.25    	0.813607	0.919044	0.106828 	0  	0.587998	0.631243	0.0441578
7  	500  	821      	1850    	0.133631	0.283587	1  	0.131344	0.5     	0.71485 	0.803007	0.0522338       	0.25    	0.812241	0.919044	0.108866 	0  	0.589254	0.631243	0.0449854
8  	500  	817      	2013    	0.13484 	0.282506	1  	0.134069	0.5     	0.71852 	0.803008	0.0526399       	0.25    	0.815839	0.919044	0.109318 	0  	0.590711	0.631243	0.0459955
9  	500  	819      	2178    	0.131306	0.289317	1  	0.133556	0.5     	0.717859	0.803008	0.0529417       	0.25    	0.815051	0.92046 	0.106821 	0  	0.592135	0.631813	0.0448632
10 	500  	840      	2320    	0.131306	0.293019	1  	0.127579	0.5     	0.717389	0.803008	0.0517946       	0.25    	0.815998	0.92046 	0.10045  	0  	0.592299	0.631813	0.0440334
11 	500  	823      	2447    	0.13484 	0.288425	1  	0.126356	0.5     	0.722777	0.803008	0.0500935       	0.25    	0.820457	0.92046 	0.0983706	0  	0.594212	0.631813	0.0437874
12 	500  	866      	2611    	0.133631	0.28997 	1  	0.128201	0.468425	0.724498	0.804649	0.0515536       	0.25    	0.820704	0.92046 	0.0990787	0  	0.594699	0.632802	0.0445316
13 	500  	848      	2736    	0.130189	0.285808	1  	0.126048	0.468425	0.727026	0.805021	0.0507993       	0.25    	0.825512	0.92046 	0.0976546	0  	0.59724 	0.632802	0.0441647
14 	500  	882      	2878    	0.130189	0.288391	1  	0.124692	0.468425	0.727068	0.808096	0.0504274       	0.25    	0.827495	0.92046 	0.0951798	0  	0.599423	0.632802	0.0437172
15 	500  	865      	3005    	0.138675	0.290398	1  	0.126035	0.5     	0.729029	0.808096	0.0486666       	0.25    	0.826511	0.92046 	0.0999417	0  	0.598832	0.632802	0.0454552
16 	500  	876      	3123    	0.138675	0.289862	1  	0.128219	0.5     	0.729117	0.808096	0.0499561       	0.25    	0.828625	0.92046 	0.100154 	0  	0.601412	0.633024	0.0454629
