gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,403,403,0.14002800840280097,0.24995103629678675,1.0,0.15317615104942198,0.4720407349589335,0.7312320556007603,0.8065119580332539,0.05888766869876714,0.25,0.7994823414746015,0.9174707200473238,0.13578072018822865,0.0,0.5577836555868139,0.6284055041450805,0.08891513459071747
1,509,637,648,0.14002800840280097,0.2575284747347382,1.0,0.12414066053202957,0.4626578800183037,0.7335130734983232,0.8065119580332539,0.054885890357218796,0.25,0.7999150557736348,0.9174707200473238,0.1254052265090295,0.0,0.5683540194443775,0.6284055041450805,0.04880942792714436
2,500,649,852,0.14002800840280097,0.25285464351158915,1.0,0.12193705664956607,0.4626578800183037,0.7423675711941413,0.8065119580332539,0.050623846595624064,0.25,0.8117508812652241,0.9174707200473238,0.11481919678838745,0.0,0.5739285113768403,0.6284055041450805,0.046195910880143104
3,500,732,1097,0.14002800840280097,0.27274199785248254,1.0,0.126832730803551,0.4626578800183037,0.736299911642484,0.8089517609128144,0.055091411486554505,0.25,0.8020502616951027,0.9174707200473238,0.11748831218292681,0.0,0.5717706763680283,0.6284055041450805,0.04599140427458796
4,500,680,1269,0.14002800840280097,0.2801863875677628,1.0,0.1326597766274517,0.4626578800183037,0.7343263346654055,0.8089517609128144,0.05775593474275697,0.25,0.7990743255885728,0.9174707200473238,0.11941435023425219,0.0,0.5727472063599468,0.6303467419235407,0.04734781224648609
5,500,717,1478,0.12909944487358055,0.28385729751436145,1.0,0.13815323175084213,0.4626578800183037,0.7352445199317922,0.8089517609128144,0.0583672070920342,0.25,0.7996553652854266,0.91765145255785,0.12446963322774715,0.0,0.572952745453543,0.6303467419235407,0.047930672679263236
6,500,785,1675,0.12909944487358055,0.28009772465713845,1.0,0.13538969922514452,0.4626578800183037,0.7367330090966456,0.8089517609128144,0.056518631440003145,0.25,0.8074805606726485,0.9207618949640303,0.11668580342880266,0.0,0.5773835148685813,0.6303467419235407,0.04628712911004211
7,500,749,1856,0.12909944487358055,0.27350450283336725,1.0,0.13970119878505333,0.4626578800183037,0.7377114859285325,0.8089517609128144,0.05768090817106277,0.25,0.8159497052983078,0.9292759608078899,0.11531019548815344,0.0,0.5821119854455935,0.6303467419235407,0.04763013022389458
8,500,770,2019,0.12909944487358055,0.2739647939016303,1.0,0.1415506058723648,0.4626578800183037,0.7354520377332808,0.8089517609128144,0.061064765011192686,0.25,0.8193886487873829,0.9292759608078899,0.1142753585155563,0.0,0.5842942664898797,0.630983665739584,0.046942100373380646
9,500,772,2180,0.12909944487358055,0.25988876345385725,1.0,0.13034103549289863,0.4874348521419328,0.7404837020662332,0.8135218562482057,0.05642766926558881,0.25,0.8333742999227346,0.9292759608078899,0.10179511183486357,0.0,0.590053060217943,0.6328067791983759,0.04379909544872678
10,500,753,2335,0.12909944487358055,0.26676114610546897,1.0,0.13355805636481707,0.4626578800183037,0.7384977287585716,0.8135218562482057,0.05930467525152001,0.25,0.831840322800159,0.9292759608078899,0.10250836569190327,0.0,0.5899673058268068,0.6328067791983759,0.043969887938501706
