
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5794
Features active in total: 5794
Computing active features for outcome survival
Features selected for this outcome: 2924
Features active in total: 5872
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 131
censored 1: 261
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 38
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 52
PRCC T1 censored 1: 44
PRCC T1 deceased 1: 7
PRCC T2 censored 0: 17
PRCC T2 censored 1: 19
PRCC T2 deceased 0: 7
PRCC T2 deceased 1 + PRCC T1 deceased 0: 6
ccRCC censored 0: 56
ccRCC censored 1: 160
ccRCC deceased 0: 53
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 55
Generations completed = 110
Generations completed = 160
Generations completed = 213
Generations completed = 267
Generations completed = 319
Generations completed = 369
Generations completed = 418
Generations completed = 465
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	            type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std      	min	avg     	max     	std      
0  	500  	403      	403     	0.140028	0.249951	1  	0.153176	0.472041	0.731232	0.806512	0.0588877       	0.25    	0.799482	0.917471	0.135781 	0  	0.557784	0.628406	0.0889151
1  	509  	637      	648     	0.140028	0.257528	1  	0.124141	0.462658	0.733513	0.806512	0.0548859       	0.25    	0.799915	0.917471	0.125405 	0  	0.568354	0.628406	0.0488094
2  	500  	649      	852     	0.140028	0.252855	1  	0.121937	0.462658	0.742368	0.806512	0.0506238       	0.25    	0.811751	0.917471	0.114819 	0  	0.573929	0.628406	0.0461959
3  	500  	732      	1097    	0.140028	0.272742	1  	0.126833	0.462658	0.7363  	0.808952	0.0550914       	0.25    	0.80205 	0.917471	0.117488 	0  	0.571771	0.628406	0.0459914
4  	500  	680      	1269    	0.140028	0.280186	1  	0.13266 	0.462658	0.734326	0.808952	0.0577559       	0.25    	0.799074	0.917471	0.119414 	0  	0.572747	0.630347	0.0473478
5  	500  	717      	1478    	0.129099	0.283857	1  	0.138153	0.462658	0.735245	0.808952	0.0583672       	0.25    	0.799655	0.917651	0.12447  	0  	0.572953	0.630347	0.0479307
6  	500  	785      	1675    	0.129099	0.280098	1  	0.13539 	0.462658	0.736733	0.808952	0.0565186       	0.25    	0.807481	0.920762	0.116686 	0  	0.577384	0.630347	0.0462871
7  	500  	749      	1856    	0.129099	0.273505	1  	0.139701	0.462658	0.737711	0.808952	0.0576809       	0.25    	0.81595 	0.929276	0.11531  	0  	0.582112	0.630347	0.0476301
8  	500  	770      	2019    	0.129099	0.273965	1  	0.141551	0.462658	0.735452	0.808952	0.0610648       	0.25    	0.819389	0.929276	0.114275 	0  	0.584294	0.630984	0.0469421
9  	500  	772      	2180    	0.129099	0.259889	1  	0.130341	0.487435	0.740484	0.813522	0.0564277       	0.25    	0.833374	0.929276	0.101795 	0  	0.590053	0.632807	0.0437991
