gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1102,1102,0.1924092610087028,0.42063334078642495,0.6338240101210405,0.10539409612878753,0.14002800840280097,0.25175420459816383,1.0,0.15782376525944852
1,510,1332,1373,0.19441471654198741,0.4561220244479365,0.6610787268323491,0.10025545801459201,0.13736056394868904,0.26474259956629637,1.0,0.136747306040916
2,500,1319,1599,0.19799369887604862,0.4813161132055919,0.6610787268323491,0.09866262951864743,0.125,0.26560638535793213,1.0,0.14160973847315986
3,500,1369,1834,0.19799369887604862,0.5015234430413343,0.6749609933285825,0.092832524670733,0.12126781251816648,0.2614805743361426,1.0,0.13998077701751313
4,500,1415,2078,0.19799369887604862,0.5174926873332215,0.7238934941630344,0.08792053590065442,0.11785113019775792,0.25649632903015857,1.0,0.1367876512793747
5,500,1465,2331,0.19799369887604862,0.5257610930462392,0.7238934941630344,0.08926124963536926,0.11785113019775792,0.2585449999791955,1.0,0.13751934653102643
6,500,1445,2556,0.19799369887604862,0.5351317325983496,0.7238934941630344,0.0899951447420144,0.11785113019775792,0.2590821175039395,1.0,0.1384154865659426
7,500,1446,2756,0.19799369887604862,0.5485595075547338,0.7238934941630344,0.09039151614671014,0.11785113019775792,0.25311514371754085,1.0,0.13694101533646294
8,500,1484,2957,0.19799369887604862,0.5575770930992155,0.7238934941630344,0.09087982251851809,0.11624763874381928,0.25207796649390907,1.0,0.13656375331324222
9,500,1446,3147,0.19799369887604862,0.564964313405691,0.7238934941630344,0.0918024306586466,0.11624763874381928,0.25241046256699023,1.0,0.13737019445166804
10,500,1436,3351,0.19799369887604862,0.5716780999973546,0.7238934941630344,0.09059497874169971,0.11547005383792516,0.2509487573249801,1.0,0.13467382766158353
11,500,1463,3544,0.19799369887604862,0.5788788587757289,0.7238934941630344,0.09121002296444956,0.11547005383792516,0.25025420963682926,1.0,0.13517705851752257
12,500,1487,3739,0.19799369887604862,0.5890069290481665,0.7238934941630344,0.08871556913456788,0.11470786693528089,0.24391053475217697,1.0,0.1321027181246022
13,500,1485,3937,0.19799369887604862,0.5903552562902986,0.7238934941630344,0.09154146908032915,0.10783277320343841,0.24847403651591907,1.0,0.13561638057607117
14,500,1463,4117,0.19799369887604862,0.5935091642252552,0.7238934941630344,0.09073723832407854,0.10783277320343841,0.24962113783562542,1.0,0.13503639508335555
15,500,1433,4306,0.19799369887604862,0.5957193293131559,0.7238934941630344,0.09107860826000261,0.10721125348377948,0.2519498469428311,1.0,0.1345469653554919
16,500,1485,4494,0.19799369887604862,0.6032114556725299,0.7238934941630344,0.09023076953666866,0.10721125348377948,0.2479954514992587,1.0,0.13411211621731864
17,500,1471,4661,0.19799369887604862,0.6060008474357639,0.7245488696938637,0.08986790386157033,0.10660035817780522,0.24827585425392595,1.0,0.1333028996137685
18,500,1482,4851,0.19799369887604862,0.6082925444084939,0.7426780163680254,0.09227322056955141,0.10660035817780522,0.24986880526558092,1.0,0.13562420830670294
19,500,1466,5031,0.19799369887604862,0.6156123062855317,0.7455425562099854,0.09111453554162738,0.105999788000636,0.24408920104335272,1.0,0.13326970306775035
20,500,1534,5199,0.19799369887604862,0.6204448878667249,0.7455425562099854,0.09086489442539866,0.10846522890932808,0.24207165915954806,1.0,0.13183862711155409
21,500,1519,5378,0.19799369887604862,0.6233776465180246,0.7455425562099854,0.09176893544215536,0.1111111111111111,0.24252588970158864,1.0,0.13218179004800673
22,500,1518,5570,0.19799369887604862,0.6257482840101624,0.7485754732622514,0.09239200150387421,0.10910894511799618,0.24316788663880795,1.0,0.13300532240157703
23,500,1490,5735,0.19799369887604862,0.6317674793997193,0.7490236633746414,0.0917881236924662,0.10910894511799618,0.2394110970403935,1.0,0.13133881198973912
24,500,1525,5898,0.19799369887604862,0.6354430186390317,0.7490236633746414,0.09137848430055108,0.10910894511799618,0.23755100359476655,1.0,0.1301275589932111
25,500,1512,6079,0.19799369887604862,0.6376080415687825,0.7498202057101289,0.09187558923112768,0.10910894511799618,0.23756858790053956,1.0,0.13018034488769636
26,500,1495,6213,0.19799369887604862,0.6427166688073189,0.7498202057101289,0.0930035723906603,0.10910894511799618,0.23421194467158235,1.0,0.13083213218601344
27,500,1493,6378,0.19799369887604862,0.6493731369052437,0.7616662587760202,0.09147803538626757,0.10910894511799618,0.22862852772523537,1.0,0.12824982017188363
28,500,1478,6521,0.19799369887604862,0.6478397443552073,0.7616662587760202,0.09427529550952407,0.10910894511799618,0.23298203630557884,1.0,0.13135076214424152
29,500,1489,6658,0.19799369887604862,0.6488300476910535,0.7616662587760202,0.09361058529013955,0.10910894511799618,0.23433048894157582,1.0,0.13103411768355172
30,500,1427,6799,0.19799369887604862,0.6522994718668296,0.7616662587760202,0.09319112634375833,0.10910894511799618,0.23205504841648775,1.0,0.130311428962852
31,500,1504,6968,0.19799369887604862,0.6569769356585959,0.7705665319291732,0.09163402877824559,0.10846522890932808,0.22827856237469835,1.0,0.12825668331175152
32,500,1466,7113,0.19799369887604862,0.6596304043335456,0.7705665319291732,0.09175388439398897,0.10846522890932808,0.22714982875747664,1.0,0.12839468607780713
33,500,1505,7262,0.19799369887604862,0.6635791518964304,0.7705665319291732,0.09256458348978304,0.10721125348377948,0.22471640562415648,1.0,0.12937996570660112
34,500,1476,7421,0.19799369887604862,0.6634616028395033,0.7705665319291732,0.09215252488823462,0.10783277320343841,0.2269912015005542,1.0,0.1284908775590692
35,500,1475,7552,0.19799369887604862,0.6630206905258664,0.7767369045356814,0.09173664859827513,0.10783277320343841,0.22902236767293394,1.0,0.12766860203470132
36,500,1485,7703,0.19799369887604862,0.663702257595037,0.7767369045356814,0.09135776884881429,0.10783277320343841,0.2302766446927057,1.0,0.12709152987416752
37,500,1435,7843,0.19799369887604862,0.6643299398614563,0.7767369045356814,0.09103895035057154,0.10783277320343841,0.23142187042412143,1.0,0.12649575314371728
38,500,1460,7981,0.19799369887604862,0.6635255375380967,0.7767369045356814,0.09485120952953117,0.10783277320343841,0.233938226734402,1.0,0.12948642982365466
39,500,1468,8119,0.19799369887604862,0.6661693141708719,0.7778969970598523,0.09417441087427823,0.10783277320343841,0.23415109066403642,1.0,0.1295016725677784
40,500,1456,8251,0.19799369887604862,0.6663895769415195,0.7778969970598523,0.09474798654226611,0.10721125348377948,0.23574342789892272,1.0,0.12999370663475932
41,500,1435,8374,0.19799369887604862,0.6654681498091191,0.7778969970598523,0.09368455679748905,0.10783277320343841,0.2390883073695636,1.0,0.12886269003028658
42,500,1488,8509,0.19799369887604862,0.6667705442046188,0.7778969970598523,0.0923682286961726,0.12403473458920845,0.2390854091048715,1.0,0.12758750519504877
43,500,1444,8642,0.19799369887604862,0.66932907479021,0.7778969970598523,0.09278323754280578,0.12403473458920845,0.23773886426728233,1.0,0.12820606149268066
44,500,1468,8772,0.19799369887604862,0.6710924672752338,0.7778969970598523,0.09374848336539969,0.12403473458920845,0.2373380574817908,1.0,0.12900179497923567
45,500,1473,8899,0.19799369887604862,0.6762893799987774,0.7778969970598523,0.09068611907698673,0.12403473458920845,0.23232318784792413,1.0,0.12543763316563278
46,500,1404,9019,0.19799369887604862,0.6741223465847566,0.7797775317130868,0.0924861073130494,0.12403473458920845,0.2360772994257682,1.0,0.1277275750560151
47,500,1459,9134,0.19799369887604862,0.6761657174840076,0.7797775317130868,0.09364459905651165,0.12403473458920845,0.23558335607331288,1.0,0.12920069833383765
48,500,1453,9247,0.19799369887604862,0.681602969414251,0.7797775317130868,0.08997984568807851,0.125,0.23005395562729888,1.0,0.12545155481108378
49,500,1496,9402,0.19799369887604862,0.6817811059524831,0.7797775317130868,0.09057647630449879,0.125,0.2313725369687344,1.0,0.12652611421488072
50,500,1446,9512,0.19799369887604862,0.6826954765011911,0.7797775317130868,0.08969162306422641,0.125,0.2312708363630382,1.0,0.1254749368813397
51,500,1453,9635,0.19799369887604862,0.6838780021632187,0.7797775317130868,0.08961467767497029,0.125,0.23098015622903978,1.0,0.1254523085908144
52,500,1452,9734,0.19799369887604862,0.6827132078210629,0.7797775317130868,0.09327249581865751,0.12403473458920845,0.23420909062977235,1.0,0.12895265483709625
53,500,1408,9851,0.19799369887604862,0.6852622743355808,0.7797775317130868,0.09180635697120605,0.12309149097933274,0.2327496932088448,1.0,0.12856774346206398
54,500,1467,9970,0.19799369887604862,0.6873121746910474,0.7797775317130868,0.08928815484089996,0.12309149097933274,0.2309243862288417,1.0,0.125790963666743
55,500,1474,10077,0.19799369887604862,0.6881348058849094,0.7833848748803947,0.08940075185855458,0.12216944435630522,0.23080833182124597,1.0,0.12577174164556743
56,500,1459,10188,0.19799369887604862,0.6891313167223538,0.7850282097030192,0.09070825749184802,0.12216944435630522,0.2305788749856458,1.0,0.12681771645553702
57,500,1444,10306,0.19799369887604862,0.6912040642937429,0.7850282097030192,0.08998795049261055,0.12216944435630522,0.2292173900853202,1.0,0.1264391108195357
58,500,1426,10395,0.19799369887604862,0.6897387756161987,0.7850282097030192,0.09335345020827095,0.12216944435630522,0.23206672719862184,1.0,0.129834676934924
59,500,1446,10478,0.19799369887604862,0.6921243696948518,0.790760250770987,0.08913737216771085,0.12216944435630522,0.23004489991707594,1.0,0.12621600033768687
60,500,1414,10566,0.19799369887604862,0.6923101328171639,0.790760250770987,0.08931968792939593,0.12216944435630522,0.2307480433688091,1.0,0.12615412340386647
61,500,1418,10674,0.19799369887604862,0.6923215953514011,0.790760250770987,0.08916677102938791,0.12216944435630522,0.23178936037719045,1.0,0.12595711795704942
62,500,1416,10771,0.19799369887604862,0.6924777528582975,0.790760250770987,0.08914742560317725,0.12216944435630522,0.2323845996281921,1.0,0.12581665724163563
63,500,1473,10880,0.19799369887604862,0.6926802944750019,0.790760250770987,0.08921012015098372,0.12309149097933274,0.2327795480564097,1.0,0.12562549861663902
64,500,1426,10975,0.19799369887604862,0.693689624679631,0.790760250770987,0.08944140321261555,0.12909944487358055,0.23225179153751746,1.0,0.12575694202744755
65,500,1445,11068,0.19799369887604862,0.6940172220758275,0.790760250770987,0.08923015569011296,0.12909944487358055,0.23250996844128846,1.0,0.1256310994406354
66,500,1402,11145,0.19799369887604862,0.6947843754173785,0.790760250770987,0.08958205886228819,0.12909944487358055,0.2324001132555359,1.0,0.12575389034534837
67,500,1410,11217,0.19799369887604862,0.6963796133757515,0.790760250770987,0.08983275653560405,0.12803687993289598,0.23109369272551525,1.0,0.1259808056732492
68,500,1429,11296,0.19799369887604862,0.6957436036547932,0.790760250770987,0.08945768377993286,0.12803687993289598,0.23248719747584595,1.0,0.1254934053672778
69,500,1424,11371,0.19799369887604862,0.6963007549635599,0.7947381923796207,0.08923917495406432,0.12909944487358055,0.232590696478479,1.0,0.12538027338618168
70,500,1345,11460,0.19799369887604862,0.6961854277758605,0.7947381923796207,0.08905389938616362,0.12309149097933274,0.23326171113054353,1.0,0.12517954755682834
71,500,1420,11528,0.19799369887604862,0.6966005945916918,0.7950596805536724,0.08910787103766717,0.12309149097933274,0.2332558535891576,1.0,0.12509412452189464
72,500,1396,11616,0.19799369887604862,0.6974088166995658,0.7967581916193972,0.08934139688551987,0.12309149097933274,0.2328159157667457,1.0,0.12510392774812082
