gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1065,1065,0.19622000540700643,0.39631649746069864,0.6298176110565114,0.09233884364551648,0.14002800840280097,0.2558856911812946,1.0,0.15222798263943055
1,507,1279,1319,0.19855057542273202,0.4307448856946654,0.649893558657876,0.09266592468269204,0.12126781251816648,0.27507879408142594,1.0,0.14667920142179947
2,500,1301,1553,0.19855057542273202,0.46133387658255665,0.649893558657876,0.08812134227339909,0.1270001270001905,0.27022834844105886,1.0,0.14439536916761003
3,500,1353,1787,0.19855057542273202,0.4808578291396662,0.649893558657876,0.08782602883890646,0.1270001270001905,0.2692195670170006,1.0,0.14665303330342433
4,500,1364,2019,0.19855057542273202,0.49646012891933167,0.649893558657876,0.08606133559974158,0.1270001270001905,0.26678170656683386,1.0,0.14218823945018827
5,500,1423,2274,0.19855057542273202,0.5107534430521202,0.6556813767352921,0.08579779651649644,0.125,0.2623946364736746,1.0,0.1419247867832257
6,500,1425,2508,0.19855057542273202,0.524052569562871,0.6556813767352921,0.08299749769373217,0.12403473458920845,0.25765992370491486,1.0,0.1401771524480401
7,500,1421,2714,0.19855057542273202,0.534550337879575,0.6676558368826837,0.08257038625477847,0.12403473458920845,0.2537808718545669,1.0,0.13786123262370176
8,500,1445,2942,0.19855057542273202,0.5446860875012417,0.689982029065377,0.081564008389863,0.11867816581938534,0.25140318791585986,1.0,0.13796656304219498
9,500,1420,3138,0.19855057542273202,0.5526078418702759,0.6951940067237745,0.08258396352021456,0.11867816581938534,0.25007742019276075,1.0,0.1372059180413412
10,500,1434,3344,0.19855057542273202,0.5619755528911273,0.7235805121018462,0.08506457455104975,0.11322770341445958,0.2483012884730461,1.0,0.13905661426711063
11,500,1428,3529,0.19855057542273202,0.5697595232405079,0.7235805121018462,0.08470847044920649,0.10976425998969035,0.2447467929874048,1.0,0.13697742534900806
12,500,1445,3702,0.19855057542273202,0.5749917624347136,0.7235805121018462,0.08692988370510787,0.10910894511799618,0.24619747886259016,1.0,0.13865000758617455
13,500,1480,3895,0.19855057542273202,0.5875127988238078,0.725387263831608,0.08872042030163985,0.10910894511799618,0.23967682095130838,1.0,0.13771732589029628
14,500,1481,4072,0.19855057542273202,0.5943899097756228,0.7261145757575922,0.0900691487804034,0.10910894511799618,0.24075657804094186,1.0,0.13891870936318249
15,500,1471,4262,0.19855057542273202,0.5997031951637052,0.7506619683663625,0.09186762472794147,0.10910894511799618,0.2417409109692469,1.0,0.13852747256315484
