gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,505,505,0.4766543689394547,0.812371857736363,0.9339210945180773,0.12460182068050737,0.13245323570650439,0.2009008976173735,0.5773502691896257,0.05770974375944697
1,365,596,720,0.7167748741303868,0.8958398216621969,0.9339210945180773,0.027663145344268236,0.16012815380508713,0.22927413259219168,0.5773502691896257,0.05863532628164983
2,386,602,963,0.6577849488991535,0.8970455207054283,0.9341898194775107,0.027641683999936502,0.16012815380508713,0.2522273181978555,0.7071067811865476,0.0682184426696398
3,405,622,1201,0.6577849488991535,0.8963598311966688,0.9341898194775107,0.029993013788469906,0.16666666666666666,0.27001193498758574,0.7071067811865476,0.07368194627682045
4,373,571,1417,0.6577849488991535,0.8951240156139861,0.9347763505166858,0.034127779952895634,0.1767766952966369,0.2868755901397768,0.7071067811865476,0.08251652497820981
5,398,566,1626,0.5,0.892803850304994,0.9347763505166858,0.043648214147703986,0.1767766952966369,0.3019688080057911,1.0,0.09963198079411004
6,367,526,1828,0.5,0.8903360548685433,0.9347763505166858,0.05174637264594922,0.1767766952966369,0.31603411562404743,1.0,0.11076789496510293
7,386,515,2006,0.5,0.8894575799315236,0.9347763505166858,0.05755685877337668,0.18257418583505536,0.3253023229531692,1.0,0.12193245980100648
8,387,501,2186,0.5,0.8909224388936083,0.9347763505166858,0.055430254123105094,0.18569533817705186,0.3323516045890883,1.0,0.1247046404135256
9,365,473,2365,0.5,0.8920448298463052,0.9347763505166858,0.056887252216031345,0.18569533817705186,0.33653508361193907,1.0,0.12673155227265762
10,369,440,2531,0.5,0.891607728571048,0.9357921539899801,0.059396511484357754,0.19245008972987526,0.34359783151752593,1.0,0.1302792375320343
11,403,490,2734,0.5,0.8943265183558528,0.9379925223977942,0.054062054034772516,0.19245008972987526,0.3452169415330465,1.0,0.13227518918810974
12,377,464,2901,0.5,0.8959200107265771,0.9379925223977942,0.052848378897507764,0.19245008972987526,0.3451456530363057,1.0,0.132329404342364
13,369,416,3033,0.5,0.8971707911346545,0.9382617738786774,0.05168813543138662,0.19245008972987526,0.3456269810196906,1.0,0.13196829491185538
14,373,463,3207,0.5,0.8985990618327442,0.9382617738786774,0.05094825064715292,0.19245008972987526,0.34524772327695386,1.0,0.13220604692908922
15,394,462,3381,0.5,0.8995063794082025,0.9398334580408204,0.051022505811709015,0.19245008972987526,0.34526988655466995,1.0,0.13222772256811866
16,374,456,3538,0.5,0.9003591782748019,0.9398334580408204,0.05036000123221681,0.19245008972987526,0.34531216769600953,1.0,0.13216648029385702
17,386,453,3702,0.5,0.8995382413473658,0.9398334580408204,0.05208233639198305,0.19611613513818404,0.35000852376954006,1.0,0.13220129876279643
18,353,378,3839,0.5,0.9015564622897326,0.9398334580408204,0.05026269146915054,0.19611613513818404,0.34636374441286216,1.0,0.1318587536247875
19,396,429,3998,0.5,0.9023773665400889,0.9398334580408204,0.05037816435034676,0.19611613513818404,0.34557261667210903,1.0,0.13195826618877646
20,388,473,4168,0.5,0.9030696087455887,0.9398334580408204,0.04919473926742544,0.19611613513818404,0.3460810493378141,1.0,0.13152691893938745
21,362,463,4295,0.5,0.9036752057260381,0.9398334580408204,0.048844377112829906,0.19611613513818404,0.3458382454061317,1.0,0.13177268019116817
