gen,evals,gen_feats,explored,PanKidney svm balanced accuracy_min,PanKidney svm balanced accuracy_avg,PanKidney svm balanced accuracy_max,PanKidney svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,594,594,0.2428655107778819,0.811403953617259,0.9235460335412011,0.14051118345145047,0.0196078431372549,0.09461668068497943,1.0,0.18193185538651926
1,516,844,856,0.2428655107778819,0.8259429729178682,0.9235460335412011,0.11749482012900252,0.019230769230769232,0.08598688165949239,1.0,0.09988859508761785
2,500,883,1101,0.25,0.8321404321516114,0.924754461871891,0.11451743226748311,0.01818181818181818,0.09516464050660854,1.0,0.1129123702631207
3,500,900,1322,0.25,0.8464929452071768,0.9279911213142529,0.09916660332848484,0.017857142857142856,0.09248280838860842,1.0,0.11102963196007248
4,500,901,1523,0.25,0.8528892828901125,0.9313281475290174,0.0943538586619187,0.017857142857142856,0.09315243113702074,1.0,0.11099584598385437
5,500,945,1755,0.25,0.8560632046513409,0.9390454061080673,0.09453510584358615,0.017857142857142856,0.0959600661821344,1.0,0.11310727578515806
6,500,978,2009,0.25,0.8616007508921492,0.9390454061080673,0.08922609606698424,0.017543859649122806,0.09521170672428877,1.0,0.11055138351764358
7,500,946,2217,0.25,0.8633645041250632,0.9390454061080673,0.09105312974491771,0.01639344262295082,0.0990325564394847,1.0,0.11487312054556792
8,500,969,2451,0.25,0.8703034432223703,0.9390454061080673,0.0844933320605708,0.016129032258064516,0.09636973921764981,1.0,0.11344356295071051
9,500,990,2667,0.25,0.8733268058133876,0.9390454061080673,0.08208196074858203,0.013888888888888888,0.09696015896865189,1.0,0.11331651104381905
10,500,951,2869,0.25,0.8753857367101328,0.9390454061080673,0.08138060952111369,0.013888888888888888,0.09720123393591176,1.0,0.11321161745003747
11,500,981,3080,0.25,0.8787163352835953,0.9429465307566145,0.0794522468940989,0.013888888888888888,0.09641750871228208,1.0,0.11351424629779369
12,500,982,3299,0.25,0.880272989566812,0.9429465307566145,0.08047262556377108,0.01639344262295082,0.09748125434947005,1.0,0.1146860317344141
13,500,1000,3522,0.25,0.8837516112753226,0.9435908606535217,0.07806009551517099,0.01639344262295082,0.09609579953155552,1.0,0.11349300708851898
14,500,959,3716,0.25,0.8857896046608031,0.9435908606535217,0.07622159033864051,0.01639344262295082,0.0963789601406794,1.0,0.11338014893618183
15,500,970,3946,0.25,0.887170855167706,0.9468527807566145,0.07638028327715071,0.016129032258064516,0.09643238830993271,1.0,0.11346466228515385
16,500,984,4145,0.25,0.888318381763211,0.9481363151989763,0.07621225436706634,0.015873015873015872,0.0967648863137917,1.0,0.11331719905064548
17,500,969,4318,0.25,0.889605138024025,0.9566081550537092,0.07597763512012844,0.015625,0.09730909537182061,1.0,0.11316164911451813
18,500,974,4528,0.25,0.8934833217684378,0.9566081550537092,0.07415919058909108,0.015625,0.09349121992911955,1.0,0.11137340502543212
