gen,evals,gen_feats,explored,PanKidney svm balanced accuracy_min,PanKidney svm balanced accuracy_avg,PanKidney svm balanced accuracy_max,PanKidney svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,597,597,0.25,0.8354724318851252,0.9426028626656848,0.1256918805030399,0.0196078431372549,0.08441548910687138,1.0,0.13747164943516405
1,505,853,869,0.25,0.8405832796391753,0.9426028626656848,0.11555327041828971,0.01694915254237288,0.09451299797006904,1.0,0.11259002114482633
2,500,905,1139,0.25,0.8532920597846098,0.9438713871502209,0.10347590308224781,0.016666666666666666,0.0958868108578363,1.0,0.11298663413360531
3,500,929,1368,0.25,0.8627025094348306,0.9438915224594993,0.09521368578116635,0.01818181818181818,0.09627697317855104,1.0,0.11301538747565272
4,500,941,1598,0.25,0.8694898287923418,0.9458647827687776,0.08916521506416826,0.017543859649122806,0.09447266861163,1.0,0.11047387279023457
5,500,985,1833,0.25,0.8755846315813697,0.9509532630706923,0.08635802166833931,0.01694915254237288,0.09328353976630882,1.0,0.11090329046683692
6,500,982,2066,0.25,0.8811529823269514,0.9529265233799706,0.08320028985735378,0.016666666666666666,0.09086770025806166,1.0,0.1086118381818445
7,500,981,2289,0.25,0.8862930205265096,0.9529265233799706,0.08082446306845556,0.01694915254237288,0.08957281228782096,1.0,0.108992464669553
8,500,993,2511,0.25,0.8886362527614139,0.9533982649116348,0.08006371629865969,0.016666666666666666,0.0899544790455984,1.0,0.10882107795448034
9,500,993,2745,0.25,0.8927119730301916,0.9555038429675995,0.07949914774614744,0.01639344262295082,0.08869397352756576,1.0,0.10924999812477935
10,500,978,2948,0.25,0.8939386160714285,0.9593439340942562,0.0778130898569358,0.016129032258064516,0.09010900948949635,1.0,0.1088823131698425
11,500,1027,3199,0.25,0.8958783252025037,0.9593439340942562,0.07772664901203183,0.015151515151515152,0.09055173901733776,1.0,0.10887030181224758
12,500,949,3373,0.25,0.895300677696981,0.9594302282768779,0.07882400446772975,0.015151515151515152,0.0947323155842516,1.0,0.11063872366911838
13,500,1005,3588,0.25,0.9011321854289396,0.9600544228645067,0.07590001979606602,0.014925373134328358,0.09022906330450985,1.0,0.10901451592708246
14,500,970,3782,0.25,0.9059263335327687,0.9600544228645067,0.07465064539255471,0.014705882352941176,0.08726682863304552,1.0,0.10854275095674387
15,500,1003,3997,0.25,0.9078185520986747,0.9645388438880707,0.07503230373797157,0.014705882352941176,0.0878995316524288,1.0,0.10949268829870648
16,500,1025,4207,0.25,0.9089434312868189,0.9664919688880707,0.07455237207415358,0.01694915254237288,0.08922467681752366,1.0,0.10930867781370726
17,500,993,4398,0.25,0.9107904144421943,0.9709562546023565,0.07460256734166365,0.01694915254237288,0.08865908927206285,1.0,0.10925099186437671
18,500,1006,4580,0.25,0.9137958739874816,0.9709562546023565,0.07202578643966662,0.01694915254237288,0.08672522681197756,1.0,0.10688797364907535
19,500,1023,4777,0.25,0.9154077745305597,0.9709562546023565,0.07174447589874729,0.01694915254237288,0.08647786942868337,1.0,0.10692068594950153
20,500,999,4957,0.25,0.9165703987941827,0.9709562546023565,0.07177196186523493,0.01694915254237288,0.08670061768071283,1.0,0.10693481916287043
21,500,987,5123,0.25,0.9178915972477909,0.9709562546023565,0.07063355984189153,0.01694915254237288,0.08686645038001618,1.0,0.10692976187436133
22,500,1021,5312,0.25,0.9190657216494844,0.9709562546023565,0.07061918491635243,0.017241379310344827,0.08689055589760437,1.0,0.10694051495622961
23,500,1005,5483,0.25,0.9200732867728277,0.9709562546023565,0.07073050348910746,0.017241379310344827,0.08690896484534968,1.0,0.10693733224104963
24,500,1015,5661,0.25,0.9232407262518411,0.9715142903166422,0.06836006494890312,0.01694915254237288,0.0832852480539823,1.0,0.10448596728116503
25,500,987,5824,0.25,0.9242018248343151,0.9715142903166422,0.06778394429045215,0.01694915254237288,0.08335288535305128,1.0,0.10457135606503964
26,500,1003,5994,0.25,0.9248265371870398,0.9716005844992637,0.06788671978925785,0.01694915254237288,0.08335121801007674,1.0,0.10455103700994059
27,500,1013,6175,0.25,0.9257940560567011,0.9734674153166422,0.06756006901204471,0.01694915254237288,0.08337357958984638,1.0,0.10438823060939964
28,500,1021,6345,0.25,0.926742152982327,0.9734674153166422,0.06712725854370126,0.01694915254237288,0.08321552304669196,1.0,0.10442953515018685
29,500,1000,6510,0.25,0.927650836478277,0.9734674153166422,0.06730535310641164,0.01694915254237288,0.08302214911245184,1.0,0.10447141052955855
30,500,996,6677,0.25,0.9286854346925626,0.9734674153166422,0.06731300188733261,0.017241379310344827,0.08282160914075552,1.0,0.10455551762636556
31,500,1008,6833,0.25,0.9319961455265096,0.9734674153166422,0.06541826225254316,0.017241379310344827,0.07884004489937296,1.0,0.10214465896927714
32,500,1014,6991,0.25,0.9328077308081738,0.9741980393961709,0.06564228794784269,0.017241379310344827,0.07838566137002065,1.0,0.10232744917485652
33,500,1037,7149,0.25,0.9315242314064801,0.9741980393961709,0.06767444889353777,0.017241379310344827,0.08132578272766129,1.0,0.1049342459283888
34,500,995,7299,0.25,0.9310197556148748,0.9741980393961709,0.06754582685055605,0.018867924528301886,0.08284741459751847,1.0,0.10453539687804335
35,500,1039,7461,0.25,0.9337894939709132,0.9760648702135494,0.0655136833888539,0.018518518518518517,0.0792846051653231,1.0,0.10201820956771653
36,500,964,7611,0.25,0.933612861284978,0.9760648702135494,0.06728125960015756,0.018518518518518517,0.0803234382917638,1.0,0.10369299148901769
37,500,953,7742,0.25,0.9352161554215759,0.9760648702135494,0.06572912629539247,0.018518518518518517,0.07900872413757352,1.0,0.10214288702869931
38,500,985,7895,0.25,0.9361912336616348,0.9760648702135494,0.06599030328736312,0.018518518518518517,0.07868891196742485,1.0,0.10231425409279088
39,500,972,8035,0.25,0.9372722696520618,0.9760648702135494,0.06613339830031761,0.018518518518518517,0.07767493604463337,1.0,0.10247981809851486
40,500,990,8174,0.25,0.937831622790869,0.9780179952135494,0.06612654004086284,0.018518518518518517,0.0773300222842656,1.0,0.10236418646100894
41,500,983,8315,0.25,0.939471965896539,0.9780179952135494,0.06397105344769172,0.018867924528301886,0.07522169626669131,1.0,0.09947295679806899
42,500,988,8457,0.25,0.9395962237665685,0.9780179952135494,0.06393809429664114,0.018867924528301886,0.07551959121118501,1.0,0.09935769387199826
43,500,1002,8594,0.25,0.9407740818298969,0.9780179952135494,0.06410348506539575,0.018518518518518517,0.07447600629882088,1.0,0.09957710530927374
44,500,1019,8744,0.25,0.9398238735732696,0.9780179952135494,0.06695590642708125,0.018518518518518517,0.07599190839688254,1.0,0.10200348158238111
45,500,984,8879,0.25,0.9411489322533136,0.9780179952135494,0.06412254202607362,0.018518518518518517,0.07459029356217513,1.0,0.09953390903168242
46,500,958,8996,0.25,0.9415209177098673,0.9780179952135494,0.06419147510283167,0.018518518518518517,0.0744585644081665,1.0,0.0995499690731102
47,500,934,9129,0.25,0.9397869166513254,0.9786623251104566,0.06737417733838565,0.018867924528301886,0.07740828594944861,1.0,0.10243257601323669
48,500,953,9245,0.25,0.9396122974963182,0.9786623251104566,0.06684257575356373,0.018867924528301886,0.07847698333922079,1.0,0.10224007357623675
49,500,968,9364,0.25,0.942030479105302,0.9786623251104566,0.0642452557778802,0.019230769230769232,0.0753533306985909,1.0,0.09931540019718756
50,500,951,9475,0.25,0.9421251035530191,0.9786623251104566,0.06433259901862666,0.019230769230769232,0.07594836130751671,1.0,0.09934638470339045
51,500,994,9590,0.25,0.9424166628313696,0.9786623251104566,0.06439361203949191,0.019230769230769232,0.07590831041849729,1.0,0.09934346381433104
52,500,970,9694,0.25,0.942651676408321,0.9786623251104566,0.06435663650724516,0.02,0.07591073121453419,1.0,0.09926924845962826
53,500,995,9814,0.25,0.9412912371134021,0.9786623251104566,0.0670894265459354,0.02,0.07809031310542831,1.0,0.10186794297710978
54,500,948,9915,0.25,0.9408953884388807,0.9786623251104566,0.0665758172521711,0.02,0.07970822661942008,1.0,0.10197733055219042
55,500,974,10032,0.25,0.9433927018133283,0.9786623251104566,0.06447542536387434,0.02,0.07592936312756934,1.0,0.0992679543320436
56,500,961,10140,0.25,0.9423412071980853,0.9786623251104566,0.06640036489628162,0.02,0.07805409619663667,1.0,0.10213991280363524
57,500,991,10254,0.25,0.9416025635125184,0.9786623251104566,0.0662282035814268,0.02,0.0797802835199672,1.0,0.10188789805421186
58,500,973,10369,0.25,0.942046547082106,0.9786623251104566,0.06564150732871984,0.02,0.07992439957184012,1.0,0.1019147179835073
59,500,985,10491,0.25,0.9425666651325479,0.9786623251104566,0.06580798399955703,0.02,0.07955180114505331,1.0,0.10208943033813507
60,500,963,10606,0.25,0.9430777453055965,0.9786623251104566,0.06592471271292229,0.02,0.07912520116796017,1.0,0.10224891075639476
61,500,1009,10721,0.25,0.9430447636689986,0.9786623251104566,0.0659013876999955,0.02,0.0795317915645385,1.0,0.10211182096104113
62,500,975,10824,0.25,0.9453538866899853,0.9786623251104566,0.06370023009957701,0.020833333333333332,0.07608678785407906,1.0,0.09932462892946783
63,500,983,10929,0.25,0.9453451824834316,0.9786623251104566,0.06371176077017018,0.020833333333333332,0.07634885745705251,1.0,0.09926302592851456
64,500,950,11030,0.25,0.945297904777246,0.9786623251104566,0.06364547472885385,0.020833333333333332,0.07678282646929308,1.0,0.0990994522702357
65,500,961,11122,0.25,0.9439099318851253,0.9786623251104566,0.06663744811594571,0.020833333333333332,0.07878438768301801,1.0,0.10175896280186798
