gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,403,403,0.17842808907489138,0.727910430549493,0.8458988091222152,0.13578072018822862,0.14002800840280097,0.24995103629678675,1.0,0.15317615104942198,0.3405088476646865,0.5997001683065132,0.6749800707390069,0.05888766869876714
1,509,636,650,0.17842808907489138,0.7195593506553282,0.8458988091222152,0.12743897395470233,0.13130643285972254,0.27047003083739357,1.0,0.12609271879161207,0.3405088476646865,0.5988719617336262,0.6749800707390069,0.05783117290628238
2,500,671,868,0.17842808907489138,0.711463041552904,0.8460362740661093,0.13481245564407737,0.13130643285972254,0.2867270478726041,1.0,0.13385637925226765,0.32770889777053963,0.5970501673864393,0.6749800707390069,0.060563447493328794
3,500,731,1105,0.17842808907489138,0.7201931230941829,0.8460362740661093,0.1290461586425394,0.13130643285972254,0.28596449721788053,1.0,0.133556829232956,0.32770889777053963,0.6019359775726644,0.6749800707390069,0.05781540778360038
4,500,699,1292,0.17842808907489138,0.7155957522083527,0.8553820684586326,0.1289165623678852,0.13130643285972254,0.29839190803562454,1.0,0.13280080588073898,0.32770889777053963,0.6022702541823807,0.6749800707390069,0.055395809404401405
5,500,718,1488,0.17842808907489138,0.7140717308055083,0.8553820684586326,0.13112489335744457,0.13130643285972254,0.3071274122792941,1.0,0.13650094482205197,0.36846811270575297,0.599901620885912,0.6749800707390069,0.05533402412601359
6,500,735,1667,0.17842808907489138,0.719246613165951,0.857798381215358,0.12516863531075742,0.13130643285972254,0.3114818011545682,1.0,0.13603129039203907,0.36846811270575297,0.6003252771182465,0.6749800707390069,0.058179833792069105
7,500,725,1831,0.17842808907489138,0.7225991551555838,0.857798381215358,0.12366750063264419,0.13483997249264842,0.31368051034134814,1.0,0.1389337984209132,0.36846811270575297,0.5995015084737453,0.6790919916479293,0.0615296359485834
8,500,727,1985,0.17842808907489138,0.7273264562667701,0.857798381215358,0.12517891362660824,0.13483997249264842,0.31047446117979755,1.0,0.1406336143601312,0.36846811270575297,0.6035391205534046,0.6790919916479293,0.06006531275457459
9,500,760,2147,0.17842808907489138,0.7262202831236318,0.857798381215358,0.12423693970510537,0.13245323570650439,0.3137462752122185,1.0,0.14191314395359017,0.36846811270575297,0.606586553340002,0.6790919916479293,0.058406203930400934
