gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,442,442,0.16824833723521426,0.7117782914117803,0.8343084006550184,0.14175155458425506,0.14002800840280097,0.2577710801920498,1.0,0.1660866913643979,0.3092285574702188,0.579788055405053,0.6783900788978273,0.06997251583225461
1,512,643,652,0.1627737174807704,0.7048657761810609,0.8422004048087048,0.1388937214094095,0.13483997249264842,0.28200874927251324,1.0,0.13701866505991392,0.3092285574702188,0.589117121388877,0.6792025340166798,0.06936667971282388
2,500,704,879,0.1627737174807704,0.700906948793736,0.8422004048087048,0.13671942528419173,0.14002800840280097,0.29754494069689824,1.0,0.1383827283884583,0.3245909244713275,0.5972303073495321,0.68325905079952,0.064774992049143
3,500,761,1107,0.1627737174807704,0.6975210120656536,0.8422004048087048,0.13937901099337907,0.14002800840280097,0.30742918666442554,1.0,0.1412197819786859,0.3245909244713275,0.6000077325830862,0.68325905079952,0.06585332690319744
4,500,727,1286,0.16824833723521426,0.7122114605158978,0.8445368534068357,0.12948563098383023,0.14002800840280097,0.2995698823869293,1.0,0.13415293239657688,0.3661639850484143,0.607868418331648,0.6835325145216202,0.05850207010671601
5,500,769,1482,0.16824833723521426,0.7183832619041035,0.8445368534068357,0.1241996909287328,0.14002800840280097,0.29820108474312745,1.0,0.13237223323781178,0.3661639850484143,0.6120647487883727,0.6839068081072108,0.05675297146935156
6,500,787,1677,0.16824833723521426,0.7144095515990818,0.8477559603642604,0.12693542574029376,0.14002800840280097,0.30541108006432455,1.0,0.13018304158513616,0.3661639850484143,0.6121729229656081,0.6868483478965113,0.056072367362861274
7,500,776,1850,0.16824833723521426,0.7153606034697947,0.8477559603642604,0.12439869791841673,0.1414213562373095,0.3096528826879611,1.0,0.13299648165276198,0.3661639850484143,0.6131824131951187,0.6927553561901054,0.05702960610118089
8,500,775,2028,0.16824833723521426,0.7211854203528796,0.8516548637524725,0.125202661405612,0.14002800840280097,0.30857371361829117,1.0,0.13620053206862776,0.3661639850484143,0.6148891795247924,0.6927553561901054,0.05673653871968569
9,500,782,2185,0.16824833723521426,0.7166153121062688,0.8516548637524725,0.13005469439027817,0.14002800840280097,0.3139996865346795,1.0,0.13673817129919652,0.3661639850484143,0.6167639031146424,0.6927553561901054,0.05690743498456478
10,500,763,2334,0.16824833723521426,0.7180130730163935,0.8516548637524725,0.1293991805049143,0.14002800840280097,0.31861957415726105,1.0,0.1382133995897347,0.322254090866477,0.61524483467579,0.6927553561901054,0.05784619797630688
11,500,754,2453,0.16824833723521426,0.718200209930513,0.8516548637524725,0.13128577929192675,0.14002800840280097,0.3229948352129921,1.0,0.14168337774986978,0.3646707852251109,0.6149934446909169,0.6927553561901054,0.05809601190037699
