gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,398,398,0.0,0.5756049053373828,0.6464936994899135,0.09637625489361183,0.14002800840280097,0.2533394198780022,1.0,0.16187773663773494
1,537,623,627,0.0,0.583315688643956,0.6464936994899135,0.058138021307341047,0.14002800840280097,0.2867065814207982,1.0,0.14460683813901887
2,543,672,853,0.0,0.5909058033510494,0.6464936994899135,0.05098055247791228,0.14002800840280097,0.29412775393194196,1.0,0.14048301482893047
3,578,709,1060,0.0,0.5978412544048257,0.6464936994899135,0.04680367870434579,0.1386750490563073,0.2969286401073161,1.0,0.1402286002486858
4,570,727,1284,0.0,0.6045305792875545,0.6464936994899135,0.04457838947335918,0.13245323570650439,0.2943290140601663,1.0,0.13919183319776487
5,589,756,1497,0.0,0.6073517568143102,0.6464936994899135,0.042232910890458615,0.1270001270001905,0.3026572224297468,1.0,0.1356405041956381
6,597,733,1670,0.0,0.6093742481648871,0.6464936994899135,0.040817846097652065,0.13483997249264842,0.312365581181352,1.0,0.13294254444129733
7,609,778,1859,0.0,0.6119603158524385,0.6472335079087397,0.0412296042913156,0.14002800840280097,0.3144117650491385,1.0,0.13664023138882694
8,596,790,2051,0.0,0.6147886059029881,0.648001432271365,0.041171713212855184,0.14002800840280097,0.3152153582052689,1.0,0.13783867183733906
9,591,793,2212,0.0,0.6161654112096158,0.6507321334659315,0.041071206911546705,0.14002800840280097,0.32314548996908227,1.0,0.13526263488481932
10,593,804,2360,0.0,0.6189688695106811,0.6507321334659315,0.04017012128211672,0.14002800840280097,0.32423643420022,1.0,0.13270537153641698
11,592,800,2502,0.0,0.6185037726948164,0.6509886708671757,0.04111038040384793,0.15075567228888181,0.34082139862742156,1.0,0.1305053115122209
12,604,815,2654,0.0,0.6192765894879708,0.6511891170752415,0.04140015880392972,0.15075567228888181,0.35319896479422885,1.0,0.12759924570007836
13,632,809,2800,0.0,0.619003902583332,0.6511891170752415,0.042490467708236085,0.15075567228888181,0.36795008476474816,1.0,0.12683278630380693
