
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 81
Generations completed = 150
Generations completed = 210
Generations completed = 266
Generations completed = 318
Generations completed = 368
Generations completed = 416
Generations completed = 460
Generations completed = 498
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
0  	500  	540      	540     	0.2	0.791488	0.897106	0.131595             	0.140028	0.252328	1  	0.154672
1  	524  	770      	774     	0.2	0.789799	0.898275	0.126398             	0.13484 	0.274218	1  	0.131658
2  	535  	791      	985     	0.2	0.795087	0.89914 	0.126069             	0.138675	0.286189	1  	0.13666 
3  	552  	821      	1191    	0.2	0.803626	0.89914 	0.11991              	0.141421	0.288898	1  	0.138156
4  	551  	810      	1374    	0.2	0.808481	0.89914 	0.113231             	0.133631	0.292979	1  	0.139255
5  	548  	862      	1576    	0.2	0.817103	0.90163 	0.10751              	0.140028	0.290649	1  	0.137637
6  	551  	870      	1788    	0.2	0.819497	0.90163 	0.104082             	0.137361	0.296609	1  	0.138382
7  	536  	896      	1985    	0.2	0.823814	0.908132	0.102274             	0.137361	0.29849 	1  	0.137366
8  	536  	896      	2150    	0.2	0.825377	0.908132	0.102459             	0.140028	0.305112	1  	0.137681
9  	527  	920      	2321    	0.2	0.829357	0.908132	0.100792             	0.140028	0.306529	1  	0.136493
10 	549  	917      	2478    	0.2	0.829857	0.908132	0.101309             	0.140028	0.310774	1  	0.137387
11 	548  	917      	2622    	0.2	0.831774	0.908132	0.0996679            	0.140028	0.314372	1  	0.135427
12 	550  	905      	2746    	0.2	0.832592	0.911845	0.100053             	0.140028	0.317402	1  	0.137329
13 	541  	964      	2888    	0.2	0.831877	0.911845	0.101727             	0.140028	0.322714	1  	0.138072
14 	538  	941      	3027    	0.2	0.836871	0.911845	0.0983157            	0.140028	0.317513	1  	0.137489
15 	536  	943      	3146    	0.2	0.839458	0.911845	0.0959278            	0.140028	0.318013	1  	0.135826
16 	523  	938      	3262    	0.2	0.840041	0.911845	0.0969698            	0.137361	0.320735	1  	0.135572
17 	542  	937      	3360    	0.2	0.838854	0.911845	0.0986505            	0.13484 	0.325672	1  	0.136424
18 	538  	920      	3458    	0.2	0.840693	0.911845	0.0965831            	0.13484 	0.325033	1  	0.137091
19 	534  	901      	3554    	0.2	0.841198	0.911845	0.0973955            	0.133631	0.326943	1  	0.139074
20 	532  	928      	3660    	0.2	0.843357	0.911845	0.0962548            	0.117851	0.325894	1  	0.138254
21 	540  	940      	3758    	0.2	0.845947	0.911845	0.0942961            	0.117851	0.32442 	1  	0.137204
22 	555  	956      	3860    	0.2	0.846814	0.911845	0.0935553            	0.117851	0.326133	1  	0.136123
23 	549  	953      	3953    	0.2	0.847535	0.911845	0.0935215            	0.138675	0.32618 	1  	0.135746
24 	547  	931      	4032    	0.2	0.844303	0.913958	0.0981911            	0.147442	0.335629	1  	0.136832
25 	538  	914      	4105    	0.2	0.843603	0.913958	0.0997834            	0.147442	0.339297	1  	0.137621
26 	539  	965      	4191    	0.2	0.84335 	0.913958	0.100996             	0.147442	0.342027	1  	0.137463
27 	545  	931      	4265    	0.2	0.843039	0.913958	0.100944             	0.149071	0.345635	1  	0.138124
28 	546  	934      	4337    	0.2	0.84253 	0.913958	0.100554             	0.149071	0.350954	1  	0.135574
29 	532  	928      	4399    	0.2	0.84378 	0.913958	0.100568             	0.149071	0.350686	1  	0.135696
30 	536  	920      	4453    	0.2	0.846376	0.913958	0.0989309            	0.149071	0.347685	1  	0.135921
31 	538  	945      	4504    	0.2	0.846209	0.913958	0.0992128            	0.149071	0.351091	1  	0.135403
32 	527  	903      	4552    	0.2	0.847134	0.913958	0.0986379            	0.149071	0.352023	1  	0.134963
33 	534  	899      	4598    	0.2	0.845963	0.913958	0.100102             	0.149071	0.355293	1  	0.135846
34 	529  	903      	4646    	0.2	0.844653	0.913958	0.101314             	0.149071	0.359905	1  	0.135567
35 	529  	886      	4695    	0.2	0.845325	0.913958	0.101111             	0.150756	0.359983	1  	0.13531 
36 	531  	919      	4750    	0.2	0.845859	0.913958	0.100754             	0.150756	0.360309	1  	0.135476
37 	521  	938      	4807    	0.2	0.846784	0.915165	0.10078              	0.147442	0.361343	1  	0.134502
38 	540  	937      	4856    	0.2	0.845847	0.915165	0.102698             	0.169031	0.363424	1  	0.135988
39 	531  	917      	4900    	0.2	0.848282	0.915165	0.0999708            	0.169031	0.360482	1  	0.135543
40 	532  	924      	4933    	0.2	0.848364	0.915165	0.100267             	0.169031	0.360844	1  	0.135892
41 	528  	919      	4967    	0.2	0.84898 	0.918506	0.0998806            	0.169031	0.361498	1  	0.135571
42 	537  	889      	5009    	0.2	0.849117	0.918506	0.10139              	0.142857	0.361286	1  	0.136202
43 	538  	914      	5043    	0.2	0.846924	0.918506	0.103041             	0.140028	0.36681 	1  	0.136731
44 	535  	903      	5085    	0.2	0.84734 	0.918506	0.103007             	0.140028	0.368714	1  	0.135678
45 	534  	915      	5127    	0.2	0.848177	0.918506	0.10233              	0.140028	0.367929	1  	0.136677
46 	527  	894      	5162    	0.2	0.85055 	0.918506	0.100977             	0.140028	0.363464	1  	0.137075
47 	529  	934      	5194    	0.2	0.851492	0.918506	0.101033             	0.140028	0.36077 	1  	0.138578
48 	528  	926      	5227    	0.2	0.852473	0.918506	0.100778             	0.140028	0.359635	1  	0.139056
49 	525  	916      	5252    	0.2	0.854128	0.919295	0.0994986            	0.147442	0.358165	1  	0.137716
50 	534  	925      	5276    	0.2	0.854312	0.919295	0.0993304            	0.169031	0.357913	1  	0.137971
51 	531  	900      	5294    	0.2	0.854868	0.919295	0.0995489            	0.141421	0.355738	1  	0.139821
52 	531  	920      	5322    	0.2	0.856677	0.919295	0.0980365            	0.141421	0.352226	1  	0.139107
53 	537  	956      	5347    	0.2	0.856855	0.921375	0.0981158            	0.141421	0.35298 	1  	0.13837 
54 	541  	936      	5366    	0.2	0.855505	0.921375	0.0993398            	0.141421	0.356483	1  	0.138996
55 	541  	937      	5379    	0.2	0.85438 	0.921375	0.100993             	0.141421	0.358363	1  	0.140335
56 	530  	954      	5406    	0.2	0.857906	0.921375	0.0976941            	0.141421	0.352495	1  	0.13887 
57 	548  	972      	5425    	0.2	0.858098	0.921375	0.0976035            	0.141421	0.353553	1  	0.13765 
58 	545  	977      	5445    	0.2	0.85633 	0.921375	0.0992395            	0.141421	0.358785	1  	0.13717 
59 	534  	950      	5465    	0.2	0.855003	0.921375	0.101239             	0.141421	0.361038	1  	0.138185
60 	521  	970      	5486    	0.2	0.856983	0.921375	0.099186             	0.141421	0.359016	1  	0.136668
61 	537  	967      	5501    	0.2	0.857526	0.921756	0.0985483            	0.162221	0.359368	1  	0.136529
62 	543  	930      	5515    	0.2	0.857642	0.922225	0.0985028            	0.162221	0.358416	1  	0.137919
63 	533  	951      	5534    	0.2	0.857822	0.922225	0.0985203            	0.162221	0.358295	1  	0.137535
64 	536  	968      	5549    	0.2	0.858083	0.922225	0.0986123            	0.162221	0.356713	1  	0.139066
65 	534  	943      	5559    	0.2	0.858099	0.922225	0.098577             	0.162221	0.357139	1  	0.138592
66 	535  	932      	5571    	0.2	0.859722	0.922225	0.0970465            	0.158114	0.355647	1  	0.136126
67 	550  	940      	5585    	0.2	0.856358	0.922658	0.1014               	0.160128	0.362931	1  	0.136941
68 	542  	923      	5595    	0.2	0.856683	0.922658	0.100256             	0.160128	0.362773	1  	0.136953
69 	542  	923      	5608    	0.2	0.855168	0.922658	0.10166              	0.160128	0.367474	1  	0.136199
70 	534  	931      	5623    	0.2	0.855288	0.922658	0.10165              	0.160128	0.368832	1  	0.135286
71 	542  	930      	5630    	0.2	0.851797	0.922658	0.105719             	0.160128	0.374652	1  	0.137037
72 	535  	930      	5649    	0.2	0.851939	0.922658	0.10528              	0.160128	0.375435	1  	0.136599
