gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,456,456,0.2,0.8012609764478917,0.9073263857239795,0.13733885589773007,0.14002800840280097,0.24975296928327587,1.0,0.15914223810646672
1,532,688,696,0.2,0.7973791927837943,0.908607788397742,0.12886251314826488,0.1336306209562122,0.2784396091896284,1.0,0.13826123847849728
2,532,691,896,0.2,0.8039281556944701,0.908607788397742,0.12468849995534567,0.13483997249264842,0.2878561595755351,1.0,0.13894034288564197
3,539,746,1114,0.2,0.8111240365897691,0.9109214520687262,0.118993285566559,0.14002800840280097,0.29368483313423244,1.0,0.1398259272222592
4,539,759,1324,0.2,0.8158714674840435,0.9109214520687262,0.11743703724441774,0.14285714285714285,0.2987191409783807,1.0,0.14118310637242437
5,544,773,1507,0.2,0.8223741689683656,0.9109214520687262,0.11149200569420248,0.14002800840280097,0.30015934448535964,1.0,0.14027348092599626
6,544,816,1688,0.2,0.8245541298801138,0.9110462937643687,0.10975651131057405,0.14285714285714285,0.3050222587881026,1.0,0.13737644517606126
7,555,789,1843,0.2,0.8284923870236237,0.9188724702215871,0.1098194583380071,0.14002800840280097,0.3062328188468492,1.0,0.138477195439686
8,543,855,2034,0.2,0.8314463885644489,0.9188724702215871,0.10543207739146006,0.14002800840280097,0.31144276111922875,1.0,0.13763909657166334
9,540,827,2200,0.2,0.8363858882367115,0.9188724702215871,0.10274263511252309,0.14002800840280097,0.3122538576621986,1.0,0.13659390264465293
10,543,816,2351,0.2,0.8363657779483002,0.9188724702215871,0.10385745564163058,0.1414213562373095,0.31950420300156995,1.0,0.13624982780746375
11,541,824,2496,0.2,0.8374909291043782,0.9188724702215871,0.1038399784136862,0.14433756729740643,0.32390530782561716,1.0,0.13689647606728514
12,530,824,2632,0.2,0.8415286785434092,0.9188724702215871,0.10246593788980816,0.14586499149789456,0.32270538584812153,1.0,0.13673171468488796
13,535,851,2759,0.2,0.8444854892991318,0.9188724702215871,0.10104974712934611,0.14586499149789456,0.3232712472677189,1.0,0.1376888174683179
14,558,856,2888,0.2,0.8462971534067851,0.9188724702215871,0.09960669659780416,0.14002800840280097,0.3253546223358354,1.0,0.13625491818692168
15,537,868,3012,0.2,0.8470351945945347,0.9188724702215871,0.10022772874827161,0.14002800840280097,0.32770378592220856,1.0,0.13793325982854585
16,535,864,3148,0.2,0.8487695449148648,0.9188724702215871,0.09850252932210415,0.14002800840280097,0.3312894551144852,1.0,0.13589262135669894
17,538,843,3256,0.2,0.8497417301002856,0.9228040591863398,0.09989615177949834,0.14002800840280097,0.3328092884895402,1.0,0.13688700109254578
18,542,843,3368,0.2,0.8491153669399029,0.9228040591863398,0.10184199001409094,0.14002800840280097,0.3372576557474938,1.0,0.1382530356938018
19,532,861,3463,0.2,0.852426052310331,0.9228040591863398,0.09912738310060468,0.14002800840280097,0.33330591791649816,1.0,0.13931499133739608
20,542,848,3566,0.2,0.8547972770590636,0.9228040591863398,0.09850401621640514,0.14002800840280097,0.3332145140524674,1.0,0.13813197130026292
21,550,853,3655,0.2,0.8536253063220232,0.9228040591863398,0.10064061749081016,0.14002800840280097,0.3368841922244325,1.0,0.13968808863675009
22,542,860,3751,0.2,0.857741852857557,0.9228040591863398,0.09811968188497175,0.14002800840280097,0.3302982958501426,1.0,0.1402663378042216
23,550,867,3847,0.2,0.8566857947084834,0.924629072605556,0.10035899908941912,0.14002800840280097,0.3350155748570704,1.0,0.14051766656828216
24,546,843,3930,0.2,0.8577265687529043,0.924629072605556,0.09981674526347062,0.14002800840280097,0.3357442427241582,1.0,0.13915541601513073
