gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,441,441,0.2,0.785068605294636,0.9015866166989126,0.11957893861687252,0.14002800840280097,0.24378943254337676,1.0,0.14086212549678293
1,518,655,666,0.2,0.7807283261921362,0.9015866166989126,0.1201374506033586,0.13736056394868904,0.2714378156942436,1.0,0.1270931102879073
2,529,687,859,0.2,0.7755447649369637,0.9015866166989126,0.13127255010832925,0.13736056394868904,0.2911820810443823,1.0,0.14013010967913875
3,530,756,1088,0.2,0.7897776642239794,0.9015866166989126,0.11688946847309908,0.13736056394868904,0.2899029451920541,1.0,0.1375814642519136
4,533,777,1309,0.2,0.7934252349859842,0.9015866166989126,0.11530404759015228,0.13736056394868904,0.2956371283325786,1.0,0.13931131282679934
5,532,802,1530,0.2,0.8015259599421782,0.9015866166989126,0.1073691620606211,0.13245323570650439,0.2964002313294064,1.0,0.13914044789289962
6,537,806,1713,0.2,0.8067487146671429,0.9025291110145723,0.10652513471598843,0.13245323570650439,0.2963954219873981,1.0,0.1421576909183185
7,531,836,1900,0.2,0.81298467742254,0.9039329926184104,0.10317329523336871,0.13245323570650439,0.294122468771593,1.0,0.1404705880678519
8,541,861,2071,0.2,0.8170913107678208,0.9039329926184104,0.10141434812210205,0.13245323570650439,0.2951734319766902,1.0,0.13958529823471236
9,548,828,2230,0.2,0.8180686805248074,0.9039329926184104,0.09897854194859072,0.13018891098082386,0.3008641919124765,1.0,0.13879963508021634
10,540,867,2392,0.2,0.8198959213041994,0.9059764977656963,0.09867097909955391,0.1414213562373095,0.3034984878473433,1.0,0.1390847638006091
11,531,827,2522,0.2,0.8200565695199753,0.9059764977656963,0.09991195845067254,0.1414213562373095,0.30858144009640787,1.0,0.139604794692364
12,530,832,2651,0.2,0.8233868600627519,0.9059764977656963,0.09826260233851958,0.1414213562373095,0.30961526488818875,1.0,0.1386876428063804
13,527,852,2797,0.2,0.8233865875976961,0.9059764977656963,0.09889590359996069,0.1414213562373095,0.31526527103586566,1.0,0.13915176060435203
