gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,443,443,0.2,0.8010428140124114,0.902782593044687,0.13646278343661508,0.14002800840280097,0.24636087933638456,1.0,0.15721742355076634
1,536,680,686,0.2,0.7981160960650823,0.9034096949491776,0.12809959041850308,0.14002800840280097,0.27464987841540806,1.0,0.1368372862215192
2,552,697,901,0.2,0.8090781543307453,0.9113883676767509,0.1183407680610484,0.1386750490563073,0.2795091991653178,1.0,0.13740969920807752
3,539,734,1100,0.2,0.8138430122556581,0.9113883676767509,0.11221039565773047,0.14002800840280097,0.288749465876362,1.0,0.13612458352678974
4,539,776,1304,0.2,0.8185323512068818,0.9113883676767509,0.11055989913877318,0.14002800840280097,0.29146041926425365,1.0,0.1365265544698635
5,531,777,1494,0.2,0.8244169307828255,0.9119310008543092,0.10519528714136905,0.14002800840280097,0.2924650732183504,1.0,0.1357949365459288
6,547,787,1669,0.2,0.8262360052548539,0.9119310008543092,0.10456652517999479,0.14002800840280097,0.29869299699639773,1.0,0.13704770648539086
7,549,800,1828,0.2,0.8300223594399244,0.9119310008543092,0.10157713574908049,0.13608276348795434,0.2992469583710508,1.0,0.13608892903399106
8,550,798,1996,0.2,0.831327028561775,0.9119310008543092,0.10082568872400126,0.13608276348795434,0.3043948020240673,1.0,0.1363012138170454
9,540,803,2158,0.2,0.8348288747639904,0.9142718228699789,0.10074613199938943,0.13483997249264842,0.30373067758282596,1.0,0.13708917334849355
10,536,818,2303,0.2,0.835893251429852,0.9169016888688404,0.10064159712548375,0.13483997249264842,0.3094437652747071,1.0,0.1370813327888259
11,540,814,2444,0.2,0.8369160520527564,0.9169016888688404,0.09886626420002219,0.13245323570650439,0.3136944991280641,1.0,0.13679369504601518
12,533,823,2590,0.2,0.8377608099618477,0.9169016888688404,0.09979052368773526,0.13130643285972254,0.3165253387382468,1.0,0.13781153410372177
13,535,835,2737,0.2,0.8405917586549054,0.9198580390498148,0.09860126880382446,0.13130643285972254,0.3184113970385226,1.0,0.1365386653426714
14,537,800,2851,0.2,0.8401298838320115,0.9198580390498148,0.10086559520173213,0.1336306209562122,0.3223096146203249,1.0,0.1391247665654392
15,527,814,2978,0.2,0.8419244549482314,0.9198580390498148,0.10113666055300742,0.1414213562373095,0.3238452044550979,1.0,0.13952616023646747
16,544,834,3111,0.2,0.8428243012223586,0.9262396835675647,0.10127443669434157,0.1414213562373095,0.3265781357900097,1.0,0.13880386810087425
17,541,819,3228,0.2,0.8447193395416672,0.9262396835675647,0.10107967498564702,0.1414213562373095,0.3256091259128325,1.0,0.1393432776748845
18,536,842,3339,0.2,0.8471138689320934,0.9262396835675647,0.10005632575681996,0.1414213562373095,0.32427945847375883,1.0,0.13868108112096683
19,534,855,3447,0.2,0.8508120970251525,0.9304362036998597,0.09876786011516926,0.14433756729740643,0.3214488425120926,1.0,0.13780546372646926
20,543,827,3540,0.2,0.8538859484155955,0.9304362036998597,0.09702223025419683,0.14433756729740643,0.3195358135502898,1.0,0.1370180080800451
21,539,863,3638,0.2,0.8567309313693985,0.9304362036998597,0.09669740885551949,0.14285714285714285,0.3175495175400234,1.0,0.13726034767648168
22,540,863,3733,0.2,0.8567847206390979,0.9304362036998597,0.09857852711524363,0.15075567228888181,0.3209760418140221,1.0,0.13863275769585548
23,546,861,3821,0.2,0.8572574174050519,0.9304362036998597,0.09965790332054619,0.16222142113076254,0.32386622023333655,1.0,0.13871916189581593
24,536,851,3898,0.2,0.857977884504704,0.9304362036998597,0.09977635978932736,0.16222142113076254,0.32499170510818576,1.0,0.1385030416004209
25,544,880,3980,0.2,0.8610189260916902,0.9304362036998597,0.0976138769463342,0.16012815380508713,0.3243535926539869,1.0,0.13602612141838102
26,551,886,4056,0.2,0.8614626749547565,0.9341630548819351,0.0982188532364774,0.16012815380508713,0.3249239416505574,1.0,0.137594016111605
27,541,866,4141,0.2,0.8612146210161213,0.9341630548819351,0.09995284952837107,0.16012815380508713,0.3288248176328757,1.0,0.13710277275506497
28,531,892,4215,0.2,0.8622732800851395,0.9360109533047615,0.0997671855675325,0.16012815380508713,0.3296076723666818,1.0,0.13665900648215368
29,533,886,4276,0.2,0.861276961877817,0.9360109533047615,0.10163063103816347,0.16012815380508713,0.3327397331103376,1.0,0.13839470477974716
30,548,834,4335,0.2,0.8619508646795786,0.9360109533047615,0.10150692362079855,0.16222142113076254,0.33387336052422395,1.0,0.13747374019728037
31,541,879,4399,0.2,0.86272577697065,0.9360109533047615,0.10160653591004352,0.1643989873053573,0.3348349251059726,1.0,0.13647950897516578
32,543,827,4453,0.2,0.8638058529085607,0.9360109533047615,0.10131586979256711,0.1643989873053573,0.33492593080742167,1.0,0.13571583134313087
33,543,832,4513,0.2,0.8637367602012185,0.9360109533047615,0.10124855066233926,0.1643989873053573,0.33786594148619276,1.0,0.13452412684668733
