gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,400,400,0.2,0.7968996759908896,0.9043820813729846,0.1440474315151156,0.14002800840280097,0.2531906259753402,1.0,0.16191905016867206
1,533,625,630,0.2,0.7938180135569886,0.9088501590781801,0.13892194830622256,0.13608276348795434,0.279101290741169,1.0,0.1397809961090545
2,545,658,857,0.2,0.8073156576510356,0.9119886552217349,0.12388607429624417,0.12803687993289598,0.28322595696588304,1.0,0.14023350575367768
3,536,708,1088,0.2,0.815868761839178,0.9119886552217349,0.11305527700308446,0.12803687993289598,0.2886279332558773,1.0,0.13848529300235496
4,542,737,1305,0.2,0.8199511892617849,0.9163171078757063,0.1104638485189195,0.12803687993289598,0.2945323884268099,1.0,0.13917752516142096
5,541,736,1501,0.2,0.8225619911030418,0.9163171078757063,0.10907827569039462,0.12803687993289598,0.2994891211929657,1.0,0.1410913964399753
6,538,754,1696,0.2,0.8282888168745118,0.9173927254389902,0.10596147993520146,0.12803687993289598,0.3002523709974323,1.0,0.14057900220067956
7,540,728,1846,0.2,0.8332421776374942,0.9173927254389902,0.10249090652441113,0.12803687993289598,0.30200361887416566,1.0,0.14028711075197448
8,554,795,2033,0.2,0.8340398858297418,0.9229462145882137,0.10388200096578175,0.12803687993289598,0.30742924488392187,1.0,0.13985936969066534
9,534,771,2193,0.2,0.8377980554122247,0.9229462145882137,0.10125379393923035,0.1336306209562122,0.3103442106707697,1.0,0.13852243241513737
10,536,772,2321,0.2,0.842102184008642,0.9236097104044514,0.0985881076792522,0.1336306209562122,0.30900796784719947,1.0,0.13896235851537955
11,546,791,2464,0.2,0.845535463725067,0.9236097104044514,0.09442264143205745,0.1336306209562122,0.3103404151058423,1.0,0.13833295649578173
12,540,799,2604,0.2,0.848887589589626,0.9236097104044514,0.09348585282563239,0.13245323570650439,0.30818148320468924,1.0,0.1393554867808769
13,544,821,2743,0.2,0.8484820699735905,0.9236346377412646,0.09398595496531977,0.1336306209562122,0.31689160483056716,1.0,0.1378875663340926
14,545,789,2864,0.2,0.8498450843916476,0.9236346377412646,0.09296767406022702,0.1336306209562122,0.3196205388174116,1.0,0.1364738964745823
15,543,809,2995,0.2,0.8479309046758562,0.9236346377412646,0.09535560455932796,0.1336306209562122,0.32673576031861684,1.0,0.1375422603361841
16,543,795,3125,0.2,0.8488846903846468,0.9236346377412646,0.09494720176571943,0.125,0.3280322737448372,1.0,0.13888060504476285
17,541,814,3257,0.2,0.8506385312224559,0.9236346377412646,0.09466788288716171,0.125,0.32765020236388487,1.0,0.13951182023468506
18,531,830,3383,0.2,0.8522039686235944,0.9236346377412646,0.09434855895250104,0.13245323570650439,0.3287847046011763,1.0,0.1385761985524706
19,539,839,3488,0.2,0.8536949402389883,0.9236346377412646,0.09400744220624754,0.1336306209562122,0.3266453251070764,1.0,0.1401702844000802
20,535,816,3576,0.2,0.855267602146004,0.9268819189281242,0.09351146628437945,0.1336306209562122,0.32664927959083295,1.0,0.13979000232961597
21,529,789,3668,0.2,0.8571614437981963,0.9268819189281242,0.09334989042848024,0.1336306209562122,0.3256140566675949,1.0,0.14004011236685435
22,524,832,3761,0.2,0.8598124078797157,0.9268819189281242,0.09153804063738687,0.1336306209562122,0.3240081371014654,1.0,0.13771669898632052
23,535,831,3854,0.2,0.8591606225282121,0.9268819189281242,0.0940521093086978,0.13608276348795434,0.32480572416840087,1.0,0.14102948621799158
24,532,820,3938,0.2,0.8607734523217137,0.9331104776327711,0.09336175994732608,0.13608276348795434,0.323689018320079,1.0,0.14153715691764449
