gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,420,420,0.2,0.8085487872537819,0.9132227269590466,0.12973034423823493,0.14002800840280097,0.2447584651645733,1.0,0.151472543605348
1,529,631,639,0.2,0.7984916784607388,0.9249660662818607,0.12953103288295378,0.14285714285714285,0.2802493646444512,1.0,0.1326070652013619
2,541,680,840,0.2,0.8000798501664124,0.9249660662818607,0.1336225704964817,0.14002800840280097,0.29725194096556823,1.0,0.14113426358454914
3,530,715,1047,0.2,0.8120813604200126,0.9249660662818607,0.1246887786194118,0.14285714285714285,0.29783469256477507,1.0,0.14172004099454147
4,536,769,1261,0.2,0.8241275900971718,0.9249660662818607,0.11625688095574312,0.14002800840280097,0.29404711372855974,1.0,0.13924496397932876
5,534,763,1462,0.2,0.830247088577662,0.9249660662818607,0.11209339664198516,0.13736056394868904,0.2962936790195145,1.0,0.1384967388471467
6,548,769,1667,0.2,0.8360476219547093,0.9249660662818607,0.10698858063261436,0.13736056394868904,0.2973322330456672,1.0,0.1383408306514882
7,540,767,1850,0.2,0.8384239556858497,0.9368916926159805,0.1084299217790711,0.13736056394868904,0.3023037068275205,1.0,0.13967374398219418
8,542,803,2045,0.2,0.8436420536924102,0.9368916926159805,0.10591705544101061,0.13736056394868904,0.3041978981797547,1.0,0.1385761505446514
9,536,796,2211,0.2,0.8424704677612602,0.9368916926159805,0.10860630889154187,0.13736056394868904,0.3135548674459543,1.0,0.14067348804722837
10,520,784,2366,0.2,0.8473672800997322,0.9368916926159805,0.1073730440657763,0.13736056394868904,0.3141130367371969,1.0,0.13997505384820788
11,539,770,2493,0.2,0.8510719666152979,0.9368916926159805,0.10598951086650299,0.14433756729740643,0.3150870690418403,1.0,0.13951651629591977
12,531,775,2624,0.2,0.8515479029633446,0.9368916926159805,0.10610380124245194,0.14433756729740643,0.3203017145991222,1.0,0.13977715525526693
13,537,789,2757,0.2,0.8546001136187793,0.9368916926159805,0.10586641760869425,0.14744195615489714,0.31868138760843157,1.0,0.1402700055613455
14,551,813,2892,0.2,0.8551540811493398,0.9368916926159805,0.10752921376846485,0.14744195615489714,0.32354212531119686,1.0,0.14090639591606627
15,542,813,3027,0.2,0.8555856275306027,0.9368916926159805,0.10801897599032546,0.14744195615489714,0.3284362115115043,1.0,0.1398299043642009
16,543,834,3136,0.2,0.8566264768733731,0.9368916926159805,0.10748064694279429,0.15075567228888181,0.3334410985778125,1.0,0.13741761023811785
17,543,807,3242,0.2,0.8566317199655094,0.9368916926159805,0.10799302450220319,0.15075567228888181,0.33713316119671416,1.0,0.1386200394418822
18,528,808,3339,0.2,0.8585534559869725,0.9368916926159805,0.10703973441073407,0.14744195615489714,0.3396342956561017,1.0,0.13720682186202654
19,532,823,3438,0.2,0.858096020139541,0.9368916926159805,0.10934479217282249,0.14744195615489714,0.34429482679241596,1.0,0.13752626928261363
20,528,807,3533,0.2,0.8619990767061011,0.9368916926159805,0.10678697113322085,0.15075567228888181,0.3425395472880391,1.0,0.13493823667649582
21,536,789,3624,0.2,0.8617431720742752,0.9368916926159805,0.10774975663165885,0.15075567228888181,0.34621822406966635,1.0,0.1359649080144054
22,525,805,3722,0.2,0.8615721975977542,0.9368916926159805,0.10871488158184434,0.15075567228888181,0.3510075085695432,1.0,0.13584314794346936
23,533,810,3820,0.2,0.8635601015314748,0.9368916926159805,0.10774064287954949,0.15075567228888181,0.3533033886810123,1.0,0.1342423149130056
24,546,813,3903,0.2,0.8590749987575889,0.9368916926159805,0.11284325169275827,0.15075567228888181,0.3634578978608239,1.0,0.13602544810983577
25,542,834,3980,0.2,0.857886108855929,0.9368916926159805,0.11430331470373763,0.15075567228888181,0.37065093762734347,1.0,0.1349370814200179
26,540,819,4056,0.2,0.8588568776221643,0.9368916926159805,0.11628173926063277,0.14002800840280097,0.36740245439404945,1.0,0.13806888658838498
27,526,828,4134,0.2,0.8601973537941348,0.9453820113491593,0.11578162509264209,0.14907119849998599,0.36956111510089207,1.0,0.1374545813021635
28,541,831,4217,0.2,0.858860081770663,0.9453820113491593,0.1171215833708925,0.14907119849998599,0.3731340537414359,1.0,0.1384495045138233
29,526,819,4293,0.2,0.860558607364447,0.9453820113491593,0.11632189629632232,0.14907119849998599,0.373877081938859,1.0,0.13783353170463924
30,523,831,4351,0.2,0.8636149090025218,0.9453820113491593,0.11474250432035414,0.15249857033260467,0.3705508912261342,1.0,0.13696492244008523
31,525,835,4410,0.2,0.8664882575792369,0.9453820113491593,0.11313511699806941,0.15249857033260467,0.36752372670632005,1.0,0.1361310073427726
32,527,850,4459,0.2,0.8668156512223792,0.9453820113491593,0.1130259776967488,0.15249857033260467,0.3707935848125205,1.0,0.13405091135643296
33,545,801,4510,0.2,0.8622029900298579,0.9453820113491593,0.11891826868376675,0.1414213562373095,0.37861968041285843,1.0,0.135577831476788
34,524,829,4570,0.2,0.8645553489973685,0.9453820113491593,0.11647206045794445,0.1414213562373095,0.3772594691304429,1.0,0.13434842178110157
35,531,820,4627,0.2,0.8650753819147826,0.9453820113491593,0.11634145454363352,0.1414213562373095,0.378455936139704,1.0,0.13361110869376233
36,529,800,4680,0.2,0.8637360307430183,0.9453820113491593,0.1181373107747238,0.15249857033260467,0.38307907556409454,1.0,0.13326474795536736
37,531,813,4732,0.2,0.8633017360073315,0.9511391083422422,0.11980545352434878,0.15249857033260467,0.38490262739362546,1.0,0.1337251625768452
38,525,832,4779,0.2,0.866307407972675,0.9511391083422422,0.1172479702915908,0.15249857033260467,0.3817398384993662,1.0,0.13364789700652088
39,511,820,4829,0.2,0.8685857136867998,0.9511391083422422,0.11586962545138839,0.15249857033260467,0.3789565841233725,1.0,0.13350791188364725
40,522,811,4874,0.2,0.8697811402482986,0.9511391083422422,0.11551254298505716,0.15249857033260467,0.37832772163339756,1.0,0.13353273338859825
41,518,795,4914,0.2,0.8702415360957487,0.9511391083422422,0.11558528892053196,0.15249857033260467,0.37938485702968056,1.0,0.13267499895910487
42,535,840,4960,0.2,0.8688926288874804,0.9516865110909027,0.11706624035197115,0.15249857033260467,0.3822879504113623,1.0,0.13311713931743605
43,537,794,4998,0.2,0.8695439084530345,0.9516865110909027,0.11657175631566946,0.15249857033260467,0.3823031629417327,1.0,0.1332308381796175
44,526,814,5038,0.2,0.8686285191615104,0.9516865110909027,0.11744175275685935,0.15249857033260467,0.3833024253763475,1.0,0.135111394018247
45,518,818,5071,0.2,0.8706253876969986,0.9516865110909027,0.11593924845316055,0.15249857033260467,0.38063136177857837,1.0,0.13476681624589765
46,520,816,5103,0.2,0.8710985272424812,0.9516865110909027,0.11605530022940365,0.15249857033260467,0.37912018427822525,1.0,0.13617746930013494
