gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,430,430,0.2,0.7774020129177769,0.8918362999281403,0.14177964914740987,0.14002800840280097,0.2580001220707857,1.0,0.16306213357670254
1,535,661,668,0.2,0.7814540754260056,0.9039404212703588,0.12980091703648494,0.12403473458920845,0.2781158560217049,1.0,0.14093045519316272
2,533,687,872,0.2,0.7939443428611537,0.9046318965880685,0.11686619382944259,0.12403473458920845,0.2848208144434232,1.0,0.14000855763081616
3,544,729,1077,0.2,0.8044448702086802,0.9046318965880685,0.1099849484575459,0.12403473458920845,0.2879791094887897,1.0,0.1384202370961425
4,532,754,1285,0.2,0.8086856095598051,0.9046318965880685,0.10860355165019434,0.12403473458920845,0.2932318952220293,1.0,0.13807719461120818
5,544,803,1488,0.2,0.8143412578898985,0.9046318965880685,0.10418003542134292,0.12403473458920845,0.2962753325747594,1.0,0.13821522854293805
6,539,800,1682,0.2,0.8190709565292761,0.9046318965880685,0.10378560249578286,0.12403473458920845,0.2953882875295974,1.0,0.13894489824943154
7,542,843,1876,0.2,0.8244393348261108,0.9046318965880685,0.10282484902272084,0.14002800840280097,0.2955931225703215,1.0,0.13841387154974236
8,544,806,2041,0.2,0.8247721161285673,0.9048610419247172,0.10318852989546286,0.14433756729740643,0.3035268426711406,1.0,0.13841469413870924
9,558,818,2200,0.2,0.828333730504452,0.9105320533791577,0.10022156801017809,0.14285714285714285,0.30260368020169287,1.0,0.1388767422977053
10,533,826,2364,0.2,0.830767653553166,0.9105320533791577,0.0993890680117033,0.14433756729740643,0.3038274403561013,1.0,0.13835221247300397
11,537,832,2513,0.2,0.8316624023588616,0.9105320533791577,0.10062023001059427,0.14285714285714285,0.30705973684725857,1.0,0.14033868825989163
12,548,812,2634,0.2,0.8342252860666022,0.9147712421071572,0.09893945457111598,0.14285714285714285,0.30858568660367314,1.0,0.14003280266648346
13,546,879,2780,0.2,0.8333069128453992,0.9147712421071572,0.10116018302735985,0.1414213562373095,0.31445962383090637,1.0,0.13971537142895327
14,527,827,2895,0.2,0.8362597552344364,0.9147712421071572,0.09943179277314962,0.1414213562373095,0.31375420780646457,1.0,0.14030920124006235
