Optimizer,Fold,root_separation_train_fitness,root_separation_train_std_dev,root_separation_train_ci_min,root_separation_train_ci_max,root_separation_test_fitness,root_separation_test_std_dev,root_separation_test_ci_min,root_separation_test_ci_max,root_leanness_train_fitness,root_leanness_train_std_dev,root_leanness_train_ci_min,root_leanness_train_ci_max,root_leanness_test_fitness,root_leanness_test_std_dev,root_leanness_test_ci_min,root_leanness_test_ci_max
NSGA3,0,0.5712363459933176,0.0053781277841946,0.5692194834737098,0.5838917439071474,0.5697344462223028,0.0149032520011656,0.5536150117986247,0.5932326981637535,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5690197421735121,0.0049505814031021,0.5684458812506417,0.5827567382777383,0.5505609446665536,0.0081206284606185,0.5414797379167945,0.5622785693808432,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5631925341064012,0.0066208196244632,0.5582347571042257,0.5788976294993463,0.5497639872983531,0.0168313452728352,0.5255459154554359,0.5692782431925593,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5615749985384616,0.0065693187083061,0.5559762099116861,0.5761364130237281,0.559554331688709,0.0093579202273609,0.5480674501986539,0.5767917373846396,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5568641581175612,0.007581380692953,0.5488240186775918,0.5717277151746012,0.5616175894069257,0.0128857348750849,0.5530434141819317,0.5928736679723327,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5562869517205993,0.0112462888154594,0.5431951986118063,0.5763006664133786,0.5670543732797191,0.0081105773371959,0.552518208067879,0.5769325711132872,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5527035513209637,0.0069714021796202,0.5437851274579999,0.5659268837998869,0.5557988772766279,0.0054641052178463,0.5533550771400053,0.5686041673905254,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5523525000675227,0.0049555247299345,0.546477753099305,0.5612749678591478,0.5335736902005184,0.0103520523751053,0.5162254537521058,0.5473633178900512,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5522238934510888,0.0157144851194846,0.5370172582015436,0.5732460569519305,0.559536005938527,0.0210739549331968,0.5416566323559854,0.6071254593013946,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.549579096087816,0.0153123343897805,0.5400807342130194,0.5818658957951572,0.5667843595705513,0.028832545482316,0.5589975440692024,0.6400506568283758,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5494123619830045,0.0071367354826254,0.5413900345118979,0.5584334496184624,0.5376709743243376,0.0108189105785588,0.5244649097151156,0.5564425018397446,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5478836611083826,0.0080593879142308,0.539565526894271,0.5642862172192851,0.5524866799388408,0.0063736172998243,0.5425045952591018,0.5621573899192177,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
NSGA3,0,0.5425147888563366,0.008938753370914,0.5353885106448916,0.5596309820622983,0.5483169589577831,0.0075231744640877,0.5386453362030345,0.5597570169590793,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476
