gen,evals,gen_feats,explored,PanKidney random forest balanced accuracy_min,PanKidney random forest balanced accuracy_avg,PanKidney random forest balanced accuracy_max,PanKidney random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,594,594,0.243368358445678,0.7707803646659397,0.8811779353056737,0.13159215553165227,0.0196078431372549,0.09461668068497942,1.0,0.18193185538651924
1,516,843,857,0.243368358445678,0.7815899026633805,0.8865182980679115,0.11583931649358134,0.0196078431372549,0.09025822435054784,1.0,0.09953174850263
2,500,886,1096,0.25,0.7860815599429566,0.8865182980679115,0.1235232094579853,0.0196078431372549,0.10281360444034418,1.0,0.1161198162968871
3,500,916,1340,0.25,0.8004705019690361,0.8865182980679115,0.10774650448985666,0.0196078431372549,0.10162042056573166,1.0,0.11434154152230402
4,500,888,1545,0.25,0.8079621931547833,0.8865182980679115,0.10060824412694186,0.017543859649122806,0.10478853562197456,1.0,0.11606372945778573
5,500,913,1771,0.25,0.81609933854805,0.8865182980679115,0.09279917345079293,0.017543859649122806,0.10490192353413683,1.0,0.11584048536549392
6,500,927,1984,0.25,0.8204860459208962,0.8865182980679115,0.08835182844245891,0.017241379310344827,0.10720550886282307,1.0,0.11784727371495063
7,500,940,2198,0.25,0.8258172945128326,0.8909435603056737,0.08238542294388825,0.017241379310344827,0.10791439208483532,1.0,0.1176718053345387
8,500,967,2435,0.25,0.8299554029089468,0.8909435603056737,0.0808663919852217,0.01694915254237288,0.10796131693607404,1.0,0.11779362045683911
9,500,965,2654,0.25,0.831447045882597,0.8909435603056737,0.08217104529611743,0.01694915254237288,0.11066397946072083,1.0,0.11957773998634315
10,500,963,2851,0.25,0.83558371045031,0.8909435603056737,0.0797803267367983,0.016666666666666666,0.11031669464272238,1.0,0.11953662362502053
11,500,976,3069,0.25,0.838621729575193,0.8962634216621008,0.07897418803685172,0.016666666666666666,0.1094470733578844,1.0,0.11967756997137789
12,500,957,3258,0.25,0.8412310716265049,0.9033113994575013,0.07816083951732089,0.016666666666666666,0.10894589656441044,1.0,0.12008448844668008
13,500,976,3458,0.25,0.8391854147141519,0.9033113994575013,0.08482832199876719,0.016666666666666666,0.11393756331415247,1.0,0.1228786578811918
14,500,957,3654,0.25,0.8426044104494089,0.9033113994575013,0.08030998343349195,0.016666666666666666,0.11284323324059974,1.0,0.12131115029372634
15,500,980,3855,0.25,0.8437666919179403,0.9033113994575013,0.08087391768201171,0.016666666666666666,0.11303093093134302,1.0,0.1225993250583157
16,500,978,4050,0.25,0.8464308616560631,0.9033113994575013,0.07907796439562628,0.01639344262295082,0.11192535169576107,1.0,0.1213415978757714
17,500,960,4240,0.25,0.8477466534271141,0.9033113994575013,0.07850781087074664,0.016129032258064516,0.11323680327649391,1.0,0.12082386622398018
18,500,989,4443,0.25,0.8461881344171293,0.9033113994575013,0.08189178262381643,0.015625,0.12006429793559377,1.0,0.12331507009254528
19,500,996,4626,0.25,0.847671284345487,0.9033113994575013,0.08173524804788827,0.015625,0.12085319400932533,1.0,0.12298281002483002
20,500,976,4819,0.25,0.8492399727286245,0.9033113994575013,0.08171410735324781,0.015625,0.11967320464170333,1.0,0.1233116429356977
21,500,984,5001,0.25,0.8505709934395502,0.9033113994575013,0.08183579944024914,0.015384615384615385,0.12089088563662131,1.0,0.12281663891959399
22,500,983,5191,0.25,0.8520337610842765,0.9033113994575013,0.08161720416520431,0.015384615384615385,0.12062920055546693,1.0,0.12188860022155806
23,500,989,5359,0.25,0.852412230327662,0.9033113994575013,0.08172343965221396,0.015384615384615385,0.12343942974257721,1.0,0.12171589594059894
24,500,993,5525,0.25,0.8520837275160407,0.9033113994575013,0.08311882633311113,0.015384615384615385,0.12564090069847927,1.0,0.12329612590979541
25,500,1002,5690,0.25,0.8507157000216278,0.9033113994575013,0.08624776423124741,0.015384615384615385,0.1288281830841363,1.0,0.12580477854370764
26,500,999,5868,0.25,0.8492771007182252,0.9033113994575013,0.08785266537928223,0.015384615384615385,0.13389174171264603,1.0,0.12675954287296284
27,500,1030,6060,0.25,0.8485960532540913,0.9033113994575013,0.0889679166854198,0.015384615384615385,0.13709022856003594,1.0,0.12778308765408689
28,500,997,6225,0.25,0.8494564399196164,0.9033113994575013,0.08909553453469965,0.015384615384615385,0.13735215690575214,1.0,0.12765202613900556
29,500,1020,6381,0.25,0.848709393642762,0.9033113994575013,0.09113701844456752,0.015384615384615385,0.13950662258237237,1.0,0.12893239678785579
30,500,1011,6549,0.25,0.849107317086908,0.9033113994575013,0.09082388691095945,0.015384615384615385,0.14038591724444563,1.0,0.12863567514438415
31,500,1046,6718,0.25,0.8502361941618305,0.9066030297022566,0.09092764697903728,0.015384615384615385,0.1388018194867495,1.0,0.1288857311988994
32,500,1032,6910,0.25,0.8507679896456637,0.9066030297022566,0.09111631969552529,0.015384615384615385,0.139223818786055,1.0,0.12906933873704401
33,500,1025,7073,0.25,0.8497530847293815,0.9066030297022566,0.09267171929547227,0.015384615384615385,0.14229913522854037,1.0,0.1299278343834992
34,500,1034,7228,0.25,0.8505037186959303,0.907207398754596,0.09290839857579988,0.015384615384615385,0.1410687644561371,1.0,0.13049189973204078
35,500,1040,7414,0.25,0.8522487496958584,0.907207398754596,0.09148984769980306,0.015384615384615385,0.13856702747382402,1.0,0.12947233624211235
36,500,1012,7571,0.25,0.8518907450796627,0.907207398754596,0.0932460728749478,0.015384615384615385,0.13972973082352677,1.0,0.13063443791974977
37,500,1014,7722,0.25,0.8534941212782065,0.907207398754596,0.09154218137348578,0.015384615384615385,0.13831982295361894,1.0,0.1294824164762211
38,500,1026,7863,0.25,0.8524310489285198,0.907207398754596,0.09339806409597613,0.015625,0.14175235113894757,1.0,0.12992456663936702
39,500,1007,7993,0.25,0.8522781773236429,0.907207398754596,0.09403772549138577,0.015625,0.14306995997620744,1.0,0.1306969809718074
40,500,1060,8162,0.25,0.8518332869611058,0.907207398754596,0.09417583011692758,0.015625,0.14480904903841776,1.0,0.13081160092069252
