gen,evals,gen_feats,explored,PanKidney random forest balanced accuracy_min,PanKidney random forest balanced accuracy_avg,PanKidney random forest balanced accuracy_max,PanKidney random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,614,614,0.25,0.784267183557422,0.9020678258597074,0.11801311383403988,0.0196078431372549,0.08157335408645155,1.0,0.13221506558335705
1,505,869,885,0.25,0.7833666875811045,0.9020678258597074,0.12507377120218743,0.015384615384615385,0.0973827949329947,1.0,0.11271747025259002
2,500,929,1147,0.25,0.8007516917602372,0.9020678258597074,0.10848023835426224,0.01694915254237288,0.0995795459109022,1.0,0.11456661694991195
3,500,962,1393,0.25,0.815204123992953,0.9020678258597074,0.09770676824613311,0.01694915254237288,0.09749109896128222,1.0,0.11283007929798736
4,500,963,1612,0.25,0.8194064503956096,0.9020678258597074,0.09672732239757291,0.01694915254237288,0.10204482379042239,1.0,0.11423916472697808
5,500,982,1846,0.25,0.8259588651683368,0.9020678258597074,0.09126176689376782,0.01694915254237288,0.10276565015736773,1.0,0.11388040486833866
6,500,1020,2093,0.25,0.8318560835105617,0.9020678258597074,0.09041921186699076,0.01694915254237288,0.10221538661918535,1.0,0.115635480874634
7,500,991,2324,0.25,0.8355976107977074,0.9020678258597074,0.0865106545289336,0.01694915254237288,0.1045805326407681,1.0,0.11601810498307592
8,500,1004,2556,0.25,0.8374711168985653,0.9020678258597074,0.08681524327153914,0.016129032258064516,0.1076747433242629,1.0,0.11776547668506786
9,500,1010,2769,0.25,0.8417240342936703,0.9047448363492179,0.08563937812956823,0.016129032258064516,0.10744264734336943,1.0,0.11782043217501757
10,500,984,2987,0.25,0.8452172777287147,0.9047448363492179,0.08519679056131647,0.01694915254237288,0.10711029386226306,1.0,0.11789057163866588
11,500,1004,3203,0.25,0.8462459657288588,0.9047448363492179,0.08718177618155999,0.01694915254237288,0.10888132012171937,1.0,0.11968401849467031
12,500,991,3382,0.25,0.8498375458465504,0.9047448363492179,0.08472026283125442,0.01694915254237288,0.10853026430892934,1.0,0.11968524779897666
