gen,evals,gen_feats,explored,expression_subtype svm balanced accuracy_min,expression_subtype svm balanced accuracy_avg,expression_subtype svm balanced accuracy_max,expression_subtype svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,648,648,0.14285714285714285,0.6501661009047894,0.8498413565498426,0.1708845399965392,0.0196078431372549,0.09017529963257252,1.0,0.1704078492155691
1,356,1031,1077,0.14285714285714285,0.6618155227508121,0.8498413565498426,0.155477251744484,0.017857142857142856,0.07554304842228914,1.0,0.08854632810883209
2,372,1157,1503,0.14285714285714285,0.6642306846176534,0.8677036376125026,0.16205412016899,0.017857142857142856,0.08269669686058037,1.0,0.09551622776773076
3,348,1121,1869,0.14285714285714285,0.6726308054200374,0.8755174297960426,0.16801535608653248,0.017543859649122806,0.08674421762217123,1.0,0.10053026849906263
4,350,1144,2244,0.14285714285714285,0.6893702630868165,0.8843513223274141,0.1638345093180028,0.017241379310344827,0.08469283852991043,1.0,0.10155000851682837
5,355,1160,2633,0.14285714285714285,0.6961708713908098,0.8843513223274141,0.16518394410497383,0.016666666666666666,0.08614958274417893,1.0,0.10492572353025484
6,351,1152,3012,0.14285714285714285,0.7087081493948246,0.8896676908394271,0.16152964660588637,0.016129032258064516,0.0836914935326463,1.0,0.1041621056642654
7,354,1147,3378,0.14285714285714285,0.7155151660115111,0.8986185387842388,0.16345614529692326,0.01639344262295082,0.08330859392411122,1.0,0.1043894416019597
8,347,1113,3719,0.14285714285714285,0.7236114351526094,0.8986185387842388,0.16276081364827735,0.015625,0.08236870278082747,1.0,0.1045600450782785
9,365,1138,4071,0.14285714285714285,0.7324990392603412,0.8986185387842388,0.1580357198032808,0.015625,0.07996898894020413,1.0,0.1018908794991237
10,377,1089,4405,0.14285714285714285,0.7382219377892002,0.8986185387842388,0.15710871152297465,0.016129032258064516,0.07971467476701177,1.0,0.1019728679211954
11,378,1105,4727,0.14285714285714285,0.741499309146555,0.8997031040657505,0.15616081750109528,0.016129032258064516,0.079918857548158,1.0,0.1018899459374265
12,367,1097,5059,0.14285714285714285,0.7439435835757199,0.8997031040657505,0.15554374832986184,0.015873015873015872,0.08015800979442458,1.0,0.10180203602236655
13,366,1042,5348,0.14285714285714285,0.7490373295435907,0.9015017577995446,0.15500778069011031,0.01694915254237288,0.07962709702531838,1.0,0.10201222693102666
14,364,1034,5645,0.14285714285714285,0.7510538360840906,0.9028163493638698,0.1541213434449623,0.01694915254237288,0.07987649145379806,1.0,0.10192421309867991
15,364,1056,5953,0.14285714285714285,0.7542775776861848,0.9092850025528448,0.15367985955111751,0.01694915254237288,0.0797292876679785,1.0,0.10190229622682863
16,349,1067,6254,0.14285714285714285,0.7567018520199702,0.9119281255297353,0.15069024625276337,0.017857142857142856,0.07973988076807752,1.0,0.10143297202621833
17,362,1048,6540,0.14285714285714285,0.7505616599460296,0.9119281255297353,0.1555723679455162,0.017857142857142856,0.08396184061921065,1.0,0.10416343022550524
18,370,1066,6834,0.14285714285714285,0.7530716701097196,0.9119281255297353,0.15553032169615946,0.018867924528301886,0.08404527428901054,1.0,0.10413077143386992
19,353,1029,7109,0.14285714285714285,0.7597617291394708,0.9160097581827965,0.15459882692313745,0.018518518518518517,0.082453528723615,1.0,0.10425323046243055
20,373,1076,7390,0.14285714285714285,0.761954785947604,0.9160097581827965,0.15528876768659103,0.017857142857142856,0.08289917143326113,1.0,0.10441800589668056
21,381,987,7635,0.14285714285714285,0.7643839607811345,0.9160097581827965,0.15437458881146243,0.017857142857142856,0.08311810743463206,1.0,0.1043814993835421
22,358,989,7891,0.14285714285714285,0.7734743449593633,0.9160097581827965,0.150440810124015,0.017543859649122806,0.07978972880320256,1.0,0.101921389774538
23,376,963,8143,0.14285714285714285,0.776404095468451,0.9160097581827965,0.15079306527032682,0.017543859649122806,0.07966103861309676,1.0,0.10202922686222567
24,341,946,8370,0.14285714285714285,0.7782203870757404,0.9160097581827965,0.15108475308930613,0.01694915254237288,0.07964964335908505,1.0,0.10206088271511457
25,381,990,8609,0.14285714285714285,0.782123126453904,0.9211344747360845,0.1507666401701819,0.01694915254237288,0.07920806649476253,1.0,0.10221740135662258
26,351,959,8829,0.14285714285714285,0.7858135118778462,0.9211344747360845,0.1514400979558267,0.01694915254237288,0.0785611686946902,1.0,0.10247600765286213
27,376,1005,9079,0.14285714285714285,0.7882756872861099,0.9211344747360845,0.15087102478385966,0.017543859649122806,0.07816631830651925,1.0,0.102400696135499
