gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,118,118,0.14002800840280097,0.2611576652211154,1.0,0.1782312437682362,0.4013389851426893,0.6334695480112821,0.7206945747233209,0.06524686849158938
1,519,356,359,0.14002800840280097,0.2717752063273117,1.0,0.13633054702439482,0.4013389851426893,0.6436577886365378,0.7206945747233209,0.05613100867058621
2,500,417,601,0.14002800840280097,0.27388278949305767,1.0,0.13702770157349295,0.4013389851426893,0.6523847731489391,0.7206945747233209,0.04905074428434235
3,500,460,828,0.14002800840280097,0.27715757569599175,1.0,0.1361914223730577,0.4013389851426893,0.6565421465756386,0.7206945747233209,0.04758974591123693
4,500,475,1012,0.1386750490563073,0.2817825073313451,1.0,0.13567463778130157,0.4013389851426893,0.6593285245737973,0.7206945747233209,0.045354962141712654
5,500,469,1176,0.13736056394868904,0.2789397277683589,1.0,0.1361286727445244,0.4013389851426893,0.6642994591938737,0.7213535212524358,0.0445190542786824
6,500,475,1325,0.13483997249264842,0.27766335745762566,1.0,0.1343506343573634,0.4013389851426893,0.6679763032905114,0.7213535212524358,0.04338868299868105
7,500,502,1462,0.13483997249264842,0.2789379928615739,1.0,0.13346392184740916,0.4013389851426893,0.6701459902160565,0.7213535212524358,0.04267060567004158
8,500,472,1574,0.13483997249264842,0.2799450806748291,1.0,0.13400548532160128,0.4013389851426893,0.6719222360125263,0.7256518575107754,0.042836200687517395
9,500,467,1668,0.13483997249264842,0.28047441081450347,1.0,0.13357855212145908,0.4013389851426893,0.6736187510655418,0.7256518575107754,0.04230827392354699
10,500,483,1772,0.13483997249264842,0.2806482147503542,1.0,0.13325915029248464,0.4013389851426893,0.6756818936616348,0.7290454650045426,0.041270469228188104
11,500,478,1874,0.13483997249264842,0.2822330419090607,1.0,0.13238665929599214,0.4013389851426893,0.6767991085952456,0.7290454650045426,0.04102865805683715
12,500,485,1956,0.13483997249264842,0.28127930047904415,1.0,0.13277775947824283,0.4013389851426893,0.6788679554161142,0.7290454650045426,0.04075838731658398
13,500,512,2046,0.1336306209562122,0.28221944734434656,1.0,0.13247904104641162,0.4013389851426893,0.6797082352192583,0.7290454650045426,0.040744236313340516
14,500,514,2110,0.1336306209562122,0.28295234007472503,1.0,0.13223556275411338,0.4013389851426893,0.6811247732136416,0.7331988733739278,0.04057857412553601
15,500,493,2171,0.1336306209562122,0.2823836497187449,1.0,0.13260257305236306,0.4013389851426893,0.6826256700297099,0.7331988733739278,0.04054534247828845
16,500,512,2236,0.1336306209562122,0.2835408297763812,1.0,0.13213908692510834,0.4013389851426893,0.6838635859082624,0.7331988733739278,0.0404273897531834
17,500,510,2289,0.14586499149789456,0.2827529488029639,1.0,0.1326306698200197,0.4013389851426893,0.6850068200846101,0.7342856445482401,0.04065738170082045
18,500,514,2340,0.14586499149789456,0.2867602469356209,1.0,0.13407683192661987,0.4013389851426893,0.6846244782211544,0.7342856445482401,0.04150956333452244
19,500,479,2387,0.14586499149789456,0.28841081494543114,1.0,0.1341655080330047,0.4013389851426893,0.6851251560033264,0.7342856445482401,0.041673370990889434
