gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,67,67,0.14002800840280097,0.2569876834230098,1.0,0.16456452396151888,0.41237643717111494,0.6751459110773392,0.7374710133618572,0.06060498792818441
1,512,283,283,0.14002800840280097,0.2773079848381984,1.0,0.13713366632475116,0.41237643717111494,0.6758232874570868,0.7374710133618572,0.052795486888727296
2,500,375,518,0.14002800840280097,0.2770856825706111,1.0,0.1352826067878404,0.41237643717111494,0.6815288119093502,0.7374710133618572,0.04880828578491396
3,500,365,716,0.1414213562373095,0.27694582522115946,1.0,0.13591611138444434,0.41237643717111494,0.6861116231508428,0.7374710133618572,0.04632823984637881
4,500,431,923,0.1414213562373095,0.2742596367010545,1.0,0.132912590660346,0.41237643717111494,0.6896262252335268,0.7374710133618572,0.04459801618697657
5,500,415,1088,0.14433756729740643,0.2803874609377291,1.0,0.13412338525986173,0.41237643717111494,0.6900957833177349,0.7374710133618572,0.04501864347503603
6,500,420,1246,0.14433756729740643,0.28371522345473077,1.0,0.13225738921943397,0.41237643717111494,0.69093832878949,0.7396493171956192,0.044768153383044504
7,500,444,1389,0.14586499149789456,0.2843529020813646,1.0,0.13183081022075116,0.41237643717111494,0.6921802029337876,0.7396493171956192,0.04465927051047271
8,500,448,1520,0.14586499149789456,0.2859937833914859,1.0,0.13235964031699385,0.41237643717111494,0.693200228450351,0.7396493171956192,0.045149454675755984
9,500,444,1635,0.14586499149789456,0.2871174887005259,1.0,0.13275344243777504,0.41237643717111494,0.6940546475542656,0.7493614418092468,0.045816127405655875
10,500,462,1740,0.14907119849998599,0.28901531758607296,1.0,0.13327987253578505,0.41237643717111494,0.6948825951554106,0.7493614418092468,0.04552715637022293
11,500,445,1848,0.14744195615489714,0.2907643414311494,1.0,0.13250342546346972,0.41237643717111494,0.6956335596465137,0.7493614418092468,0.04539581933225257
12,500,467,1961,0.14744195615489714,0.289215318719911,1.0,0.1331959151182812,0.41237643717111494,0.6972180786710037,0.7496304172670247,0.04573532716283778
