gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,9,9,0.31622776601683794,0.35019890745620613,1.0,0.10211460171369326,0.5,0.6710677123383653,0.6905639942262815,0.019237022839607935
1,940,239,239,0.2773500981126146,0.40209919515548526,1.0,0.14788957573270792,0.5,0.6639813007954838,0.6956269538958925,0.03240400854138721
2,681,362,466,0.2672612419124244,0.400756313553044,1.0,0.102657195030338,0.5,0.6673066324327963,0.7065963035278032,0.02191055099271669
3,511,410,646,0.25,0.41109612435475396,1.0,0.11171339555043028,0.5,0.6702641182823503,0.7074743995319343,0.02470836424400698
4,505,444,850,0.2581988897471611,0.41423449103864146,1.0,0.11595284502431805,0.5,0.6735798389371933,0.7097519293483275,0.02628891646280289
5,507,460,1016,0.25,0.42121910063776896,1.0,0.12426945743559763,0.5,0.674861876598995,0.7150564183978464,0.030797867030899616
6,504,481,1177,0.25,0.4262954047015617,1.0,0.12919942337562804,0.5,0.6763326508995209,0.7155473597630011,0.033204653692038524
7,506,511,1324,0.24253562503633297,0.43092838191517663,1.0,0.13239075582428972,0.5,0.6782037900605561,0.7155473597630011,0.03403676585470325
8,507,470,1444,0.24253562503633297,0.4236430258641391,1.0,0.13246773068927362,0.5,0.6825283745843989,0.7210416155685441,0.03125870376013228
9,505,480,1564,0.24253562503633297,0.41980654184189853,1.0,0.13146345400184453,0.5,0.6860989386101205,0.722495329682439,0.03024611317960387
10,508,531,1683,0.25,0.4204576383357013,1.0,0.13081777531390965,0.5,0.6887514501123192,0.7250214426356045,0.02934277477033782
11,516,507,1794,0.24253562503633297,0.4226841086967049,1.0,0.13133376760839463,0.5,0.6909396226684865,0.7250214426356045,0.029630352073927432
12,520,521,1881,0.23570226039551584,0.4209772984414236,1.0,0.1318075863634889,0.5,0.6933316309353663,0.7355212844814393,0.02959537568045986
13,507,529,1982,0.23570226039551584,0.4225784168213862,1.0,0.13288567200316703,0.5,0.6957793656405835,0.7355212844814393,0.030520161548998462
14,508,497,2066,0.22941573387056177,0.42239131597832463,1.0,0.13200848663665882,0.5,0.6985909623727573,0.7385512463941946,0.030866906284957772
15,504,513,2152,0.22941573387056177,0.41751805936522907,1.0,0.13198487781330076,0.5,0.702277273016343,0.7396924203150781,0.029737889535304048
16,516,527,2219,0.21821789023599236,0.41427013808529217,1.0,0.1317653639952943,0.5,0.705585981649058,0.7438525456058193,0.028200070271989425
17,510,531,2277,0.21821789023599236,0.42269769481233593,1.0,0.1329780958436011,0.5,0.7068128531998582,0.7519642422654238,0.029678517976132104
18,508,487,2342,0.21821789023599236,0.4262371448903008,1.0,0.1329165853859918,0.5,0.7091284599788829,0.7593067751248936,0.030872480033515413
19,501,506,2389,0.21821789023599236,0.42023579650385423,1.0,0.13336505029842566,0.5,0.7128836610334485,0.7652811649407935,0.030039318868469524
20,503,504,2444,0.21821789023599236,0.4143762423874998,1.0,0.13424566137117627,0.5,0.7167345369550485,0.7652811649407935,0.02988000978157951
21,506,505,2500,0.22360679774997896,0.4125758228341271,1.0,0.13324657807882742,0.5,0.7201133532469515,0.7652811649407935,0.02985094509640752
22,511,511,2551,0.22360679774997896,0.4105451897499016,1.0,0.13236368070398538,0.5,0.7232338883153419,0.7652811649407935,0.029955434483553325
23,512,537,2596,0.20851441405707477,0.4056881227437117,1.0,0.13412114684297774,0.5,0.7256431376101693,0.767115181601404,0.030051243892603365
24,506,493,2634,0.2,0.3959246512594555,1.0,0.13391853507436458,0.5,0.729380512817055,0.7758438075419488,0.02961074010244479
25,508,515,2669,0.18569533817705186,0.393125308036771,1.0,0.1346017493988063,0.5,0.7315226726857557,0.7758438075419488,0.0296139337583919
26,518,505,2690,0.1796053020267749,0.3909952865943991,1.0,0.1342513926989044,0.5,0.7336468971387442,0.7758438075419488,0.02960436023777102
