gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,46,46,0.14586499149789456,0.25552781219419746,1.0,0.15530564406322328,0.5,0.7646534911887892,0.8116124762611697,0.05001733281899556
1,587,285,285,0.1690308509457033,0.31978106403822026,1.0,0.12686945243709172,0.5,0.7602593504588444,0.8116124762611697,0.05151719312771646
2,531,302,491,0.17149858514250885,0.33538534849347823,1.0,0.13299508762082898,0.5,0.7659320980764242,0.8116124762611697,0.050374039170116645
3,538,337,690,0.17149858514250885,0.3470469418150442,1.0,0.13533467415568226,0.5,0.7688918720588906,0.8150687822638926,0.05027309488000896
4,545,395,886,0.17149858514250885,0.35206571169776735,1.0,0.13828774240133826,0.5,0.7714968862852577,0.8150687822638926,0.04944271686027375
5,539,373,1055,0.17149858514250885,0.3570977783837009,1.0,0.13773856443115884,0.5,0.7735744260818419,0.8246237693874597,0.04907668141920178
6,543,407,1231,0.18569533817705186,0.35765823864854,1.0,0.13655973232149088,0.5,0.7764571884823674,0.8246237693874597,0.04887174120518121
7,531,402,1382,0.18569533817705186,0.3614186028726591,1.0,0.13600595388215334,0.5,0.7775345405230617,0.8246237693874597,0.0488663398572432
8,532,415,1528,0.18569533817705186,0.35677532396766515,1.0,0.13416169664638694,0.5,0.7813649585282264,0.8246237693874597,0.046907255839452495
9,529,413,1644,0.18569533817705186,0.35548557256592955,1.0,0.13493898192332046,0.5,0.7835353484470545,0.8246237693874597,0.046330832238847874
10,528,417,1754,0.18569533817705186,0.3532532589575992,1.0,0.13326967245940805,0.5,0.7858119339937465,0.8246237693874597,0.04549018458175011
11,552,409,1854,0.18569533817705186,0.3544666042155274,1.0,0.13407774411371765,0.5,0.7865290787899586,0.8257406485540804,0.04571950847477453
