gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,130,130,0.14002800840280097,0.2535791303645429,1.0,0.1660185718547449,0.4752231624227125,0.7301818180521998,0.8354018154978357,0.0737484724210189
1,523,358,358,0.13736056394868904,0.27768032507313617,1.0,0.13271158307984682,0.5,0.752027487514895,0.8354018154978357,0.06262412989465997
2,520,402,568,0.1386750490563073,0.28624334314444266,1.0,0.13737277658979016,0.5,0.75988371442112,0.8354018154978357,0.06003521826627706
3,531,438,778,0.1386750490563073,0.28573944819942815,1.0,0.13701306869876467,0.5,0.7675612098369883,0.8354018154978357,0.05463789927398871
4,536,408,933,0.1386750490563073,0.28357913786809447,1.0,0.13532729401285234,0.5,0.7729357069784959,0.8354018154978357,0.051801265933649386
5,526,451,1102,0.14285714285714285,0.2855215366430001,1.0,0.1340016434219803,0.5,0.775883776938453,0.8354018154978357,0.049848426946935726
6,534,470,1257,0.1414213562373095,0.2844957872818811,1.0,0.13323209495030022,0.5,0.7796568075287352,0.8430666245496342,0.047972932061163376
7,541,512,1391,0.1414213562373095,0.2877524888776384,1.0,0.1365342914815716,0.5,0.781285568871565,0.8430666245496342,0.0483057813759461
8,539,490,1512,0.1386750490563073,0.2923164252125721,1.0,0.13544443482461033,0.5,0.7825253788266738,0.8430666245496342,0.04727843631164164
9,525,490,1618,0.1386750490563073,0.28610784848698,1.0,0.13392335346527445,0.5,0.787870365798357,0.8447647252804984,0.04464137935214724
10,537,507,1721,0.1386750490563073,0.2918071336959208,1.0,0.13625380548999358,0.5,0.787898042140786,0.8447647252804984,0.04590925430553443
11,517,509,1811,0.14002800840280097,0.2867520689139528,1.0,0.13534942563955243,0.5,0.7919066560500422,0.8447647252804984,0.04464430922338119
12,536,508,1877,0.14002800840280097,0.28724343430175525,1.0,0.1348478834571148,0.5,0.7939910098055333,0.8447647252804984,0.042822706509936824
13,536,515,1954,0.14002800840280097,0.28251346594754784,1.0,0.13288059935234411,0.5,0.7971192638048145,0.8447647252804984,0.04154290143971326
14,548,524,2039,0.14002800840280097,0.2870426513031275,1.0,0.1353915385917381,0.5,0.7969722826098399,0.8469264493286174,0.0424517039237855
15,538,537,2104,0.14002800840280097,0.2870983144555904,1.0,0.13515779660339816,0.5,0.7978593963746353,0.8479325679346816,0.04206220481233078
16,525,492,2159,0.1414213562373095,0.28736510490373973,1.0,0.13522591885031418,0.5,0.7992310633442223,0.8494284232009135,0.04212119071019018
17,550,526,2215,0.1414213562373095,0.28564626349052297,1.0,0.13572584540652108,0.5,0.8011610412599446,0.8515997113274126,0.041757660140116316
18,537,508,2255,0.1414213562373095,0.2877509523663438,1.0,0.13550245551031811,0.5,0.8016009929091383,0.8521974058968977,0.04170242988225716
19,528,532,2297,0.14285714285714285,0.28821094089787264,1.0,0.1349510968472703,0.5,0.8023699470745372,0.8521974058968977,0.04164414293443975
20,535,499,2330,0.1414213562373095,0.28598735948408666,1.0,0.13578904430926977,0.5,0.8039470377665254,0.8521974058968977,0.04167676185893944
21,534,535,2375,0.1414213562373095,0.28675718275905054,1.0,0.1357370721694346,0.5,0.8047716605220829,0.8528239691045386,0.0416496287106562
22,546,515,2397,0.1414213562373095,0.2881049418200452,1.0,0.13508989804097601,0.5,0.805119002238747,0.8553035397694377,0.04169750509850931
23,535,506,2421,0.1414213562373095,0.2886255526333637,1.0,0.13457840120277323,0.5,0.8060000298950972,0.8553035397694377,0.04160803266392802
24,543,525,2449,0.1414213562373095,0.28657879140988757,1.0,0.13571973864810888,0.5,0.8072378578533096,0.8566897696120321,0.041917900225299926
