0_A2BP1,0_ABAT,0_ABCA3,0_ABCG1,0_ABHD14A,0_ABI1,0_ACBD4,0_ACCS,0_ACSF3,0_ADAM10,0_ADAM9,0_ADAMTSL4,0_ADAT3,0_ADCY2,0_ADIPOQ,0_ADRA2A,0_AHNAK,0_AKAP12,0_AKAP6,0_ALDH6A1,0_ALKBH3,0_ALPPL2,0_AMIGO2,0_ANAPC5,0_ANKRD10,0_ANKRD16,0_ANO1,0_ANXA3,0_ANXA8L1,0_AP1G1,0_APBB2,0_APEX1,0_APH1A,0_ARF1,0_ARHGAP21,0_ARHGEF11,0_ARID1A,0_ARL15,0_ARMCX1,0_ARMCX5,0_ARSG,0_ARX,0_ASNA1,0_ATAD3C,0_ATM,0_ATP11A,0_ATP12A,0_ATP2B3,0_ATP5C1,0_AZI2,0_B3GALT2,0_B3GNT9,0_B9D2,0_BARX1,0_BBS12,0_BBS1,0_BCL2,0_BEND2,0_BNIPL,0_BRSK2,0_BRWD3,0_BSPRY,0_BST2,0_BTNL2,0_C10orf75,0_C12orf39,0_C14orf182,0_C17orf49,0_C17orf57,0_C18orf10,0_C18orf56,0_C19orf28,0_C19orf55,0_C1QTNF9,0_C1orf66,0_C1orf69,0_C20orf160,0_C20orf185,0_C20orf20,0_C2orf34,0_C2orf40,0_C3orf36,0_C4orf50,0_C5orf34,0_C5orf39,0_C5orf51,0_C6orf123,0_C6orf218,0_C6orf97,0_C7,0_C8orf38,0_C8orf46,0_C9orf122,0_C9orf170,0_C9orf44,0_C9orf64,0_CACNA1A,0_CACNA2D2,0_CADM3,0_CADPS2,0_CALML3,0_CAMTA2,0_CAND1,0_CAPN11,0_CAPN8,0_CBWD2,0_CCDC106,0_CCDC117,0_CCDC135,0_CCNA2,0_CCNB1,0_CCR1,0_CD163L1,0_CD79A,0_CD7,0_CDA,0_CDC20,0_CDC25B,0_CDC34,0_CDC7,0_CDH16,0_CDK13,0_CDK7,0_CDKN2AIP,0_CDKN2C,0_CEACAM19,0_CEACAM5,0_CENPA,0_CENPO,0_CEP152,0_CEP97,0_CFI,0_CGRRF1,0_CHRNB2,0_CISH,0_CKS1B,0_CLEC12A,0_CLEC6A,0_CLIC5,0_CLIP3,0_COL8A1,0_COPS4,0_CORO1B,0_CPM,0_CP,0_CRHR2,0_CRISP3,0_CRLF1,0_CRTAC1,0_CSDAP1,0_CSNK1G2,0_CTTN,0_CXCL17,0_CXorf61,0_CYLC2,0_CYP1B1,0_CYP4F3,0_CYP4Z2P,0_CYSLTR1,0_DACH2,0_DCAF10,0_DDX47,0_DEFB121,0_DEFB124,0_DEK,0_DENND2A,0_DENND5A,0_DGAT2L6,0_DGUOK,0_DHODH,0_DHX34,0_DKK3,0_DMRTC1B,0_DMRTC1,0_DNAJB1,0_DNAJC14,0_DNER,0_DNMBP,0_DPH2,0_DPY19L2,0_DRAM1,0_DSC3,0_DUS4L,0_DZIP1L,0_EHHADH,0_EIF5A2,0_EIF5,0_ELFN2,0_EML5,0_EML6,0_ENOX2,0_ENPP1,0_EPCAM,0_EPS15L1,0_EPS8,0_ERBB2,0_ERI1,0_ETS1,0_EXOC3L2,0_EXOSC6,0_FA2H,0_FADS3,0_FAM128B,0_FAM200A,0_FAM20C,0_FAM57B,0_FAM82A1,0_FAM83D,0_FAM89A,0_FBXL14,0_FBXO17,0_FBXO47,0_FGD1,0_FGF14,0_FGF18,0_FGFR1OP,0_FKTN,0_FLII,0_FLJ10213,0_FLJ16779,0_FLJ33630,0_FLJ45340,0_FLJ45983,0_FOXA1,0_FOXC1,0_FOXI3,0_FRMD4A,0_FSTL1,0_FST,0_FUT6,0_GAD1,0_GAGE2C,0_GAL3ST2,0_GALNT13,0_GBX2,0_GCOM1,0_GDF5,0_GIMAP5,0_GINS3,0_GLRA3,0_GLT25D2,0_GNAL,0_GOSR1,0_GPR116,0_GPR143,0_GPR146,0_GPR149,0_GPRASP1,0_GRB7,0_GRPEL2,0_GSG2,0_GTF2F2,0_GTF2IRD2B,0_HARBI1,0_HES3,0_HINT1,0_HIST1H2BF,0_HIST2H4A,0_HOXB6,0_HOXC12,0_HPGDS,0_HSF4,0_HSPB1,0_HSPC159,0_HSPD1,0_HTN3,0_HTR3E,0_HYAL1,0_HYAL4,0_IER5,0_IFFO2,0_IGF1R,0_IGFL1,0_IGSF21,0_IL1F9,0_ILDR1,0_IMP5,0_ING4,0_INSL4,0_IPO9,0_IRAK4,0_ISM1,0_JMJD6,0_KCNE1L,0_KCNH2,0_KCNH6,0_KCNH8,0_KCNIP3,0_KCTD1,0_KIAA0040,0_KIAA0748,0_KIAA1033,0_KIAA1432,0_KIAA1804,0_KIF16B,0_KIF2C,0_KIR2DL1,0_KLC3,0_KLF2,0_KLHDC9,0_KLHL30,0_KLK5,0_KLRD1,0_KPNA2,0_KRT6B,0_KRTAP3-2,0_KRTAP5-3,0_KRTDAP,0_L1CAM,0_LAIR1,0_LCLAT1,0_LEPRE1,0_LGI2,0_LIN9,0_LIPC,0_LOC148189,0_LOC150622,0_LOC201651,0_LOC283731,0_LOC652276,0_LOC653544,0_LOC732275,0_LOC93432,0_LPAR2,0_LRIT1,0_LRP10,0_LRRC24,0_LRRC25,0_LRRC41,0_LRRC46,0_LRRFIP2,0_LRRN4CL,0_LSP1,0_LZTS1,0_MAGEA3,0_MALL,0_MAMDC2,0_MAP4,0_MAPK15,0_MAPK7,0_MAPT,0_MARCH1,0_MAT2B,0_MBOAT1,0_MCM2,0_MCM3AP,0_METTL11A,0_METTL11B,0_MGAT5B,0_MIA2,0_MLF1,0_MLPH,0_MPND,0_MRGPRX3,0_MXD1,0_MYO18B,0_MYOCD,0_MYOM2,0_NCBP2,0_NCRNA00081,0_NCRNA00162,0_NDUFA11,0_NEIL2,0_NEIL3,0_NEK11,0_NEUROG3,0_NFIA,0_NFKBIZ,0_NIT1,0_NKRF,0_NLRP4,0_NLRP9,0_NOTCH2,0_NQO2,0_NT5DC3,0_NT5E,0_NUDT6,0_NUMA1,0_NUP133,0_NUP62CL,0_NXF4,0_NXNL2,0_OAZ3,0_OCA2,0_OR2A7,0_OR2L13,0_OR2T8,0_OR5P2,0_OR6F1,0_ORMDL3,0_OSR1,0_OTOL1,0_OVGP1,0_PABPC1L,0_PABPC4,0_PANK4,0_PANX3,0_PAPL,0_PAPPA2,0_PAR-SN,0_PARP2,0_PARS2,0_PCBD1,0_PCDHB15,0_PCP4,0_PCSK2,0_PCSK9,0_PDCD1LG2,0_PDGFRA,0_PECAM1,0_PEG10,0_PFN1,0_PGAM4,0_PGCP,0_PGM5,0_PGR,0_PHF3,0_PHYHIP,0_PIF1,0_PIK3C3,0_PLA2G10,0_PLA2G4F,0_PLEKHM3,0_PLIN5,0_PMF1,0_POC5,0_PODN,0_PPIF,0_PPIL2,0_PPM1G,0_PPP1R14C,0_PPP1R1B,0_PPP2R1B,0_PPRC1,0_PPT2,0_PPY,0_PRDM13,0_PREX1,0_PRMT8,0_PRRX1,0_PSD3,0_PSMD13,0_PSMF1,0_PTDSS1,0_PYROXD2,0_RAB3C,0_RAB4A,0_RAC3,0_RAD21,0_RAD54L,0_RAD9B,0_RAPH1,0_RARA,0_RASA2,0_RASGEF1A,0_RCE1,0_RCHY1,0_RECK,0_REEP1,0_RERG,0_REXO1,0_RHOJ,0_RIN2,0_RLTPR,0_RMND1,0_RNASE1,0_RNF168,0_RNF215,0_RNF25,0_RNF8,0_RP1-177G6.2,0_RPA2,0_RPGR,0_RPL23AP7,0_RPL41,0_RPS27L,0_RRN3,0_RSPO1,0_RXRB,0_S100A1,0_SACM1L,0_SCAMP4,0_SCARNA5,0_SCO1,0_SDHA,0_SDHC,0_SDPR,0_SEBOX,0_SEL1L,0_SERPINA4,0_SERPIND1,0_SFRP1,0_SHC1,0_SHD,0_SHOC2,0_SIAH2,0_SILV,0_SLC16A10,0_SLC22A16,0_SLC25A10,0_SLC27A2,0_SLC2A4RG,0_SLC34A3,0_SLC38A9,0_SLC4A10,0_SLC5A11,0_SLC6A2,0_SLC6A4,0_SLCO2B1,0_SLPI,0_SNHG3-RCC1,0_SNN,0_SNORD116-4,0_SNX24,0_SOX11,0_SPATA24,0_SPATC1,0_SPEF2,0_SPINK1,0_SPINK4,0_SRP9,0_SRRM3,0_SSB,0_SSR4,0_ST5,0_STAC2,0_STAC,0_STARD3,0_STC2,0_STH,0_STX19,0_SUCLG1,0_SULT1A2,0_TACR3,0_TAF4,0_TAS2R4,0_TBC1D9,0_TCEAL4,0_TCF19,0_TCP11L2,0_TEX19,0_TFF1,0_TFF3,0_TGM3,0_THAP8,0_THSD4,0_TLE1,0_TLK2,0_TLR5,0_TMEM132A,0_TMEM41A,0_TOP1P1,0_TPH1,0_TPRA1,0_TRAF4,0_TRAPPC10,0_TRDN,0_TREH,0_TREM1,0_TRIM27,0_TRIM29,0_TSC22D3,0_TUBGCP6,0_TYW1B,0_UBE2D1,0_UBE2Z,0_UBE3B,0_UCP1,0_UGT1A4,0_UPK1B,0_UPP2,0_UQCRFS1,0_USP13,0_USP17L2,0_USP32,0_USP40,0_USP51,0_UTP15,0_VCAM1,0_VMAC,0_VPS33A,0_VPS37D,0_VWF,0_WDR47,0_WDR67,0_WNT9A,0_WSCD2,0_YTHDC1,0_ZBTB16,0_ZCCHC8,0_ZDHHC1,0_ZEB2,0_ZFX,0_ZFYVE19,0_ZHX2,0_ZNF19,0_ZNF287,0_ZNF300,0_ZNF441,0_ZNF454,0_ZNF471,0_ZNF474,0_ZNF564,0_ZNF654,0_ZNF672,0_ZNF688,0_ZNF702P,0_ZP2,0_ZZZ3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
