gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,408,408,0.1924749359548335,0.7249069644131703,0.8229733168813291,0.1416867927382636,0.14002800840280097,0.2645534615351269,1.0,0.1674516936668352
1,510,613,624,0.2004554403584476,0.7332175938019858,0.8229733168813291,0.12346261590098946,0.14002800840280097,0.28153676338719547,1.0,0.14012913673141078
2,500,693,863,0.2004554403584476,0.7505054822181964,0.8229733168813291,0.1064320769957899,0.13608276348795434,0.2804665882419322,1.0,0.13801196013668549
3,500,696,1070,0.2004554403584476,0.7601771593269173,0.823156940051488,0.09661946669296459,0.12803687993289598,0.2778255544774679,1.0,0.1391239139036591
4,500,729,1278,0.2004554403584476,0.7633457510078301,0.823156940051488,0.09552444587480792,0.12803687993289598,0.279613350277332,1.0,0.13846771266665264
5,500,718,1447,0.2004554403584476,0.7673155922551852,0.8237761350979276,0.09231486894295024,0.13018891098082386,0.2799559587138078,1.0,0.13865814464205692
6,500,782,1651,0.2004554403584476,0.7705905462468187,0.8257703498006174,0.08913614440670456,0.13018891098082386,0.2822327437077653,1.0,0.1375288172337019
7,500,763,1821,0.2004554403584476,0.7703763390038413,0.8257703498006174,0.09038448023199755,0.1336306209562122,0.28856068492207243,1.0,0.1386175656123932
8,500,770,1975,0.2004554403584476,0.7705830288674135,0.8292061628125557,0.08988130011246581,0.1336306209562122,0.29356876547182104,1.0,0.14010564009235588
9,500,776,2127,0.2004554403584476,0.7744261930635185,0.8387682145492288,0.08707349600596025,0.1336306209562122,0.2929680832604004,1.0,0.14027085323236294
10,500,809,2297,0.2004554403584476,0.778121635437457,0.8387682145492288,0.08419279376034335,0.1336306209562122,0.2928141025850841,1.0,0.14022866820334318
11,500,821,2456,0.2004554403584476,0.7799150051716653,0.8387682145492288,0.0841536119037234,0.13130643285972254,0.29272368411727967,1.0,0.14053231465247493
12,500,809,2585,0.2004554403584476,0.7819341004069948,0.8387682145492288,0.08259563220075707,0.13130643285972254,0.2927971596270239,1.0,0.14104116020230123
