gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,428,428,0.1971768228407681,0.7380629156745288,0.8367172402806737,0.12678965558986402,0.14002800840280097,0.2454621079140629,1.0,0.1432881964137512
1,506,642,650,0.189091891193731,0.7256550176407618,0.8367172402806737,0.13356428154923686,0.1336306209562122,0.27312950352714377,1.0,0.13424173529593617
2,500,706,871,0.189091891193731,0.7383687884757905,0.8418219683094137,0.12624822884742903,0.13245323570650439,0.2767591318534884,1.0,0.13824741248334543
3,500,724,1066,0.1971768228407681,0.7499084578299774,0.8418219683094137,0.11414794396757975,0.14002800840280097,0.27428551688067887,1.0,0.13583319881555628
4,500,750,1267,0.1971768228407681,0.7566636315615892,0.8478315628108901,0.10731319635985086,0.13736056394868904,0.27363728966448797,1.0,0.1330418906821594
5,500,726,1449,0.1971768228407681,0.7613699770382827,0.8478315628108901,0.10548623236287459,0.13483997249264842,0.27354569792624384,1.0,0.13377621141544802
6,500,800,1657,0.1971768228407681,0.7684521928516067,0.8478315628108901,0.09716390290747903,0.1336306209562122,0.27173151880778007,1.0,0.13301452821031207
7,500,797,1829,0.1971768228407681,0.7673394163934787,0.8478315628108901,0.099272737992238,0.13736056394868904,0.2779815388254473,1.0,0.13552881957190574
8,500,817,2009,0.1971768228407681,0.7738520317771019,0.8478315628108901,0.09507437990368345,0.13245323570650439,0.2732308566874079,1.0,0.13324738647294043
9,500,813,2156,0.1971768228407681,0.7757738317642681,0.8478315628108901,0.0944580518506856,0.13245323570650439,0.2740966805001277,1.0,0.1328721963430408
10,500,835,2320,0.1971768228407681,0.7744574695188537,0.8478315628108901,0.0937506251305298,0.13245323570650439,0.28044603917854977,1.0,0.13475653824777645
11,500,861,2475,0.1971768228407681,0.7793457728640205,0.8478315628108901,0.08936062017421488,0.13245323570650439,0.2768820856133713,1.0,0.1336474190189933
12,500,834,2616,0.1971768228407681,0.7784589304039068,0.8478315628108901,0.08980969170947803,0.13736056394868904,0.28164782027158847,1.0,0.13423754887987857
13,500,831,2758,0.1971768228407681,0.7812469067596949,0.8478315628108901,0.08818247523636964,0.13736056394868904,0.2803485847421679,1.0,0.1348974563464222
14,500,844,2899,0.1971768228407681,0.7828639560154137,0.8478315628108901,0.08817889090910476,0.13608276348795434,0.28079785558112996,1.0,0.13463546994002998
15,500,845,3034,0.1971768228407681,0.7842508977613863,0.8478315628108901,0.0874709203477152,0.13608276348795434,0.2818842692911462,1.0,0.1337640620692287
16,500,828,3152,0.1971768228407681,0.7858884325222989,0.8478315628108901,0.08691416660363858,0.13608276348795434,0.2819508998199865,1.0,0.13375097538993672
17,500,866,3262,0.1971768228407681,0.787176866822349,0.8478315628108901,0.08666841786052897,0.13608276348795434,0.2815700081310006,1.0,0.13430181655352333
18,500,858,3364,0.1971768228407681,0.7883842297475673,0.8478315628108901,0.08646120239216452,0.13608276348795434,0.2820927372068976,1.0,0.13379228730613368
19,500,819,3458,0.1971768228407681,0.7898265855198502,0.8478315628108901,0.08581344240924238,0.13608276348795434,0.2809106950872654,1.0,0.1341596728190844
20,500,829,3562,0.1971768228407681,0.790912771079097,0.8478315628108901,0.0846082286714072,0.13483997249264842,0.28182579718304535,1.0,0.1336799467225953
21,500,839,3650,0.1971768228407681,0.792043093093546,0.8478315628108901,0.08334136700850543,0.13483997249264842,0.28207402497148065,1.0,0.1335476333755375
22,500,870,3739,0.1971768228407681,0.7930851776905347,0.8493325209853911,0.08267045035683385,0.13608276348795434,0.28180113243850174,1.0,0.13365441575111617
23,500,853,3823,0.1971768228407681,0.7953997329518953,0.8501677788225029,0.0822329274449922,0.13608276348795434,0.27807583931668317,1.0,0.1338812401882827
24,500,899,3908,0.1971768228407681,0.7943459276656506,0.852365201741562,0.08234778235242483,0.13608276348795434,0.28249041532111,1.0,0.13329980025575539
25,500,837,3974,0.1971768228407681,0.7953520264109072,0.852365201741562,0.08197401371533711,0.13608276348795434,0.2826912613793379,1.0,0.13309372266155614
26,500,883,4064,0.1971768228407681,0.793418085278045,0.852365201741562,0.08392202700798997,0.13608276348795434,0.2877869712365449,1.0,0.13491821918860916
27,500,883,4138,0.1971768228407681,0.7918559681873036,0.852365201741562,0.08570418507992672,0.13608276348795434,0.2923245566252542,1.0,0.13666663040549
28,500,874,4213,0.1971768228407681,0.794080689981246,0.852365201741562,0.08382482067940733,0.13483997249264842,0.29020205323152765,1.0,0.13578903844046394
29,500,868,4282,0.1971768228407681,0.7931806124867673,0.852365201741562,0.08434305578407805,0.13483997249264842,0.29438486359340105,1.0,0.13575554218439975
30,500,867,4352,0.1971768228407681,0.7940324718275602,0.852365201741562,0.08415898603440669,0.13483997249264842,0.29470170299111803,1.0,0.1355017165976812
31,500,849,4416,0.1971768228407681,0.7945624563081519,0.852365201741562,0.08414125467543017,0.13483997249264842,0.2942969873675649,1.0,0.13615153223139478
32,500,875,4472,0.1971768228407681,0.7960978210745402,0.852365201741562,0.08378130643488803,0.13483997249264842,0.29291000540034545,1.0,0.13663072789368036
33,500,857,4523,0.1971768228407681,0.7963896290643611,0.852365201741562,0.08341675809179634,0.13483997249264842,0.2944499386381755,1.0,0.1362005682813325
34,500,858,4568,0.1971768228407681,0.7972749196513572,0.852365201741562,0.0829667089156778,0.13483997249264842,0.2947906489836947,1.0,0.13598084359768842
35,500,872,4618,0.1971768228407681,0.7978876892255287,0.852365201741562,0.08281144829247178,0.13483997249264842,0.29537752633549014,1.0,0.13559054347902239
36,500,891,4677,0.1971768228407681,0.7984663166009438,0.852365201741562,0.082588392044333,0.13483997249264842,0.29556187626495434,1.0,0.13552072746846616
37,500,839,4721,0.1971768228407681,0.7991408869046892,0.852365201741562,0.08239822114351275,0.13483997249264842,0.29582939314142664,1.0,0.13543801831908703
38,500,861,4776,0.1971768228407681,0.7998325733553485,0.852365201741562,0.0823137338600353,0.13483997249264842,0.29518605844464846,1.0,0.13584999595423852
39,500,858,4822,0.1971768228407681,0.8002475920186014,0.8542895948180068,0.08235483517496842,0.13483997249264842,0.29567803675527693,1.0,0.13530805270449697
40,500,891,4861,0.1971768228407681,0.8008460042786516,0.8550503019383637,0.08234331645196748,0.13483997249264842,0.2959903300939196,1.0,0.13499096143204922
41,500,837,4900,0.1971768228407681,0.8008553344876114,0.8550503019383637,0.08271136436600057,0.13483997249264842,0.2960990478800114,1.0,0.136208710794638
42,500,867,4938,0.1971768228407681,0.800273109211354,0.8550503019383637,0.08466069692864392,0.13245323570650439,0.2976760410698644,1.0,0.13705199715055083
43,500,860,4970,0.1971768228407681,0.8001328071367787,0.8550503019383637,0.08409781429809696,0.13245323570650439,0.29961032920927505,1.0,0.13735954105565762
44,500,878,5013,0.1971768228407681,0.8019683976313475,0.8550503019383637,0.0837973099514731,0.13245323570650439,0.2953570347124327,1.0,0.13780598664105015
45,500,864,5043,0.1971768228407681,0.8035029942883171,0.8550503019383637,0.08211636721260324,0.13245323570650439,0.29396001707850816,1.0,0.13642900454713533
46,500,879,5077,0.1971768228407681,0.8040647590101354,0.8550503019383637,0.08194927204790399,0.13245323570650439,0.29487397897996437,1.0,0.13570419224347827
47,500,871,5108,0.1971768228407681,0.8017510474922144,0.8550503019383637,0.08409728693860798,0.13245323570650439,0.30057333908279477,1.0,0.13683570390446026
48,500,855,5144,0.1971768228407681,0.8022490887713508,0.8550503019383637,0.0837869554510171,0.13245323570650439,0.2998008165427723,1.0,0.1376069537934834
49,500,874,5171,0.1971768228407681,0.8026359857766276,0.8550503019383637,0.08379631487350414,0.13245323570650439,0.2996223722059357,1.0,0.13771841217286568
50,500,883,5202,0.1971768228407681,0.8033594300401091,0.8550503019383637,0.08384572399280973,0.13245323570650439,0.29803594869751454,1.0,0.138476887907044
51,500,851,5221,0.1971768228407681,0.804909909507147,0.8550503019383637,0.08349383015237678,0.13245323570650439,0.2946188495413729,1.0,0.1382445234767806
52,500,871,5248,0.1971768228407681,0.8037887394370424,0.8550503019383637,0.08379306486197918,0.13245323570650439,0.29834860750424985,1.0,0.13878006702663961
53,500,912,5279,0.1971768228407681,0.8043984804187003,0.8550503019383637,0.08390931455359735,0.13245323570650439,0.29613841399650515,1.0,0.13995354653310701
54,500,881,5304,0.1971768228407681,0.8042335065005407,0.8550503019383637,0.08385353814999486,0.13130643285972254,0.2974192275779404,1.0,0.1395094598122481
55,500,888,5335,0.1971768228407681,0.8046306555909302,0.8550503019383637,0.08368241323177851,0.13245323570650439,0.2971353484036606,1.0,0.13970525905307044
56,500,867,5351,0.1971768228407681,0.8026769131719056,0.8551517532193987,0.08650406866160451,0.13245323570650439,0.3010342811790317,1.0,0.1411363619167414
57,500,880,5366,0.1971768228407681,0.8030266897886724,0.8551517532193987,0.08586967853767642,0.1336306209562122,0.30138148072369314,1.0,0.1409564828312498
58,500,904,5394,0.1971768228407681,0.802688159503541,0.8572276426350403,0.08559107786758108,0.13483997249264842,0.3036431983202258,1.0,0.13984588099941125
59,500,894,5415,0.1971768228407681,0.8027988563487845,0.8572276426350403,0.08543529766656982,0.13608276348795434,0.3047544213725067,1.0,0.1390730035975863
60,500,891,5428,0.1971768228407681,0.803399252780531,0.8572276426350403,0.0847684736201639,0.13608276348795434,0.3036561917148152,1.0,0.13984305366041883
61,500,876,5446,0.1971768228407681,0.8041384461715065,0.8572276426350403,0.0848519055706207,0.13608276348795434,0.301538149463848,1.0,0.14040552134308248
62,500,901,5464,0.1971768228407681,0.8060066740914547,0.8572276426350403,0.08292452400921195,0.13736056394868904,0.29874015350766436,1.0,0.13839452812731134
63,500,925,5485,0.1971768228407681,0.8061904229204209,0.8572276426350403,0.08298955298451806,0.1386750490563073,0.29810382698533067,1.0,0.13893351324448358
64,500,900,5501,0.1971768228407681,0.8063242329805411,0.8572276426350403,0.0826230544914739,0.1386750490563073,0.2983119903750783,1.0,0.13892906327558927
65,500,901,5512,0.1971768228407681,0.8066349372495667,0.8572276426350403,0.08212080324415123,0.1386750490563073,0.2987028938051182,1.0,0.13858703820685517
66,500,915,5526,0.1971768228407681,0.8068706764434385,0.8572276426350403,0.08215927852993296,0.14433756729740643,0.2985249426856705,1.0,0.13862112286472367
67,500,904,5545,0.1971768228407681,0.8072705144353702,0.8572276426350403,0.08228842879734072,0.14433756729740643,0.29669827383986125,1.0,0.13962986683988346
68,500,905,5558,0.1971768228407681,0.8072520566068901,0.8572276426350403,0.0822446232953647,0.14433756729740643,0.29730009193925344,1.0,0.13960762787110992
69,500,885,5571,0.1971768228407681,0.8072831383403297,0.8572276426350403,0.08215002265372061,0.14433756729740643,0.29794049743426493,1.0,0.13913201794199168
70,500,897,5585,0.1971768228407681,0.8076444678041899,0.8579749961577697,0.08223128894378347,0.14433756729740643,0.29716865770586504,1.0,0.1396281122866918
71,500,937,5596,0.1971768228407681,0.8079262837431591,0.8585941912042093,0.08234047574082769,0.14433756729740643,0.2969141327424051,1.0,0.13962252599529218
72,500,855,5611,0.1971768228407681,0.8084406528043203,0.8585941912042093,0.08165508709832724,0.14433756729740643,0.29585960344499246,1.0,0.14029891473281603
73,500,903,5623,0.1971768228407681,0.8086043897512345,0.8585941912042093,0.08171187557685683,0.14433756729740643,0.29568987942621233,1.0,0.1404729386817588
