gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,420,420,0.1933867216788966,0.7193428915048393,0.8336866348074778,0.15061060788020414,0.14002800840280097,0.2718029960693849,1.0,0.18099801575876298
1,516,630,636,0.1933867216788966,0.733834932958481,0.8336866348074778,0.12673477342134246,0.13245323570650439,0.2725306742988768,1.0,0.13789638040696775
2,500,663,835,0.1933867216788966,0.7466526972632352,0.8336866348074778,0.11428187113397066,0.13245323570650439,0.2720697126475116,1.0,0.13747522640543813
3,500,724,1038,0.1933867216788966,0.7570456330879656,0.8458481521367349,0.10499267285193191,0.13608276348795434,0.2697950629093572,1.0,0.13489272267462363
4,500,731,1220,0.1933867216788966,0.7644999222336666,0.8458481521367349,0.09866323067249043,0.12803687993289598,0.26881794154956046,1.0,0.13514010192210762
5,500,748,1401,0.1933867216788966,0.7689020113768704,0.8458481521367349,0.09489593895991269,0.12803687993289598,0.2691355356781546,1.0,0.1349215873153043
6,500,751,1572,0.1933867216788966,0.7722601868786939,0.8458481521367349,0.09340515961170746,0.12803687993289598,0.27007585453084376,1.0,0.1347988219249781
7,500,799,1761,0.1933867216788966,0.7750880241757142,0.8458481521367349,0.091050734563105,0.12803687993289598,0.270672705355274,1.0,0.13505123660189938
8,500,812,1944,0.1933867216788966,0.7775915865098431,0.8499739657968622,0.08796293329069332,0.12803687993289598,0.2721829581390458,1.0,0.1342721517776748
9,500,804,2096,0.1933867216788966,0.7796970195301371,0.8499739657968622,0.08566929167274685,0.12803687993289598,0.27363854141169386,1.0,0.13368882059729234
10,500,821,2266,0.1933867216788966,0.7783074396355003,0.8499739657968622,0.08781412858821468,0.12803687993289598,0.2799259556370912,1.0,0.13499600089047925
11,500,809,2408,0.1933867216788966,0.7808476067332879,0.8499739657968622,0.0860931021086043,0.12803687993289598,0.28054579916159145,1.0,0.1345557647001816
12,500,806,2547,0.1933867216788966,0.7793839766743398,0.8499739657968622,0.08850289504007167,0.12803687993289598,0.2864060584822586,1.0,0.13574559231147001
13,500,829,2697,0.1933867216788966,0.783856960165875,0.8499739657968622,0.08397922210360208,0.12803687993289598,0.282454714611372,1.0,0.13326312517818242
14,500,843,2818,0.1933867216788966,0.7855722316323388,0.8499739657968622,0.08330328262067331,0.12803687993289598,0.28184516746090743,1.0,0.13351621699974928
15,500,833,2957,0.1933867216788966,0.7839786639536792,0.8499739657968622,0.08584465114452865,0.12803687993289598,0.28751586700791076,1.0,0.1342725485437
16,500,869,3097,0.1933867216788966,0.7851038230601898,0.8499739657968622,0.08552209090022289,0.13245323570650439,0.2888581714554527,1.0,0.13434480795748266
17,500,846,3198,0.1933867216788966,0.7845798809225946,0.8499739657968622,0.08679073310690355,0.13245323570650439,0.29184647490480037,1.0,0.1352995323656338
18,500,823,3287,0.1933867216788966,0.7849007732656732,0.8516905616934916,0.08689179634271589,0.13245323570650439,0.2944676989019973,1.0,0.13509884180927367
19,500,821,3393,0.1933867216788966,0.7862223993719966,0.8516905616934916,0.0866123517726507,0.13245323570650439,0.2943298585317448,1.0,0.13486639668817604
20,500,823,3506,0.1933867216788966,0.7894773169072804,0.8516905616934916,0.08430508594687836,0.13608276348795434,0.29079622320805204,1.0,0.13295092228360728
21,500,820,3600,0.1933867216788966,0.7899752228864837,0.8516905616934916,0.08381617558362355,0.13608276348795434,0.2932314644345588,1.0,0.13255933697273192
22,500,833,3699,0.1933867216788966,0.7913426646467028,0.8516905616934916,0.08383187733187895,0.13483997249264842,0.2921519074705216,1.0,0.1320766229295513
23,500,802,3776,0.1933867216788966,0.7923554595244773,0.8516905616934916,0.08410621767753589,0.13483997249264842,0.2916676751388381,1.0,0.1323851776329106
24,500,853,3882,0.1933867216788966,0.7902624815224496,0.8516905616934916,0.0862865179014851,0.13483997249264842,0.2975301037095593,1.0,0.1331019623067203
25,500,824,3969,0.1933867216788966,0.7892803997451882,0.8516905616934916,0.08742909220277387,0.13483997249264842,0.30161267326978736,1.0,0.1331898034835515
26,500,818,4040,0.1933867216788966,0.7910274238545945,0.8516905616934916,0.08558724563257536,0.13483997249264842,0.29984381759725076,1.0,0.13169119479239386
27,500,831,4117,0.1933867216788966,0.7916374629992996,0.8523871694969607,0.08561646787910024,0.13483997249264842,0.2997452174400032,1.0,0.1318227089044505
28,500,817,4202,0.1933867216788966,0.7932471870645902,0.8543890609849343,0.08507943973975579,0.13483997249264842,0.2978820706309768,1.0,0.13273489249405912
29,500,820,4271,0.1933867216788966,0.7934593246106375,0.8543890609849343,0.08498106573392387,0.13483997249264842,0.2991775640599379,1.0,0.1318582814128833
30,500,832,4340,0.1933867216788966,0.7942790402303243,0.8543890609849343,0.08492679864558954,0.13483997249264842,0.29801192019187367,1.0,0.13263225174056958
31,500,834,4395,0.1933867216788966,0.7922870835327929,0.8543890609849343,0.08687772558144853,0.13608276348795434,0.30357244787965226,1.0,0.13329396737782512
32,500,844,4451,0.1933867216788966,0.7936780109935976,0.8543890609849343,0.0862882444515133,0.13736056394868904,0.30227313987834203,1.0,0.13287948467934443
33,500,866,4517,0.1933867216788966,0.7955881241667494,0.8543890609849343,0.0841118783540944,0.13736056394868904,0.30072970308867286,1.0,0.13215437052255766
34,500,847,4568,0.1933867216788966,0.7964117991628997,0.8543890609849343,0.08406563393103557,0.13736056394868904,0.2994564713357538,1.0,0.13217847428782423
35,500,845,4619,0.1933867216788966,0.7950422388167715,0.8543890609849343,0.08637560672965756,0.13736056394868904,0.3026699645319493,1.0,0.13423487304421775
36,500,812,4669,0.1933867216788966,0.7957054187696349,0.8543890609849343,0.08551266456153976,0.13736056394868904,0.3022997947798581,1.0,0.13447469071015666
